orv_lemma|chu_lemma|pos|count|lcs_lemma|pre_jot|morph_replace|PV2/3|doublet|stem1|stem2|conj_type|noun_verb|loan_place|non_assim|eng_trans|etym_disc|bad_etym|loan_source|clitic|automatched|ch_sl|afnik|avv|birchbark|bur-alph|const|domo|drac|dux-grjaz|gol-gol|golitsyn|kiev-hyp|klem|kur|lav|luk-koloc_subtitle_added|mikh|mst|mstislav-col|nevsky-treaty|nov-list|nov-marg|nov-sin|novgorod-jaroslav|ostromir-col|paz|peter|pskov-ivan|pskov_subtitle_added|pvl-hyp|rig-smol1281|riga-goth|rusprav|schism|sergrad|shch|smol-pol-lit|spi|stefan|suz-lav|turch|usp-sbor|ust-vlad|varlaam|vest-kur|zadon|bitflag
галица||Nb|5|||||||||99||||||||0|e_sl||||||||||||||lav|||||||||||||||||||||||spi||||||||zadon|17660905529344
мина||Ne|5|||||||||99||||||||0|e_sl||||||||||||||lav||||||||nov-sin||||||||||||sergrad|||||suz-lav||usp-sbor|||||1382981574656
вожь|вождь|Nb|5|voђь|vodjь||||||masc_jo|2||||||||1|e_sl||||||||||||||lav||||||||||||||||||||sergrad||||stefan||||||||146028896256
маремъянушька||Ne|5|||||||||99||||||||0|e_sl||||||||||||||||mikh||||||||||||||||||||||||||||||32768
гътъ||Nb|5|||||||||99||||||||0|e_sl|||||||||||||||||||nevsky-treaty|||nov-sin||||||||||||||||||||||||2359296
порубити||V-|5|||||||||99||||||||0|e_sl||||||||||||||||||||nov-list||nov-sin||||||||||||||||||||||||2621440
ратманъ||Nb|5|||||||||99||||||||0|e_sl||||||||||||||||||||nov-list|||||||pskov-ivan|||||||||||||||||||67633152
прозвище||Nb|5|||||||||99||||||||0|e_sl||||||||||||||||||||nov-list||nov-sin||||||||||||sergrad||||stefan||||||||146031509504
дъмъка||Ne|5|||||||||99||||||||0|e_sl|||||||||||||||||||||nov-marg|||||||||||||||||||||||||1048576
славьно||Ne|5|||||||||99||||||||0|e_sl||||||||||||||||||||||nov-sin||||||||||||||||||||||||2097152
ладожьскыи||A-|5|||||||||99||||||||0|e_sl||||||||||||||||||||||nov-sin||||||||||||||||||||||||2097152
клиросъ||Nb|5|||||||||99||||||||0|e_sl||||||||||||||||||||||nov-sin||||||||||||sergrad|||||||usp-sbor|ust-vlad||||3307126915072
говение||Nb|5|||||||||99||||||||0|e_sl||||||||||||||||||||||nov-sin|||||||||||||||||suz-lav|||||||274880004096
обложити|обложити|V-|5|obložiti|||||||40|1|||put/place around; surround with; cover over|||||1|e_sl||||||||||||||||||||||nov-sin|||paz|||||||||sergrad||||||||||||8608808960
дьмитровичь||Ne|5|||||||||99||||||||0|e_sl||||||||||||||||||||||nov-sin||||||||||||||||||||||||2097152
епископьль||A-|5|||||||||99||||||||0|e_sl||||||||||||||||||||||nov-sin||||||||||||||||stefan||||||||137441050624
вьсеволодъко||Ne|5|||||||||99||||||||0|e_sl||||||||||||||||||||||nov-sin|||||||||||||||||suz-lav|||||||274880004096
послѣдь|послѣдь|Df|5|poslědь||||||||0|||after[wards], subsequently|||||1|e_sl||||||||||||||||||||||nov-sin|||||||||||||||||||usp-sbor|||||1099513724928
шнека||Nb|5|||||||||99||||||||0|e_sl||||||||||||||||||||||nov-sin||||||||||||||||||||||||2097152
вьрбьница||Nb|5|||||||||99||||||||0|e_sl||||||||||||||||||||||nov-sin||||||||||||||||||||||||2097152
мануилъ||Ne|5|||||||||99||||||||0|e_sl||||||||||||||||||||||nov-sin||||||||||||||||stefan|suz-lav|||||||412318957568
чудьскыи||A-|5|||||||||99||||||||0|e_sl||||||||||||||||||||||nov-sin||||||||||||||||||||||||2097152
степаничь||Ne|5|||||||||99||||||||0|e_sl||||||||||||||||||||||nov-sin||||||||||||||||||||||||2097152
ильинъ||A-|5|||||||||99||||||||0|e_sl||||||||||||||||||||||nov-sin||||||||||||||||||||||||2097152
скима||Nb|5|||||||||99||||||||0|e_sl||||||||||||||||||||||nov-sin||||||||||||sergrad|||||||usp-sbor|||||1108103659520
низъ||Nb|5|||||||||99||||||||0|e_sl||||||||||||||||||||||nov-sin|||||||||riga-goth|||||||||||||||1075838976
вѣсьць||Nb|5|||||||||99||||||||0|e_sl||||||||||||||||||||||nov-sin|||||||||riga-goth|||||||||||||||1075838976
вьрбьныи||A-|5|||||||||99||||||||0|e_sl||||||||||||||||||||||nov-sin|||||||||||||||||||usp-sbor|||||1099513724928
дужь||Nb|5|||||||||99||||||||0|e_sl||||||||||||||||||||||nov-sin||||||||||||||||||||||||2097152
михалъковичь||Ne|5|||||||||99||||||||0|e_sl||||||||||||||||||||||nov-sin|||||||||||||||||suz-lav|||||||274880004096
камо||Dq|5|||||||||99||||||||0|e_sl||||||||||||||||||||||nov-sin|||||||||riga-goth|||sergrad|||spi|||||||||78385250304
твьрдиславичь||Ne|5|||||||||99||||||||0|e_sl||||||||||||||||||||||nov-sin||||||||||||||||||||||||2097152
ярунъ||Ne|5|||||||||99||||||||0|e_sl||||||||||||||||||||||nov-sin||||||||||||||||||||||||2097152
поскочити||V-|5|||||||||99||||||||0|e_sl||||||||||||||||||||||nov-sin|||||||||||||||spi||suz-lav|||||||343599480832
ублюсти||V-|5|||||||||99||||||||0|e_sl||||||||||||||||||||||nov-sin||||||||||rusprav|||||||suz-lav|||||||277027487744
водовикъ||Ne|5|||||||||99||||||||0|e_sl||||||||||||||||||||||nov-sin||||||||||||||||||||||||2097152
волыньскыи||A-|5|||||||||99||||||||0|e_sl||||||||||||||||||||||nov-sin|||||||pvl-hyp|||||sergrad|||||||||||zadon|17601046511616
посадьничии||A-|5|||||||||99||||||||0|e_sl||||||||||||||||||||||nov-sin||||||pskov_subtitle_added||||||||||||||||||136314880
просльзити|просльзити|V-|5|proslьziti|||||||40|1||||||||1|e_sl||||||||||||||||||||||nov-sin|||||||||||||||||||usp-sbor||||zadon|18691699769344
александровичь||Ne|5|||||||||99||||||||0|e_sl||||||||||||||||||||||nov-sin|||||pskov-ivan|||||||||||stefan||||||||137508159488
холопии||A-|5|||||||||99||||||||0|e_sl||||||||||||||||||||||nov-sin||||||||||rusprav||||||||||||||2149580800
королевъ||A-|5|||||||||99||||||||0|e_sl||||||||||||||||||||||nov-sin|||||||||||||||||suz-lav|||||||274880004096
климовичь||Ne|5|||||||||99||||||||0|e_sl||||||||||||||||||||||nov-sin||||||||||||||||||||||||2097152
пожьня||Nb|5|||||||||99||||||||0|e_sl|||||||||||||||||||||||novgorod-jaroslav||||||||||||||||||||varlaam|||4398050705408
ежели||G-|5|||||||||99||||||||0|e_sl||||||||||||||||||||||||||peter|||||||||shch|||||||||||17213423616
надълежати||V-|5|||||||||99||||||||0|e_sl||||||||||||||||||||||||||peter|||||||||||||||usp-sbor|||||1099545182208
пригородъ||Nb|5|||||||||99||||||||0|e_sl||||||||||||||||||||||||||||pskov_subtitle_added|||||||||||suz-lav|||||||275012124672
пъря||Nb|5|||||||||99||||||||0|e_sl|||||||||||||||||||||||||||||pvl-hyp|||||||||||||||||268435456
струя||Nb|5|||||||||99||||||||0|e_sl|||||||||||||||||||||||||||||pvl-hyp||||||||spi||||usp-sbor|||||1168499539968
холопьство||Nb|5|||||||||99||||||||0|e_sl|||||||||||||||||||||||||||||||riga-goth|rusprav||||||||||||||3221225472
одѣ||C-|5|||||||||99||||||||0|e_sl|||||||||||||||||||||||||||||||riga-goth|||||||||||||||1073741824
выкупати||V-|5|||||||||99||||||||0|e_sl||||||||||||||||||||||||||||||||rusprav||||||||||||||2147483648
видокъ||Nb|5|||||||||99||||||||0|e_sl||||||||||||||||||||||||||||||||rusprav||||||||||||||2147483648
въняти|вънѧти|V-|5|vъnęti|||||vъnę|vъnьm|12|1|||catch [fire]|||||1|e_sl||||||||||||||||||||||||||||||||rusprav||sergrad||||stefan||||||||148176371712
мъдъчание||Nb|5|||||||||99||||||||0|e_sl|||||||||||||||||||||||||||||||||schism|||||||||||||4294967296
жадати|жѧдати#2|V-|5|žędati|||||||54|1||||||||1|e_sl||||||||||||||||||||||||||||||||||sergrad|||||||usp-sbor|||||1108101562368
удивляти||V-|5|||||||||99||||||||0|e_sl||||||||||||||||||||||||||||||||||sergrad||||||||||||8589934592
послушатель||Nb|5|||||||||99||||||||0|e_sl||||||||||||||||||||||||||||||||||sergrad||||stefan||||||||146028888064
еликыи||Px|5|||||||||99||||||||0|e_sl||||||||||||||||||||||||||||||||||sergrad||||||||||||8589934592
сергиевъ||A-|5|||||||||99||||||||0|e_sl||||||||||||||||||||||||||||||||||sergrad||||||||||||8589934592
удобь|оудобь|Df|5|udobь||||||||0|||easily, easy, not hard|||||1|e_sl||||||||||||||||||||||||||||||||||sergrad||||stefan||||||||146028888064
жалость|жалость|Nb|5|žǢlostь|||||||fem_i|2||||||||1|e_sl||||||||||||||||||||||||||||||||||sergrad|||spi|stefan|||usp-sbor||||zadon|18906446036992
милосьрдыи|милосрьдъ|A-|5|milosŕ̥dъ|||||||adj_hard|2||||||||1|e_sl||||||||||||||||||||||||||||||||||sergrad|||||||usp-sbor|||||1108101562368
прилучати||V-|5|||||||||99||||||||0|e_sl||||||||||||||||||||||||||||||||||sergrad||||stefan||||||||146028888064
просияти||V-|5|||||||||99||||||||0|e_sl||||||||||||||||||||||||||||||||||sergrad|||||||usp-sbor|||||1108101562368
жалостьно||Df|5|||||||||99||||||||0|e_sl||||||||||||||||||||||||||||||||||sergrad||||stefan|||usp-sbor|||||1245540515840
удалити|оудалити|V-|5|udaliti|||||||40|1||||||||1|e_sl||||||||||||||||||||||||||||||||||sergrad||||stefan|suz-lav|||||||420906795008
немъногыи||A-|5|||||||||99||||||||0|e_sl||||||||||||||||||||||||||||||||||sergrad||||stefan|||usp-sbor|||||1245540515840
изглаголати|изглаголати|V-|5|jьzgolgolati|||||||52|1||||||||1|ch_sl||||||||||||||||||||||||||||||||||sergrad||||||||||||8589934592
алъкати|алъкати|V-|5|olkati|||||||52|1||||||||1|ch_sl||||||||||||||||||||||||||||||||||sergrad|||||||usp-sbor|||||1108101562368
вратарь||Nb|5|||||||||99||||||||0|e_sl||||||||||||||||||||||||||||||||||sergrad|||||||usp-sbor|||||1108101562368
строитель||Nb|5|||||||||99||||||||0|e_sl||||||||||||||||||||||||||||||||||sergrad||||stefan|||usp-sbor|||||1245540515840
вѣщати|вѣщати|V-|5|věšћǢti|věstjǢti||||||54|1||||||||1|e_sl||||||||||||||||||||||||||||||||||sergrad||||stefan|suz-lav||usp-sbor|||||1520418422784
старѣишиньство||Nb|5|||||||||99||||||||0|e_sl||||||||||||||||||||||||||||||||||sergrad|||||suz-lav||usp-sbor|||||1382979469312
облачати||V-|5|||||||||99||||||||0|e_sl||||||||||||||||||||||||||||||||||sergrad||||stefan|||usp-sbor|||||1245540515840
убудити|оубоудити|V-|5|ubuditi|||||||40|1|||(refl.) perk up|||||1|e_sl|||||||||||||||||||||||||||||||||||||spi||suz-lav|||||||343597383680
мьгла||Nb|5|||||||||99||||||||0|e_sl|||||||||||||||||||||||||||||||||||||spi|||||||||68719476736
разлучити|разлѫчити|V-|5|orzlǫčiti|||||||40|1|||separate|||||1|ch_sl|||||||||||||||||||||||||||||||||||||spi||||usp-sbor||||zadon|18760417148928
хыновьскыи||A-|5|||||||||99||||||||0|e_sl|||||||||||||||||||||||||||||||||||||spi||||||||zadon|17660905521152
съчинити||V-|5|||||||||99||||||||0|e_sl||||||||||||||||||||||||||||||||||||||stefan||||||||137438953472
обручити|обрѫчити|V-|5|obrǫčiti|||||||40|1||||||||1|e_sl||||||||||||||||||||||||||||||||||||||stefan||||||||137438953472
сирыи|сиръ|A-|5|sirъ|||||||adj_hard|2|||orphaned|||||1|e_sl||||||||||||||||||||||||||||||||||||||stefan|suz-lav||usp-sbor|||||1511828488192
повабити||V-|5|||||||||99||||||||0|e_sl|||||||||||||||||||||||||||||||||||||||suz-lav|||||||274877906944
каневъ||Ne|5|||||||||99||||||||0|e_sl|||||||||||||||||||||||||||||||||||||||suz-lav|||||||274877906944
володимѣръковичь||Ne|5|||||||||99||||||||0|e_sl|||||||||||||||||||||||||||||||||||||||suz-lav|||||||274877906944
тълкнути|тлъкнѫти|V-|5|tĺ̥knǫti|||||||21|1||||I have to reconstruct a front *tĺ̥k- because this can't be separated from the full e-grade variant in *telkti|1|||1|e_sl|||||||||||||||||||||||||||||||||||||||suz-lav||usp-sbor|||||1374389534720
туне|тоунѥ|Df|5|tune||||||||0|||for free, freely, бесплатно, даром|dict. p.708 lists this word with a jotated -e, suggesting /tuńe/, but this spelling is only indirectly attested in Supr. (which has a palatalisation mark over the <н> but normal <e>), and Supr. could've had phonemically soft /n'/ before /e/. I can't find any etymological information on this word to check whether it is /tuńe/ or /tune/|1|||1|e_sl|||||||||||||||||||||||||||||||||||||||suz-lav||usp-sbor|||||1374389534720
бѣлозерьскыи||A-|5|||||||||99||||||||0|e_sl|||||||||||||||||||||||||||||||||||||||suz-lav||||||zadon|17867063951360
допросъ||Nb|5|||||||||99||||||||0|e_sl||||||||||||||||||||||||||||||||||||||||turch||||||549755813888
меча||Ne|5|||||||||99||||||||0|e_sl|||||||||||||||||||||||||||||||||||||||||||||zadon|17592186044416
низъ|низъ|Df|4|nizъ||||||||0||||||||1|e_sl|afnik|avv||||domo||||||||||||||||||||||||||||||||||||||||35
кострома||Ne|4|||||||||99||||||||0|e_sl|afnik|avv|||||||||||||||||||||||paz|||||||||||||||||||||16777219
пропустити||V-|4|||||||||99||||||||0|e_sl|afnik|||||||||||||||||||||||||peter|||||||||||||suz-lav|||||||274911461377
астраханъ||Ne|4|||||||||99||||||||0|e_sl|afnik|avv||||||||||||||||||||||||||||||||||||||||||||3
езъ||Nb|4|||||||||99||||||||0|e_sl|afnik|avv||||||||||||||||||||||||||||||||||||||||||||3
въвьрхъ||Df|4|||||||||99||||||||0|e_sl|afnik|avv||||||||||||||||||||||||||pskov_subtitle_added||||||||||||||||||134217731
дербенть||Ne|4|||||||||99||||||||0|e_sl|afnik|||||||||||||||||||||||||||||||||||||||||||||1
ширванша||Ne|4|||||||||99||||||||0|e_sl|afnik|||||||||||||||||||||||||||||||||||||||||||||1
бака||Ne|4|||||||||99||||||||0|e_sl|afnik|||||||||||||||||||||||||||||||||||||||||||||1
дѣгъ||Ne|4|||||||||99||||||||0|e_sl|afnik|||||||||||||||||||||||||||||||||||||||||||||1
красъка||Nb|4|||||||||99||||||||0|e_sl|afnik|||||||||||||||||||||||||||||||||||||||||||||1
кафаръ||Nb|4|||||||||99||||||||0|e_sl|afnik|||||||||||||||||||||||||||||||||||||||||||||1
привозити||V-|4|||||||||99||||||||0|e_sl|afnik|||||||||||||||||||||||||||||||||||||stefan||||||||137438953473
сорочица|срачица|Nb|4|sorčika|||sorčica||||fem_a_PV3|2|||shirt|||||1|e_sl|afnik||birchbark||||||||||||||||||||||||||||||||||||||usp-sbor|||||1099511627781
съмиловати||V-|4|||||||||99||||||||0|e_sl|afnik|||||||||||klem||||||||||||||||||||||||||||||||||2049
пьрьць||Nb|4|||||||||99||||||||0|e_sl|afnik|||||||||||||||||||||||||||||||||||||||||||||1
камка||Nb|4|||||||||99||||||||0|e_sl|afnik|||||domo|||||||||||||||||||||||||||||||||||||||zadon|17592186044449
господарь||Nb|4|||||||||99||||||||0|e_sl|afnik||birchbark|||domo||||||||||||||||||||||||||||||smol-pol-lit||||||||||34359738405
вязати|вѧзати|V-|4|vęzati|||||||52|1|||bind|||||1|e_sl|afnik|||||||||||||lav||||||||||||||||||||||||stefan|suz-lav|||||||412316868609
лѣтати||V-|4|||||||||99||||||||0|e_sl|afnik|avv|||||||||||||||||||||||||||||||||||spi||||||||zadon|17660905521155
обезияна||Nb|4|||||||||99||||||||0|e_sl|afnik|||||||||||||||||||||||||||||||||||||||||||||1
трубьникъ||Nb|4|||||||||99||||||||0|e_sl|afnik|||||||||||||||||||||||||||||||||||||||||||||1
султановъ||A-|4|||||||||99||||||||0|e_sl|afnik|||||||||||||||||||||||||||||||||||||||||||||1
гарипъ||Nb|4|||||||||99||||||||0|e_sl|afnik|||||||||||||||||||||||||||||||||||||||||||||1
бутханъ||Nb|4|||||||||99||||||||0|e_sl|afnik|||||||||||||||||||||||||||||||||||||||||||||1
высоко||Df|4|||||||||99||||||||0|e_sl|afnik||||||drac|||||||||||||||||||||||||||sergrad||||||||||||8589934657
устиниянъ||Ne|4|||||||||99||||||||0|e_sl|afnik||||const|||||||||lav||||||||||||||||||||||||||||||||8209
сыта||Nb|4|||||||||99||||||||0|e_sl|afnik|||||||||||||lav||||||||||||||||||||||||||||||||8193
лъжица||Nb|4|||||||||99||||||||0|e_sl|afnik|||||domo||||||||lav||||||||||||||||||||||||||||||||8225
покрывати|покрꙑвати|V-|4|pokryvati|||||||54|1||||||||1|e_sl|afnik||||const|||||||||||||||||||||||||||||sergrad|||||||usp-sbor|||||1108101562385
подъимати||V-|4|||||||||99||||||||0|e_sl|afnik|avv||||||||||||lav||||||||nov-sin||||||||||||||||||||||||2105347
ложити||V-|4|||||||||99||||||||0|e_sl|afnik|||||domo||||||||lav||||||||||||||||||||||||||||||||8225
мазати|мазати|V-|4|mazati|||||||52|1|||smear|||||1|e_sl|afnik|avv||||||||||||lav||||||||nov-sin||||||||||||||||||||||||2105347
камбатъ||Ne|4|||||||||99||||||||0|e_sl|afnik|||||||||||||||||||||||||||||||||||||||||||||1
алафа||Nb|4|||||||||99||||||||0|e_sl|afnik|||||||||||||||||||||||||||||||||||||||||||||1
хрьстияньство||Nb|4|||||||||99||||||||0|e_sl|afnik||||const|||||||||||||||||||||||||||||||||||||||||17
сагадакъ||Nb|4|||||||||99||||||||0|e_sl|afnik|||||domo||||||||||||||||||||||||||||||||||||||||33
никуды||Df|4|||||||||99||||||||0|e_sl|afnik|avv||||domo||||||||||||||||||||||||||||||||||||||||35
попона||Nb|4|||||||||99||||||||0|e_sl|afnik|||||domo||||||||||||||||||||||||||||||||||||||||33
осмыи||Mo|4|||||||||99||||||||0|e_sl|afnik|||||||||||||lav|||||||||||||||||||||||||||usp-sbor|||||1099511635969
продавати||V-|4|||||||||99||||||||0|e_sl|afnik||birchbark|||||||||||lav|||||||||||||||||riga-goth|||||||||||||||1073750021
кафа||Ne|4|||||||||99||||||||0|e_sl|afnik||||||||||||||||||||||||||||||||||||||||||||zadon|17592186044417
обыскывати||V-|4|||||||||99||||||||0|e_sl|afnik|||||domo||||||||||||||||||||||||||||||||||||||||33
стрѣчати||V-|4|||||||||99||||||||0|e_sl|afnik|||||domo||||||||||||||||||||||pskov_subtitle_added||||||||||||||||||134217761
вьсесвятыи||A-|4|||||||||99||||||||0|e_sl||avv|||const|||||||||||||||||||||||||||||||||||||||||18
невѣжьство||Nb|4|||||||||99||||||||0|e_sl||avv||||domo||||||||||||||||||||||||||||||||||||||||34
творение||Nb|4|||||||||99||||||||0|e_sl||avv|||const||||||||||||||||||||||||pvl-hyp|||||||||||||||||268435474
прѣльстьныи||A-|4|||||||||99||||||||0|e_sl||avv||||||||||||lav|||||||||||||||||||||||||||usp-sbor|||||1099511635970
съчитати||V-|4|||||||||99||||||||0|e_sl||avv|||||||||||||||||||||||||||||||||shch||||||||||zadon|17609365913602
али||Df|4|||||||||99||||||||0|e_sl||avv||||||||||||lav||||||||nov-sin||||||||||||||||||||||||2105346
благоволити|благоволити|V-|4|bolgovoliti|||||||40|1||||||||1|ch_sl||avv|||const|domo||||||||||||||||||||||||||||||||||||||||50
распятие|распѧтиѥ|Nb|4|orspętьje|||||||nt_jo|2||||||||1|ch_sl||avv|||const|||||||||lav||||||||||||||||||||||||||||||||8210
подътекати||V-|4|||||||||99||||||||0|e_sl||avv||||domo||||||||||||||||||||||||||||||||||||||||34
сибирьскыи||A-|4|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
угрѣша||Ne|4|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
крьстообразьно||Df|4|||||||||99||||||||0|e_sl||avv||||domo||||||||||||||||||||||||||||sergrad||||||||||||8589934626
прибыти||V-|4|||||||||99||||||||0|e_sl||avv|||||||||||||||||||||||||||pvl-hyp|||||sergrad|||||||usp-sbor|||||1108369997826
раздѣляти||V-|4|||||||||99||||||||0|e_sl||avv||||||||||||lav|||||||||||||||||||||||||||usp-sbor|||||1099511635970
славословити||V-|4|||||||||99||||||||0|e_sl||avv||bur-alph||||||||||||||||||||||||||||||sergrad||||stefan||||||||146028888074
тричисльныи||A-|4|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||sergrad||||||||||||8589934594
досада||Nb|4|||||||||99||||||||0|e_sl||avv||||domo||||||||||||||||||||||||||||||||||||||||34
исхождение||Nb|4|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||sergrad||||stefan||||||||146028888066
побесѣдовати||V-|4|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||sergrad||||stefan||||||||146028888066
въчеловѣчение||Nb|4|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
аѳонасии||Ne|4|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
съвъкупление||Nb|4|||||||||99||||||||0|e_sl||avv||||||||||||lav|||||||||||||||||||||||||||usp-sbor|||||1099511635970
брачьныи||A-|4|||||||||99||||||||0|e_sl||avv||||||||||||lav||||||||||||||||||||||||stefan||||||||137438961666
десятъкъ||Nb|4|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
распутие|распѫтиѥ|Nb|4|orspǫtьje|||||||nt_jo|2|||streetcorner, crossroad|||||1|ch_sl||avv||||||||||||||||||||nov-sin||||||||||||sergrad||||||||||||8592031746
прилѣпити|прилѣпити|V-|4|prilěpiti|||||||40|1||||||||1|e_sl||avv||||||||||||lav||||||||||||||||||||sergrad||||||||||||8589942786
кърмьщикъ||Nb|4|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
лукинъ||A-|4|||||||||99||||||||0|e_sl||avv|||||||||||||luk-koloc_subtitle_added|||||||nov-sin||||||||||||||||||||||||2113538
расуждати||V-|4|||||||||99||||||||0|e_sl||avv||||domo||||||||||||||||||||||||||||||||||||||||34
объяти||V-|4|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||turch|usp-sbor|||||1649267441666
задавити||V-|4|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
забыть||Nb|4|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||sergrad||||stefan|||usp-sbor|||||1245540515842
ожити|ожити|V-|4|ožiti|||||oži|oživ|11|1|||come back to life|||||1|e_sl||avv||||||||||||lav||||||||||||||||||||||||||||||||8194
пистоль||Nb|4|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
порохъ|прахъ|Nb|4|porxъ|||||||masc_o|2||||||||1|e_sl||avv||||domo|||||||||||||||||||||||||||||||spi|||||||||68719476770
осѣнити|осѣнити|V-|4|osěniti|||||||40|1|||overshadow, cover over from above|||||1|e_sl||avv||||||||||||||||||||||||||||||||sergrad||||||||||||8589934594
некрьщеныи||A-|4|||||||||99||||||||0|e_sl||avv||||||||||||lav||||||||||||||||||||||||stefan||||||||137438961666
прѣдъстати|прѣдъстати|V-|4|perdъstati|||||||stati|1||||||||1|ch_sl||avv||||domo||||||||||||||||||||||||||||sergrad|||||||usp-sbor|||||1108101562402
жителинъ|жителинъ|Nb|4|žitelinъ|||||||masc_o|2|||inhabitant|||||1|e_sl||avv||||||||||||lav||||||||||||||||||||sergrad||||||||||||8589942786
дъмъра||Nb|4|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
заперети||V-|4|||||||||99||||||||0|e_sl||avv|||||drac|||||||||||||||||||||pskov_subtitle_added||||||||||||turch||||||549890031682
примирити||V-|4|||||||||99||||||||0|e_sl||avv|||||||||||||||||||||||||||||||||||||suz-lav|||||||274877906946
выбѣжати||V-|4|||||||||99||||||||0|e_sl||avv||||||||||||||||||||nov-sin||||||||||||||||||||||||2097154
изрядьныи||A-|4|||||||||99||||||||0|e_sl||avv||||||||golitsyn||||||||||||||||||||||||||||stefan||||||||137438953986
мълва|млъва|Nb|4|ml̥va|||||||fem_a|2|||unrest, disquiet, a big to-do|||||1|e_sl||avv|||const|domo|||||||||||||||||||||||||||||||||||usp-sbor|||||1099511627826
кручина||Nb|4|||||||||99||||||||0|e_sl||avv||||domo||||||||||||||||||||||||||||||||||||||||34
прибити|прибити|V-|4|pribiti|||||||17|1||||||||1|e_sl||avv||||domo|drac|||||||||||||||||||||||||||||||||||||||98
попущение||Nb|4|||||||||99||||||||0|e_sl||avv|||const|||||||||||||||||nov-sin||||||||||||||||||||||||2097170
озябнути||V-|4|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
съдьрати||V-|4|||||||||99||||||||0|e_sl||avv|||||drac|||||||||||||||||||||||||||||||||||||||66
уморити||V-|4|||||||||99||||||||0|e_sl||avv||||domo||||||||||||||||nov-sin||||||||||||||||||||||||2097186
лъжька||Nb|4|||||||||99||||||||0|e_sl||avv||||domo||||||||||||||||||||||||||||||||||||||||34
бокъ||Nb|4|||||||||99||||||||0|e_sl||avv||||||||||||lav||||||||||||||||||||||||||||||||8194
бѣсити|бѣсити|V-|4|běsiti|||||||40|1||||||||1|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
саватии||Ne|4|||||||||99||||||||0|e_sl||avv||||||||||||||||||||nov-sin|||||||||||schism|||||||||||||4297064450
съсылка||Nb|4|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
ломити||V-|4|||||||||99||||||||0|e_sl||avv||||domo||||||||lav|||||||||||||||||||||||||||usp-sbor|||||1099511636002
проглътити||V-|4|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
полътина||Nb|4|||||||||99||||||||0|e_sl||avv|birchbark|||domo||||||||||mikh||||||||||||||||||||||||||||||32806
възбѣсити||V-|4|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
раздѣление|раздѣлѥниѥ|Nb|4|orzděĺenьje|orzděljenьje||||||nt_jo|2||||||||1|ch_sl||avv||||||||||||lav||||||||||||||||||||||||stefan||||||||137438961666
сионъ|сионъ|Ne|4|sijonъ|||||||masc_o|2|25|W||||Σιών ||1|e_sl||avv||||||||||||||||||||||||||||||||sergrad||||stefan||||||||146028888066
ко||Df|4|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
налити||V-|4|||||||||99||||||||0|e_sl||avv||||domo||||||||||||||||||||||||||||||||||||||||34
приплыти||V-|4|||||||||99||||||||0|e_sl||avv||||||||||||lav||||||||||||||||||||||||||||||||8194
поглядѣти||V-|4|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
куря||Nb|4|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||rusprav||||||||||||||2147483650
призирати||V-|4|||||||||99||||||||0|e_sl||avv||||||||||||lav||||||||||||||||||||sergrad||||||||||||8589942786
мъногонько||Df|4|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
подъпрѣти||V-|4|||||||||99||||||||0|e_sl||avv|||||||||||||||||||||||||||||||||||spi|||||||||68719476738
кнутъ||Nb|4|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
рагуилъ||Ne|4|||||||||99||||||||0|e_sl||avv||||||||||||||||||||nov-sin|||||||||||||||||suz-lav|||||||274880004098
поплыти||V-|4|||||||||99||||||||0|e_sl||avv||||||||||||||||||||||||||||||||||||||||||||2
