ⰶⰵ|Df|---------n|ⰶⰵ|же|5000011|| |10|1|1|MATT 1.12|1|1|12|1
ⰲⰰⰲⰹⰾⱁⱀⱐⱄⱅⱑ|A-|-s---mlpsi|ⰲⰰⰲіⰾⱁⱀⱐⱄⱅⱑ|вавѵлоньскъ|5000011|| · |10|1|1|MATT 1.12|1|1|12|1
Ⰻ̄ⱁ̄ⱈⱁⱀⰻⱑ̄|Nb|-p---nn--i|Ⰻⱁⱈⱁⱀⰻⱑ|FIXME|5000011|| |10|1|1|MATT 1.12|1|1|12|1
ⱃⱁⰴⰻ|V-|3saia----i|ⱃⱁⰴⰻ|родити#1|5000011|| |10|1|1|MATT 1.12|1|1|12|1
ⱄⰰⰾⰰⱅⰻⰾⱑ|Nb|-s---nl--i|ⱄⰰⰾⰰⱅⰻⰾⱑ|FIXME|5000011|| · |10|1|1|MATT 1.12|1|1|12|1
ⱄⰰⰾⰰⱅⰹⰾⱐ|V-|-sspamn-si|ⱄⰰⰾⰰⱅіⰾⱐ|FIXME|5000011|| |10|1|1|MATT 1.12|1|1|12|1
ⰶⰵ|Df|---------n|ⰶⰵ|же|5000011|| |10|1|1|MATT 1.12|1|1|12|1
ⱃⱁⰴⰹ|V-|3saia----i|ⱃⱁⰴі|родити#1|5000011|| |10|1|1|MATT 1.12|1|1|12|1
ⰸⱁⱃⱁⰲ̄ⰰⰲⰵⰾⱑ|Ne|-s---mg--i|ⰸⱁⱃⱁⰲⰰⰲⰵⰾⱑ|FIXME|5000011|| ·|10|1|1|MATT 1.12|1|1|12|1
Ⰸⱁⱃⱁⰲ̄ⰰⰲⰵⰾⱐ|Ne|-s---mn--i|Ⰸⱁⱃⱁⰲⰰⰲⰵⰾⱐ|FIXME|5000012| | |10|1|1|MATT 1.13|1|1|13|1
ⰶⰵ|Df|---------n|ⰶⰵ|же|5000012|| |10|1|1|MATT 1.13|1|1|13|1
ⱃⱁⰴⰹ|V-|3saia----i|ⱃⱁⰴі|родити#1|5000012|| · |10|1|1|MATT 1.13|1|1|13|1
Ⰰ̄ⰲⰹⱆ̄ⰴⰰ|Ne|-s---mn--i|Ⰰⰲіⱆⰴⰰ|FIXME|5000012|| · |10|1|1|MATT 1.13|1|1|13|1
Ⰰ̄ⰲⰹⱆ̄ⰴⱏ|Nb|-s---ma--i|Ⰰⰲіⱆⰴⱏ|FIXME|5000012|| |10|1|1|MATT 1.13|1|1|13|1
ⰶⰵ|Df|---------n|ⰶⰵ|же|5000012|| |10|1|1|MATT 1.13|1|1|13|1
ⱃⱁⰴⰹ|V-|3saia----i|ⱃⱁⰴі|родити#1|5000012|| |10|1|1|MATT 1.13|1|1|13|1
ⰵ̄ⰾⰻⰰ̄ⰽⰹⰿⰰ|Ne|-s---mg--i|ⰵⰾⰻⰰⰽіⰿⰰ|FIXME|5000012|| · |10|1|1|MATT 1.13|1|1|13|1
ⰵ̄ⰾⰻⰰ̄ⰽⰻⰿⱐ|Ne|-s---mn--i|ⰵⰾⰻⰰⰽⰻⰿⱐ|FIXME|5000012|| |10|1|1|MATT 1.13|1|1|13|1
ⰶⰵ|Df|---------n|ⰶⰵ|же|5000012|| |10|1|1|MATT 1.13|1|1|13|1
ⱃⱁⰴⰹ|V-|3saia----i|ⱃⱁⰴі|родити#1|5000012|| |10|1|1|MATT 1.13|1|1|13|1
Ⰰ̄ⰸⰰⱃⰰ|Ne|-s---mg--i|Ⰰⰸⰰⱃⰰ|азариꙗ|5000012|| ·|10|1|1|MATT 1.13|1|1|13|1
Ⰰ̄ⰸⰰⱃⱐ|Nb|-p---mg--i|Ⰰⰸⰰⱃⱐ|FIXME|5000013| | |10|1|1|MATT 1.14|1|1|14|1
ⰶⰵ|Df|---------n|ⰶⰵ|же|5000013|| |10|1|1|MATT 1.14|1|1|14|1
ⱃⱁⰴⰹ|V-|3saia----i|ⱃⱁⰴі|родити#1|5000013|| |10|1|1|MATT 1.14|1|1|14|1
ⱄⰰⰴⱁⰽⰰ|Nb|-s---mg--i|ⱄⰰⰴⱁⰽⰰ|садъ|5000013|| · |10|1|1|MATT 1.14|1|1|14|1
ⱄⰰⰴⱁⰽⱐ|Nb|-s---mn--i|ⱄⰰⰴⱁⰽⱐ|садъ|5000013|| |10|1|1|MATT 1.14|1|1|14|1
ⰶⰵ|Df|---------n|ⰶⰵ|же|5000013|| |10|1|1|MATT 1.14|1|1|14|1
ⱃⱁⰴⰹ|V-|3saia----i|ⱃⱁⰴі|родити#1|5000013|| |10|1|1|MATT 1.14|1|1|14|1
ⰰ̄ⱈⰹ̄ⱀⰰ|Ne|-s---mg--i|ⰰⱈіⱀⰰ|FIXME|5000013|| · |10|1|1|MATT 1.14|1|1|14|1
ⰰ̄ⱈⰹⱀⱏ|Ne|-s---mn--i|ⰰⱈіⱀⱏ|FIXME|5000013|| |10|1|1|MATT 1.14|1|1|14|1
ⰶⰵ|Df|---------n|ⰶⰵ|же|5000013|| |10|1|1|MATT 1.14|1|1|14|1
ⱃ҃ⱁⰴⰹ|V-|3saia----i|ⱃⱁⰴі|родити#1|5000013|| |10|1|1|MATT 1.14|1|1|14|1
ⰵ̄ⰾⰻⱆ̄ⰴⰰ|Ne|-s---mn--i|ⰵⰾⰻⱆⰴⰰ|FIXME|5000013|| ·|10|1|1|MATT 1.14|1|1|14|1
ⰵ̄ⰾⰹⱆ̄ⰴⱏ|Nb|-s---ma--i|ⰵⰾіⱆⰴⱏ|FIXME|5000014| | |10|1|1|MATT 1.15|1|1|15|1
