хождаше,V-,1036
и҃с,Ne,343
въ,R-,111
цръкъве,Nb,38
въ,R-,111
притворѣ,Nb,3113
соломоун҄и,Nb,7899
обидѫ,V-,572
же,Df,20
і,C-,13
ꙇюдѣи,Nb,2043
ꙇ,C-,13
г҃лахѫ,V-,102
емоу,Pp,64
доколѣ,Du,1536
д҃шѧ,Nb,408
нашѧ,Ps,338
вьземл҄еши,V-,405
аште,G-,248
тꙑ,Pp,304
еси,V-,18
х҃ъ,Ne,305
рьци,V-,106
намъ,Pp,167
не,Df,8
обиноуѩ,V-,2245
сѧ,Pk,21
отъвѣшта,V-,271
ꙇмъ,Pp,64
и҃с,Ne,343
рѣхъ,V-,106
вамъ,Pp,266
ꙇ,C-,13
не,Df,8
вѣроуете,V-,968
дѣла,Nb,470
ѣже,Pr,96
твор҄ѭ,V-,637
азъ,Pp,440
въ,R-,111
ꙇмѧ,Nb,442
о҃ца,Nb,34
моего,Ps,447
та,Pd,105
съвѣдѣтел҄ьствоуѭтъ,V-,1810
о,R-,1
мнѣ,Pp,440
нъ,C-,11
вꙑ,Pp,266
не,Df,8
вѣроуете,V-,968
нѣсте,V-,176
бо,Df,94
отъ,R-,80
овьць,Nb,1097
моꙇхъ,Ps,447
ѣкоже,Dq,88
рѣхъ,V-,106
вамъ,Pp,266
Ѡвⸯцѧ,Nb,1097
моѩ,Ps,447
гласа,Nb,382
моего,Ps,447
слоушаѭтъ,V-,2733
ꙇ,C-,13
азъ,Pp,440
знаѭ,V-,907
ѩ,Pp,64
ꙇ,C-,13
по,R-,77
мьнѣ,Pp,440
грѧдѫтъ,V-,958
ꙇ,C-,13
азъ,Pp,440
животъ,Nb,36
вѣчьнꙑ,A-,411
даѭ,V-,737
ꙇмъ,Pp,64
ꙇ,C-,13
не,Df,8
погꙑбнѫтъ,V-,1117
въ,R-,111
вѣкъ,Nb,297
ꙇ,C-,13
не,Df,8
въсхꙑтитъ,V-,3126
ꙇхъ,Pp,64
никътоже,Px,940
отъ,R-,80
рѫкꙑ,Nb,414
моеѩ,Ps,447
о҃ць,Nb,306
мои,Ps,447
ꙇже,Pr,96
дастъ,V-,116
мьнѣ,Pp,440
бол҄иі,A-,820
вⸯсѣхъ,Px,54
естъ,V-,18
ꙇ,C-,13
никътоже,Px,940
не,Df,8
можетъ,V-,31
въсхꙑтити,V-,3126
ꙇхъ,Pp,64
отъ,R-,80
рѫкꙑ,Nb,414
о҃ца,Nb,34
моего,Ps,447
Азъ,Pp,440
ꙇ,C-,13
о҃ць,Nb,306
едино,Ma,243
есвѣ,V-,18
вьзѧшѧ,V-,606
же,Df,20
пакꙑ,Df,616
камение,Nb,1309
ꙇюдѣі,Nb,2043
да,G-,366
і,Df,91
побиѭтъ,V-,1706
ꙇ,C-,13
отъвѣшта,V-,271
ꙇмъ,Pp,64
и҃с,Ne,343
мънога,A-,49
дѣла,Nb,470
добраа,A-,371
ѣвихъ,V-,358
вамъ,Pp,266
отъ,R-,80
о҃ца,Nb,34
моего,Ps,447
за,R-,726
кое,Pi,267
ꙇхъ,Pp,64
дѣло,Nb,470
камение,Nb,1309
на,R-,117
мѧ,Pp,440
мештете,V-,0
ѡтъвѣшташѧ,V-,271
емоу,Pp,64
ꙇюдѣі,Nb,2043
г҃лѭште,V-,102
о,R-,1
добрѣ,A-,371
дѣлѣ,Nb,470
не,Df,8
мештемъ,V-,1998
камениѣ,Nb,1309
на,R-,117
тѧ,Pp,304
нъ,C-,11
о,R-,1
власвимиі,A-,4776
ѣко,G-,115
тꙑ,Pp,304
ч҃къ,Nb,211
сꙑ,V-,18
твориши,V-,637
сѧ,Pk,21
самъ,Pd,567
б҃ъ,Nb,34
отъвѣшта,V-,271
ꙇмъ,Pp,64
и҃с,Ne,343
нѣстъ,V-,176
ли,Du,752
псано,V-,32
въ,R-,111
законѣ,Nb,197
вашемь,Ps,723
ѣко,G-,115
азъ,Pp,440
рѣхъ,V-,106
боѕи,Nb,34
есте,V-,18
аште,G-,248
онъ,Pd,83
рече,V-,106
богꙑ,Nb,34
къ,R-,59
н҄имъже,Pr,96
рече,V-,106
слово,Nb,520
б҃жие,A-,239
ꙇ,C-,13
не,Df,8
могѫтъ,V-,31
сѧ,Pk,21
разорити,V-,1444
кън҄игꙑ,Nb,10
егоже,Pr,96
о҃ць,Nb,306
с҃ти,A-,65
ꙇ,C-,13
посъла,V-,63
въ,R-,111
миръ,Nb,284
вꙑ,Pp,266
г҃лете,V-,102
ѣко,G-,115
власвимл҄ѣеши,V-,1033
зан҄е,G-,3119
рѣхъ,V-,106
ѣко,G-,115
с҃нъ,Nb,341
б҃жіи,A-,239
есмь,V-,18
аште,G-,248
не,Df,8
творѫ,V-,637
дѣлъ,Nb,470
о҃ца,Nb,34
моего,Ps,447
не,Df,8
емлѣте,V-,2699
ми,Pp,440
вѣрꙑ,Nb,506
аште,G-,248
ли,Df,249
твор҄ѭ,V-,637
аште,G-,248
ꙇ,C-,13
мьнѣ,Pp,440
вѣрꙑ,Nb,506
не,Df,8
емлете,V-,2699
дѣломъ,Nb,470
моꙇмъ,Ps,447
вѣрѫ,Nb,506
ꙇмѣте,V-,1080
да,G-,366
разоумѣете,V-,1260
ꙇ,C-,13
вѣроуете,V-,968
ѣко,G-,115
въ,R-,111
мьнѣ,Pp,440
о҃ць,Nb,306
ꙇ,C-,13
азъ,Pp,440
въ,R-,111
о҃ци,Nb,306
Ꙇскахѫ,V-,114
же,Df,20
его,Pp,64
пакꙑ,Df,616
ѩти,V-,1080
ꙇзиде,V-,684
отъ,R-,80
рѫкꙑ,Nb,414
ꙇхъ,Pp,64
ꙇ,C-,13
иде,V-,671
пакꙑ,Df,616
на,R-,117
онъ,Pd,83
полъ,Nb,986
ꙇордана,Ne,4197
на,R-,117
мѣсто,Nb,113
ꙇдеже,Dq,798
бѣ,V-,18
ꙇоанъ,Ne,1180
прѣжде,Df,5
крьстѧ,V-,19
ꙇ,C-,13
прѣбꙑс,Ne,0
тоу,Df,177
ꙇ,C-,13
мнози,A-,49
придѫ,V-,221
къ,R-,59
н҄емоу,Pp,64
ꙇ,C-,13
г҃лаахѫ,V-,102
ѣко,G-,115
ꙇоанъ,Ne,1180
оубо,Df,6
знамениѣ,Nb,1288
не,Df,8
сътвори,V-,73
ни,C-,157
едьного,Df,3814
же,Df,20
вьсѣ,Px,54
елико,Pr,2092
рече,V-,106
ꙇоанъ,Ne,1180
о,R-,1
семь,Pd,47
ꙇстина,Nb,385
бѣ,V-,18
ꙇ,C-,13
мнози,A-,49
вѣровашѧ,V-,968
вь,R-,111
н҄его,Pp,64
тоу,Df,177
Бѣ,V-,18
же,Df,20
етеръ,Px,1287
болѧ,V-,1045
лазарь,Ne,2909
отъ,R-,80
витаниѩ,Ne,1685
градьца,Nb,1415
марина,A-,2165
ꙇ,C-,13
марътꙑ,Ma,0
сестрꙑ,Nb,1304
еѩ,Pp,64
бѣ,V-,18
же,Df,20
мариѣ,Ne,663
помазавъшиѣ,V-,794
г҃ѣ,Nb,342
муромь,Nb,1904
ꙇ,C-,13
отьръши,V-,2689
ноѕѣ,Nb,716
его,Pp,64
власꙑ,Nb,720
своꙇми,Pt,217
еѩже,Pr,96
братъ,Nb,273
лазарь,Ne,2909
болѣаше,V-,1045
посъласте,V-,63
же,Df,20
сестрѣ,Nb,1304
его,Pp,64
къ,R-,59
н҄емоу,Pp,64
г҃лѭшти,V-,102
г҃и,Nb,342
се,Pd,47
егоже,Pr,96
тꙑ,Pp,304
л҄юбиши,V-,743
болитъ,V-,1045
слꙑшавъ,V-,689
же,Df,20
и҃с,Ne,343
рече,V-,106
си,Pd,47
болѣзнь,Nb,983
нѣстъ,V-,176
къ,R-,59
съмръти,Nb,1147
нъ,C-,11
къ,R-,59
славѣ,Nb,291
б҃жꙇ,A-,239
да,G-,366
прославитъ,V-,392
сѧ,Pk,21
с҃нъ,Nb,341
б҃жи,A-,239
еѭ,Pp,64
л҄юбл҄ѣаше,V-,743
же,Df,20
ꙇ҃с,Ne,343
марⸯтѫ,Ne,2761
ꙇ,C-,13
сестрѫ,Nb,1304
еѩ,Pp,64
ꙇ,C-,13
лазарѣ,Ne,2909
егда,Dq,300
же,Df,20
оуслꙑша,V-,582
ѣко,G-,115
болитъ,V-,1045
тогда,Df,673
же,Df,20
прѣбꙑстъ,V-,1131
на,R-,117
н҄емьже,Pr,96
бѣ,V-,18
мѣстѣ,Nb,113
дъва,Ma,230
дьни,Nb,523
потомь,Df,51
же,Df,20
г҃ла,V-,102
оучеником,Nb,359
ꙇдѣмъ,V-,671
въ,R-,111
ꙇюдеѭ,Ne,1840
пакꙑ,Df,616
г҃лашѧ,V-,102
емоу,Pp,64
оученици,Nb,359
равви,Nb,1772
нꙑн҄ѣ,Df,289
ꙇскахѫ,V-,114
тебе,Pp,304
камениемь,Nb,1309
побити,V-,1706
ꙇюдеі,Nb,2043
ꙇ,C-,13
пакꙑ,Df,616
ли,Du,752
ꙇдеши,V-,671
тамо,Df,1539
отъвѣшта,V-,271
и҃с,Ne,343
не,Df,8
дъва,Ma,230
ли,Du,752
на,R-,117
десѧте,Ma,1072
часа,Nb,422
есте,V-,18
въ,R-,111
дьни,Nb,523
аште,G-,248
къто,Px,250
ходитъ,V-,1036
въ,R-,111
дьне,Nb,523
не,Df,8
потъкнетъ,V-,3166
сѧ,Pk,21
ѣко,G-,115
свѣтъ,Nb,809
мира,Nb,284
сего,Pd,47
видитъ,V-,479
Аште,G-,248
ли,Du,752
къто,Pi,265
ходитъ,V-,1036
ноштиѭ,Nb,1293
потъкнетъ,V-,3166
сѧ,Pk,21
ѣко,G-,115
свѣта,Nb,809
нѣстъ,V-,176
о,R-,1
н҄емь,Pp,64
си,Pd,47
рече,V-,106
ꙇ,C-,13
по,R-,77
семь,Pd,47
г҃ла,V-,102
лазарь,Ne,2909
дроугъ,Nb,754
нашь,Ps,338
оусъпе,V-,2708
нъ,C-,11
ꙇдѫ,V-,671
да,G-,366
възбоуждѫ,V-,1003
і,C-,13
рѣшѧ,V-,106
же,Df,20
оученици,Nb,359
его,Pp,64
г҃и,Nb,342
аште,G-,248
оусъпе,V-,2708
съпасенъ,V-,509
бѫдетъ,V-,18
ꙇ҃с,Ne,343
же,Df,20
рече,V-,106
о,R-,1
съмръти,Nb,1147
его,Pp,64
они,Pd,83
же,Df,20
мьнѣшѧ,V-,166
ѣко,G-,115
о,R-,1
оусъпениꙇ,Nb,3167
сни,Nb,341
ꙇ,C-,13
съна,Nb,1976
г҃летъ,V-,102
тогда,Df,673
рече,V-,106
ꙇ҃мъ,Pp,64
и҃с,Ne,343
не,Df,8
обиноуѩ,V-,2245
сѧ,Pk,21
лазарь,Ne,2909
оумьрѣтъ,V-,1068
ꙇ,C-,13
радоуѭ,V-,1566
сѧ,Pk,21
васъ,Pp,266
ради,R-,560
да,G-,366
вѣрѫ,Nb,506
ꙇмете,V-,1080
ѣко,G-,115
не,Df,8
бѣхъ,V-,18
тоу,Df,177
нъ,C-,11
ꙇдѣмъ,V-,671
къ,R-,59
н҄емоу,Pp,64
рече,V-,106
же,Df,20
тⸯома,Ne,1108
нарицаемꙑ,V-,68
близньць,Nb,3251
къ,R-,59
оученикомъ,Nb,359
ꙇдѣмъ,V-,671
ꙇ,C-,13
мꙑ,Pp,167
да,G-,366
оумьремъ,V-,1068
съ,R-,92
н҄имь,Pp,64
пришьдъ,V-,221
же,Df,20
и҃с,Ne,343
въ,R-,111
витаниѭ,Ne,1685
обрѣте,V-,225
і,C-,13
четꙑри,Ma,137
дьни,Nb,523
ꙇмѫшть,V-,9
въ,R-,111
гробѣ,Nb,1799
бѣ,V-,18
же,Df,20
витаниѣ,Ne,1685
близъ,R-,581
ꙇ҃лма,Ne,717
ѣко,G-,115
д҃,Ma,640
ꙇ҃,C-,13
стадиі,Nb,3048
ꙇ,C-,13
мнози,A-,49
же,Df,20
бѣахѫ,V-,18
пришьли,V-,221
къ,R-,59
марⸯтѣ,Ne,2761
ꙇ,C-,13
марі,V-,0
да,G-,366
оутѣшѧтъ,V-,3169
і,C-,13
о,R-,1
братѣ,Nb,290
ею,Pp,64
маръта,Ne,2761
же,Df,20
егда,Dq,300
оуслꙑша,V-,582
ѣко,G-,115
и҃с,Ne,343
грѧдетъ,V-,958
сърѣте,V-,1011
і,C-,13
а,C-,85
мариѣ,Ne,663
дома,Df,3170
сѣдѣаше,V-,1041
рече,V-,106
же,Df,20
марⸯта,Ne,2761
къ,R-,59
і҃су,Ne,343
г҃и,Nb,342
аште,G-,248
би,V-,18
сьде,Df,387
бꙑлъ,V-,18
не,Df,8
би,V-,18
братъ,Nb,273
моі,Ps,447
оумрълъ,V-,1068
нꙑн҄ѣ,Df,289
вѣмь,V-,138
ѣко,G-,115
егоже,Pr,96
колижьдо,Df,464
просиши,V-,553
отъ,R-,80
б҃а,Nb,34
дастъ,V-,116
ти,Pp,304
б҃ъ,Nb,34
г҃ла,V-,102
еі,Pp,64
и҃с,Ne,343
въскръснетъ,V-,1399
братъ,Nb,273
твоі,Ps,307
г҃ла,V-,102
емоу,Pp,64
марⸯта,Nb,4504
вѣмь,V-,138
ѣко,G-,115
въскръснетъ,V-,1399
въ,R-,111
въскрѣшение,Nb,1742
въ,R-,111
послѣдьни,A-,687
дьнь,Nb,523
рече,V-,106
же,Df,20
еі,Pp,64
и҃с,Ne,343
Азъ,Pp,440
есмь,V-,18
въскрѣшение,Nb,1742
ꙇ,C-,13
животъ,Nb,36
вѣроуѩи,V-,968
въ,R-,111
мѧ,Pp,440
аште,G-,248
оумьретъ,V-,1068
оживетъ,V-,1070
ꙇ,C-,13
вⸯсѣкъ,A-,362
живꙑи,V-,388
ꙇ,C-,13
вѣроуѩи,V-,968
въ,R-,111
мѧ,Pp,440
не,Df,8
оумьретъ,V-,1068
въ,R-,111
вѣкъ,Nb,297
ꙇмеши,V-,1080
ли,Du,752
вѣрѫ,Nb,506
семоу,Pd,47
г҃ла,V-,102
емоу,Pp,64
еі,I-,512
г҃и,Nb,342
азъ,Pp,440
вѣровахъ,V-,968
ѣко,G-,115
тꙑ,Pp,304
еси,V-,18
х҃ъ,Ne,305
с҃нъ,Nb,341
б҃жіи,A-,239
грѧдꙙи,V-,958
въ,R-,111
миръ,Nb,284
ꙇ,C-,13
се,Pd,47
рекъши,V-,106
ꙇде,V-,671
ꙇ,C-,13
призъва,V-,598
мариѭ,Ne,663
сестрѫ,Nb,1304
своѭ,Pt,217
таі,Df,3136
ꙇ,C-,13
рекъши,V-,106
еі,Pp,64
оучител҄ь,Nb,988
се,Pd,47
естъ,V-,18
ꙇ,C-,13
зоветъ,V-,1084
тѧ,Pp,304
она,Pd,83
же,Df,20
ѣко,Df,771
оуслꙑша,V-,582
въста,V-,975
скоро,Df,676
ꙇ,C-,13
иде,V-,671
къ,R-,59
н҄емоу,Pp,64
не,Df,8
бѣ,V-,18
же,Df,20
не,Df,8
оу,R-,736
и҃с,Ne,343
пришьлъ,V-,221
въ,R-,111
вьсⸯь,Px,54
нъ,C-,11
бѣ,V-,18
на,R-,117
мѣстѣ,Nb,113
еште,Df,253
ꙇдеже,Dq,798
сърѣте,V-,1011
і,C-,13
марⸯта,Nb,4504
ꙇюдеꙇ,Nb,2043
же,Df,20
сѫштеі,V-,18
съ,R-,92
н҄еѭ,Pp,64
въ,R-,111
домоу,Nb,374
ꙇ,C-,13
оутѣшаѭште,V-,2530
ѭ,Pp,64
видѣвъше,V-,479
мариѭ,Ne,663
ѣко,G-,115
скоро,Df,676
въста,V-,975
ꙇ,C-,13
изиде,V-,684
по,R-,77
н҄еі,Pp,64
ꙇдѫ,V-,671
г҃лѭште,V-,102
ѣко,G-,115
ꙇдетъ,V-,671
на,R-,117
гробъ,Nb,1799
ꙇ,C-,13
плачетъ,V-,1051
сѧ,Pk,21
тоу,Df,177
мариѣ,Ne,663
же,Df,20
ѣко,G-,115
приде,V-,221
ꙇдеже,Dq,798
бѣ,V-,18
и҃с,Ne,343
видѣвъши,V-,479
ꙇ,C-,13
паде,V-,457
емоу,Pp,64
на,R-,117
ногоу,Nb,716
г҃лѭшти,V-,102
емоу,Pp,64
г҃и,Nb,342
аште,G-,248
би,V-,18
бꙑлъ,V-,18
сьде,Df,387
не,Df,8
би,V-,18
моі,Ps,447
братъ,Nb,273
оумрълъ,V-,1068
ꙇ҃с,Ne,343
же,Df,20
ѣко,G-,115
видѣ,V-,479
ѭ,Pp,64
плачѫштѫ,V-,1051
сѧ,Pk,21
ꙇ,C-,13
пришьдъшѧѩ,V-,4231
съ,R-,92
н҄еѭ,Pp,64
ꙇюдеѭ,Ne,1840
плачѫштѧ,V-,1051
сѧ,Pk,21
запрѣти,V-,1005
доухоу,Nb,443
ꙇ,C-,13
възмѫти,V-,3117
сѧ,Pk,21
самъ,Pd,567
ꙇ,C-,13
рече,V-,106
къде,Du,993
положисте,V-,1262
і,C-,13
г҃лашѧ,V-,102
емоу,Pp,64
г҃и,Nb,342
грѧди,V-,958
ꙇ,C-,13
виждь,V-,479
ꙇ,C-,13
просльзи,V-,3171
сѧ,Pk,21
и҃с,Ne,343
г҃лахѫ,V-,102
же,Df,20
ꙇюдеі,Nb,2043
виждь,V-,479
како,Du,30
л҄юбл҄ѣаше,V-,743
і,C-,13
етериі,Px,1287
же,Df,20
отъ,R-,80
нихъ,Pp,64
рѣшѧ,V-,106
не,Df,8
можааше,V-,31
ли,Du,752
сь,Pd,47
отвръзꙑ,V-,866
очи,Nb,427
слѣпоуемоу,A-,1184
сътворити,V-,73
да,G-,366
ꙇ,C-,13
сь,Pd,47
не,Df,8
оумьр҄етъ,V-,1068
ꙇ҃с,Ne,343
же,Df,20
пакꙑ,Df,616
прѣтѧ,V-,2105
вь,R-,111
себѣ,Pk,21
приде,V-,221
къ,R-,59
гробоу,Nb,1799
бѣ,V-,18
же,Df,20
пешть,Nb,1371
ꙇ,C-,13
камень,Nb,870
належааше,V-,2623
на,R-,117
н҄еі,Pp,64
г҃ла,V-,102
и҃с,Ne,343
възъмѣте,V-,606
камень,Nb,870
г҃ла,V-,102
емоу,Pp,64
сестра,Nb,1304
оумьръшаего,V-,413
марⸯта,Nb,4504
г҃и,Nb,342
юже,Df,694
смръдитъ,V-,3172
четврѣдьневьнъ,A-,3173
бо,Df,94
естъ,V-,18
г҃ла,V-,102
еи,Pp,64
и҃с,Ne,343
не,Df,8
рѣхъ,V-,106
ли,Du,752
ти,Pp,304
ѣко,G-,115
аште,G-,248
вѣроуеши,V-,968
оузьриши,V-,857
славѫ,Nb,291
б҃жиѭ,A-,239
вьзѧсѧ,V-,606
же,Df,20
камень,Nb,870
ꙇ҃с,Ne,343
же,Df,20
вьзведе,V-,1268
очи,Nb,427
вꙑспрь,Df,3174
ꙇ,C-,13
рече,V-,106
о҃че,Nb,306
хвалѫ,Nb,429
тебѣ,Pp,304
въздаѭ,V-,2924
ѣко,G-,115
оуслꙑша,V-,582
мѧ,Pp,440
азъ,Pp,440
вѣдѣахъ,V-,138
ѣко,G-,115
вьсегда,Df,1908
мене,Pp,440
послоушаеши,V-,1008
нъ,C-,11
народа,Nb,627
ради,R-,560
стоѩштаего,A-,0
окръстъ,Df,2114
рѣхъ,V-,106
да,G-,366
вѣрѫ,Nb,506
ꙇмѫтъ,V-,9
ѣко,G-,115
тꙑ,Pp,304
мѧ,Pp,440
посъла,V-,63
ꙇ,C-,13
се,Pd,47
рекъ,V-,106
гласомь,Nb,382
велиемь,A-,924
възгласи,V-,124
лазоре,Nb,0
грѧди,V-,958
вънъ,Df,1387
ꙇ,C-,13
абие,Df,938
ꙇзиде,V-,684
оумьрꙑ,Nb,445
обѧзанъ,V-,2754
ногама,Nb,716
ꙇ,C-,13
рѫкама,Nb,414
оукроемь,Nb,3175
ꙇ,C-,13
лице,Nb,793
его,Pp,64
обѧзано,V-,2754
оуброусомь,Ne,0
г҃ла,V-,102
ꙇмъ,Pp,64
и҃с,Ne,343
раздрѣшите,V-,1513
і,C-,13
ꙇ,C-,13
не,Df,8
дѣꙇте,V-,709
его,Pp,64
ꙇти,V-,671
мнози,A-,49
же,Df,20
отъ,R-,80
ꙇюдѣі,Nb,2043
пришьдъшеі,V-,221
къ,R-,59
мариі,Ne,663
видѣвъше,V-,479
еже,Pr,96
сътвори,V-,73
ꙇ҃с,Ne,343
вѣровашѧ,V-,968
вь,R-,111
н҄его,Pp,64
етери,Px,1287
же,Df,20
отъ,R-,80
н҄ихъ,Pp,64
ꙇдѫ,V-,671
къ,R-,59
фарисѣомъ,Nb,929
ꙇ,C-,13
рѣшѧ,V-,106
ꙇмъ,Pp,64
еже,Pr,96
сътворири,V-,73
ꙇ҃с,Ne,343
събърашѧ,V-,233
же,Df,20
архиереі,Nb,943
ꙇ,C-,13
фарисѣі,Nb,929
съборъ,Nb,4629
ꙇ,C-,13
г҃лаахѫ,V-,102
чьто,Pi,134
сътворимъ,V-,73
ѣко,G-,115
ч҃къ,Nb,211
сь,R-,92
знамениѣ,Nb,1288
многа,A-,49
творитъ,V-,637
аште,G-,248
оставимъ,V-,669
і,C-,13
тако,Df,48
вьси,Px,54
вѣрѫ,Nb,506
ꙇмѫтъ,V-,9
въ,R-,111
н҄ь,Pp,64
ꙇ,C-,13
придѫтъ,V-,221
римл҄ѣне,Nb,3176
ꙇ,C-,13
възъмѫтъ,V-,606
і,C-,13
мѣсто,Nb,113
ѩзꙑкъ,Nb,44
единъ,Ma,243
же,Df,20
отъ,R-,80
н҄ихъ,Pp,64
каꙇафа,Ne,1900
архиереі,Nb,943
сꙑ,V-,18
лѣтоу,Nb,50
томоу,Pd,105
рече,V-,106
ꙇмъ,Pp,64
вꙑ,Pp,266
не,Df,8
вѣсте,V-,138
ничесоже,Px,657
ни,C-,157
помꙑшл҄ѣете,V-,1501
ѣко,G-,115
добрѣе,Df,33
естъ,V-,18
вамъ,Pp,266
да,G-,366
единъ,Ma,243
ч҃къ,Nb,211
оумьр҄етъ,V-,1068
за,R-,726
л҄юди,Nb,564
а,C-,85
не,Df,8
вьсь,Px,54
ѩзꙑкъ,Nb,44
погꙑбнетъ,V-,1117
сего,Pd,47
же,Df,20
о,R-,1
себѣ,Pk,21
не,Df,8
рече,V-,106
нъ,C-,11
архиереі,Nb,943
сꙑ,V-,18
лѣтоу,Nb,50
томоу,Pd,105
прорече,V-,1204
ѣко,G-,115
хотѣаше,V-,301
и҃с,Ne,343
оумьрѣти,V-,1068
за,R-,726
л҄юди,Nb,564
ꙇ,C-,13
не,Df,8
тъкъмо,Df,1234
за,R-,726
л҄юди,Nb,564
нъ,C-,11
і,C-,13
да,Df,591
чѧда,Nb,876
б҃жиѣ,A-,239
съберетъ,V-,233
расточенаа,V-,1883
въ,R-,111
едино,Ma,243
Ѡтъ,R-,80
того,Pd,105
же,Df,20
дьне,Nb,523
съвѣшташѧ,V-,1572
да,G-,366
ꙇ,C-,13
бѫ,V-,18
оубили,V-,1144
ꙇ҃с,Ne,343
же,Df,20
къ,R-,59
томоу,Pd,105
не,Df,8
ѣвѣ,Df,770
хождааше,V-,1036
въ,R-,111
ꙇюдеꙇхъ,Nb,2043
нъ,C-,11
ꙇде,V-,671
отътѫдоу,Df,1039
въ,R-,111
странѫ,Nb,1009
близъ,R-,581
въ,R-,111
поустꙑн҄и,Nb,1192
въ,R-,111
ефреомъ,Nb,0
нарицаемъ,V-,68
градъ,Nb,718
ꙇ,C-,13
тоу,Df,177
живѣаше,V-,388
съ,R-,92
оученикꙑ,Nb,359
своꙇми,Pt,217
Бѣ,V-,18
же,Df,20
близъ,R-,581
пасха,Nb,1897
ꙇюдеꙇска,A-,1587
ꙇ,C-,13
вьзидѫ,V-,1316
мⸯнози,A-,49
въ,R-,111
ꙇ҃лмъ,Ne,717
отъ,R-,80
странꙑ,Nb,1009
прѣжде,R-,216
пасхꙑ,Nb,1897
да,G-,366
очистѧтъ,V-,539
сѧ,Pk,21
Ꙇ,C-,13
искахѫ,V-,114
же,Df,20
и҃са,Ne,343
ꙇ,C-,13
г҃лахѫ,V-,102
къ,R-,59
себѣ,Pk,21
въ,R-,111
цръкъве,Nb,38
стоѩште,V-,774
чьто,Pi,134
сѧ,Pk,21
мьнитъ,V-,166
вамъ,Pp,266
ѣко,G-,115
не,Df,8
ꙇматъ,V-,9
ли,Du,752
прити,V-,221
въ,R-,111
праздьникъ,Nb,1901
дашѧ,V-,116
бо,Df,94
архиереі,Nb,943
ꙇ,C-,13
фарисѣі,Nb,929
заповѣдь,Nb,603
да,G-,366
аште,G-,248
къто,Px,250
оштютитъ,V-,1863
і,C-,13
къде,Du,993
бѫдетъ,V-,18
повѣсте,V-,5394
да,G-,366
ꙇмѫтъ,V-,9
і,C-,13
Ꙇ҃с,Ne,343
же,Df,20
прѣжде,R-,216
шести,Ma,146
дьнъ,Nb,523
пасхꙑ,Nb,1897
приде,V-,221
въ,R-,111
витаниѭ,Ne,1685
ꙇдеже,Dq,798
бѣ,V-,18
лазарь,Ne,2909
оумьрꙑ,Nb,445
егоже,Pr,96
въскрѣси,V-,615
отъ,R-,80
мрътвꙑхъ,A-,996
и҃с,Ne,343
сътворишѧ,V-,73
же,Df,20
емоу,Pp,64
вечерѫ,Nb,1769
тоу,Df,177
ꙇ,C-,13
марⸯта,Nb,4504
слоужааше,V-,976
лазарь,Ne,2909
же,Df,20
единъ,Ma,243
бѣ,V-,18
отъ,R-,80
вьзлежѧштихъ,V-,1043
съ,R-,92
н҄имь,Pp,64
Мариѣ,Ne,663
же,Df,20
приімъши,V-,165
ливрѫ,Nb,0
хризмꙑ,Nb,2336
нарда,Nb,3179
пистикиѩ,Nb,2338
многоцѣннꙑ,A-,0
помаза,V-,794
ноѕѣ,Nb,716
ꙇ҃свѣ,A-,1398
ꙇ,C-,13
отръ,V-,2689
власꙑ,Nb,720
своꙇми,Pt,217
ноѕѣ,Nb,716
его,Pp,64
храмина,Nb,912
же,Df,20
ꙇсплъни,V-,1383
сѧ,Pk,21
отъ,R-,80
вон҄ѧ,Nb,3180
хризмьнꙑѩ,A-,2339
Г҃ла,V-,102
же,Df,20
единъ,Ma,243
отъ,R-,80
оученикъ,Nb,359
его,Pp,64
ꙇюда,Ne,1113
симонъ,Ne,1104
ꙇскариотьскꙑ,A-,1114
ꙇже,Pr,96
і,C-,13
хотѣаше,V-,301
прѣдати,V-,679
чесо,Px,1479
ради,R-,560
хризма,Nb,2336
си,Pd,47
не,Df,8
продана,V-,1378
бꙑстъ,V-,18
на,R-,117
трьхъ,Ma,145
сътѣхъ,Nb,0
пѣнѧзь,Nb,1581
ꙇ,C-,13
дана,V-,116
ништимъ,A-,1189
се,Pd,47
же,Df,20
рече,V-,106
не,Df,8
ѣко,G-,115
о,R-,1
ништихъ,Nb,3551
печааше,V-,817
сѧ,Pk,21
нъ,C-,11
ѣко,G-,115
тать,Nb,802
бѣ,V-,18
ꙇ,C-,13
ковьчежьць,Nb,1862
ꙇмꙑ,V-,9
ꙇ,C-,13
въметаемаа,A-,0
ношааше,V-,329
рече,V-,106
же,Df,20
и҃с,Ne,343
не,Df,8
дѣі,V-,709
еѩ,Pp,64
да,G-,366
вь,R-,111
дьнь,Nb,523
погребениѣ,Nb,1909
моего,Ps,447
събл҄юдетъ,V-,424
ѭ,Pp,64
ништѧѩ,A-,1189
бо,Df,94
вьсегда,Df,1908
съ,R-,92
собоѭ,Pk,21
ꙇмате,V-,9
а,C-,85
мене,Pp,440
не,Df,8
вьсегда,Df,1908
ꙇмате,V-,9
Разоумѣ,V-,1260
же,Df,20
народъ,Nb,627
многъ,A-,49
отъ,R-,80
ꙇюдеі,Nb,2043
ѣко,G-,115
тоу,Df,177
естъ,V-,18
ꙇ,C-,13
придѫ,V-,221
не,Df,8
и҃са,Ne,343
ради,R-,560
