сапогоу,сапогоу
овьцамъ,овьцамъ
вьси,вьсі
еликоже,елікоже
ꙇхъ,іхъ
приде,пріде
прѣжде,прѣжде
мене,мене
татие,татіе
сѫтъ,сѫтъ
ꙇ,і
разбоꙇници,разбоініці
нъ,нъ
не,не
послоушашѧ,послоушашѧ
ꙇхъ,іхъ
овьцѧ,овьцѧ
азъ,азъ
есмь,есмь
двьри,двьрі
мъноѭ,мъноѭ
аште,аште
къто,къто
вьнидетъ,вьнідетъ
с҃петъ,спетъ
сѧ,сѧ
ꙇ,і
вьнидетъ,вьнідетъ
ꙇ,і
изидетъ,ізідетъ
ꙇ,і
пажить,пажіть
обрѧштетъ,обрѧштетъ
тать,тать
не,не
приходитъ,пріходітъ
нъ,нъ
да,да
оукрадетъ,оукрадетъ
ꙇ,і
оубиетъ,оубіетъ
ꙇ,і
погоубитъ,погоубітъ
азъ,азъ
придъ,прідъ
да,да
живота,жівота
ꙇмѫтъ,імѫтъ
азъ,азъ
есмь,есмь
пастꙑрь,пастъірь
добрꙑ,добръі
пастꙑрь,пастъірь
добрꙑ,добръі
полагаетъ,полагаетъ
д҃шѫ,дшѫ
своѭ,своѭ
за,за
овьцѧ,овьцѧ
а,а
наꙇмьникъ,наімьнікъ
ꙇже,іже
нѣстъ,нѣстъ
пастꙑр҄ь,пастъірь
емоуже,емоуже
не,не
сѫтъ,сѫтъ
овьцѧ,овьцѧ
своѩ,своѧ
видитъ,відітъ
влька,влька
грѧдѫшта,грѧдѫшта
ꙇ,і
оставл҄ѣетъ,оставлѣетъ
овьцѧ,овьцѧ
ꙇ,і
бѣгаетъ,бѣгаетъ
ꙇ,і
влькъ,влькъ
расхꙑтитъ,расхъітітъ
ѩ,ѧ
ꙇ,і
распѫдитъ,распѫдітъ
овьцѧ,овьцѧ
а,а
наꙇмьникъ,наімьнікъ
бѣжитъ,бѣжітъ
ѣко,ѣко
наꙇмьникъ,наімьнікъ
естъ,естъ
ꙇ,і
не брѣжетъ,небрѣжетъ
о,о
овьцахъ,овьцахъ
Азъ,азъ
есмь,есмь
пастꙑрь,пастъірь
добрꙑ,добръі
ꙇ,і
знаѭ,знаѭ
моѩ,моѧ
ꙇ,і
знаѭтъ,знаѭтъ
мѧ,мѧ
моѩ,моѧ
ѣкоже,ѣкоже
знаетъ,знаетъ
мѧ,мѧ
о҃ць,оць
ꙇ,і
азъ,азъ
знаѭ,знаѭ
о҃ца,оца
ꙇ,і
д҃шѫ,дшѫ
моѭ,моѭ
полагаѭ,полагаѭ
за,за
овьцѧ,овьцѧ
ꙇ,і
инꙑ,інъі
овцѧ,овцѧ
ꙇмамь,імамь
ѩже,ѧже
не,не
сѫтъ,сѫтъ
отъ,отъ
двора,двора
сего,сего
ꙇ,і
тꙑ,тъі
ми,мі
подобаетъ,подобаетъ
привести,прівесті
ꙇ,і
глас,глас
моі,моі
оуслꙑшѧтъ,оуслъішѧтъ
ꙇ,і
бѫдетъ,бѫдетъ
едино,едіно
стадо,стадо
ꙇ,і
единъ,едінъ
пастꙑрь,пастъірь
сего,сего
ради,раді
мѧ,мѧ
о҃ць,оць
л҄юбитъ,любітъ
ѣко,ѣко
азъ,азъ
полагаѭ,полагаѭ
д҃шѫ,дшѫ
моѭ,моѭ
да,да
пакꙑ,пакъі
приімѫ,пріімѫ
ѭ,ѭ
Никътоже,нікътоже
възъметъ,възъметъ
еѩ,еѧ
отъ,отъ
мене,мене
нъ,нъ
азъ,азъ
полагаѭ,полагаѭ
о,о
с[ебѣ,себѣ
область,область
ꙇмамь,імамь
положити,положіті
ѭ,ѭ
ꙇ,і
область,область
ꙇмамь,імамь
пакꙑ,пакъі
приѩти,пріѧті
ѭ,ѭ
сьѭ,сьѭ
заповѣдь,заповѣдь
приѩхъ,пріѧхъ
отъ,отъ
о҃ца,оца
моего,моего
расп҄ьр҄ѣ,распьрѣ
же,же
пакꙑ,пакъі
бꙑс,бъіс
въ,въ
ꙇюдѣꙇхъ,іюдѣіхъ
за,за
словеса,словеса
си,сі
г҃лахѫ,глахѫ
же,же
мнози,мнозі
отъ,отъ
н҄ихъ,ніхъ
бѣсъ,бѣсъ
ꙇматъ,іматъ
ꙇ,і
неꙇстовъ,неістовъ
естъ,естъ
чьто,чьто
его,его
послоушаете,послоушаете
ꙇни,іні
г҃лахѫ,глахѫ
сиі,сіі
г҃ли,глі
не,не
сѫтъ,сѫтъ
бѣсъноуѭштаего,бѣсъноуѭштаего
сѧ,сѧ
еда,еда
бѣсъ,бѣсъ
можетъ,можетъ
слѣпомъ,слѣпомъ
очи,очі
отврѣсти,отврѣсті
Бꙑшѧ,бъішѧ
же,же
тогда,тогда
с҃вѧшниѣ,свѧшніѣ
въ,въ
ꙇ҃лмѣхъ,ілмѣхъ
ꙇ,і
зима,зіма
бѣ,бѣ
ꙇ,і
хождаше,хождаше
и҃с,іс
въ,въ
цръкъве,цръкъве
въ,въ
притворѣ,прітворѣ
соломоун҄и,соломоуні
обидѫ,обідѫ
же,же
і,і
ꙇюдѣи,іюдѣі
ꙇ,і
г҃лахѫ,глахѫ
емоу,емоу
доколѣ,доколѣ
д҃шѧ,дшѧ
нашѧ,нашѧ
вьземл҄еши,вьземлеші
аште,аште
тꙑ,тъі
еси,есі
х҃ъ,хъ
рьци,рьці
намъ,намъ
не,не
обиноуѩ,обіноуѧ
сѧ,сѧ
отъвѣшта,отъвѣшта
ꙇмъ,імъ
и҃с,іс
рѣхъ,рѣхъ
вамъ,вамъ
ꙇ,і
не,не
вѣроуете,вѣроуете
дѣла,дѣла
ѣже,ѣже
твор҄ѭ,творѭ
азъ,азъ
въ,въ
ꙇмѧ,імѧ
о҃ца,оца
моего,моего
та,та
съвѣдѣтел҄ьствоуѭтъ,съвѣдѣтельствоуѭтъ
о,о
мнѣ,мнѣ
нъ,нъ
вꙑ,въі
не,не
вѣроуете,вѣроуете
нѣсте,нѣсте
бо,бо
отъ,отъ
овьць,овьць
моꙇхъ,моіхъ
ѣкоже,ѣкоже
рѣхъ,рѣхъ
вамъ,вамъ
Ѡвⸯцѧ,овцѧ
моѩ,моѧ
гласа,гласа
моего,моего
слоушаѭтъ,слоушаѭтъ
ꙇ,і
азъ,азъ
знаѭ,знаѭ
ѩ,ѧ
ꙇ,і
по,по
мьнѣ,мьнѣ
грѧдѫтъ,грѧдѫтъ
ꙇ,і
азъ,азъ
животъ,жівотъ
вѣчьнꙑ,вѣчьнъі
даѭ,даѭ
ꙇмъ,імъ
ꙇ,і
не,не
погꙑбнѫтъ,погъібнѫтъ
въ,въ
вѣкъ,вѣкъ
ꙇ,і
не,не
въсхꙑтитъ,въсхъітітъ
ꙇхъ,іхъ
никътоже,нікътоже
отъ,отъ
рѫкꙑ,рѫкъі
моеѩ,моеѧ
о҃ць,оць
мои,моі
ꙇже,іже
дастъ,дастъ
мьнѣ,мьнѣ
бол҄иі,боліі
вⸯсѣхъ,всѣхъ
естъ,естъ
ꙇ,і
никътоже,нікътоже
не,не
можетъ,можетъ
въсхꙑтити,въсхъітіті
ꙇхъ,іхъ
отъ,отъ
рѫкꙑ,рѫкъі
о҃ца,оца
моего,моего
Азъ,азъ
ꙇ,і
о҃ць,оць
едино,едіно
есвѣ,есвѣ
вьзѧшѧ,вьзѧшѧ
же,же
пакꙑ,пакъі
камение,каменіе
ꙇюдѣі,іюдѣі
да,да
і,і
побиѭтъ,побіѭтъ
ꙇ,і
отъвѣшта,отъвѣшта
ꙇмъ,імъ
и҃с,іс
мънога,мънога
дѣла,дѣла
добраа,добраа
ѣвихъ,ѣвіхъ
вамъ,вамъ
отъ,отъ
о҃ца,оца
моего,моего
за,за
кое,кое
ꙇхъ,іхъ
дѣло,дѣло
камение,каменіе
на,на
мѧ,мѧ
мештете,мештете
ѡтъвѣшташѧ,отъвѣшташѧ
емоу,емоу
ꙇюдѣі,іюдѣі
г҃лѭште,глѭште
о,о
добрѣ,добрѣ
дѣлѣ,дѣлѣ
не,не
мештемъ,мештемъ
камениѣ,каменіѣ
на,на
тѧ,тѧ
нъ,нъ
о,о
власвимиі,власвіміі
ѣко,ѣко
тꙑ,тъі
ч҃къ,чкъ
сꙑ,съі
твориши,творіші
сѧ,сѧ
самъ,самъ
б҃ъ,бъ
отъвѣшта,отъвѣшта
ꙇмъ,імъ
и҃с,іс
нѣстъ,нѣстъ
ли,лі
псано,псано
въ,въ
законѣ,законѣ
вашемь,вашемь
ѣко,ѣко
азъ,азъ
рѣхъ,рѣхъ
боѕи,бозі
есте,есте
аште,аште
онъ,онъ
рече,рече
богꙑ,богъі
къ,къ
н҄имъже,німъже
рече,рече
слово,слово
б҃жие,бжіе
ꙇ,і
не,не
могѫтъ,могѫтъ
сѧ,сѧ
разорити,разоріті
кън҄игꙑ,кънігъі
егоже,егоже
о҃ць,оць
с҃ти,сті
ꙇ,і
посъла,посъла
въ,въ
миръ,міръ
вꙑ,въі
г҃лете,глете
ѣко,ѣко
власвимл҄ѣеши,власвімлѣеші
зан҄е,зане
рѣхъ,рѣхъ
ѣко,ѣко
с҃нъ,снъ
б҃жіи,бжіі
есмь,есмь
аште,аште
не,не
творѫ,творѫ
дѣлъ,дѣлъ
о҃ца,оца
моего,моего
не,не
емлѣте,емлѣте
ми,мі
вѣрꙑ,вѣръі
аште,аште
ли,лі
твор҄ѭ,творѭ
аште,аште
ꙇ,і
мьнѣ,мьнѣ
вѣрꙑ,вѣръі
не,не
емлете,емлете
дѣломъ,дѣломъ
моꙇмъ,моімъ
вѣрѫ,вѣрѫ
ꙇмѣте,імѣте
да,да
разоумѣете,разоумѣете
ꙇ,і
вѣроуете,вѣроуете
ѣко,ѣко
въ,въ
мьнѣ,мьнѣ
о҃ць,оць
ꙇ,і
азъ,азъ
въ,въ
о҃ци,оці
Ꙇскахѫ,іскахѫ
же,же
его,его
пакꙑ,пакъі
ѩти,ѧті
ꙇзиде,ізіде
отъ,отъ
рѫкꙑ,рѫкъі
ꙇхъ,іхъ
ꙇ,і
иде,іде
пакꙑ,пакъі
на,на
онъ,онъ
полъ,полъ
ꙇордана,іордана
на,на
мѣсто,мѣсто
ꙇдеже,ідеже
бѣ,бѣ
ꙇоанъ,іоанъ
прѣжде,прѣжде
крьстѧ,крьстѧ
ꙇ,і
прѣбꙑс,прѣбъіс
тоу,тоу
ꙇ,і
мнози,мнозі
придѫ,прідѫ
къ,къ
н҄емоу,немоу
ꙇ,і
г҃лаахѫ,глаахѫ
ѣко,ѣко
ꙇоанъ,іоанъ
оубо,оубо
знамениѣ,знаменіѣ
не,не
сътвори,сътворі
ни,ні
едьного,едьного
же,же
вьсѣ,вьсѣ
елико,еліко
рече,рече
ꙇоанъ,іоанъ
о,о
семь,семь
ꙇстина,істіна
бѣ,бѣ
ꙇ,і
мнози,мнозі
вѣровашѧ,вѣровашѧ
вь,вь
н҄его,него
тоу,тоу
Бѣ,бѣ
же,же
етеръ,етеръ
болѧ,болѧ
лазарь,лазарь
отъ,отъ
витаниѩ,вітаніѧ
градьца,градьца
марина,маріна
ꙇ,і
марътꙑ,марътъі
сестрꙑ,сестръі
еѩ,еѧ
бѣ,бѣ
же,же
мариѣ,маріѣ
помазавъшиѣ,помазавъшіѣ
г҃ѣ,гѣ
муромь,муромь
ꙇ,і
отьръши,отьръші
ноѕѣ,нозѣ
его,его
власꙑ,власъі
своꙇми,своімі
еѩже,еѧже
братъ,братъ
лазарь,лазарь
болѣаше,болѣаше
посъласте,посъласте
же,же
сестрѣ,сестрѣ
его,его
къ,къ
н҄емоу,немоу
г҃лѭшти,глѭшті
г҃и,гі
се,се
егоже,егоже
тꙑ,тъі
л҄юбиши,любіші
болитъ,болітъ
слꙑшавъ,слъішавъ
же,же
и҃с,іс
рече,рече
си,сі
болѣзнь,болѣзнь
нѣстъ,нѣстъ
къ,къ
съмръти,съмръті
нъ,нъ
къ,къ
славѣ,славѣ
б҃жꙇ,бжі
да,да
прославитъ,прославітъ
сѧ,сѧ
с҃нъ,снъ
б҃жи,бжі
еѭ,еѭ
л҄юбл҄ѣаше,люблѣаше
же,же
ꙇ҃с,іс
марⸯтѫ,мартѫ
ꙇ,і
сестрѫ,сестрѫ
еѩ,еѧ
ꙇ,і
лазарѣ,лазарѣ
егда,егда
же,же
оуслꙑша,оуслъіша
ѣко,ѣко
болитъ,болітъ
тогда,тогда
же,же
прѣбꙑстъ,прѣбъістъ
на,на
н҄емьже,немьже
бѣ,бѣ
мѣстѣ,мѣстѣ
дъва,дъва
дьни,дьні
потомь,потомь
же,же
г҃ла,гла
оучеником,оученіком
ꙇдѣмъ,ідѣмъ
въ,въ
ꙇюдеѭ,іюдеѭ
пакꙑ,пакъі
г҃лашѧ,глашѧ
емоу,емоу
оученици,оученіці
равви,равві
нꙑн҄ѣ,нъінѣ
ꙇскахѫ,іскахѫ
тебе,тебе
камениемь,каменіемь
побити,побіті
ꙇюдеі,іюдеі
ꙇ,і
пакꙑ,пакъі
ли,лі
ꙇдеши,ідеші
тамо,тамо
отъвѣшта,отъвѣшта
и҃с,іс
не,не
дъва,дъва
ли,лі
на,на
десѧте,десѧте
часа,часа
есте,есте
въ,въ
дьни,дьні
аште,аште
къто,къто
ходитъ,ходітъ
въ,въ
дьне,дьне
не,не
потъкнетъ,потъкнетъ
сѧ,сѧ
ѣко,ѣко
свѣтъ,свѣтъ
мира,міра
сего,сего
видитъ,відітъ
Аште,аште
ли,лі
къто,къто
ходитъ,ходітъ
ноштиѭ,ноштіѭ
потъкнетъ,потъкнетъ
сѧ,сѧ
ѣко,ѣко
свѣта,свѣта
нѣстъ,нѣстъ
о,о
н҄емь,немь
си,сі
рече,рече
ꙇ,і
по,по
семь,семь
г҃ла,гла
лазарь,лазарь
дроугъ,дроугъ
нашь,нашь
оусъпе,оусъпе
нъ,нъ
ꙇдѫ,ідѫ
да,да
възбоуждѫ,възбоуждѫ
і,і
рѣшѧ,рѣшѧ
же,же
оученици,оученіці
его,его
г҃и,гі
аште,аште
оусъпе,оусъпе
съпасенъ,съпасенъ
бѫдетъ,бѫдетъ
ꙇ҃с,іс
же,же
рече,рече
о,о
съмръти,съмръті
его,его
они,оні
же,же
мьнѣшѧ,мьнѣшѧ
ѣко,ѣко
о,о
оусъпениꙇ,оусъпеніі
сни,сні
ꙇ,і
съна,съна
г҃летъ,глетъ
тогда,тогда
рече,рече
ꙇ҃мъ,імъ
и҃с,іс
не,не
обиноуѩ,обіноуѧ
сѧ,сѧ
лазарь,лазарь
оумьрѣтъ,оумьрѣтъ
ꙇ,і
радоуѭ,радоуѭ
сѧ,сѧ
васъ,васъ
ради,раді
да,да
вѣрѫ,вѣрѫ
ꙇмете,імете
ѣко,ѣко
не,не
бѣхъ,бѣхъ
тоу,тоу
нъ,нъ
ꙇдѣмъ,ідѣмъ
къ,къ
н҄емоу,немоу
рече,рече
же,же
тⸯома,тома
нарицаемꙑ,наріцаемъі
близньць,блізньць
къ,къ
оученикомъ,оученікомъ
ꙇдѣмъ,ідѣмъ
ꙇ,і
мꙑ,мъі
да,да
оумьремъ,оумьремъ
съ,съ
н҄имь,німь
пришьдъ,прішьдъ
же,же
и҃с,іс
въ,въ
витаниѭ,вітаніѭ
обрѣте,обрѣте
і,і
четꙑри,четъірі
дьни,дьні
ꙇмѫшть,імѫшть
въ,въ
гробѣ,гробѣ
бѣ,бѣ
же,же
витаниѣ,вітаніѣ
близъ,блізъ
ꙇ҃лма,ілма
ѣко,ѣко
д҃,д
ꙇ҃,і
стадиі,стадіі
ꙇ,і
мнози,мнозі
же,же
бѣахѫ,бѣахѫ
пришьли,прішьлі
къ,къ
марⸯтѣ,мартѣ
ꙇ,і
марі,марі
да,да
оутѣшѧтъ,оутѣшѧтъ
і,і
о,о
братѣ,братѣ
ею,ею
маръта,маръта
же,же
егда,егда
оуслꙑша,оуслъіша
ѣко,ѣко
и҃с,іс
грѧдетъ,грѧдетъ
сърѣте,сърѣте
і,і
а,а
мариѣ,маріѣ
дома,дома
сѣдѣаше,сѣдѣаше
рече,рече
же,же
марⸯта,марта
къ,къ
і҃су,ісу
г҃и,гі
аште,аште
би,бі
сьде,сьде
бꙑлъ,бъілъ
не,не
би,бі
братъ,братъ
моі,моі
оумрълъ,оумрълъ
нꙑн҄ѣ,нъінѣ
вѣмь,вѣмь
ѣко,ѣко
егоже,егоже
колижьдо,коліжьдо
просиши,просіші
отъ,отъ
б҃а,ба
дастъ,дастъ
ти,ті
б҃ъ,бъ
г҃ла,гла
еі,еі
и҃с,іс
въскръснетъ,въскръснетъ
братъ,братъ
твоі,твоі
г҃ла,гла
емоу,емоу
марⸯта,марта
вѣмь,вѣмь
ѣко,ѣко
въскръснетъ,въскръснетъ
въ,въ
въскрѣшение,въскрѣшеніе
въ,въ
послѣдьни,послѣдьні
дьнь,дьнь
рече,рече
же,же
еі,еі
и҃с,іс
Азъ,азъ
есмь,есмь
въскрѣшение,въскрѣшеніе
ꙇ,і
животъ,жівотъ
вѣроуѩи,вѣроуѧі
въ,въ
мѧ,мѧ
аште,аште
оумьретъ,оумьретъ
оживетъ,ожіветъ
ꙇ,і
вⸯсѣкъ,всѣкъ
живꙑи,жівъіі
ꙇ,і
вѣроуѩи,вѣроуѧі
въ,въ
мѧ,мѧ
не,не
оумьретъ,оумьретъ
въ,въ
вѣкъ,вѣкъ
ꙇмеши,імеші
ли,лі
вѣрѫ,вѣрѫ
семоу,семоу
г҃ла,гла
емоу,емоу
еі,еі
г҃и,гі
азъ,азъ
вѣровахъ,вѣровахъ
ѣко,ѣко
тꙑ,тъі
еси,есі
х҃ъ,хъ
с҃нъ,снъ
б҃жіи,бжіі
грѧдꙙи,грѧдѧі
въ,въ
миръ,міръ
ꙇ,і
се,се
рекъши,рекъші
ꙇде,іде
ꙇ,і
призъва,прізъва
мариѭ,маріѭ
сестрѫ,сестрѫ
своѭ,своѭ
таі,таі
ꙇ,і
рекъши,рекъші
еі,еі
оучител҄ь,оучітель
се,се
естъ,естъ
ꙇ,і
зоветъ,зоветъ
тѧ,тѧ
она,она
же,же
ѣко,ѣко
оуслꙑша,оуслъіша
въста,въста
скоро,скоро
ꙇ,і
иде,іде
къ,къ
н҄емоу,немоу
не,не
бѣ,бѣ
же,же
не,не
оу,оу
и҃с,іс
пришьлъ,прішьлъ
въ,въ
вьсⸯь,вьсь
нъ,нъ
бѣ,бѣ
на,на
мѣстѣ,мѣстѣ
еште,еште
ꙇдеже,ідеже
сърѣте,сърѣте
і,і
марⸯта,марта
ꙇюдеꙇ,іюдеі
же,же
сѫштеі,сѫштеі
съ,съ
н҄еѭ,неѭ
въ,въ
домоу,домоу
ꙇ,і
оутѣшаѭште,оутѣшаѭште
ѭ,ѭ
видѣвъше,відѣвъше
мариѭ,маріѭ
ѣко,ѣко
скоро,скоро
въста,въста
ꙇ,і
изиде,ізіде
по,по
н҄еі,неі
ꙇдѫ,ідѫ
г҃лѭште,глѭште
ѣко,ѣко
ꙇдетъ,ідетъ
на,на
гробъ,гробъ
ꙇ,і
плачетъ,плачетъ
сѧ,сѧ
тоу,тоу
мариѣ,маріѣ
же,же
ѣко,ѣко
приде,пріде
ꙇдеже,ідеже
бѣ,бѣ
и҃с,іс
видѣвъши,відѣвъші
ꙇ,і
паде,паде
емоу,емоу
на,на
ногоу,ногоу
г҃лѭшти,глѭшті
емоу,емоу
г҃и,гі
аште,аште
би,бі
бꙑлъ,бъілъ
сьде,сьде
не,не
би,бі
моі,моі
братъ,братъ
оумрълъ,оумрълъ
ꙇ҃с,іс
же,же
ѣко,ѣко
видѣ,відѣ
ѭ,ѭ
плачѫштѫ,плачѫштѫ
сѧ,сѧ
ꙇ,і
пришьдъшѧѩ,прішьдъшѧѧ
съ,съ
н҄еѭ,неѭ
ꙇюдеѭ,іюдеѭ
плачѫштѧ,плачѫштѧ
сѧ,сѧ
запрѣти,запрѣті
доухоу,доухоу
ꙇ,і
възмѫти,възмѫті
сѧ,сѧ
самъ,самъ
ꙇ,і
рече,рече
къде,къде
положисте,положісте
і,і
г҃лашѧ,глашѧ
емоу,емоу
г҃и,гі
грѧди,грѧді
ꙇ,і
виждь,віждь
ꙇ,і
просльзи,просльзі
сѧ,сѧ
и҃с,іс
г҃лахѫ,глахѫ
же,же
ꙇюдеі,іюдеі
виждь,віждь
како,како
л҄юбл҄ѣаше,люблѣаше
і,і
етериі,етеріі
же,же
отъ,отъ
нихъ,ніхъ
рѣшѧ,рѣшѧ
не,не
можааше,можааше
ли,лі
сь,сь
отвръзꙑ,отвръзъі
очи,очі
слѣпоуемоу,слѣпоуемоу
сътворити,сътворіті
да,да
ꙇ,і
сь,сь
не,не
оумьр҄етъ,оумьретъ
ꙇ҃с,іс
же,же
пакꙑ,пакъі
прѣтѧ,прѣтѧ
вь,вь
себѣ,себѣ
приде,пріде
къ,къ
гробоу,гробоу
бѣ,бѣ
же,же
пешть,пешть
ꙇ,і
камень,камень
належааше,належааше
на,на
н҄еі,неі
г҃ла,гла
и҃с,іс
възъмѣте,възъмѣте
камень,камень
г҃ла,гла
емоу,емоу
сестра,сестра
оумьръшаего,оумьръшаего
марⸯта,марта
г҃и,гі
юже,юже
смръдитъ,смръдітъ
четврѣдьневьнъ,четврѣдьневьнъ
бо,бо
естъ,естъ
г҃ла,гла
еи,еі
и҃с,іс
не,не
рѣхъ,рѣхъ
ли,лі
ти,ті
ѣко,ѣко
аште,аште
вѣроуеши,вѣроуеші
оузьриши,оузьріші
славѫ,славѫ
б҃жиѭ,бжіѭ
вьзѧсѧ,вьзѧсѧ
же,же
камень,камень
ꙇ҃с,іс
же,же
вьзведе,вьзведе
очи,очі
вꙑспрь,въіспрь
ꙇ,і
рече,рече
о҃че,оче
хвалѫ,хвалѫ
тебѣ,тебѣ
въздаѭ,въздаѭ
ѣко,ѣко
оуслꙑша,оуслъіша
мѧ,мѧ
азъ,азъ
вѣдѣахъ,вѣдѣахъ
ѣко,ѣко
вьсегда,вьсегда
мене,мене
послоушаеши,послоушаеші
нъ,нъ
народа,народа
ради,раді
стоѩштаего,стоѧштаего
окръстъ,окръстъ
рѣхъ,рѣхъ
да,да
вѣрѫ,вѣрѫ
ꙇмѫтъ,імѫтъ
ѣко,ѣко
тꙑ,тъі
мѧ,мѧ
посъла,посъла
ꙇ,і
се,се
рекъ,рекъ
гласомь,гласомь
велиемь,веліемь
възгласи,възгласі
лазоре,лазоре
грѧди,грѧді
вънъ,вънъ
ꙇ,і
абие,абіе
ꙇзиде,ізіде
оумьрꙑ,оумьръі
обѧзанъ,обѧзанъ
ногама,ногама
ꙇ,і
рѫкама,рѫкама
оукроемь,оукроемь
ꙇ,і
лице,ліце
его,его
обѧзано,обѧзано
оуброусомь,оуброусомь
г҃ла,гла
ꙇмъ,імъ
и҃с,іс
раздрѣшите,раздрѣшіте
і,і
ꙇ,і
не,не
дѣꙇте,дѣіте
его,его
ꙇти,іті
мнози,мнозі
же,же
отъ,отъ
ꙇюдѣі,іюдѣі
пришьдъшеі,прішьдъшеі
къ,къ
мариі,маріі
видѣвъше,відѣвъше
еже,еже
сътвори,сътворі
ꙇ҃с,іс
вѣровашѧ,вѣровашѧ
вь,вь
н҄его,него
етери,етері
же,же
отъ,отъ
н҄ихъ,ніхъ
ꙇдѫ,ідѫ
къ,къ
фарисѣомъ,фарісѣомъ
ꙇ,і
рѣшѧ,рѣшѧ
ꙇмъ,імъ
еже,еже
сътворири,сътворірі
ꙇ҃с,іс
събърашѧ,събърашѧ
же,же
архиереі,архіереі
ꙇ,і
фарисѣі,фарісѣі
съборъ,съборъ
ꙇ,і
г҃лаахѫ,глаахѫ
чьто,чьто
сътворимъ,сътворімъ
ѣко,ѣко
ч҃къ,чкъ
сь,сь
знамениѣ,знаменіѣ
многа,многа
творитъ,творітъ
аште,аште
оставимъ,оставімъ
і,і
тако,тако
вьси,вьсі
вѣрѫ,вѣрѫ
ꙇмѫтъ,імѫтъ
въ,въ
н҄ь,нь
ꙇ,і
придѫтъ,прідѫтъ
римл҄ѣне,рімлѣне
ꙇ,і
възъмѫтъ,възъмѫтъ
і,і
мѣсто,мѣсто
ѩзꙑкъ,ѧзъікъ
единъ,едінъ
же,же
отъ,отъ
н҄ихъ,ніхъ
каꙇафа,каіафа
архиереі,архіереі
сꙑ,съі
лѣтоу,лѣтоу
томоу,томоу
рече,рече
ꙇмъ,імъ
вꙑ,въі
не,не
вѣсте,вѣсте
ничесоже,нічесоже
ни,ні
помꙑшл҄ѣете,помъішлѣете
ѣко,ѣко
добрѣе,добрѣе
естъ,естъ
вамъ,вамъ
да,да
единъ,едінъ
ч҃къ,чкъ
оумьр҄етъ,оумьретъ
за,за
л҄юди,люді
а,а
не,не
вьсь,вьсь
ѩзꙑкъ,ѧзъікъ
погꙑбнетъ,погъібнетъ
сего,сего
же,же
о,о
себѣ,себѣ
не,не
рече,рече
нъ,нъ
архиереі,архіереі
сꙑ,съі
лѣтоу,лѣтоу
томоу,томоу
прорече,прорече
ѣко,ѣко
хотѣаше,хотѣаше
и҃с,іс
оумьрѣти,оумьрѣті
за,за
л҄юди,люді
ꙇ,і
не,не
тъкъмо,тъкъмо
за,за
л҄юди,люді
нъ,нъ
і,і
да,да
чѧда,чѧда
б҃жиѣ,бжіѣ
съберетъ,съберетъ
расточенаа,расточенаа
въ,въ
едино,едіно
Ѡтъ,отъ
того,того
же,же
дьне,дьне
съвѣшташѧ,съвѣшташѧ
да,да
ꙇ,і
бѫ,бѫ
оубили,оубілі
ꙇ҃с,іс
же,же
къ,къ
томоу,томоу
не,не
ѣвѣ,ѣвѣ
хождааше,хождааше
въ,въ
ꙇюдеꙇхъ,іюдеіхъ
нъ,нъ
ꙇде,іде
отътѫдоу,отътѫдоу
въ,въ
странѫ,странѫ
близъ,блізъ
въ,въ
поустꙑн҄и,поустъіні
въ,въ
ефреомъ,ефреомъ
нарицаемъ,наріцаемъ
градъ,градъ
ꙇ,і
тоу,тоу
живѣаше,жівѣаше
съ,съ
оученикꙑ,оученікъі
своꙇми,своімі
Бѣ,бѣ
же,же
близъ,блізъ
пасха,пасха
ꙇюдеꙇска,іюдеіска
ꙇ,і
вьзидѫ,вьзідѫ
мⸯнози,мнозі
въ,въ
ꙇ҃лмъ,ілмъ
отъ,отъ
странꙑ,странъі
прѣжде,прѣжде
пасхꙑ,пасхъі
да,да
очистѧтъ,очістѧтъ
сѧ,сѧ
Ꙇ,і
искахѫ,іскахѫ
же,же
и҃са,іса
ꙇ,і
г҃лахѫ,глахѫ
къ,къ
себѣ,себѣ
въ,въ
цръкъве,цръкъве
стоѩште,стоѧште
чьто,чьто
сѧ,сѧ
мьнитъ,мьнітъ
вамъ,вамъ
ѣко,ѣко
не,не
ꙇматъ,іматъ
ли,лі
прити,пріті
въ,въ
праздьникъ,праздьнікъ
дашѧ,дашѧ
бо,бо
архиереі,архіереі
ꙇ,і
фарисѣі,фарісѣі
заповѣдь,заповѣдь
да,да
аште,аште
къто,къто
оштютитъ,оштоутітъ
і,і
къде,къде
бѫдетъ,бѫдетъ
повѣсте,повѣсте
да,да
ꙇмѫтъ,імѫтъ
і,і
Ꙇ҃с,іс
же,же
прѣжде,прѣжде
шести,шесті
дьнъ,дьнъ
пасхꙑ,пасхъі
приде,пріде
въ,въ
витаниѭ,вітаніѭ
ꙇдеже,ідеже
бѣ,бѣ
лазарь,лазарь
оумьрꙑ,оумьръі
егоже,егоже
въскрѣси,въскрѣсі
отъ,отъ
мрътвꙑхъ,мрътвъіхъ
и҃с,іс
сътворишѧ,сътворішѧ
же,же
емоу,емоу
вечерѫ,вечерѫ
тоу,тоу
ꙇ,і
марⸯта,марта
слоужааше,слоужааше
лазарь,лазарь
же,же
единъ,едінъ
бѣ,бѣ
отъ,отъ
вьзлежѧштихъ,вьзлежѧштіхъ
съ,съ
н҄имь,німь
