400,geban,Nb
401,lifian,V-
402,gebringan,V-
403,gifan,V-
404,fiftig,Py
405,pund,Nb
406,hund,Py
407,gitsung,Nb
408,beswican,V-
409,na,Df
410,feond,Nb
411,eac,Df
412,swilce,Df
413,freond,Nb
414,eorþ,Nb
415,dunland,Nb
416,wuduland,Nb
417,stow,Nb
418,gegearcian,V-
419,Tharsus,Ne
420,strand,Nb
421,cuþ,A-
422,Hellanicus,Ne
423,genemnan,V-
424,ærest,Df
425,þider,Df
426,forseon,V-
427,ceorlisc,A-
428,greting,Nb
429,rice,A-
430,gewuna,Nb
431,eftsona,Df
432,gegretan,V-
433,beon,V-
434,weorþfull,A-
435,þeaw,Nb
436,gefrætewian,V-
437,þearf,Nb
438,warenian,V-
439,me,Pp
440,þeod,Nb
441,bringan,V-
442,hundteontig,Py
443,læran,V-
444,beorgan,V-
445,word,Nb
446,geclipian,V-
447,yfel,A-
448,niman,V-
449,hnecca,Nb
450,aceorfan,V-
451,blis,Nb
452,med,Nb
453,clæne,A-
454,hand,Nb
455,blod,Nb
456,nahwæðer,C-
457,ne,C-
458,freondscipe,Nb
459,wiþmetan,V-
460,togan,V-
461,gemetan,V-
462,oðer,A-
463,ongeagn,R-
464,Stranguilio,Ne
465,land,Nb
466,eower,Ps
467,ure,Ps
468,þearfan,V-
469,æþelborenness,Nb
470,acuman,V-
471,we,Pp
472,heard,A-
473,hungor,Nb
474,reðe,A-
475,nan,Py
476,hælu,Nb
477,hyht,Nb
478,standan,V-
479,ætforan,R-
480,eage,Nb
481,þancian,V-
482,flyma,Nb
483,hider,Df
484,gemære,Nb
485,sillan,V-
486,ceastergewara,Nb
487,þusend,Py
488,mitta,Nb
489,hwætes,Nb
490,ge,Pp
491,fleam,Nb
492,astreccan,V-
493,fot,Nb
494,hungrig,A-
495,gehelpan,V-
496,neod,Nb
497,gebyrian,V-
498,campian,V-
499,domsetl,Nb
500,stræt,Nb
501,andweard,A-
502,ceasterwara,Nb
503,tharsysc,A-
504,tirisc,A-
505,cyþan,V-
506,gelifan,V-
507,gemindig,A-
508,fremfulnes,Nb
509,afliman,V-
510,eard,Nb
511,gesælþ,Nb
512,gefultuman,V-
513,weorþ,Nb
514,gebycgan,V-
515,folc,Nb
516,bliðe,A-
517,georne,Df
518,geflit,Nb
519,up,Df
520,beran,V-
521,cynedom,Nb
522,mangere,Nb
523,gifend,Nb
524,agifan,V-
525,agean,Df
526,bot,Nb
527,fægen,A-
528,cystigness,Nb
529,þancfull,A-
530,wyrcan,V-
531,anlicnes,Nb
532,ar,Nb
533,swiþ,A-
534,healdan,V-
535,winestra,A-
536,þa,Pd
537,tredan,V-
538,þaron,Df
539,awriten,V-
540,gifu,Nb
541,sellan,V-
542,alesan,V-
543,gestaþelian,V-
544,monað,Nb
545,Dionisiade,Ne
546,gelæran,V-
547,feran,V-
548,Pentapolis,Ne
549,cirinisc,A-
550,byrig,Nb
551,unasecgendlic,A-
552,weorþmynd,Nb
553,gretan,V-
554,forðweard,A-
555,weg,Nb
556,smyltness,Nb
557,awendan,V-
558,hreohness,Nb
559,aweccan,V-
560,cnyssan,V-
561,heofonlic,A-
562,tungol,Nb
563,gewealc,Nb
564,yþ,Nb
565,hweoðerian,V-
566,wind,Nb
567,Þærtoeacan,Df
568,eastnorþerne,A-
569,angrislic,A-
570,suðwesterne,A-
571,toberstan,V-
572,egeslic,A-
573,ana,A-
574,sunde,Nb
575,ðam,Pd
576,nacod,A-
577,behealdan,V-
578,Neptune,Ne
579,bereafigend,Nb
580,unsceaþig,Nb
581,beswicend,Nb
582,gehealdan,V-
583,wædla,A-
584,þearfa,A-
585,eaþ,Df
586,fordon,V-
587,hwider,Du
588,hwa,Py
589,giefan,V-
590,þam,Pd
591,uncuþ,A-
592,lifes,Nb
593,þa,R-
594,fiscere,Nb
595,sarlice,Df
596,gemiltsian,V-
597,eald,A-
598,forliðan,V-
599,earmlic,A-
600,byrd,Nb
601,geberan,V-
602,gearo,Df
603,forwitan,V-
604,mildheortness,Nb
605,ahebban,V-
606,lædan,V-
607,est,Nb
608,beforan,R-
609,lecgan,V-
610,git,Df
611,meaht,Nb
612,gecyðan,V-
613,toslitan,V-
614,wæfels,Nb
615,healf,Py
616,dæl,Nb
617,wen,Nb
618,wendan,V-
619,genihtsumian,V-
620,wit,Pp
621,begen,Py
622,lytel,Py
623,æht,Nb
624,fiscnoþ,Nb
625,mynegian,V-
626,fultuman,V-
627,ær,A-
628,þearfendlic,A-
629,gegerela,Nb
630,bet,Df
631,wyscan,V-
632,forlidennes,Nb
633,gefaran,V-
634,gelica,Nb
635,geteon,V-
636,in,Df
637,irnan,V-
638,ele,Nb
639,gesmyrian,V-
640,scite,Nb
641,begyrdan,V-
642,bæþstede,Nb
643,belimpan,V-
644,stefn,Nb
645,ælþeodig,A-
646,frig,A-
647,þeow,A-
648,unæðele,A-
649,open,A-
650,unscrydan,V-
651,sciccels,Nb
652,þweal,Nb
653,gehwylc,Py
654,weorc,Nb
655,flocc,Nb
656,Arcestrates,Ne
657,menigu,Nb
658,plegan,V-
659,þoþer,Nb
660,gemengan,V-
661,þoþor,Nb
662,gelæccan,V-
663,swift,A-
664,rædness,Nb
665,geslean,V-
666,gesendan,V-
667,rædlice,Df
668,næfre,Df
669,feallan,V-
670,snelness,Nb
671,heonan,Df
672,cniht,Nb
673,þyncan,V-
674,herian,V-
675,genealæcan,V-
676,swingan,V-
677,top,Nb
678,swiftness,Nb
679,geþyncan,V-
680,ild,Nb
681,geoguþ,Nb
682,cynesetl,Nb
683,gecwemlice,Df
684,þegnian,V-
685,þanan,Df
686,agan,V-
687,swerian,V-
688,gemæne,A-
689,wel,Df
690,baðian,V-
691,þegnung,Nb
692,gehyrsumian,V-
693,horig,A-
694,bewæfan,V-
695,forswigian,V-
696,geswutelian,V-
697,gereord,Nb
698,forð,Df
699,heall,Nb
700,beforan,Df
701,sendan,V-
702,scamu,Nb
703,scrud,Nb
704,gescrydan,V-
705,gesittan,V-
706,þenung,Nb
707,gebeorscipe,Nb
708,etan,V-
709,deorwyrþe,A-
710,beod,Nb
711,sarness,Nb
712,æfestig,A-
713,efne,I-
714,æfestful,A-
715,god,Nb
716,misþyncan,V-
717,Soðlice,Df
718,æfestian,V-
719,cyðan,V-
720,fela,Py
721,forleosan,V-
722,gehyhtan,V-
723,motan,V-
724,cyssan,V-
725,ymbsittan,V-
726,weorþlic,A-
727,setl,Nb
728,besorgian,V-
729,gecweman,V-
730,gelaðian,V-
731,hwanan,Du
732,gedafenian,V-
733,forwandian,V-
734,stille,A-
735,unrot,A-
736,þeah,Df
737,æðelborenness,Nb
738,hefig,A-
739,arecan,V-
740,æðelborennes,Nb
741,Gewislice,Df
742,ende,Nb
743,feollan,V-
744,tear,Nb
745,gesingian,V-
746,geedniwian,V-
747,sar,Nb
748,hwæt#2,Px
749,alyfan,V-
750,nu,G-
751,leaf,Nb
752,welwilledness,Nb
753,feccan,V-
754,hearpe,Nb
755,afirsian,V-
756,hearpian,V-
757,wynsum,A-
758,sang,Nb
759,sweg,Nb
760,swegcræft,Nb
761,swigian,V-
762,yfele,Df
763,tælan,V-
764,ongitan,V-
765,ac,G-
766,geleornian,V-
767,scrydan,V-
768,settan,V-
769,cynehelm,Nb
770,uppon,R-
771,wenan,V-
772,Apollines,Ne
773,hæðen,Nb
774,stillness,Nb
775,swige,Nb
776,innon,R-
777,hearpenægel,Nb
778,hearpestreng,Nb
779,cræft,Nb
780,astirian,V-
781,fæger,A-
782,forþ,Df
783,teon,V-
784,ungecnawen,A-
785,ungewunelic,A-
786,lician,V-
787,ælc,Py
788,geendung,Nb
789,lifan,V-
790,goldhord,Nb
791,bliðe,Df
792,lareow,Nb
793,feower,Py
794,twentig,Py
795,behatan,V-
796,hæs,Nb
797,heredon,V-
798,geendian,V-
799,arisan,V-
800,ham,Df
801,gemiltsigend,Nb
802,lufiend,Nb
803,gesthus,Nb
804,gerestan,V-
805,adrædan,V-
806,raðe,Df
807,lican,V-
808,gegodian,V-
809,bereafian,V-
810,weorþlice,Df
811,bebiddan,V-
812,wunung,Nb
813,forwyrnan,V-
814,weorþscipe,Nb
815,frofor,Nb
