nъ,нъ,нъ,,,
ukroję,оукроѩ,о̑укроѧ,,,
mŕ̥tvajego,мрьтваѥго,мрьтвааго,,,
,,рѣшиши,,,
a,а,а҅,,,
svojego,своѥго,своѥ҅го,,,
nevěrьstva,невѣрьства,невѣрь҆ства,,,
ne,не,не,,,
,,рѣшиши,,,
i,и,и҅,,,
,,гробънъи҆,,,
kamenь,камень,камꙑ,,,
,,о҅тъвалꙗѥ҅ши,,,
a,а,а҅,,,
zavisti,зависти,ꙁависти,,,
dušę,доушѧ,доушꙙ,,,
svojeję,своѥѩ,своѥ҅ѧ҆,,,
goŕьjь,гор҄ии,гории,,,
tvoręћǞ,творѧща,творꙙшта,,,
ti,ти,ти,,,
gnojь,гнои,гнои҆,,,
ne,не,не,,,
,,и҅скꙑдаѥ҅ши,,,
i,и,и҅,,,
ada,ада,а҅да,,,
vidiši,видиши,видиши,,,
,,господь҆скомь,,,
povelěnьjemь,повелѣниѥмь,повелѣнии҅мь҆,,,
,,четврь҆тодь҆нь҆на,,,
jьzdajǫћǞ,издаѭща,и҅ꙁдаѭ̑шта,,,
,,тоже,,,
ty,тъі,тꙑ,,,
na,на,на,,,
ubьjenьje,оубиѥниѥ,о̑убиѥ҅ниѥ҆,,,
i,и,и҅,,,
vъskrěsivъšǞjego,въскрѣсивъшаѥго,въскрѣсивь҆шаа҅го,,,
proroky,пророкъі,пророкꙑ,,,
ubivъšęję,оубивъшѧѩ,о̑убивъшꙙѧ,,,
rǫky,рѫкъі,рѫкꙑ,,,
,,о҅стриши,,,
o,о,҆Ѡ,,,
,,веле,,,
velikoje,великоѥ,великоѥ҆,,,
,,несьмꙑшл҄ениѥ҆,,,
o,о,҆Ѡ,,,
,,веле,,,
velikoje,великоѥ,великоѥ҆,,,
,,неи҅цѣлимоѥ,,,
,,о̑ужесточениѥ҆,,,
na,на,на,,,
toliko,толико,толико,,,
li,ли,ли,,,
bezakonьje,безакониѥ,беꙁакониѥ,,,
obvortišę,обвратишѧ,о҅братишꙙ,,,
umъ,оумъ,о̑умъ,,,
da,да,да,,,
otъ,отъ,о҅тъ,,,
ńixъže,н҄ихъже,н҄ихъже,,,
bě,бѣ,бѣ,,,
věrovati,вѣровати,вѣровати,,,
,,лѣпо,,,
ne,не,не,,,
věrujǫtъ,вѣроуѭтъ,вѣроуѭ̑тъ,,,
jixъže,ихъже,и҅хъже,,,
,,дѣл҄ьма,,,
xvaliti,хвалити,хвалити,,,
xulętъ,хоулѧтъ,хоулꙙтъ,,,
o,о,о,,,
ńixъže,н҄ихъже,н҄ихъже,,,
slaviti,славити,славити,,,
i,и,и҅,,,
veličǞti,величати,величати,,,
ne,не,не,,,
bolžętъ,блажѧтъ,блажꙙтъ,,,
o,о,о҅,,,
ńixъže,н҄ихъже,н҄ихъже,,,
pěti,пѣти,пѣти,,,
i,и,и҅,,,
bolgodětь,благодѣть,благодѣть҆,,,
vъzdajǞti,въздаꙗти,въꙁдаꙗ҅ти,,,
,,коудꙙтъ,,,
i,и,и҅,,,
,,богосварници,,,
byvajǫtъ,бъіваѭтъ,бꙑваѭ̑тъ,,,
sike,сице,сице,,,
bo,бо,бо,,,
obojixъ,обоихъ,о҅бои҅хъ,,,
bezumьje,безоумиѥ,беꙁоумиѥ҆,,,
sike,сице,сице,,,
jixъ,ихъ,и҅хъ,,,
,,гръждениѥ,,,
,,о̑удръжаниꙗ,,,
umy,оумъі,о̑умꙑ,,,
bo,бо,бо,,,
jixъ,ихъ,и҅хъ,,,
perlьšћenьjǞ,прѣльщениꙗ,прѣль҆штениꙗ,,,
,,мечъ тъштанию̑,,,
,,о̑упоивъ,,,
ne,не,не,,,
dastъ,дастъ,дастъ,,,
,,о̑умъноуо̑умоу,,,
očesi,очеси,о҅чеси,,,
,,сквоꙁѣ,,,
prolьjǞvъšijejь,пролиꙗвъшиѥи,пролиꙗ҅въшии҅,,,
sę,сѧ,сꙙ,,,
na,на,на,,,
ńemь,н҄емь,н҄емь҆,,,
tьmě,тьмѣ,ть҆мѣ,,,
prozьrěti,прозьрѣти,проꙁь҆рѣти,,,
,,ти,,,
na,на,на,,,
jьstinьnyjeję,истиньнъіѥѩ,и҅стиннꙑѧ,,,
,,ꙁарꙙ,,,
vъzьrěti,възьрѣти,вь҆ꙁь҆рѣти,,,
,,сицевъ,,,
nedǫgъ,недѫгъ,недѫгъ,,,
farisejь,фарисеи,фарисеи҆,,,
i,и,и҅,,,
kъńižьnikъ,кън҄ижьникъ,книжь҆никъ,,,
jiže,иже,и҅же,,,
perђezъvanьjǞ,прѣждезъваниꙗ,прѣжде ꙁъваниꙗ,,,
čьtǫtъ,чьтѫтъ,чътѫтъ,,,
i,и,и҅,,,
narikati,нарицати,нарицати,,,
sę,сѧ,сꙙ,,,
učiteĺemь,оучител҄емь,о̑учител҄емъ,,,
veličǞjǫtъ,величаѭтъ,величаѭ̑тъ,,,
sę,сѧ,сꙙ,,,
i,и,и҅,,,
,,широтоѭ̑,,,
,,подрагъ,,,
mьnęћe,мьнѧще,мь҆нꙙште,,,
sę,сѧ,сꙙ,,,
zakonъ,законъ,ꙁаконъ,,,
sъxornęћe,съхранѧще,съхранꙙште,,,
veličǞjǫtъ,величаѭтъ,величаѭ̑тъ,,,
a,а,а҅,,,
ničьsože,ничьсоже,ничꙿсоже,,,
jьstiny,истинъі,и҅стинꙑ,,,
nikakože,ницакоже,никакоже,,,
jьmějǫћe,имѣѭще,и҅мѣѭ̑ште,,,
ni,ни,ни,,,
,,благочь҆стиꙗ,,,
,,ѥ҅дногоже,,,
slovese,словесе,словесе,,,
tvoręћe,творѧще,творꙙште,,,
,,Сицевъ,,,
,,о҅стенъ,,,
zavisti,зависти,ꙁависти,,,
,,ѥ҅днѫ,,,
bo,бо,бо,,,
,,въглѫби,,,
jǫ,ѭ,ѭ̑,,,
vъ,въ,въ,,,
duši,доуши,доуши,,,
i,и,и҅,,,
vьxego,вьсего,вь҆сего,,,
čьlověka,чьловѣка,чловѣка,,,
ujǞzvi,оуꙗзви,о̑уꙗ҅ꙁви,,,
i,и,и҅,,,
o,о,о҅,,,
dobrěje,добрѣѥ,добрѣ,,,
peћi,пещи,пешти,,,
sę,сѧ,сꙙ,,,
silǫ,силѫ,силѫ,,,
orzori,разори,раꙁори,,,
i,и,и҅,,,
,,чоувъства,,,
jǞže,ꙗже,ꙗ҅же,,,
sǫtъ,сѫтъ,сѫтъ,,,
,,наи҅трѣбь҆ши,,,
pǫti,пѫти,пѫти,,,
učenьju,оучению,о̑учению̑,,,
gělo,ѕѣло,ꙁѣло,,,
ĺutě,лютѣ,лютѣ,,,
,,прокоуди,,,
ni,ни,ни,,,
orzuměti,разоумѣти,раꙁоумѣти,,,
ježe,ѥже,ѥ҅же,,,
na,на,на,,,
,,подобѫ,,,
ni,ни,ни,,,
pamętьjǫ,памѧтиѭ,памꙙтиѭ̑,,,
sluxъ,слоухъ,слоухъ,,,
utvŕ̥ђǞję,оутврьждаѩ,о̑утврь҆ждаѧ,,,
ni,ни,ни,,,
čisto,чисто,чисто,,,
ględati,глѧдати,глꙙдати,,,
daję,даѩ,даѧ,,,
vidimъjixъ,видимъіихъ,видимꙑи҅хъ,,,
my,мъі,Мꙑ,,,
že,же,же,,,
uběžimъ,оубѣжимъ,о̑убѣжимъ,,,
vъžĺubĺeniji,въжлюбл҄ении,вь҆ꙁлюбь҆ѥ҅нии҆,,,
duši,доуши,доуши,,,
,,прокоудьнꙑи҅хъ,,,
,,страстии҆,,,
sixъ,сихъ,сихъ,,,
běžimъ,бѣжимъ,бѣжимъ,,,
,,кꙑчениꙗ,,,
jegože,ѥгоже,ѥ҅гоже,,,
,,дѣлꙗ,,,
,,прь҆воѥ,,,
sъpase,съпасе,сьпаде,,,
starějьšina,старѣишина,старѣи҅шина,,,
,,беспль҆тънꙑи҅хъ,,,
běžimъ,бѣжимъ,бѣжимъ,,,
zavisti,зависти,ꙁависти,,,
aћe,аще,а҅ште,,,
i,и,и҅,,,
ničьsože,ничьсоже,ничь҆соже,,,
,,дѣл҄ѣ,,,
nъ,нъ,нъ,,,
tvoręћujemu,творѧщоуѥмоу,творꙙштоуо̑умоу,,,
,,прокоуда,,,
byvajetъ,бъіваѥтъ,бꙑваѥ҆тꙿ,,,
aћe,аще,а҅ште,,,
i,и,и҅,,,
maly,малъі,малꙑ,,,
,,сь҆гнѣваа҅тъ,,,
jemuže,ѥмоуже,ѥ҅моуже,,,
zaviditъ,завидитъ,ꙁавидитъ,,,
běžimъ,бѣжимъ,бѣжимъ,,,
,,кꙑчениꙗ,,,
i,и,и҅,,,
slavy,славъі,славꙑ,,,
jimiže,имиже,и҅мже,,,
jьstiny,истинъі,и҅стинꙑ,,,
,,постижениѥ҆,,,
,,прогонимо,,,
jestъ,ѥстъ,ѥ҅стъ,,,
běžimъ,бѣжимъ,бѣжимъ,,,
,,нео̑уподарениꙗ҆,,,
i,и,и҅,,,
xuly,хоулъі,хоулꙑ,,,
to,то,то,,,
bo,бо,бо,,,
starějьšiny,старѣишинъі,старѣи҅шинꙑ,,,
,,жь҆рьцемъ,,,
i,и,и҅,,,
kъńižьniky,кън҄ижьникъі,книжници,,,
,,жидовь҆сти,,,
na,на,на,,,
xristosa,христоса,христоса,,,
ubьjenьje,оубиѥниѥ,о̑убиѥ҅ниѥ,,,
,,въꙁбѣсишꙙ,,,
se,се,се,,,
starějьšiny,старѣишинъі,старѣишинꙑ,,,
,,жърцемъ,,,
i,и,и҅,,,
kъńižьnikomъ,кън҄ижьникомъ,кн҄ижь҆н҄икомъ,,,
bezumьnějьšę,безоумьнѣишѧ,беꙁоумь҆нѣи҅шꙙ,,,
moldьnьkemъ,младьньцемъ,младень҆цемь҆,,,
sъtvori,сътвори,сь҆твори,,,
da,да,да,,,
ne,не,не,,,
podražǞjimъ,подражаимъ,подражаи҅мъ,,,
,,жидовь҆ска,,,
,,ѫ҅родь҆ства,,,
nъ,нъ,нъ,,,
dětьsku,дѣтьскоу,дѣть҆скоу,,,
pozavidimъ,позавидимъ,поꙁавидимъ,,,
,,благодарению̑,,,
ne,не,не,,,
starьkь,старьць,старь҆ць҆,,,
,,богодарению̑,,,
nъ,нъ,нъ,,,
,,младеништъ,,,
,,богословь҆ѥ҅нию̑,,,
ne,не,не,,,
,,ꙁависть҆ливꙑи҅хъ,,,
,,невидѣнию̑,,,
nъ,нъ,нъ,,,
xvalęћьjixъ,хвалѧщиихъ,хвалꙙштии҅хъ,,,
,,богопоꙁнанию̑,,,
ne,не,не,,,
,,о̑убои҅цъ,,,
,,неприꙗ҅ꙁнь҆ствоу,,,
nъ,нъ,нъ,,,
moldъjixъ,младъіихъ,младꙑи҅хъ,,,
,,беꙁълобию̑,,,
bǫděmъ,бѫдѣмъ,Бѫдѣмъ,,,
i,и,и҅,,,
my,мъі,мꙑ,,,
,,а҅кꙑ,,,
děti,дѣти,дѣти,,,
gospodь,господь,господь҆,,,
bo,бо,бо,,,
reče,рече,рече,,,
aћe,аще,а҅ште,,,
ne,не,не,,,
obvortite,обвратите,о҅братите,,,
sę,сѧ,сꙙ,,,
i,и,и҅,,,
bǫdete,бѫдете,бѫдете,,,
,,а҅кꙑ,,,
děti,дѣти,дѣти,,,
ne,не,не,,,
vъnidete,вънидете,вь҆нидете,,,
vъ,въ,вь҆,,,
kěsaŕьstvo,цѣсар҄ьство,цѣсарь҆ство,,,
nebesьnoje,небесьноѥ,небесь҆ноѥ҆,,,
bǫděte,бѫдѣте,бѫдѣмь҆,,,
děti,дѣти,дѣти,,,
bez,без,бе,,,
,,ꙁълоби,,,
ničьsože,ничьсоже,ничсоже,,,
zъla,зъла,ꙁъла,,,
ni,ни,ни,,,
,,лютесе,,,
na,на,на,,,
duši,доуши,доуши,,,
pišǫћe,пишѫще,пишѫште,,,
nъ,нъ,нъ,,,
vьxejǫ,вьсеѭ,вь҆сеѭ̑,,,
,,чистотоѭ̑,,,
i,и,и҅,,,
zъla,зъла,ꙁъла,,,
kromě,кромѣ,кромѣ,,,
sǫћǞ,сѫща,сѫшта,,,
znamenьjǞ,знамениꙗ,ꙁнамениꙗ҆,,,
,,благочъ҆стънѫѭ̑,,,
věrǫ,вѣрѫ,вѣрѫ,,,
prijemĺǫћi,приѥмлѭщи,приѥмь҆ѭ̑шти,,,
i,и,и҅,,,
pišemi,пишеми,пишеми,,,
da,да,да,,,
vъnidemъ,вънидемъ,вьнидемъ,,,
vъ,въ,вь,,,
kěsaŕьstvьje,цѣсар҄ьствиѥ,цѣсарь҆ствиѥ҆,,,
nebesьnoje,небесьноѥ,небесь҆ноѥ҆,,,
prinesěmъ,принесѣмъ,принесѣмъ,,,
vějьje,вѣиѥ,вѣи҆ѥ,,,
gospodi,господи,господеви,,,
milosti,милости,милости,,,
i,и,и҅,,,
,,чловѣколюбь҆ствиꙗ,,,
da,да,да,,,
vъnidemъ,вънидемъ,вь҆нидемъ,,,
vъ,въ,въ,,,
kěsaŕьstvo,цѣсар҄ьство,цѣсарь҆ство,,,
nebesьnoje,небесьноѥ,небесь҆ноѥ҆,,,
sъręћěmъ,сърѧщѣмъ,сь҆рꙙштамъ,,,
jego,ѥго,ѥ҅го,,,
jьdǫћǞ,идѫща,и҅дѫшта,,,
na,на,на,,,
žerbęti,жрѣбѧти,жрѣбꙙти,,,
i,и,и҅,,,
,,жидовъско,,,
obličǞjǫћǞ,обличаѭща,о҅бличаѭ̑шта,,,
bezumьje,безоумиѥ,беꙁоумиѥ҆,,,
a,а,а҅,,,
stornamъ,странамъ,странамъ,,,
dajǫћǞ,даѭща,даѭ̑шта,,,
,,свꙙтость҆,,,
sъręћěmъ,сърѧщѣмъ,сърꙙштамъ,,,
jego,ѥго,ѥ҅го,,,
steĺǫћe,стелѭще,стел҄ѫште,,,
,,котꙑгꙑ,,,
kako,како,како,,,
ježe,ѥже,ѥ҅же,,,
nišћemъjimъ,нищиимъ,ништии҆мъ,,,
postilati,постилати,постилати,,,
samъ,самъ,самъ,,,
bo,бо,бо,,,
na,на,на,,,
sebě,себѣ,себѣ,,,
,,ништетѫ,,,
priję,приѩ,приѧ҆,,,
i,и,и҅,,,
vъpьjetъ,въпиѥтъ,вь҆пиѥ҅тъ,,,
,,поне,,,
sъtvoriste,сътвористе,сътвористе,,,
jedьnomu,ѥдьномоу,ѥ҅дномоу,,,
sixъ,сихъ,сихъ,,,
malъjixъ,малъіихъ,малꙑи҅хъ,,,
bratrьję,братриѩ,братиѧ,,,
mojeję,моѥѩ,моѥ҅ѧ҆,,,
mъně,мънѣ,мь҆нѣ,,,
sъtvoriste,сътвористе,сътвористе,,,
o,о,҆Ѡ,,,
,,чловѣколюбь҆ствь҆наа҅го,,,
i,и,и҅,,,
svętajego,свѧтаѥго,свꙙтааго,,,
golsa,гласа,гласа,,,
mъně,мънѣ,мь҆нѣ,,,
reče,рече,рече,,,
,,котꙑгꙑ,,,
postilaješi,постилаѥши,постилаѥ҅ши,,,
jegъda,ѥгъда,ѥ҅гда,,,
nišћęję,нищѧѩ,ништѧѧ҆,,,
,,о҅дѣваѥ҅ши,,,
mene,мене,мене,,,
,,съгрѣваѥ҅ши,,,
jegъda,ѥгъда,ѥ҅гда,,,
sixъ,сихъ,сихъ,,,
,,горькꙑѧ,,,
,,стоудени,,,
i,и,и҅,,,
bolězni,болѣзни,болѣꙁни,,,
,,о̑урѣшиши,,,
postilajimъ,постилаимъ,постелꙗмъ,,,
jemu,ѥмоу,ѥ҅моу,,,
,,котꙑгꙑ,,,
da,да,да,,,
﻿sъ,﻿съ,сь҆,,,
dětьmi,дѣтьми,дѣть҆ми,,,
namъ,намъ,намъ,,,
bǫdetъ,бѫдетъ,бѫдетъ,,,
vъpiti,въпити,вь҆пити,,,
,,пространь҆ство,,,
osanъna,осанъна,҆Ѡсанꙿна,,,
vъ,въ,въ,,,
vyšьńixъjixъ,въішьńиихъ,вꙑшь҆н҄ихъ,,,
bolgoslovĺenъ,благословл҄енъ,благословь҆ѥ҅нъ,,,
grędyjь,грѧдъіи,грꙙдꙑи҆,,,
vъ,въ,въ,,,
jьmę,имѧ,и҅мꙙ,,,
gospodьńe,господьн҄е,господь҆н҄е,,,
bolgoslovĺenъ,благословл҄енъ,благословь҆ѥ҅нъ,,,
grędyjь,грѧдъіи,грꙙдꙑи҆,,,
rǫkě,рѫцѣ,рѫцѣ,,,
na,на,на,,,
krьstě,крьстѣ,крь҆стѣ,,,
propęti,пропѧти,пропꙙти,,,
i,и,и҅,,,
storny,странъі,странꙑ,,,
kъ,къ,къ,,,
sebě,себѣ,себѣ,,,
si,си,си,,,
sъvъkupi,съвъкоупи,съвъкоупи,,,
bolgoslovĺenъ,благословл҄енъ,благословь҆ѥ҅нъ,,,
grędyjь,грѧдъіи,грꙙдꙑи҆,,,
ada,ада,а҅да,,,
sъvęzana,съвѧзана,съвꙙꙁана,,,
pokazati,показати,покаꙁати,,,
a,а,а,,,
,,а҅дама,,,
otъ,отъ,о҅тъ,,,
ǫzъ,ѫзъ,ѫ҅ꙁъ,,,
otrěšiti,отрѣшити,о҅трѣшити,,,
i,и,и҅,,,
padenьjǞ,падениꙗ,падениꙗ,,,
,,вь҆ставити,,,
bolgoslovĺenъ,благословл҄енъ,благословь҆ѥ҅нъ,,,
grędy,грѧдъі,грꙙдꙑи҆,,,
mǫčenьju,мѫчению,мѫчению̑,,,
dŕ̥žǞvǫ,дрьжавѫ,дръжавѫ,,,
sъtŕ̥tъ,сътрьтъ,сътрътъ,,,
a,а,а҅,,,
,,простꙑн҄ѫ,,,
na,на,на,,,
sę,сѧ,се,,,
prišьdъjь,пришьдъіи,пришъдъї,,,
poda,пода,пода,,,
bolgoslovĺenъ,благословл҄енъ,благословь҆ѥ҅нъ,,,
grędyjь,грѧдъіи,грꙙдꙑи҆,,,
adova,адова,а҅дова,,,
,,селишта,,,
,,и҅спраꙁнитъ,,,
a,а,а҅,,,
nebesьna,небесьна,небесь҆на,,,
žiliščǞ,жилища,жилишта,,,
mъnogъjixъ,мъногъіихъ,многꙑи҅хъ,,,
sъpasajǫћьjixъ,съпасаѭщиихъ,съпасаѭ̑штихъ,,,
sę,сѧ,сꙙ,,,
jьspĺ̥nitъ,испльнитъ,и҅спль҆нитъ,,,
bolgoslovĺenъ,благословл҄енъ,благословь҆ѥ҅нъ,,,
grędyjь,грѧдъіи,грꙙдꙑи҆,,,
žŕ̥tvǫ,жрьтвѫ,жрътвѫ,,,
sobojǫ,собоѭ,собоѭ̑,,,
za,за,ꙁа,,,
ny,нъі,нꙑ,,,
prinesetъ,принесетъ,принесетъ,,,
i,и,и҅,,,
vьxę,вьсѧ,вьсꙙ,,,
,,о҅цѣстити,,,
grěxy,грѣхъі,грѣхꙑ,,,
i,и,и҅,,,
﻿sъ,﻿съ,сь҆,,,
otьkemь,отьцемь,о҅тьць҆мь҆,,,
sy,съі,сꙑ,,,
,,състрои҅ти,,,
bolgoslovĺenъ,благословл҄енъ,благословь҆ѥ҅нъ,,,
grędyjь,грѧдъіи,грꙙдъи҆,,,
sъmŕ̥ti,съмрьти,съмрь҆ти,,,
proklętъ,проклѧтъ,проклꙙтъ,,,
a,а,а҅,,,
,,въскръсениꙗ҆,,,
namъ,намъ,намъ,,,
,,о҅бновитъ,,,
,,работꙑ,,,
jьzbavitъ,избавитъ,и҅ꙁбавитъ,,,
a,а,а҅,,,
,,сꙑнобожь҆ствиꙗ҆,,,
podatъ,податъ,податъ,,,
tvoje,твоѥ,Твоѥ҅,,,
bo,бо,бо,,,
to,то,то,,,
gospodi,господи,г꙯и,,,
sъtvoŕьšǞjego,сътвор҄ьшаѥго,сътворь҆шааго,,,
i,и,и҅,,,
otъ,отъ,о҅тъ,,,
ne,не,не,,,
sǫћьjixъ,сѫщиихъ,сѫштии҅хъ,,,
nasъ,насъ,насъ,,,
,,сь҆ставь҆ша,,,
i,и,и҅,,,
,,съплескавъша,,,
i,и,и҅,,,
padъšę,падъшѧ,падъшꙙ,,,
paky,пакъі,пакꙑ,,,
i,и,и҅,,,
sъkrušenomъ,съкроушеномъ,съкроушеномъ,,,
byvъšemъ,бъівъшемъ,бꙑвъшемъ,,,
,,въставити,,,
i,и,и҅,,,
,,съплескати,,,
tvojego,твоѥго,твоѥ҅го,,,
to,то,то,,,
jestъ,ѥстъ,ѥ҅стъ,,,
,,чловѣколюбьствиꙗ҆,,,
zablǫdivъšǞjego,заблѫдивъшаѥго,ꙁаблѫдивъшааго,,,
vъziščetъ,възищетъ,вь҆ꙁискаа҅тъ,,,
i,и,и҅,,,
otъ,отъ,о҅тъ,,,
,,ꙁаблѫждениꙗ,,,
obvortiti,обвратити,о҅братити,,,
i,и,и҅,,,
pŕ̥vajego,прьваѥго,прь҆вааго,,,
města,мѣста,мѣста,,,
dostojьno,достоино,достои҅но,,,
sъtvoriti,сътворити,сътворити,,,
tvoji,твои,твои҅,,,
bo,бо,бо,,,
ĺudьje,людиѥ,людиѥ҅,,,
my,мъі,мꙑ,,,
i,и,и҅,,,
ovьkę,овьцѧ,о҅вь҆цꙙ,,,
,,паствинꙑ,,,
tvojeję,твоѥѩ,твоѥ҅ѧ҆,,,
i,и,и҅,,,
tebě,тебѣ,тебѣ,,,
vьxi,вьси,вь҆си,,,
,,въсланꙗѥ҅мꙿ,,,
sę,сѧ,сꙙ,,,
i,и,и҅,,,
tebě,тебѣ,тебѣ,,,
slavǫ,славѫ,славѫ,,,
i,и,и҅,,,
,,благодарениѥ҆,,,
vъzdajemъ,въздаѥмъ,въꙁдаѥ҅мъ,,,
kupьno,коупьно,коупꙿно,,,
﻿sъ,﻿съ,съ,,,
otьkemь,отьцемь,о҅ть҆цемъ,,,
i,и,и҅,,,
﻿sъ,﻿съ,съ,,,
svętomьjimь,свѧтъіимь,свꙙтꙑимъ,,,
duxomь,доухомь,доухомь҆,,,
,,ѥ҅дносѫштьнѣи҆,,,
i,и,и҅,,,
,,животворꙙштии҆,,,
i,и,и҅,,,
,,вседръжꙙштиї,,,
trojiki,троици,трои҅ци,,,
nyně,нъінѣ,нꙑн҄ѣ,,,
i,и,и҅,,,
prisno,присно,присно,,,
i,и,и҅,,,
vъ,въ,вь,,,
věky,вѣкъі,вѣкꙑ,,,
věkomъ,вѣкомъ,вѣкомь҆,,,
aminь,аминь,а҅мин,,,
ijoana,иоана,їѡ̑а҅нна,,,
,,а҅рхие҅пискоупа,,,
,,костантинꙗ,,,
gorda,града,града,,,
,,ꙁлатоо̑устааго,,,
slovo,слово,слово,,,
o,о,о҅,,,
smokъvi,смокъви,смокви,,,
vъ,въ,вь҆,,,
velikъjь,великъіи,великꙑи҆,,,
vъ,въ,въ,,,
,,понедѣл҄ьникъ,,,
oko,око,Око,,,
ubo,оубо,о̑убо,,,
vidę,видѧ,видꙙ,,,
ili,или,и҅ли,,,
,,дѫбъ,,,
,,цвѣть҆чанъ,,,
ili,или,и҅ли,,,
jьstočьnikъ,источьникъ,и҅сточникъ,,,
,,силно,,,
tekǫћь,текѫщь,текѫштъ,,,
těmь,тѣмь,тѣмь҆,,,
viděnьjemь,видѣниѥмь,видѣнии҅мъ,,,
tamo,тамо,тамо,,,
sę,сѧ,сꙙ,,,
velčetъ,влѣчетъ,влѣчетъ,,,
i,и,и҅,,,
,,срь҆дь҆чь҆нꙑи҆,,,
umъ,оумъ,о̑умъ,,,
,,прѣвраштаа҅тꙿ,,,
tamo,тамо,тамо,,,
takoђe,такожде,такожде,,,
i,и,и҅,,,
uxo,оухо,о̑ухо,,,
slyšę,слъішѧ,слꙑшꙙ,,,
slovesy,словесъі,словесꙑ,,,
,,дѣа҅ниꙗ,,,
i,и,и҅,,,
pověsti,повѣсти,повѣсти,,,
kъ,къ,къ,,,
těmъ,тѣмъ,тѣмъ,,,
myslь,мъісль,мꙑсль҆,,,
si,си,си,,,
prostьretъ,простьретъ,прость҆ретъ,,,
ako,ако,ꙗ҅ко,,,
byti,бъіти,бꙑти,,,
takomu,такомоу,такомоу,,,
tělesьmь,тѣлесьмь,тѣлесемь,,,
na,на,на,,,
tomь,томь,томь҆,,,
městě,мѣстѣ,мѣстѣ,,,
a,а,а҅,,,
myslьjǫ,мъіслиѭ,мꙑслиѭ̑,,,
na,на,на,,,
onomь,ономь,о҅номь҆,,,
jьђeže,иждеже,и҅ждеже,,,
slovo,слово,слово,,,
pověstьjǫ,повѣстиѭ,повѣстиѭ̑,,,
,,наꙁнамена,,,
dělo,дѣло,дѣло,,,
sike,сице,сице,,,
i,и,и҅,,,
mъně,мънѣ,мьнѣ,,,
nyně,нъінѣ,нꙑн҄ꙗ,,,
,,сълоучи,,,
sę,сѧ,сꙙ,,,
,,вь҆ꙁлюбь҆ѥ҅ниѥ҆,,,
slyšę,слъішѧ,слꙑшꙙ,,,
bo,бо,бо,,,
jevanǵelista,ѥванꙉелиста,е҅уа҅гг҄елиста,,,
,,съповѣдаѭ̑шта,,,
jǞže,ꙗже,ꙗ҅же,,,
vъ,въ,вь҆,,,
vitaniji,витании,виѳании҆,,,
byšę,бъішѧ,бꙑшꙙ,,,
xristosomь,христосомь,христосомъ,,,
dělesa,дѣлеса,дѣлеса,,,
o,о,о҅,,,
smokъvi,смокъви,смокви,,,
sьde,сьде,сь҆де,,,
jesmь,ѥсмь,ѥ҅смъ,,,
dělesьmь,дѣлесьмь,дѣлесемь҆,,,
a,а,а҅,,,
umomь,оумомь,о̑умомꙿ,,,
sebe,себе,себе,,,
si,си,си,,,
tamo,тамо,тамо,,,
sǫћǞ,сѫща,сѫшта,,,
tvoŕǫ,творѭ,творѫ,,,
i,и,и҅,,,
mьńǫ,мьнѭ,мь҆н҄ѫ,,,
sę,сѧ,сꙙ,,,
nyně,нъінѣ,нꙑн҄ꙗ,,,
vъ,въ,вь҆,,,
slědy,слѣдъі,слѣдꙑ,,,
jьdy,идъі,и҅дꙑ,,,
voldyky,владъікъі,владꙑкꙑ,,,
jisusa,исоуса,и҅соуса,,,
i,и,и҅,,,
vidę,видѧ,видꙙ,,,
smokъve,смокъве,смокве,,,
perђe,прѣжде,Прѣжде,,,
,,господь҆ска,,,
,,ꙁапрѣштениꙗ҆,,,
prozębъšǫ,прозѧбъшѫ,проꙁꙙбъшѫ,,,
i,и,и҅,,,
světьlǫ,свѣтьлѫ,свѣть҆лѫ,,,
a,а,а҅,,,
po,по,по,,,
,,господь҆стѣ,,,
,,ꙁапрѣштении҆,,,
i,и,и҅,,,
dręxlo,дрѧхло,дрꙙхло,,,
i,и,и҅,,,
suxo,соухо,соухо,,,
zautra,заоутра,ꙁао̑утра,,,
bo,бо,бо,,,
reče,рече,рече,,,
jisusъ,исоусъ,їс꙯,,,
jьdy,идъі,и҅дꙑ,,,
vъ,въ,въ,,,
gordъ,градъ,градъ,,,
vъzolka,възлака,въꙁаа҅лꙿка,,,
i,и,и҅,,,
viděvъ,видѣвъ,видѣвъ,,,
smokъve,смокъве,смокве,,,
prijьde,прииде,приде,,,
kъ,къ,кꙿ,,,
ńejь,н҄еи,н҄еи҆,,,
i,и,и҅,,,
ničьsože,ничьсоже,ничсоже,,,
obrěte,обрѣте,о҅брѣте,,,
na,на,на,,,
ńejь,н҄еи,н҄еи҆,,,
,,раꙁвѣ,,,
listvьje,листвиѥ,листвиѥ҆,,,
,,ть҆чь҆ѭ̑,,,
i,и,и҅,,,
reče,рече,рече,,,
jejь,ѥи,ѥ҅и҆,,,
ne,не,не,,,
bǫdi,бѫди,бѫди,,,
kъ,къ,кꙿ,,,
semu,семоу,семоу,,,
plodъ,плодъ,плодъ,,,
otъ,отъ,о҅тъ,,,
tebe,тебе,тебе,,,
vъ,въ,вь҆,,,
věky,вѣкъі,вѣкꙑ,,,
i,и,и҅,,,
tu,тоу,тоу,,,
abьje,абиѥ,а҅биѥ҆,,,
