437,прибѣгнути,V-
438,възьрѣти,V-
439,къдѣ,Du
440,ли,Df
441,насытити,V-
442,благыи,A-
443,учение,Nb
444,назание,Nb
445,разумъ,Nb
446,заити,V-
447,ту,Df
448,да#2,Df
449,поне,Df
450,чьстьныи,A-
451,съпрятати,V-
452,гробъ,Nb
453,ни,C-
454,понести,V-
455,мужьство,Nb
456,цѣловати,V-
457,добролѣпьныи,A-
458,сѣдина,Nb
459,о,I-
460,блаженикъ,Nb
461,помянути,V-
462,покои,Nb
463,горѣти,V-
464,съмыслъ,Nb
465,съмущати,V-
466,вѣдѣти,V-
467,обратити,V-
468,горькыи,A-
469,простерети,V-
470,ли,Du
471,мѣсто,Nb
472,мьнѣти,V-
473,суетие,Nb
474,мирьскыи,A-
475,поучати,V-
476,биение,Nb
477,помышляти,V-
478,кръвь,Nb
479,пролити,V-
480,потъщати,V-
481,противити,V-
482,гърдыи,A-
483,съмѣреныи,A-
484,благодать,Nb
485,ненавидѣти,V-
486,лъжь,Nb
487,боязнь,Nb
488,съвьршеныи,A-
489,вънъ,Df
490,изметати,V-
491,страхъ,Nb
492,чьто,Pi
493,умъ,Nb
494,узьрѣти,V-
495,си,Df
496,братьць,Nb
497,мьнии,A-
498,венияминъ,Ne
499,полагати,V-
500,поити#1,V-
501,домъ,Nb
502,языкъ,Nb
503,прѣвратити,V-
504,прогънати,V-
505,якоже,Dq
506,прѣже,R-
507,ради,R-
508,иже,G-
509,мимоходити,V-
510,паучина,Nb
511,камо,Du
512,ошьствие,Nb
513,отъсюду,Df
514,кыи,Pi
515,отъвѣтъ,Nb
516,съкрыти,V-
517,мъножьство,Nb
518,приобрѣсти,V-
519,житие,Nb
520,багъряница,Nb
521,брячина,Nb
522,золото,Nb
523,вино,Nb
524,медъ,Nb
525,брашьно,Nb
526,быстрыи,A-
527,конь,Nb
528,красьныи,A-
529,имѣние,Nb
530,бесчисльныи,A-
531,гърдѣние,Nb
532,боляринъ,Nb
533,акы,Dq
534,николиже,Df
535,исчезнути,V-
536,помощь,Nb
537,ни,Df
538,кътоже,Px
539,соломонъ,Ne
540,проити,V-
541,видѣти,V-
542,съвъкупити,V-
543,расъмотрити,V-
544,суета,Nb
545,тъкъмо#1,Df
546,правовѣрие,Nb
547,нелицемѣрьныи,A-
548,путь,Nb
549,доброта,Nb
550,удьржати,V-
551,зьрѣти,V-
552,плакати,V-
553,доброродьныи,A-
554,възрастъ,Nb
555,къжьдо,Px
556,стонати,V-
557,горесть,Nb
558,сьрдьчьныи,A-
559,въсплакати,V-
560,пагубьныи,A-
561,приводити,V-
562,образъ,Nb
563,възоръ,Nb
564,съкрушение,Nb
565,правьдивыи,A-
566,щедрыи,A-
567,тихыи,A-
568,кротъкыи,A-
569,миловати,V-
570,набъдѣти,V-
571,богоблаженыи,A-
572,зълурадыи,A-
573,человѣкъ,Nb
574,понудити,V-
575,погубити,V-
576,прияти,V-
577,владыка,Nb
578,таче,Df
579,забыти,V-
580,скърбь,Nb
