4556,бѣсити,V-,бѣсіті
4557,ицѣлѣвати,V-,іцѣлѣваті
4558,воѥводинъ,A-,воеводінъ
4559,питати,V-,пітаті
4560,смѣхъ,Nb,смѣхъ
4561,пѣтиѥ,Nb,пѣтіе
4562,красовати,V-,красоваті
4563,маловрѣменьнъ,A-,маловрѣменьнъ
4564,оутриѥ,Nb,оутріе
4565,комана,Ne,комана
4566,аполоновъ,A-,аполоновъ
4567,невидимъ,A-,невідімъ
4568,помльчати,V-,помльчаті
4569,слоути,V-,слоуті
4570,крада,Nb,крада
4571,жьрьць,Nb,жьрьць
4572,наречениѥ,Nb,нареченіе
4573,знаменовати,V-,знаменоваті
4574,неиздреченьнъ,A-,неіздреченьнъ
4575,невънѧтъ,A-,невънѧтъ
4576,неисповѣданъ,A-,неісповѣданъ
4577,саваоѳъ,F-,саваоѳъ
4578,тъчиѭ,Df,тъчіѭ
4579,прѣмѫждрꙗти,V-,прѣмѫждрѣті
4580,благꙑни,Nb,благъіні
4581,въобразити,V-,въобразіті
4582,въдоунѫти,V-,въдоунѫті
4583,нечоувьствьнъ,A-,нечоувьствьнъ
4584,скврьнавъ,A-,скврьнавъ
4585,лъжеименьнъ,A-,лъжеіменьнъ
4586,дробьнъ,A-,дробьнъ
4587,ѫтрь,Df,ѫтрь
4588,тѧжьцѣ,Df,тѧжьцѣ
4589,обоуѥнъ,A-,обоуенъ
4590,инако,Df,інако
4591,влъхвованиѥ,Nb,влъхвованіе
4592,а,G-,а
4593,влъхвъ,Nb,влъхвъ
4594,избегати,V-,ізбегаті
4595,врѣдъ,Nb,врѣдъ
4596,прѣпростѣ,Df,прѣпростѣ
4597,беждоушьнъ,A-,беждоушьнъ
4598,диоскоръ,Ne,діоскоръ
4599,спекоулаторъ,Nb,спекоулаторъ
4600,златица,Nb,златіца
4601,маринъ,Ne,марінъ
4602,чоудотворѥниѥ,Nb,чоудотвореніе
4603,кононъ,Ne,кононъ
4604,исаѵриꙗ,Ne,ісауріѣ
4605,въплъщениѥ,Nb,въплъштеніе
4606,оусъмощрѥниѥ,Nb,оусъмоштреніе
4607,походити,V-,походіті
4608,исаѵрьскъ,A-,ісаурьскъ
4609,прѣльсть,Nb,прѣльсть
4610,горьнь,A-,горьнь
4611,проповѣданиѥ,Nb,проповѣданіе
4612,несторъ,Ne,несторъ
4613,нада,Ne,нада
4614,видана,Ne,відана
4615,исаѵрьскъ,Ne,ісаурьскъ
4616,благовѣрьнъ,A-,благовѣрьнъ
4617,оглашати,V-,оглашаті
4618,комъканиѥ,Nb,комъканіе
4619,невидимо,Df,невідімо
4620,видимо,Df,відімо
4621,кажаниѥ,Nb,кажаніе
4622,извѣсто,Df,ізвѣсто
4623,неистьлѣниѥ,Nb,неістьлѣніе
4624,жизнь,Nb,жізнь
4625,архангеловъ,A-,архангеловъ
4626,оугодьникъ,Nb,оугодьнікъ
4627,чьсть,A-,чьсть
4628,пещера,Nb,пештера
4629,съборъ,Nb,съборъ
4630,прѣгꙑни,Nb,прѣгъіні
4631,растоꙗти,V-,растоѣті
4632,въорѫжити,V-,въорѫжіті
4633,прѣдълежати,V-,прѣдълежаті
4634,въскричати,V-,въскрічаті
4635,съвъплъчениѥ,Nb,съвъплъченіе
4636,рать,Nb,рать
4637,нѫждьнъ,A-,нѫждьнъ
4638,мощи,Nb,мошті
4639,бесловесьнъ,A-,бесловесьнъ
4640,неподвижьнъ,A-,неподвіжьнъ
4641,камꙑкъ,Nb,камъікъ
4642,чрьнило,Nb,чрьніло
4643,млатъ,Nb,млатъ
4644,племѧ,Nb,племѧ
4645,творьць,Nb,творьць
4646,слоуговати,V-,слоуговаті
4647,дрьзъ,A-,дрьзъ
4648,кръвавъ,A-,кръвавъ
4649,лѫка,Nb,лѫка
4650,неразлѫченъ,A-,неразлѫченъ
4651,триименьнъ,A-,трііменьнъ
4652,рьвьнивъ,A-,рьвьнівъ
4653,отъмьстити,V-,отъмьстіті
4654,чистость,Nb,чістость
4655,мѧтежьникъ,Nb,мѧтежьнікъ
4656,сътрьпѣти,V-,сътрьпѣті
4657,ожесточити,V-,ожесточіті
4658,съпасьнъ,A-,съпасьнъ
4659,бъшиѭ,Df,бъшіѭ
4660,ставити,V-,ставіті
4661,сладъко,Df,сладъко
4662,ѥдъва,G-,едъва
4663,благоголѣньнъ,A-,благоголѣньнъ
4664,въслѣдовати,V-,въслѣдоваті
4665,ходъ,Nb,ходъ
4666,горьнъ,A-,горьнъ
4667,отъчаꙗти,V-,отъчаѣті
4668,довести,V-,довесті
4669,невидимѣ,Df,невідімѣ
4670,ломити,V-,ломіті
4671,върѫщати,V-,върѫштаті
4672,вънезаапь,Df,вънезаапь
4673,невидѣниѥ,Nb,невідѣніе
4674,въслѣдъ,R-,въслѣдъ
4675,безоковати,V-,безоковаті
4676,въспрѣтити,V-,въспрѣтіті
4677,клонити,V-,клоніті
4678,валити,V-,валіті
4679,въздивити,V-,въздівіті
4680,покорꙗти,V-,покорѣті
4681,акꙑ,G-,акъі
4682,ослаблꙗти,V-,ослаблѣті
4683,казати,V-,казаті
4684,прѣльстьникъ,Nb,прѣльстьнікъ
4685,прилежьнѣ,Df,прілежьнѣ
4686,прѣщениѥ,Nb,прѣштеніе
4687,извѣщати,V-,ізвѣштаті
4688,кононовъ,A-,кононовъ
4689,одолѣти,V-,одолѣті
4690,съборьнъ,A-,съборьнъ
4691,видана,Nb,відана
4692,чоудо,Mo,чоудо
4693,отъпадениѥ,Nb,отъпаденіе
4694,прокъ,Nb,прокъ
4695,диꙗволовъ,A-,діѣволовъ
4696,примꙑслити,V-,прімъісліті
4697,ратьникъ,Nb,ратьнікъ
4698,гоубитель,Nb,гоубітель
4699,подарꙗти,V-,подарѣті
4700,оуспѣхъ,Nb,оуспѣхъ
4701,отъгънати,V-,отъгънаті
4702,съдолѣти,V-,съдолѣті
4703,распалиньнъ,A-,распаліньнъ
4704,сѫмьнѣти,V-,сѫмьнѣті
4705,очивистъ,Df,очівістъ
4706,молитвьнъ,A-,молітвьнъ
4707,сквожьнꙗ,Nb,сквожьнѣ
4708,старица,Nb,старіца
4709,прьвъ,A-,прьвъ
4710,зарещи,V-,зарешті
4711,съвласти,V-,съвласті
4712,мльчаниѥ,Nb,мльчаніе
4713,съсѫмьнѣти,V-,съсѫмьнѣті
4714,кꙑиже,Px,къііже
4715,есе,I-,есе
4716,остаꙗти,V-,остаѣті
4717,копии,Ne,копіі
4718,лѫща,Nb,лѫшта
4719,боль,Nb,боль
4720,тъкати,V-,тъкаті
4721,тъщати,V-,тъштаті
4722,полоучити,V-,полоучіті
4723,обнажити,V-,обнажіті
4724,сътещи,V-,сътешті
4725,манастꙑрь,Nb,манастъірь
4726,омрьтвѣти,V-,омрьтвѣті
4727,образовати,V-,образоваті
4728,исполоу,Df,ісполоу
4729,отънемощи,V-,отънемошті
4730,дрьзость,Nb,дрьзость
4731,палениѥ,Nb,паленіе
4732,съповѣдати,V-,съповѣдаті
4733,похоулити,V-,похоуліті
4734,запрьва,Df,запрьва
4735,сълоучити,V-,сълоучіті
4736,прѣобидѣти,V-,прѣобідѣті
4737,исаѵриꙗ,Nb,ісауріѣ
4738,възоръ,Nb,възоръ
4739,сверѣпъ,A-,сверѣпъ
4740,небрѣщи,V-,небрѣшті
4741,въспрѣщениѥ,Nb,въспрѣштеніе
4742,нивьнъ,A-,нівьнъ
4743,сѣтиѥ,Nb,сѣтіе
4744,осѣти,V-,осѣті
4745,сланоутъкъ,Nb,сланоутъкъ
4746,пѫтьникъ,Nb,пѫтьнікъ
4747,плодьнъ,A-,плодьнъ
4748,неблюдомъ,A-,неблюдомъ
4749,потрьѕати,V-,потрьзаті
4750,трьѕати,V-,трьзаті
4751,накласти,V-,накласті
4752,несꙑтъ,A-,несъітъ
4753,потьнъ,A-,потьнъ
4754,тѧгость,Nb,тѧгость
4755,тольми,Df,тольмі
4756,непослоушьливъ,A-,непослоушьлівъ
4757,въкопати,V-,въкопаті
4758,лакомъ,A-,лакомъ
4759,несꙑтьство,Nb,несъітьство
4760,съдрьжати,V-,съдрьжаті
4761,събити,V-,събіті
4762,отъганꙗти,V-,отъганѣті
4763,погнѣвати,V-,погнѣваті
4764,несꙑтость,Nb,несъітость
4765,татьбина,Nb,татьбіна
4766,нꙑнѣшьнии,A-,нъінѣшьніі
4767,заградьнъ,A-,заградьнъ
4768,любо,Df,любо
4769,тъчьнъ,A-,тъчьнъ
4770,пригонити,V-,прігоніті
4771,различь,A-,разлічь
4772,кобꙑла,Nb,кобъіла
4773,коза,Nb,коза
4774,неблюдомѣ,Df,неблюдомѣ
4775,присѧгнѫти,V-,прісѧгнѫті
4776,властельскъ,A-,властельскъ
4777,пазоуха,Nb,пазоуха
4778,жѧтелꙗнинъ,Nb,жѧтелѣнінъ
4779,бьрати,V-,бьраті
4780,почоути,V-,почоуті
4781,клицати,V-,кліцаті
4782,испочити,V-,іспочіті
4783,похватити,V-,похватіті
4784,съзажда,Df,съзажда
4785,поривати,V-,поріваті
4786,осъпꙑ,Nb,осъпъі
4787,прогънати,V-,прогънаті
4788,кръчагъ,Nb,кръчагъ
4789,печатьлѣти,V-,печатьлѣті
4790,олово,Nb,олово
4791,магнъ,Ne,магнъ
4792,икониискъ,A-,іконііскъ
4793,нисии,Ne,нісіі
4794,оусоровъ,A-,оусоровъ
4795,орѫдиѥ,Nb,орѫдіе
4796,которичь,A-,которічь
4797,прѣдъсѣсти,V-,прѣдъсѣсті
4798,кобь,Nb,кобь
4799,съплетъкъ,Nb,съплетъкъ
4800,добь,A-,добь
4801,прѣподобнѣ,Df,прѣподобнѣ
4802,съповѣданиѥ,Nb,съповѣданіе
4803,старѣишиньство,Nb,старѣішіньство
4804,мѧсти,V-,мѧсті
4805,сѣдинꙑ,Nb,сѣдінъі
4806,веселъ,A-,веселъ
4807,пострашити,V-,пострашіті
4808,иѥреиство,Nb,іереіство
4809,лѣпъ,A-,лѣпъ
4810,ходатаи,Nb,ходатаі
4811,нагота,Nb,нагота
4812,грьчьскꙑ,A-,грьчьскъі
4813,грѫбъ,A-,грѫбъ
4814,неоустроѥнъ,A-,неоустроенъ
4815,ꙗснъ,A-,ѣснъ
4816,исаврьскъ,A-,ісаврьскъ
4817,точити,V-,точіті
4818,мѫдрити,V-,мѫдріті
4819,безбожьнъ,A-,безбожьнъ
4820,крамольникъ,Nb,крамольнікъ
4821,акꙑ,Dq,акъі
4822,даꙗниѥ,Mo,даѣніе
4823,прѣмѣновати,V-,прѣмѣноваті
4824,изъобрѣсти,V-,ізъобрѣсті
4825,оседълати,V-,оседълаті
4826,гонезнѫти,V-,гонезнѫті
4827,исаври,Nb,ісаврі
4828,таже,C-,таже
4829,хлѣвина,Nb,хлѣвіна
4830,освѧтити,V-,освѧтіті
4831,вьсꙗчьскꙑ,Df,вьсѣчьскъі
4832,прилежаниѥ,Nb,прілежаніе
4833,ѥже,Dq,еже
4834,казатель,Nb,казатель
4835,епискоупъ,Nb,епіскоупъ
4836,кръчажьнъ,A-,кръчажьнъ
4837,печать,Nb,печать
4838,искочити,V-,іскочіті
4839,мрачьнъ,A-,мрачьнъ
4840,въздоухъ,Nb,въздоухъ
4841,отъвъсѫдъ,Df,отъвъсѫдъ
4842,възградити,V-,възградіті
4843,диомидии,Ne,діомідіі
4844,коутонъ,Ne,коутонъ
4845,никъто,Px,нікъто
4846,слъньчьнъ,A-,слъньчьнъ
4847,заходъ,Nb,заходъ
4848,оудавити,V-,оудавіті
4849,мостъ,Nb,мостъ
4850,дьньшьнь,A-,дьньшьнь
4851,зарокъ,Nb,зарокъ
4852,любоимѣньнъ,A-,любоімѣньнъ
4853,алъчьба,Nb,алъчьба
4854,съкѫтати,V-,съкѫтаті
4855,отъбѣгнѫти,V-,отъбѣгнѫті
4856,намѣнити,V-,намѣніті
4857,цѣлениѥ,Nb,цѣленіе
4858,послоушьствовати,V-,послоушьствоваті
4859,новоꙗвити,V-,новоѣвіті
4860,ѳеодоръ,Ne,ѳеодоръ
4861,калистъ,Ne,калістъ
4862,васои,Ne,васоі
4863,мѫченичьскъ,A-,мѫченічьскъ
4864,съвъкоуплѥниѥ,Nb,съвъкоупленіе
4865,съкоупити,V-,съкоупіті
4866,хрьстолюбьнъ,A-,хрьстолюбьнъ
4867,оупражнѥниѥ,Nb,оупражненіе
4868,съпьсати,V-,съпьсаті
4869,строитель,Nb,строітель
4870,санъ,Nb,санъ
4871,лѣпотьнъ,A-,лѣпотьнъ
4872,острѣ,Df,острѣ
4873,страстьничьскъ,A-,страстьнічьскъ
4874,наслаждениѥ,Nb,наслажденіе
4875,соугоубь,A-,соугоубь
4876,тьлѣньнъ,A-,тьлѣньнъ
4877,нетльнѣньнъ,A-,нетльнѣньнъ
4878,вѣчьно,Df,вѣчьно
4879,воиньство,Nb,воіньство
4880,въсчоудити,V-,въсчоудіті
4881,шьствиѥ,Nb,шьствіе
4882,сарациньскъ,A-,сараціньскъ
4883,боголюбьць,Nb,боголюбьць
4884,тихость,Nb,тіхость
4885,позоратаи,Nb,позоратаі
4886,срацини,Ne,сраціні
4887,поплѣнити,V-,поплѣніті
4888,срацини,Nb,сраціні
4889,иждеже,Df,іждеже
4890,амемоурмниинъ,A-,амемоурмніінъ
4891,амемоурмнии,Nb,амемоурмніі
4892,побѣдьнъ,A-,побѣдьнъ
4893,дроугъ,Mo,дроугъ
4894,амории,Ne,аморіі
4895,плъчити,V-,плъчіті
4896,клати,V-,клаті
4897,прокꙑи,A-,прокъіі
4898,ослаблѥниѥ,Nb,ослабленіе
4899,животворити,V-,жівотворіті
4900,вьсьжде,Df,вьсьжде
4901,колѥниѥ,Nb,коленіе
4902,лютьць,Nb,лютьць
4903,оубиваниѥ,Nb,оубіваніе
4904,новосвѣтьлъ,A-,новосвѣтьлъ
4905,благовѣриѥ,Nb,благовѣріе
4906,подвижьникъ,Nb,подвіжьнікъ
4907,строуꙗ,Nb,строуѣ
4908,цвѣтьць,Nb,цвѣтьць
4909,объходьнъ,A-,объходьнъ
4910,прѣдобръ,A-,прѣдобръ
4911,срациньскъ,A-,сраціньскъ
4912,болꙗринъ,Nb,болѣрінъ
4913,облазнити,V-,облазніті
4914,чистѣ,Df,чістѣ
4915,крѣпѣ,Df,крѣпѣ
4916,повадити,V-,повадіті
4917,пакостьникъ,Nb,пакостьнікъ
4918,знаменитъ,A-,знаменітъ
4919,верига,Nb,веріга
4920,непобѣдимъ,A-,непобѣдімъ
4921,покарꙗти,V-,покарѣті
4922,которати,V-,котораті
4923,добль,A-,добль
4924,ѥдиносѫщьнъ,A-,едіносѫштьнъ
4925,тигрьскъ,A-,тігрьскъ
4926,тоуижде,Df,тоуіжде
4927,страстоносьць,Nb,страстоносьць
4928,стежеръ,Nb,стежеръ
4929,проспаѳеръ,Nb,проспаѳеръ
4930,скопьць,Nb,скопьць
4931,кондачьскъ,A-,кондачьскъ
4932,непричѧстьникъ,Nb,непрічѧстьнікъ
4933,тлъкъ,Nb,тлъкъ
4934,крьстиꙗньство,Nb,крьстіѣньство
4935,ѥдьнако,Df,едьнако
4936,прилогъ,Nb,прілогъ
4937,оукоръ,Nb,оукоръ
4938,страстьникъ,Nb,страстьнікъ
4939,оунꙑлъ,A-,оунъілъ
4940,оустити,V-,оустіті
4941,възвѧзати,V-,възвѧзаті
4942,прѣтрьпѣниѥ,Nb,прѣтрьпѣніе
4943,почоудити,V-,почоудіті
4944,третии,Ma,третіі
4945,обꙑчьнъ,A-,объічьнъ
4946,пооущати,V-,пооуштаті
4947,дѣдъ,Nb,дѣдъ
4948,доблѥ,Df,добле
4949,мѫжьскꙑ,Df,мѫжьскъі
4950,любьнъ,A-,любьнъ
4951,позорище,Nb,позоріште
4952,играти,V-,іграті
4953,въторъ,A-,въторъ
4954,никꙑиже,Pr,нікъііже
4955,тъчьно,Df,тъчьно
4956,мьздодавьць,Nb,мьздодавьць
4957,лѣствица,Nb,лѣствіца
4958,доходити,V-,доходіті
4959,великодоушьнъ,A-,велікодоушьнъ
4960,съмꙑслъ,Nb,съмъіслъ
4961,безмилостивъ,A-,безмілостівъ
4962,патрикии,Nb,патрікіі
4963,проспаѳеръ,Ne,проспаѳеръ
4964,спаѳаръ,Nb,спаѳаръ
4965,троудьникъ,Nb,троудьнікъ
4966,нетьлѣньнъ,A-,нетьлѣньнъ
4967,свѣтити,V-,свѣтіті
4968,троинъ,A-,троінъ
4969,ѳекла,Ne,ѳекла
4970,правовѣрьнъ,A-,правовѣрьнъ
4971,похвальнъ,A-,похвальнъ
4972,течениѥ,Nb,теченіе
4973,ѥдинооумьнъ,A-,едінооумьнъ
4974,полата,Nb,полата
4975,извѣстити,V-,ізвѣстіті
4976,приснъ,A-,пріснъ
4977,таибьно,Nb,таібьно
4978,лѣпо,Df,лѣпо
4979,вѣщати,V-,вѣштаті
4980,помꙑслъ,Nb,помъіслъ
4981,погрѣшити,V-,погрѣшіті
4982,небогъ,A-,небогъ
4983,прибꙑтъкъ,Nb,прібъітъкъ
4984,врьхоу,Df,врьхоу
4985,плавати,V-,плаваті
4986,лоуча,Nb,лоуча
4987,христо(со)любьць,Nb,хрістосолюбьць
4988,подражатель,Nb,подражатель
4989,исповѣдьникъ,Nb,ісповѣдьнікъ
4990,отишиѥ,Nb,отішіе
4991,простꙑни,Nb,простъіні
4992,оустрои,Nb,оустроі
4993,говѣниѥ,Nb,говѣніе
4994,хоудъ,A-,хоудъ
4995,присѣщениѥ,Nb,прісѣштеніе
4996,сѫпротивьнъ,A-,сѫпротівьнъ
4997,севастиꙗ,Ne,севастіѣ
4998,ликинии,Ne,лікініі
4999,благовѣрьнѣ,Df,благовѣрьнѣ
5000,ноуждати,V-,ноуждаті
5001,агриколаи,Ne,агріколаі
5002,бꙑстръ,A-,бъістръ
5003,кападокиискъ,A-,кападокііскъ
5004,непобѣдьнъ,A-,непобѣдьнъ
5005,дометиꙗнъ,Ne,дометіѣнъ
5006,исѵхии,Ne,ісухіі
5007,змарагдъ,Ne,змарагдъ
5008,мелитонъ,Ne,мелітонъ
5009,ираклии,Ne,іракліі
5010,алеѯандръ,Ne,алеѯандръ
5011,еѵтѵхии,Ne,еутухіі
5012,лѵсимахъ,Ne,лусімахъ
5013,доменъ,Ne,доменъ
5014,сакердонъ,Ne,сакердонъ
5015,кѵрионъ,Ne,куріонъ
5016,сѵноикъ,Ne,суноікъ
5017,ѯанѳии,Ne,ѯанѳіі
5018,севрианъ,Ne,севріанъ
5019,екъдикии,Ne,екъдікіі
5020,акакии,Ne,акакіі
5021,гаии,Ne,гаіі
5022,аѳанасии,Ne,аѳанасіі
5023,горконии,Ne,горконіі
5024,оуалъ,Ne,оуалъ
5025,иоулиꙗнъ,Ne,іоуліѣнъ
5026,сисинии,Ne,сісініі
5027,филиктимонъ,Ne,філіктімонъ
5028,оуалерии,Ne,оуалеріі
5029,клавдии,Ne,клавдіі
5030,прискъ,Ne,пріскъ
5031,ѳеодоулъ,Ne,ѳеодоулъ
5032,флаѵии,Ne,флауіі
5033,леонтии,Ne,леонтіі
5034,аггии,Ne,аггіі
5035,аетии,Ne,аетіі
5036,никалъ,Ne,нікалъ
5037,хоудионъ,Ne,хоудіонъ
5038,илиадии,Ne,іліадіі
5039,канъдидъ,Ne,канъдідъ
5040,оуалериꙗнъ,Ne,оуалеріѣнъ
5041,оуспѣшьнъ,A-,оуспѣшьнъ
5042,доблѥсть,Nb,доблесть
5043,ѥдьногласиѥ,Nb,едьногласіе
5044,одолѣвати,V-,одолѣваті
5045,зълокъзньнъ,A-,зълокъзньнъ
5046,мъногоглаголати,V-,мъногоглаголаті
5047,изволѥниѥ,Nb,ізволеніе
5048,ѥлико,Du,еліко
5049,храбръ,A-,храбръ
5050,ѥльма,G-,ельма
5051,сверѣповати,V-,сверѣповаті
5052,неподобьнъ,A-,неподобьнъ
5053,завидьливъ,A-,завідьлівъ
5054,въздроути,V-,въздроуті
5055,влачити,V-,влачіті
5056,льгъко,Df,льгъко
5057,аглаии,Ne,аглаіі
5058,капикларии,Nb,капікларіі
5059,тврьдѣ,Df,тврьдѣ
5060,доуѯовъ,A-,доуѯовъ
5061,доуѯъ,Nb,доуѯъ
5062,осмъ,Ma,осмъ
5063,побѣгати,V-,побѣгаті
5064,ниѥдинъ,Px,ніедінъ
5065,псалъмосъ,Nb,псалъмосъ
5066,влъшьство,Nb,влъшьство
5067,бестоудьнъ,A-,бестоудьнъ
5068,бещьствиѥ,Nb,бештьствіе
5069,податель,Nb,податель
5070,блазнъ,Nb,блазнъ
5071,диꙗволь,Nb,діѣволь
5072,опашь,Nb,опашь
5073,лисиꙗ,Ne,лісіѣ
5074,нетьлѣниѥ,Nb,нетьлѣніе
5075,законьнѣ,Df,законьнѣ
5076,лѣвъ,A-,лѣвъ
5077,стоудень,Nb,стоудень
5078,стоуденъ,A-,стоуденъ
5079,бридъкъ,A-,брідъкъ
5080,въскраи,Df,въскраі
5081,банꙗ,Nb,банѣ
5082,избѣгнѫти,V-,ізбѣгнѫті
5083,прибѣжати,V-,прібѣжаті
5084,съклѣщати,V-,съклѣштаті
5085,разлиꙗти,V-,разліѣті
5086,ледъ,Nb,ледъ
5087,помаꙗниѥ,Nb,помаѣніе
5088,кротити,V-,кротіті
5089,фараонъ,Nb,фараонъ
5090,мокръ,A-,мокръ
5091,обльгъчити,V-,обльгъчіті
5092,лютость,Nb,лютость
5093,топло,Df,топло
5094,топлъ,A-,топлъ
5095,како,Dq,како
5096,въчисти,V-,въчісті
5097,четꙑрe,Mo,четъіре
5098,коликъ,Px,колікъ
5099,тридесѧть девѧть,Ma,трідесѧтьдевѧть
5100,съврѣщи,V-,съврѣшті
5101,прѣмѣнити,V-,прѣмѣніті
5102,рѫгъ,Nb,рѫгъ
5103,ѥдьнодоушьнъ,A-,едьнодоушьнъ
5104,остатъкъ,Nb,остатъкъ
5105,измрѣти,V-,ізмрѣті
5106,извѧзати,V-,ізвѧзаті
5107,прѣбивати,V-,прѣбіваті
5108,возъ,Nb,возъ
5109,въскласти,V-,въскласті
5110,прѣвести,V-,прѣвесті
5111,крѣпъко,Df,крѣпъко
5112,съмести,V-,съместі
5113,въсꙑпати,V-,въсъіпаті
5114,клирикъ,Nb,клірікъ
5115,каланъдꙑ,Nb,каланъдъі
5116,двадесѧтъ шесть,Ma,двадесѧтъшесть
5117,ферварь,Nb,ферварь
5118,самовластьць,Nb,самовластьць
5119,василии,Ne,васіліі
5120,архиепискоупъ,Nb,архіепіскоупъ
5121,мѫченичь,A-,мѫченічь
5122,оуказаниѥ,Nb,оуказаніе
5123,приꙗзнь,Nb,пріѣзнь
5124,обьщь,A-,обьшть
5125,извѣсть,Nb,ізвѣсть
5126,гонѥниѥ,Nb,гоненіе
5127,съдꙑханиѥ,Nb,съдъіханіе
5128,ѥдинѥниѥ,Nb,едіненіе
5129,състоꙗниѥ,Nb,състоѣніе
5130,равьночьстьнъ,A-,равьночьстьнъ
5131,чоудимъ,A-,чоудімъ
5132,нъ,Du,нъ
5133,трѫтъ,Nb,трѫтъ
5134,оимьскъ,A-,оімьскъ
5135,непрѣборѥмъ,A-,непрѣборемъ
5136,волѥ,I-,воле
5137,състроити,V-,състроіті
5138,прѣдъпоказати,V-,прѣдъпоказаті
5139,начрьтаниѥ,Nb,начрьтаніе
5140,добльство,Nb,добльство
5141,побраньскъ,A-,побраньскъ
5142,словописатель,Nb,словопісатель
5143,шарописатель,Nb,шаропісатель
5144,начрьтати,V-,начрьтаті
5145,оукрашати,V-,оукрашаті
5146,чрьтати,V-,чрьтаті
5147,пооустити,V-,пооустіті
5148,оуказати,V-,оуказаті
5149,дѣꙗниѥ,Nb,дѣѣніе
5150,похвалѥниѥ,Nb,похваленіе
5151,безградьникъ,Nb,безградьнікъ
5152,градьникъ,Nb,градьнікъ
5153,прѣношениѥ,Nb,прѣношеніе
5154,кꙑижьдо,Px,къііжьдо
5155,отъвьсѫдоу,Df,отъвьсѫдоу
5156,тьло,Nb,тьло
5157,хꙑтрьць,Nb,хъітрьць
5158,съдѣтель,Nb,съдѣтель
5159,павьловъ,A-,павьловъ
5160,въсꙑнѥниѥ,Nb,въсъіненіе
5161,приложениѥ,Nb,пріложеніе
5162,велииство,Nb,велііство
5163,ращениѥ,Nb,раштеніе
5164,оимьство,Nb,оімьство
5165,браньскъ,A-,браньскъ
5166,дѣльма,R-,дѣльма
5167,именитъ,A-,іменітъ
5168,повѣданиѥ,Nb,повѣданіе
5169,звѣриньскъ,A-,звѣріньскъ
5170,плести,V-,плесті
5171,неослабимъ,A-,неослабімъ
5172,распѧтиѥ,Nb,распѧтіе
5173,пропасть,Nb,пропасть
5174,вощага,Nb,воштага
5175,прѣнемощи,V-,прѣнемошті
5176,страданиѥ,Nb,страданіе
5177,дрьзо,Df,дрьзо
5178,ѡ҄ле,I-,оле
5179,браниѥ,Nb,браніе
5180,въстѫпати,V-,въстѫпаті
5181,ово,C-,ово
5182,ласканиѥ,Nb,ласканіе
5183,тѣшити,V-,тѣшіті
5184,съвратити,V-,съвратіті
5185,покоушати,V-,покоушаті
5186,настоꙗниѥ,Nb,настоѣніе
5187,безврѣменьнъ,A-,безврѣменьнъ
5188,обꙑкнѫти,V-,объікнѫті
5189,зълодѣискъ,A-,зълодѣіскъ
5190,примꙑшлѥниѥ,Nb,прімъішленіе
5191,ласкати,V-,ласкаті
5192,оумꙑшлениꙗ,Nb,оумъішленіѣ
5193,безмѣрьнъ,A-,безмѣрьнъ
5194,богоборьць,Nb,богоборьць
5195,пагоубьнъ,A-,пагоубьнъ
5196,тъщета,Nb,тъштета
5197,отъводити,V-,отъводіті
5198,блаженьство,Nb,блаженьство
5199,говѣти,V-,говѣті
5200,отрочии,A-,отрочіі
5201,дрьзѣ,Df,дрьзѣ
5202,оужасьнъ,A-,оужасьнъ
5203,величавъ,A-,велічавъ
5204,прѣвъзвьрѣти,V-,прѣвъзвьрѣті
5205,съматрꙗти,V-,съматрѣті
5206,изобрѣсти,V-,ізобрѣсті
5207,оумꙑшлѥниѥ,Nb,оумъішленіе
5208,ѥстьство,Nb,естьство
5209,вѣꙗти,V-,вѣѣті
5210,съмрьзнѫти,V-,съмрьзнѫті
5211,осинꙗти,V-,осінѣті
5212,съсѣдати,V-,съсѣдаті
5213,зꙑбати,V-,зъібаті
5214,съгръждати,V-,съгръждаті
5215,сълѧцати,V-,сълѧцаті
5216,напраснъ,A-,напраснъ
5217,неиздричемъ,A-,неіздрічемъ
5218,болѣзньнъ,A-,болѣзньнъ
5219,мразити,V-,мразіті
5220,чоуиство,Nb,чоуіство
5221,отъпадати,V-,отъпадаті
5222,въбѣгати,V-,въбѣгаті
5223,въносити,V-,въносіті
5224,находити,V-,находіті
5225,присѫдити,V-,прісѫдіті
5226,полѥ,Nb,поле
5227,прѣтворити,V-,прѣтворіті
5228,съноузьнъ,A-,съноузьнъ
5229,помрьзнѫти,V-,помрьзнѫті
5230,подраживъ,A-,подражівъ
5231,рѣꙗти,V-,рѣѣті
5232,мразьнъ,A-,мразьнъ
5233,грабити,V-,грабіті
5234,съвлачити,V-,съвлачіті
5235,отълагати,V-,отълагаті
5236,тьлѣти,V-,тьлѣті
5237,дѣльма,Df,дѣльма
5238,щѧдѣти,V-,штѧдѣті
5239,оими,Nb,оімі
5240,съмрьзениѥ,Nb,съмрьзеніе
5241,сластьнъ,A-,сластьнъ
5242,дожьдати,V-,дожьдаті
5243,патриархъ,Nb,патріархъ
5244,ликовати,V-,ліковаті
5245,дрьзновениѥ,Nb,дрьзновеніе
5246,въздѣꙗти,V-,въздѣѣті
5247,съвоинъ,Nb,съвоінъ
5248,зажда,Nb,зажда
5249,благоприѩтьнъ,A-,благопріѧтьнъ
5250,вьсежегомъ,A-,вьсежегомъ
