изнести|V-|68816|jьznesti|11|1|jьznes|e_sl
глаголъ|Nb|65288|golgolъ|masc_o|2|golgol|ch_sl
вьдовица|Nb|64040|vьdovika|fem_a_PV3|2|vьdovik|e_sl
овьца|Nb|65130|ovьka|fem_a_PV3|2|ovьk|e_sl
нищии|A-|64915|nišћь|adj_soft|2|nistj|e_sl
сънити|V-|65861|sъnjьti|jьti|1|sъn|e_sl
дьрзнути|V-|65911|dŕ̥znǫti|21|1|dŕ̥z|e_sl
кыи|Pi|60111|kъjь|kъjь|2|k|e_sl
ветъхыи|A-|67457|vetъxъ|adj_hard|2|vetъx|e_sl
оградити|V-|59495|ogorditi|40|1|ogord|ch_sl
вождь|Nb|66862|voђь|masc_jo|2|vodj|ch_sl
помышляти|V-|64288|pomyšĺǢti|54|1|pomysljǢ|e_sl
слѣпыи|A-|64747|slěpъ|adj_hard|2|slěp|e_sl
погрязнути|V-|66791|pogręznǫti|21|1|pogręz|e_sl
кость|Nb|68074|kostь|fem_i|2|kost|e_sl
жила|Nb|64272|žila|fem_a|2|žil|e_sl
покаяти|V-|66322|pokajǢti|53|1|pokaj|e_sl
болѣти|V-|65558|bolěti|31|1|bol|e_sl
утро|Nb|69022|utro|nt_o|2|utr|e_sl
снѣгъ|Nb|65098|sněgъ|masc_o|2|sněg|e_sl
съпаситель|Nb|83831|sъpasiteĺь|masc_tel|2|sъpasi|e_sl
утѣшати|V-|67776|utěšǢti|54|1|utěšǢ|e_sl
наказание|Nb|83918|nakazanьje|nt_jo|2|nakazanьj|e_sl
ослабити|V-|64271|oslabiti|40|1|oslab|e_sl
обличати|V-|67781|obličǢti|54|1|obličǢ|e_sl
тьрпѣти|V-|65198|tŕ̥pěti|31|1|tŕ̥p|e_sl
студеныи|A-|68499|studenъ|adj_hard|2|studen|e_sl
коли|Df|71485|koli||0|koli|e_sl
неволя|Nb|67407|nevoĺǢ|fem_ja|2|nevolj|e_sl
иногда|Df|69378|jьnъgъda||0|jьnъgъda|ch_sl
умывати|V-|69455|umyvati|54|1|umyva|e_sl
гнои|Nb|68719|gnojь|masc_jo|2|gnoj|e_sl
врата|Nb|66681|vorto|nt_o|2|vort|ch_sl
облизати|V-|69326|oblizati|52|1|obliz|e_sl
окрьстъ|R-|69492|okrьstъ||0|okrьstъ|e_sl
съмѣти|V-|64021|sъměti|32|1|sъm|e_sl
възбранити|V-|67976|vъzborniti|40|1|vъzborn|ch_sl
пустыи|A-|60262|pustъ|adj_hard|2|pust|e_sl
приволочи|V-|68708|privelћi|15|1|privelk|e_sl
одежа|Nb|65940|odeђǢ|fem_ja|2|odedj|e_sl
поясти|V-|68541|pojǢsti|eat|1|po|e_sl
тягота|Nb|67052|tęgota|fem_a|2|tęgot|e_sl
людьскыи|A-|67352|ĺudьskъ|adj_hard|2|ljudьsk|e_sl
пълзати|V-|73334|pĺ̥zati|52_abl|1|pĺ̥z|e_sl
владычица|Nb|79116|voldyčika|fem_a_PV3|2|voldyčik|ch_sl
упъвание|Nb|85863|upъvanьje|nt_jo|2|upъvanьj|e_sl
тужити|V-|65075|tǫžiti|40|1|tǫž|e_sl
озеро|Nb|67874|jezero|nt_o|2|jezer|e_sl
съдѣлати|V-|64968|sъdělati|54|1|sъděla|e_sl
възвалити|V-|69664|vъzvaliti|40|1|vъzval|e_sl
изнемощи|V-|67635|jьznemoћi|11|1|jьznemog|ch_sl
како|Df|68745|kako||0|kako|e_sl
перебити|V-|69588|perbiti|17|1|perb|e_sl
авраамъ|Ne|67664|avraamъ|masc_o|2|avraam|ch_sl
дубъ|Nb|79094|dǫbъ|masc_o|2|dǫb|e_sl
огородити|V-|59495|ogorditi|40|1|ogord|e_sl
гънати|V-|64049|gъnati|51_abl|1|gъn|e_sl
водьныи|A-|68252|vodьnъ|adj_hard|2|vodьn|e_sl
дыхати|V-|69341|dyxati|54|1|dyxa|e_sl
работати|V-|66467|orbotati|54|1|orbota|ch_sl
копати|V-|68843|kopati|54|1|kopa|e_sl
поразити|V-|65128|poraziti|40|1|poraz|e_sl
причастьныи|A-|150505|pričęstьnъ|adj_hard|2|pričęstьn|e_sl
передати|V-|58768|perdati|dati|1|per|e_sl
одьржати|V-|67894|odŕ̥žǢti|31|1|odŕ̥ž|e_sl
нечистыи|A-|59199|nečistъ|adj_hard|2|nečist|e_sl
паче|Df|60327|pače||0|pače|e_sl
призъвати|V-|64103|prizъvati|51_abl|1|prizъv|e_sl
попечи|V-|82632|popeћi|11|1|popek|e_sl
мѣра|Nb|66602|měra|fem_a|2|měr|e_sl
прошение|Nb|66349|prošenьje|nt_jo|2|prošenьj|e_sl
исходити|V-|59270|jьsxoditi|40|1|jьsxod|e_sl
осьлъ|Nb|68725|osьlъ|masc_o|2|osьl|e_sl
мьртвыи|A-|60118|mŕ̥tvъ|adj_hard|2|mŕ̥tv|e_sl
въскрѣсити|V-|60021|vъskrěsiti|40|1|vъskrěs|e_sl
таина|Nb|66337|tajьna|fem_a|2|tajьn|e_sl
дома|Df|69403|doma||0|doma|e_sl
умыти|V-|60186|umyti|18|1|um|e_sl
напоити|V-|65360|napojiti|40|1|napoj|e_sl
прибѣгати|V-|84532|priběgati|54|1|priběga|e_sl
съвьршеныи|A-|66325|sъvŕ̥šenъ|adj_hard|2|sъvŕ̥šen|e_sl
отъгонити|V-|80858|otъgoniti|40|1|otъgon|e_sl
оружие|Nb|66117|orǫžьje|nt_jo|2|orǫžьj|e_sl
капля|Nb|69058|kapĺǢ|fem_ja|2|kapj|e_sl
исцѣление|Nb|68464|jьskěĺenьje|nt_jo|2|jьskěljenьj|e_sl
бѣсьныи|A-|60231|běsьnъ|adj_hard|2|běsьn|e_sl
гнѣвати|V-|66342|gněvati|54|1|gněva|e_sl
трудъ|Nb|68741|trǫdъ|masc_o|2|trǫd|e_sl
съподобити|V-|68983|sъpodobiti|40|1|sъpodob|e_sl
надѣяти|V-|68904|nadějǢti|53|1|naděj|e_sl
ледъ|Nb|83942|ledъ|masc_o|2|led|e_sl
убивати|V-|68666|ubivati|54|1|ubiva|e_sl
дългыи|A-|68899|dĺ̥gъ|adj_hard|2|dĺ̥g|e_sl
мучение|Nb|80844|mǫčenьje|nt_jo|2|mǫčenьj|e_sl
противу|R-|69428|protivǫ||0|protivǫ|e_sl
пища|Nb|66473|piћǢ|fem_ja|2|pitj|ch_sl
достати|V-|750002|dostati|stati|1|do|e_sl
святити|V-|66350|svętiti|40|1|svęt|e_sl
исцѣлити|V-|60254|jьskěliti|40|1|jьskěl|e_sl
племя|Nb|81714|plemę|nt_N|2|plem|e_sl
пьря|Nb|69035|pьŕǢ|fem_ja|2|pьrj|e_sl
угнѣтати|V-|60300|ugnětati|54|1|ugněta|e_sl
нива|Nb|68677|ńiva|fem_a|2|njiv|e_sl
пещь|Nb|68685|peћь|fem_i|2|pekt|ch_sl
печь|Nb|68685|peћь|fem_i|2|pekt|e_sl
капати|V-|69059|kapati|52|1|kap|e_sl
съмиряти|V-|140615|sъmiŕǢti|54|1|sъmirjǢ|e_sl
принести|V-|60002|prinesti|11|1|prines|e_sl
наити|V-|67631|najьti|jьti|1|na|e_sl
покадити|V-|67598|pokaditi|40|1|pokad|e_sl
иеремия|Ne|122221|ijeremijǢ|masc_ja|2|ijeremij|e_sl
вълхвъ|Nb|81205|vl̥xvъ|masc_o|2|vl̥xv|e_sl
вечеръ|Nb|65074|večerъ|masc_o|2|večer|e_sl
плясати|V-|66504|plęsati|52|1|plęs|e_sl
пѣна|Nb|65190|pěna|fem_a|2|pěn|e_sl
давити|V-|67452|daviti|40|1|dav|e_sl
побѣда|Nb|68693|poběda|fem_a|2|poběd|e_sl
богатьство|Nb|65643|bogatьstvo|nt_o|2|bogatьstv|e_sl
потрѣбити|V-|68367|poterbiti|40|1|poterb|ch_sl
якоже|Dq|59040|akože||0|akože|e_sl
илия|Ne|64763|ilijǢ|masc_ja|2|ilij|e_sl
обратити|V-|66034|obvortiti|40|1|obvort|ch_sl
вьсь|Nb|59287|vьsь|fem_i|2|vьs|e_sl
въпль|Nb|68346|vъpĺь|masc_jo|2|vъpj|e_sl
пророчьство|Nb|69117|proročьstvo|nt_o|2|proročьstv|e_sl
жаль|Nb|73470|žǢlь|fem_i|2|žǢl|e_sl
ужасъ|Nb|65944|užǢsъ|masc_o|2|užǢs|e_sl
таиныи|A-|66752|tajьnъ|adj_hard|2|tajьn|e_sl
врѣдъ|Nb|81207|verdъ|masc_o|2|verd|ch_sl
възвести|V-|65101|vъzvesti|11|1|vъzved|e_sl
безумьныи|A-|68644|bezumьnъ|adj_hard|2|bezumьn|e_sl
избити|V-|67511|jьzbiti|17|1|jьzb|e_sl
лъгати|V-|65628|lъgati|52|1|lъg|e_sl
приложити|V-|66492|priložiti|40|1|prilož|e_sl
неповиньныи|A-|68545|nepovinьnъ|adj_hard|2|nepovinьn|e_sl
скорыи|A-|68902|skorъ|adj_hard|2|skor|e_sl
воротити|V-|66649|vortiti|40|1|vort|e_sl
блудити|V-|60106|blǫditi|40|1|blǫd|e_sl
сънъ|Nb|68534|sъnъ|masc_o|2|sъn|e_sl
обрадовати|V-|138478|obradovati|61|1|obrad|e_sl
мълчати|V-|64981|mĺ̥čǢti|31|1|mĺ̥č|e_sl
вънѣ|Df|58942|vъně||0|vъně|e_sl
боязнь|Nb|136482|bojǢznь|fem_i|2|bojǢzn|e_sl
въселити|V-|68728|vъsedliti|40|1|vъsedl|e_sl
адъ|Nb|67495|adъ|masc_o|2|ad|e_sl
давыдъ|Ne|58995|davydъ|masc_o_u|2|davyd|e_sl
плѣвелъ|Nb|69066|pelvelъ|masc_o|2|pelvel|ch_sl
посрѣдѣ|R-|79093|poserdě||0|poserdě|ch_sl
радыи|A-|69078|radъ|adj_hard|2|rad|e_sl
широкыи|A-|66685|širokъ|adj_hard|2|širok|e_sl
пристати|V-|66844|pristati|stati|1|pri|e_sl
вълна|Nb|66789|vĺ̥na|fem_a|2|vĺ̥n|e_sl
въсходити|V-|58925|vъsxoditi|40|1|vъsxod|e_sl
стълпъ|Nb|59489|stl̥pъ|masc_o|2|stl̥p|e_sl
расти|V-|66260|orsti|11|1|orst|ch_sl
уподобити|V-|66810|upodobiti|40|1|upodob|e_sl
сѣнь|Nb|139925|sěnь|fem_i|2|sěn|e_sl
чужии|A-|67390|ћuђь|adj_soft|2|tjudj|e_sl
жрѣбя|Nb|67161|žerbę|nt_NT|2|žerb|ch_sl
старость|Nb|67634|starostь|fem_i|2|starost|e_sl
судьныи|A-|66317|sǫdьnъ|adj_hard|2|sǫdьn|e_sl
привалити|V-|65925|privaliti|40|1|prival|e_sl
жилище|Nb|59408|žilišče|nt_jo|2|žilišč|e_sl
милостивыи|A-|67983|milostivъ|adj_hard|2|milostiv|e_sl
благословляти|V-|65622|bolgoslovĺǢti|54|1|bolgoslovjǢ|ch_sl
съдоровие|Nb|85871|sъdorvьje|nt_jo|2|sъdorvьj|e_sl
часто|Df|68379|čęsto||0|čęsto|e_sl
мимо|Df|137262|mimo||0|mimo|e_sl
възвѣстити|V-|64057|vъzvěstiti|40|1|vъzvěst|e_sl
напасть|Nb|66107|napastь|fem_i|2|napast|e_sl
пѣние|Nb|68823|pěnьje|nt_jo|2|pěnьj|e_sl
морозъ|Nb|83964|morzъ|masc_o|2|morz|e_sl
пустыни|Nb|58875|pustyńi|fem_ji|2|pustynj|e_sl
дьньсь|Df|65136|dьnьsь||0|dьnьsь|e_sl
громъ|Nb|69446|gromъ|masc_o|2|grom|e_sl
строение|Nb|68842|strojenьje|nt_jo|2|strojenьj|e_sl
сытыи|A-|73313|sytъ|adj_hard|2|syt|e_sl
клѣть|Nb|66346|klětь|fem_i|2|klět|e_sl
възискати|V-|67467|vъziskati|iskati|1|vъzisk|e_sl
тоже|Df|67359|toђe||0|todje|e_sl
брань|Nb|64239|bornь|fem_i|2|born|ch_sl
явѣ|Df|64264|avě||0|avě|e_sl
прѣтьрпѣти|V-|64397|pertŕ̥pěti|31|1|pertŕ̥p|ch_sl
дожьдати|V-|84440|dožьdati|51_abl|1|dožьd|e_sl
повести|V-|69091|povesti|11|1|poved|e_sl
пѣсъкъ|Nb|69483|pěsъkъ|masc_o|2|pěsъk|e_sl
никодимъ|Ne|69213|nikodimъ|masc_o|2|nikodim|e_sl
падати|V-|64133|padati|54|1|pada|e_sl
законоучитель|Nb|67671|zakonoučiteĺь|masc_tel|2|zakonouči|e_sl
блаженыи|A-|66920|bolženъ|adj_hard|2|bolžen|ch_sl
уза|Nb|64440|ǫza|fem_a|2|ǫz|e_sl
повѣдѣти|V-|60271|pověděti|wote|1|po|e_sl
трапеза|Nb|64427|trapeza|fem_a|2|trapez|e_sl
краи|Nb|69305|krajь|masc_jo|2|kraj|e_sl
прославити|V-|66331|proslaviti|40|1|proslav|e_sl
али|C-|66142|ali||0|ali|e_sl
въздѣти|V-|81175|vъzděti|dedj|1|vъz|e_sl
нудити|V-|67118|nǫditi|40|1|nǫd|e_sl
вьсяко|Df|67822|vьxako||0|vьxako|e_sl
вънъ|Df|59271|vъnъ||0|vъnъ|e_sl
дъвои|Ma|65892|dъvojь|pron_soft|2|dъvoj|e_sl
утаити|V-|67502|utajiti|40|1|utaj|e_sl
воинъ|Nb|65747|vojьnъ|masc_o|2|vojьn|e_sl
покои|Nb|67547|pokojь|masc_jo|2|pokoj|e_sl
черево|Nb|66866|červo|nt_o|2|červ|e_sl
мразъ|Nb|83964|morzъ|masc_o|2|morz|ch_sl
обѣщати|V-|65059|obvěћǢti|54|1|obvětjǢ|ch_sl
сълъгати|V-|79137|sъlъgati|52|1|sъlъg|e_sl
висѣти|V-|67713|visěti|31|1|vis|e_sl
обѣщание|Nb|85928|obvěћǢnьje|nt_jo|2|obvětjǢnьj|ch_sl
дѣвьство|Nb|68363|děvьstvo|nt_o|2|děvьstv|e_sl
съхранити|V-|65633|sъxorniti|40|1|sъxorn|ch_sl
добро|Df|67093|dobro||0|dobro|e_sl
глубина|Nb|66253|glǫbina|fem_a|2|glǫbin|e_sl
грети|V-|69342|greti|11|1|greb|e_sl
дружина|Nb|67732|družina|fem_a|2|družin|e_sl
бъдрыи|A-|66108|bъdrъ|adj_hard|2|bъdr|e_sl
проходити|V-|67898|proxoditi|40|1|proxod|e_sl
лука|Ne|69179|luka|masc_a|2|luk|e_sl
въпросити|V-|59343|vъsprositi|40|1|vъspros|ch_sl
пилатъ|Ne|65726|pilatъ|masc_o_u|2|pilat|e_sl
посрамити|V-|80840|posormiti|40|1|posorm|ch_sl
римлянинъ|Nb|69412|rimĺǢninъ|masc_anin|2|rimjǢ|e_sl
учитель|Nb|59921|učiteĺь|masc_tel|2|uči|e_sl
насилие|Nb|82820|nasilьje|nt_jo|2|nasilьj|e_sl
немощьныи|A-|66109|nemoћьnъ|adj_hard|2|nemogtьn|ch_sl
сълагати|V-|67700|sъlagati|54|1|sъlaga|e_sl
съмыслити|V-|68260|sъmysliti|40|1|sъmysl|e_sl
умѣти|V-|66112|uměti|32|1|um|e_sl
прахъ|Nb|66319|porxъ|masc_o|2|porx|ch_sl
архиереи|Nb|59136|arъx́ijerejь|masc_jo_foreign|2|arъx́ijerej|ch_sl
прѣподобьныи|A-|82768|perpodobьnъ|adj_hard|2|perpodobьn|ch_sl
уродъ|Nb|79247|ǫrodъ|masc_o|2|ǫrod|e_sl
славьныи|A-|67588|slavьnъ|adj_hard|2|slavьn|e_sl
сътьникъ|Nb|65898|sъtьnikъ|masc_o|2|sъtьnik|e_sl
рассуждати|V-|67125|orssǫђǢti|54|1|orssǫdjǢ|ch_sl
ближьнии|A-|64068|bližьńь|adj_soft|2|bližьnj|e_sl
умерети|V-|60024|umerti|13|1|um|e_sl
озълобити|V-|122836|ozъlobiti|40|1|ozъlob|e_sl
искусити|V-|64768|jьskusiti|40|1|jьskus|e_sl
искушение|Nb|67798|jьskušenьje|nt_jo|2|jьskušenьj|e_sl
отъвѣтъ|Nb|67733|otъvětъ|masc_o|2|otъvět|e_sl
крѣпъкыи|A-|66465|krěpъkъ|adj_hard|2|krěpъk|e_sl
стороньныи|A-|69614|stornьnъ|adj_hard|2|stornьn|e_sl
огньныи|A-|67568|ogńьnъ|adj_hard|2|ognjьn|e_sl
отъсѣчи|V-|65420|otъsěћi|11|1|otъsěk|e_sl
гладъкыи|A-|67750|gladъkъ|adj_hard|2|gladъk|e_sl
вражии|A-|138060|voržьjь|adj_soft|2|voržьj|ch_sl
отъсѣщи|V-|65420|otъsěћi|11|1|otъsěk|ch_sl
чисто|Df|64439|čisto||0|čisto|e_sl
послужити|V-|65686|poslužiti|40|1|posluž|e_sl
трепетъ|Nb|65943|trepetъ|masc_o|2|trepet|e_sl
разумьныи|A-|137506|orzumьnъ|adj_hard|2|orzumьn|ch_sl
невѣрьныи|A-|65200|nevěrьnъ|adj_hard|2|nevěrьn|e_sl
медъ|Nb|55232|medъ|masc_u|2|med|e_sl
осыпати|V-|68718|osypati|52|1|osyp|e_sl
стражь|Nb|66820|storžь|masc_jo|2|storž|ch_sl
стрѣщи|V-|67693|sterћi|11|1|sterg|ch_sl
соломонъ|Ne|66513|solomonъ|masc_o|2|solomon|e_sl
въспѣти|V-|65125|vъspěti|19|1|vъsp|e_sl
зракъ|Nb|69670|zorkъ|masc_o|2|zork|ch_sl
сияти|V-|66284|sьjǢti|54|1|sьjǢ|e_sl
хыщьникъ|Nb|68906|xyћьnikъ|masc_o|2|xytjьnik|ch_sl
убиица|Nb|67517|ubьjika|masc_a_PV3|2|ubьjik|e_sl
мытарь|Nb|65554|mytaŕь|masc_ar|2|mytarj|e_sl
несъмысльныи|A-|69159|nesъmyslьnъ|adj_hard|2|nesъmyslьn|e_sl
мокрыи|A-|83955|mokrъ|adj_hard|2|mokr|e_sl
прогнѣвати|V-|67478|progněvati|54|1|progněva|e_sl
съмутити|V-|69171|sъmǫtiti|40|1|sъmǫt|e_sl
госпожа|Nb|79133|gospoђǢ|fem_ja|2|gospodj|e_sl
каяти|V-|59038|kajǢti|53|1|kaj|e_sl
межу|R-|65433|meђu||0|medju|e_sl
другъ|Pc|64805|drugъ|adj_hard|2|drug|e_sl
веселити|V-|68682|veseliti|40|1|vesel|e_sl
кадило|Nb|150902|kadidlo|nt_o|2|kadidl|e_sl
бѣсьновати|V-|59434|běsьnovati|61|1|běsьn|e_sl
нѣмыи|A-|64445|němъ|adj_hard|2|něm|e_sl
глухыи|A-|64437|gluxъ|adj_hard|2|glux|e_sl
съвязати|V-|750006|sъvęzati|54|1|sъvęza|e_sl
отътолѣ|Df|67325|otъtolě||0|otъtolě|e_sl
проглаголати|V-|67614|progolgolati|52|1|progolgol|ch_sl
мучитель|Nb|67477|mǫčiteĺь|masc_tel|2|mǫči|e_sl
умолити|V-|67464|umodliti|40|1|umodl|e_sl
лицемѣрие|Nb|60000|likeměrьje|nt_jo|2|likeměrьj|e_sl
лъжа|Nb|66164|lъžǢ|fem_ja|2|lъž|e_sl
одѣяти|V-|66515|odějǢti|53|1|oděj|e_sl
осужение|Nb|64039|osǫђenьje|nt_jo|2|osǫdjenьj|e_sl
нѣчьто|Px|68034|něčьto|čьto|2|ně|e_sl
поврѣщи|V-|64419|poverћi|14|1|povŕ̥g|ch_sl
съсати|V-|67233|sъsati|51|1|sъs|e_sl
очищати|V-|67220|očišћǢti|54|1|očistjǢ|e_sl
квасъ|Nb|64586|kvasъ|masc_o|2|kvas|e_sl
досаждати|V-|68649|dosaђǢti|54|1|dosadjǢ|ch_sl
украсти|V-|65627|ukrasti|11|1|ukrad|e_sl
обѣдъ|Nb|67494|obědъ|masc_o|2|oběd|e_sl
брашьно|Nb|67757|boršьno|nt_o|2|boršьn|ch_sl
гробъ|Nb|59197|grobъ|masc_o|2|grob|e_sl
лещи|V-|149648|leћi|infix_11|1|leg|ch_sl
заутра|Df|65935|zautra||0|zautra|e_sl
приставити|V-|69627|pristaviti|40|1|pristav|e_sl
печаль|Nb|66757|pečǢlь|fem_i|2|pečǢl|e_sl
такоже|Df|124645|takože||0|takože|e_sl
часть|Nb|68340|čęstь|fem_i|2|čęst|e_sl
жрѣбии|Nb|69099|žerbьjь|masc_jo|2|žerbьj|ch_sl
досадити|V-|67510|dosaditi|40|1|dosad|e_sl
притворъ|Nb|69258|pritvorъ|masc_o|2|pritvor|e_sl
пакость|Nb|69629|pakostь|fem_i|2|pakost|e_sl
възрадовати|V-|149629|vъzradovati|61|1|vъzrad|ch_sl
величие|Nb|67654|veličьje|nt_jo|2|veličьj|e_sl
възвеселити|V-|68828|vъzveseliti|40|1|vъzvesel|e_sl
неприязнь|Nb|66275|neprijǢznь|fem_i|2|neprijǢzn|e_sl
повѣсть|Nb|67585|pověstь|fem_i|2|pověst|e_sl
начинати|V-|67044|načinati|54|1|načina|e_sl
свободьныи|A-|67393|svobodьnъ|adj_hard|2|svobodьn|e_sl
страньныи|A-|69614|stornьnъ|adj_hard|2|stornьn|ch_sl
съблюсти|V-|64170|sъbĺusti|11|1|sъbĺud|e_sl
позавидѣти|V-|133827|pozaviděti|viděti|1|pozavid|e_sl
навести|V-|79525|navesti|11|1|naved|e_sl
противьныи|A-|66818|protivьnъ|adj_hard|2|protivьn|e_sl
лѣность|Nb|122843|lěnostь|fem_i|2|lěnost|e_sl
плачь|Nb|67525|plačь|masc_i|2|plač|e_sl
постьлати|V-|65070|postьlati|52_abl|1|postьl|e_sl
блюдо|Nb|66544|bĺudo|nt_o|2|bjud|e_sl
дрѣво|Nb|58958|dervo|nt_S|2|derv|ch_sl
испросити|V-|67675|jьsprositi|40|1|jьspros|e_sl
исправити|V-|69181|jьspraviti|40|1|jьsprav|e_sl
услышати|V-|64238|uslyšǢti|31|1|uslyš|e_sl
запрѣщати|V-|67873|zaperћǢti|54|1|zapertjǢ|ch_sl
скърбѣти|V-|65076|skr̥běti|31|1|skr̥b|e_sl
исцѣляти|V-|67966|jьskěĺǢti|54|1|jьskěljǢ|e_sl
глубокыи|A-|69239|glǫbokъ|adj_hard|2|glǫbok|e_sl
мьртвьць|Nb|69501|mŕ̥tvьkь|masc_o_PV3|2|mŕ̥tvьk|e_sl
дъска|Nb|59098|dъska|fem_a|2|dъsk|e_sl
служьба|Nb|67618|služьba|fem_a|2|služьb|e_sl
служити|V-|59020|služiti|40|1|služ|e_sl
възлещи|V-|67102|vъzleћi|infix_11|1|vъzleg|ch_sl
сѣмо|Df|58933|sěmo||0|sěmo|e_sl
прѣдъстояти|V-|68957|perdъstojǢti|31|1|perdъstoj|ch_sl
бльщати|V-|69151|blьšћǢti|40|1|blьstj|e_sl
радость|Nb|66759|radostь|fem_i|2|radost|e_sl
стихъ|Nb|69180|stixъ|masc_o|2|stix|e_sl
умучити|V-|59217|umǫčiti|40|1|umǫč|e_sl
безумие|Nb|64204|bezumьje|nt_jo|2|bezumьj|e_sl
агньць|Nb|68609|agnьkь|masc_o_PV3|2|agnьk|e_sl
гонение|Nb|66758|gońenьje|nt_jo|2|gonjenьj|e_sl
исповѣдѣти|V-|68673|jьspověděti|wote|1|jьspo|e_sl
утрьнии|A-|59082|utrьńь|adj_soft|2|utrьnj|e_sl
очистити|V-|67828|očistiti|40|1|očist|e_sl
гладъ|Nb|64243|goldъ|masc_o|2|gold|ch_sl
сѣть|Nb|69019|sětь|fem_i|2|sět|e_sl
дивьныи|A-|59759|divьnъ|adj_hard|2|divьn|e_sl
испълнити|V-|59037|jьspĺ̥niti|40|1|jьspĺ̥n|e_sl
зависть|Nb|65738|zavistь|fem_i|2|zavist|e_sl
человѣколюбьць|Nb|133864|čьlověkoĺubьkь|masc_o_PV3|2|čьlověkoljubьk|e_sl
польза|Nb|65086|polьga|fem_a_PV3|2|polьg|e_sl
безводьныи|A-|68625|bezvodьnъ|adj_hard|2|bezvodьn|e_sl
съвѣтъ|Nb|65210|sъvětъ|masc_o|2|sъvět|e_sl
подвизати|V-|750012|podvigati|52|1|podvig|e_sl
съвити|V-|69602|sъviti|17|1|sъv|e_sl
чадо|Nb|60019|čędo|nt_o|2|čęd|e_sl
раскопати|V-|68376|orskopati|54|1|orskopa|ch_sl
тьрпѣние|Nb|68182|tŕ̥pěnьje|nt_jo|2|tŕ̥pěnьj|e_sl
убогыи|A-|64093|ubogъ|adj_hard|2|ubog|e_sl
сухыи|A-|64976|suxъ|adj_hard|2|sux|e_sl
угасати|V-|65423|ugasati|54|1|ugasa|e_sl
неплодьныи|A-|122841|neplodьnъ|adj_hard|2|neplodьn|e_sl
посѣкати|V-|67756|posěkati|54|1|posěka|e_sl
чьрвь|Nb|65422|čŕ̥vь|fem_i|2|čŕ̥v|e_sl
истещи|V-|69366|jьsteћi|11|1|jьstek|ch_sl
подавити|V-|66259|podaviti|40|1|podav|e_sl
въспомянути|V-|59280|vъspomęnǫti|22|1|vъspomęn|e_sl
величати|V-|67770|veličǢti|54|1|veličǢ|e_sl
нарицати|V-|65736|narikati|54|1|narika|e_sl
знаменати|V-|69347|znamenati|54|1|znamena|e_sl
въкупѣ|Df|68896|vъkupě||0|vъkupě|e_sl
падение|Nb|67718|padenьje|nt_jo|2|padenьj|e_sl
въсклонити|V-|68723|vъskloniti|40|1|vъsklon|e_sl
въстание|Nb|67719|vъstanьje|nt_jo|2|vъstanьj|e_sl
пометати|V-|68771|pometati|iskati|1|pomet|e_sl
гърдыни|Nb|64205|gr̥dyńi|fem_ji|2|gr̥dynj|e_sl
субота|Nb|59071|sǫbota|fem_a|2|sǫbot|e_sl
почити|V-|66566|počiti|17|1|poč|e_sl
радостьныи|A-|124928|radostьnъ|adj_hard|2|radostьn|e_sl
покоиныи|A-|123122|pokojьnъ|adj_hard|2|pokojьn|e_sl
въздаяние|Nb|71483|vъzdajǢnьje|nt_jo|2|vъzdajǢnьj|e_sl
змии|Nb|73332|zmьjь|masc_jo|2|zmьj|e_sl
лъжьныи|A-|138435|lъžьnъ|adj_hard|2|lъžьn|e_sl
поругати|V-|65656|porǫgati|54|1|porǫga|e_sl
издыхати|V-|69014|jьzdyxati|54|1|jьzdyxa|e_sl
обличити|V-|67444|obličiti|40|1|oblič|e_sl
окрьстьнии|A-|66609|okrьstьńь|adj_soft|2|okrьstьnj|e_sl
обльстити|V-|59920|oblьstiti|40|1|oblьst|e_sl
възлюбити|V-|58930|vъžĺubiti|40|1|vъzljub|ch_sl
иереи|Nb|67474|ijerejь|masc_jo_foreign|2|ijerej|e_sl
възлагати|V-|65621|vъzlagati|54|1|vъzlaga|e_sl
развратити|V-|67347|orzvortiti|40|1|orzvort|ch_sl
удъ|Nb|66248|udъ|masc_u|2|ud|e_sl
соромити|V-|67670|sormiti|40|1|sorm|e_sl
зачало|Nb|66212|začęlo|nt_o|2|začęl|e_sl
въдати|V-|59490|vъdati|dati|1|vъ|e_sl
пояти|V-|60020|pojęti|12|1|pojьm|e_sl
роба|Nb|67636|orba|fem_a|2|orb|e_sl
яти|V-|59327|jęti|12|1|jьm|e_sl
въсадити|V-|67456|vъsaditi|40|1|vъsad|e_sl
аче|G-|58819|aћe||0|atje|e_sl
отъвѣчати|V-|59092|otъvěћǢti|54|1|otъvětjǢ|e_sl
доконьчати|V-|65636|dokonьčǢti|54|1|dokonьčǢ|e_sl
стадо|Nb|59252|stado|nt_o|2|stad|e_sl
ли|C-|64176|li||0|li|e_sl
половыи|A-|69247|polvъ|adj_hard|2|polv|e_sl
въложити|V-|65923|vъložiti|40|1|vъlož|e_sl
испытати|V-|68269|jьspytati|54|1|jьspyta|e_sl
сълати|V-|66305|sъlati|52|1|sъl|e_sl
сьребро|Nb|68294|sьrebro|nt_o|2|sьrebr|e_sl
розгнѣвати|V-|67520|orzgněvati|54|1|orzgněva|e_sl
отрокъ|Nb|67230|otrokъ|masc_o|2|otrok|e_sl
рыбица|Nb|64455|rybika|fem_a_PV3|2|rybik|e_sl
