стълпъ|Nb|59489|stl̥pъ|masc_o|2|stl̥p
расти|V-|66260|orsti|11|1|orst
уподобити|V-|66810|upodobiti|40|1|upodob
сѣнь|Nb|139925|sěnь|fem_i|2|sěn
чужии|A-|67390|ћuђь|adj_soft|2|tjudj
жрѣбя|Nb|67161|žerbę|nt_NT|2|žerb
старость|Nb|67634|starostь|fem_i|2|starost
судьныи|A-|66317|sǫdьnъ|adj_hard|2|sǫdьn
привалити|V-|65925|privaliti|40|1|prival
жилище|Nb|59408|žilišče|nt_jo|2|žilišč
милостивыи|A-|67983|milostivъ|adj_hard|2|milostiv
благословляти|V-|65622|bolgoslovĺǢti|54|1|bolgoslovjǢ
съдоровие|Nb|85871|sъdorvьje|nt_jo|2|sъdorvьj
часто|Df|68379|čęsto||0|čęsto
мимо|Df|137262|mimo||0|mimo
възвѣстити|V-|64057|vъzvěstiti|40|1|vъzvěst
напасть|Nb|66107|napastь|fem_i|2|napast
пѣние|Nb|68823|pěnьje|nt_jo|2|pěnьj
морозъ|Nb|83964|morzъ|masc_o|2|morz
пустыни|Nb|58875|pustyńi|fem_ji|2|pustynj
дьньсь|Df|65136|dьnьsь||0|dьnьsь
громъ|Nb|69446|gromъ|masc_o|2|grom
строение|Nb|68842|strojenьje|nt_jo|2|strojenьj
сытыи|A-|73313|sytъ|adj_hard|2|syt
клѣть|Nb|66346|klětь|fem_i|2|klět
възискати|V-|67467|vъziskati|iskati|1|vъzisk
тоже|Df|67359|toђe||0|todje
брань|Nb|64239|bornь|fem_i|2|born
явѣ|Df|64264|avě||0|avě
прѣтьрпѣти|V-|64397|pertŕ̥pěti|31|1|pertŕ̥p
дожьдати|V-|84440|dožьdati|51_abl|1|dožьd
повести|V-|69091|povesti|11|1|poved
пѣсъкъ|Nb|69483|pěsъkъ|masc_o|2|pěsъk
никодимъ|Ne|69213|nikodimъ|masc_o|2|nikodim
падати|V-|64133|padati|54|1|pada
законоучитель|Nb|67671|zakonoučiteĺь|masc_tel|2|zakonouči
блаженыи|A-|66920|bolženъ|adj_hard|2|bolžen
уза|Nb|64440|ǫza|fem_a|2|ǫz
повѣдѣти|V-|60271|pověděti|wote|1|po
трапеза|Nb|64427|trapeza|fem_a|2|trapez
краи|Nb|69305|krajь|masc_jo|2|kraj
прославити|V-|66331|proslaviti|40|1|proslav
али|C-|66142|ali||0|ali
въздѣти|V-|81175|vъzděti|dedj|1|vъz
нудити|V-|67118|nǫditi|40|1|nǫd
вьсяко|Df|67822|vьxako||0|vьxako
вънъ|Df|59271|vъnъ||0|vъnъ
дъвои|Ma|65892|dъvojь|pron_soft|2|dъvoj
утаити|V-|67502|utajiti|40|1|utaj
воинъ|Nb|65747|vojьnъ|masc_o|2|vojьn
покои|Nb|67547|pokojь|masc_jo|2|pokoj
черево|Nb|66866|červo|nt_o|2|červ
мразъ|Nb|83964|morzъ|masc_o|2|morz
обѣщати|V-|65059|obvěћǢti|54|1|obvětjǢ
сълъгати|V-|79137|sъlъgati|52|1|sъlъg
висѣти|V-|67713|visěti|31|1|vis
обѣщание|Nb|85928|obvěћǢnьje|nt_jo|2|obvětjǢnьj
дѣвьство|Nb|68363|děvьstvo|nt_o|2|děvьstv
съхранити|V-|65633|sъxorniti|40|1|sъxorn
добро|Df|67093|dobro||0|dobro
глубина|Nb|66253|glǫbina|fem_a|2|glǫbin
грети|V-|69342|greti|11|1|greb
дружина|Nb|67732|družina|fem_a|2|družin
бъдрыи|A-|66108|bъdrъ|adj_hard|2|bъdr
проходити|V-|67898|proxoditi|40|1|proxod
лука|Ne|69179|luka|masc_a|2|luk
въпросити|V-|59343|vъsprositi|40|1|vъspros
пилатъ|Ne|65726|pilatъ|masc_o_u|2|pilat
посрамити|V-|80840|posormiti|40|1|posorm
римлянинъ|Nb|69412|rimĺǢninъ|masc_anin|2|rimjǢ
учитель|Nb|59921|učiteĺь|masc_tel|2|uči
насилие|Nb|82820|nasilьje|nt_jo|2|nasilьj
немощьныи|A-|66109|nemoћьnъ|adj_hard|2|nemogtьn
сълагати|V-|67700|sъlagati|54|1|sъlaga
съмыслити|V-|68260|sъmysliti|40|1|sъmysl
умѣти|V-|66112|uměti|32|1|um
прахъ|Nb|66319|porxъ|masc_o|2|porx
архиереи|Nb|59136|arъx́ijerejь|masc_jo_foreign|2|arъx́ijerej
прѣподобьныи|A-|82768|perpodobьnъ|adj_hard|2|perpodobьn
уродъ|Nb|79247|ǫrodъ|masc_o|2|ǫrod
славьныи|A-|67588|slavьnъ|adj_hard|2|slavьn
сътьникъ|Nb|65898|sъtьnikъ|masc_o|2|sъtьnik
рассуждати|V-|67125|orssǫђǢti|54|1|orssǫdjǢ
ближьнии|A-|64068|bližьńь|adj_soft|2|bližьnj
умерети|V-|60024|umerti|13|1|um
озълобити|V-|122836|ozъlobiti|40|1|ozъlob
искусити|V-|64768|jьskusiti|40|1|jьskus
искушение|Nb|67798|jьskušenьje|nt_jo|2|jьskušenьj
отъвѣтъ|Nb|67733|otъvětъ|masc_o|2|otъvět
крѣпъкыи|A-|66465|krěpъkъ|adj_hard|2|krěpъk
стороньныи|A-|69614|stornьnъ|adj_hard|2|stornьn
огньныи|A-|67568|ogńьnъ|adj_hard|2|ognjьn
отъсѣчи|V-|65420|otъsěћi|11|1|otъsěk
гладъкыи|A-|67750|gladъkъ|adj_hard|2|gladъk
вражии|A-|138060|voržьjь|adj_soft|2|voržьj
отъсѣщи|V-|65420|otъsěћi|11|1|otъsěk
чисто|Df|64439|čisto||0|čisto
послужити|V-|65686|poslužiti|40|1|posluž
трепетъ|Nb|65943|trepetъ|masc_o|2|trepet
разумьныи|A-|137506|orzumьnъ|adj_hard|2|orzumьn
невѣрьныи|A-|65200|nevěrьnъ|adj_hard|2|nevěrьn
медъ|Nb|55232|medъ|masc_u|2|med
осыпати|V-|68718|osypati|52|1|osyp
стражь|Nb|66820|storžь|masc_jo|2|storž
стрѣщи|V-|67693|sterћi|11|1|sterg
соломонъ|Ne|66513|solomonъ|masc_o|2|solomon
въспѣти|V-|65125|vъspěti|19|1|vъsp
зракъ|Nb|69670|zorkъ|masc_o|2|zork
сияти|V-|66284|sьjǢti|54|1|sьjǢ
хыщьникъ|Nb|68906|xyћьnikъ|masc_o|2|xytjьnik
убиица|Nb|67517|ubьjika|masc_a_PV3|2|ubьjik
мытарь|Nb|65554|mytaŕь|masc_ar|2|mytarj
несъмысльныи|A-|69159|nesъmyslьnъ|adj_hard|2|nesъmyslьn
мокрыи|A-|83955|mokrъ|adj_hard|2|mokr
прогнѣвати|V-|67478|progněvati|54|1|progněva
съмутити|V-|69171|sъmǫtiti|40|1|sъmǫt
госпожа|Nb|79133|gospoђǢ|fem_ja|2|gospodj
каяти|V-|59038|kajǢti|53|1|kaj
межу|R-|65433|meђu||0|medju
другъ|Pc|64805|drugъ|adj_hard|2|drug
веселити|V-|68682|veseliti|40|1|vesel
кадило|Nb|150902|kadidlo|nt_o|2|kadidl
бѣсьновати|V-|59434|běsьnovati|61|1|běsьn
нѣмыи|A-|64445|němъ|adj_hard|2|něm
глухыи|A-|64437|gluxъ|adj_hard|2|glux
съвязати|V-|750006|sъvęzati|54|1|sъvęza
отътолѣ|Df|67325|otъtolě||0|otъtolě
проглаголати|V-|67614|progolgolati|52|1|progolgol
мучитель|Nb|67477|mǫčiteĺь|masc_tel|2|mǫči
умолити|V-|67464|umodliti|40|1|umodl
лицемѣрие|Nb|60000|likeměrьje|nt_jo|2|likeměrьj
лъжа|Nb|66164|lъžǢ|fem_ja|2|lъž
одѣяти|V-|66515|odějǢti|53|1|oděj
осужение|Nb|64039|osǫђenьje|nt_jo|2|osǫdjenьj
нѣчьто|Px|68034|něčьto|čьto|2|ně
поврѣщи|V-|64419|poverћi|14|1|povŕ̥g
съсати|V-|67233|sъsati|51|1|sъs
очищати|V-|67220|očišћǢti|54|1|očistjǢ
квасъ|Nb|64586|kvasъ|masc_o|2|kvas
досаждати|V-|68649|dosaђǢti|54|1|dosadjǢ
украсти|V-|65627|ukrasti|11|1|ukrad
обѣдъ|Nb|67494|obědъ|masc_o|2|oběd
брашьно|Nb|67757|boršьno|nt_o|2|boršьn
гробъ|Nb|59197|grobъ|masc_o|2|grob
лещи|V-|149648|leћi|infix_11|1|leg
заутра|Df|65935|zautra||0|zautra
приставити|V-|69627|pristaviti|40|1|pristav
печаль|Nb|66757|pečǢlь|fem_i|2|pečǢl
такоже|Df|124645|takože||0|takože
часть|Nb|68340|čęstь|fem_i|2|čęst
жрѣбии|Nb|69099|žerbьjь|masc_jo|2|žerbьj
досадити|V-|67510|dosaditi|40|1|dosad
притворъ|Nb|69258|pritvorъ|masc_o|2|pritvor
пакость|Nb|69629|pakostь|fem_i|2|pakost
възрадовати|V-|149629|vъzradovati|61|1|vъzrad
величие|Nb|67654|veličьje|nt_jo|2|veličьj
възвеселити|V-|68828|vъzveseliti|40|1|vъzvesel
неприязнь|Nb|66275|neprijǢznь|fem_i|2|neprijǢzn
повѣсть|Nb|67585|pověstь|fem_i|2|pověst
начинати|V-|67044|načinati|54|1|načina
свободьныи|A-|67393|svobodьnъ|adj_hard|2|svobodьn
страньныи|A-|69614|stornьnъ|adj_hard|2|stornьn
съблюсти|V-|64170|sъbĺusti|11|1|sъbĺud
позавидѣти|V-|133827|pozaviděti|viděti|1|pozavid
навести|V-|79525|navesti|11|1|naved
противьныи|A-|66818|protivьnъ|adj_hard|2|protivьn
лѣность|Nb|122843|lěnostь|fem_i|2|lěnost
плачь|Nb|67525|plačь|masc_i|2|plač
постьлати|V-|65070|postьlati|52_abl|1|postьl
блюдо|Nb|66544|bĺudo|nt_o|2|bjud
дрѣво|Nb|58958|dervo|nt_S|2|derv
испросити|V-|67675|jьsprositi|40|1|jьspros
исправити|V-|69181|jьspraviti|40|1|jьsprav
услышати|V-|64238|uslyšǢti|31|1|uslyš
запрѣщати|V-|67873|zaperћǢti|54|1|zapertjǢ
скърбѣти|V-|65076|skr̥běti|31|1|skr̥b
исцѣляти|V-|67966|jьskěĺǢti|54|1|jьskěljǢ
глубокыи|A-|69239|glǫbokъ|adj_hard|2|glǫbok
мьртвьць|Nb|69501|mŕ̥tvьkь|masc_o_PV3|2|mŕ̥tvьk
дъска|Nb|59098|dъska|fem_a|2|dъsk
служьба|Nb|67618|služьba|fem_a|2|služьb
служити|V-|59020|služiti|40|1|služ
възлещи|V-|67102|vъzleћi|infix_11|1|vъzleg
сѣмо|Df|58933|sěmo||0|sěmo
прѣдъстояти|V-|68957|perdъstojǢti|31|1|perdъstoj
бльщати|V-|69151|blьšћǢti|40|1|blьstj
радость|Nb|66759|radostь|fem_i|2|radost
стихъ|Nb|69180|stixъ|masc_o|2|stix
умучити|V-|59217|umǫčiti|40|1|umǫč
безумие|Nb|64204|bezumьje|nt_jo|2|bezumьj
агньць|Nb|68609|agnьkь|masc_o_PV3|2|agnьk
гонение|Nb|66758|gońenьje|nt_jo|2|gonjenьj
исповѣдѣти|V-|68673|jьspověděti|wote|1|jьspo
утрьнии|A-|59082|utrьńь|adj_soft|2|utrьnj
очистити|V-|67828|očistiti|40|1|očist
гладъ|Nb|64243|goldъ|masc_o|2|gold
сѣть|Nb|69019|sětь|fem_i|2|sět
дивьныи|A-|59759|divьnъ|adj_hard|2|divьn
испълнити|V-|59037|jьspĺ̥niti|40|1|jьspĺ̥n
зависть|Nb|65738|zavistь|fem_i|2|zavist
человѣколюбьць|Nb|133864|čьlověkoĺubьkь|masc_o_PV3|2|čьlověkoljubьk
польза|Nb|65086|polьga|fem_a_PV3|2|polьg
безводьныи|A-|68625|bezvodьnъ|adj_hard|2|bezvodьn
съвѣтъ|Nb|65210|sъvětъ|masc_o|2|sъvět
подвизати|V-|750012|podvigati|52|1|podvig
съвити|V-|69602|sъviti|17|1|sъv
чадо|Nb|60019|čędo|nt_o|2|čęd
раскопати|V-|68376|orskopati|54|1|orskopa
тьрпѣние|Nb|68182|tŕ̥pěnьje|nt_jo|2|tŕ̥pěnьj
убогыи|A-|64093|ubogъ|adj_hard|2|ubog
сухыи|A-|64976|suxъ|adj_hard|2|sux
угасати|V-|65423|ugasati|54|1|ugasa
неплодьныи|A-|122841|neplodьnъ|adj_hard|2|neplodьn
посѣкати|V-|67756|posěkati|54|1|posěka
чьрвь|Nb|65422|čŕ̥vь|fem_i|2|čŕ̥v
истещи|V-|69366|jьsteћi|11|1|jьstek
подавити|V-|66259|podaviti|40|1|podav
въспомянути|V-|59280|vъspomęnǫti|22|1|vъspomęn
величати|V-|67770|veličǢti|54|1|veličǢ
нарицати|V-|65736|narikati|54|1|narika
знаменати|V-|69347|znamenati|54|1|znamena
въкупѣ|Df|68896|vъkupě||0|vъkupě
падение|Nb|67718|padenьje|nt_jo|2|padenьj
въсклонити|V-|68723|vъskloniti|40|1|vъsklon
въстание|Nb|67719|vъstanьje|nt_jo|2|vъstanьj
пометати|V-|68771|pometati|iskati|1|pomet
гърдыни|Nb|64205|gr̥dyńi|fem_ji|2|gr̥dynj
субота|Nb|59071|sǫbota|fem_a|2|sǫbot
почити|V-|66566|počiti|17|1|poč
радостьныи|A-|124928|radostьnъ|adj_hard|2|radostьn
покоиныи|A-|123122|pokojьnъ|adj_hard|2|pokojьn
въздаяние|Nb|71483|vъzdajǢnьje|nt_jo|2|vъzdajǢnьj
змии|Nb|73332|zmьjь|masc_jo|2|zmьj
лъжьныи|A-|138435|lъžьnъ|adj_hard|2|lъžьn
поругати|V-|65656|porǫgati|54|1|porǫga
издыхати|V-|69014|jьzdyxati|54|1|jьzdyxa
обличити|V-|67444|obličiti|40|1|oblič
окрьстьнии|A-|66609|okrьstьńь|adj_soft|2|okrьstьnj
обльстити|V-|59920|oblьstiti|40|1|oblьst
възлюбити|V-|58930|vъžĺubiti|40|1|vъzljub
иереи|Nb|67474|ijerejь|masc_jo_foreign|2|ijerej
възлагати|V-|65621|vъzlagati|54|1|vъzlaga
развратити|V-|67347|orzvortiti|40|1|orzvort
удъ|Nb|66248|udъ|masc_u|2|ud
соромити|V-|67670|sormiti|40|1|sorm
зачало|Nb|66212|začęlo|nt_o|2|začęl
въдати|V-|59490|vъdati|dati|1|vъ
пояти|V-|60020|pojęti|12|1|pojьm
роба|Nb|67636|orba|fem_a|2|orb
яти|V-|59327|jęti|12|1|jьm
въсадити|V-|67456|vъsaditi|40|1|vъsad
аче|G-|58819|aћe||0|atje
отъвѣчати|V-|59092|otъvěћǢti|54|1|otъvětjǢ
доконьчати|V-|65636|dokonьčǢti|54|1|dokonьčǢ
стадо|Nb|59252|stado|nt_o|2|stad
ли|C-|64176|li||0|li
половыи|A-|69247|polvъ|adj_hard|2|polv
въложити|V-|65923|vъložiti|40|1|vъlož
испытати|V-|68269|jьspytati|54|1|jьspyta
сълати|V-|66305|sъlati|52|1|sъl
сьребро|Nb|68294|sьrebro|nt_o|2|sьrebr
розгнѣвати|V-|67520|orzgněvati|54|1|orzgněva
отрокъ|Nb|67230|otrokъ|masc_o|2|otrok
рыбица|Nb|64455|rybika|fem_a_PV3|2|rybik
заходити|V-|60227|zaxoditi|40|1|zaxod
задѣти|V-|65838|zaděti|dedj|1|za
притещи|V-|66598|priteћi|11|1|pritek
любо|C-|120659|ĺubo||0|ljubo
заяти|V-|66282|zajęti|12|1|zajьm
рути|V-|140998|ruti|uti|1|r
въходити|V-|59290|vъxoditi|40|1|vъxod
волость|Nb|59477|volstь|fem_i|2|volst
толико|Df|72623|toliko||0|toliko
въспросити|V-|67351|vъsprositi|40|1|vъspros
чути|V-|64723|čuti|čuti|1|ču
съмѣрьныи|A-|150763|sъměrьnъ|adj_hard|2|sъměrьn
дань|Nb|67389|danь|fem_i|2|dan
състати|V-|68968|sъstati|stati|1|sъ
обида|Nb|64212|obida|fem_a|2|obid
ва|Pp|59289|ty|ty|2|
зади|Df|60335|zadi||0|zadi
прѣмудрость|Nb|66290|permǫdrostь|fem_i|2|permǫdrost
велии|A-|59229|velьjь|adj_ij|2|velьj
даръ|Nb|66841|darъ|masc_o_u|2|dar
учение|Nb|59139|učenьje|nt_jo|2|učenьj
разумѣние|Nb|68657|orzuměnьje|nt_jo|2|orzuměnьj
прѣмудрыи|A-|67499|permǫdrъ|adj_hard|2|permǫdr
потрѣба|Nb|68602|poterba|fem_a|2|poterb
рядъ|Nb|67586|rędъ|masc_o_u|2|ręd
елинъ|Nb|69365|jelinъ|masc_o|2|jelin
прѣбывати|V-|66311|perbyvati|54|1|perbyva
обаче|Df|67247|obače||0|obače
параклитъ|Nb|69469|paraklitъ|masc_o|2|paraklit
нарещи|V-|59127|nareћi|11|1|narek
младыи|A-|64755|moldъ|adj_hard|2|mold
матерьнии|A-|67540|materьńь|adj_soft|2|materьnj
съсьць|Nb|68628|sъsьkь|masc_o_PV3|2|sъsьk
прикасати|V-|67968|prikasati|54|1|prikasa
выше|Df|65893|vyše||0|vyše
речи|V-|58793|reћi|11|1|rek
выя|Nb|65419|vъjǢ|fem_ja|2|vъj
мудрыи|A-|68293|mǫdrъ|adj_hard|2|mǫdr
вящии|A-|65684|vęћь|adj_soft_comp|2|vętj
дѣтьскыи|A-|64608|dětьskъ|adj_hard|2|dětьsk
отъложити|V-|137411|otъložiti|40|1|otъlož
чьсть|Nb|66296|čьstь|fem_i|2|čьst
хвалити|V-|67696|xvaliti|40|1|xval
прѣдьнии|A-|67070|perdьńь|adj_soft|2|perdьnj
испьрва|Df|69507|jьspŕ̥va||0|jьspŕ̥va
узьрѣти|V-|59056|uzьrěti|31|1|uzьr
букы|Nb|68845|buky|fem_uu|2|buk
мыслити|V-|59469|mysliti|40|1|mysl
жизнь|Nb|81619|žiznь|fem_i|2|žizn
подъножие|Nb|64026|podъnožьje|nt_jo|2|podъnožьj
пропяти|V-|65741|propęti|12|1|propьn
оцьтъ|Nb|66144|okьtъ|masc_o|2|okьt
раздѣлити|V-|66196|orzděliti|40|1|orzděl
възъпити|V-|59237|vъzъpiti|17|1|vъzъp
распяти|V-|69652|orspęti|12|1|orspьn
неправьдьныи|A-|66287|nepravьdьnъ|adj_hard|2|nepravьdьn
безаконьникъ|Nb|65856|bezakonьnikъ|masc_o|2|bezakonьnik
ароматъ|Nb|65933|aromatъ|masc_o|2|aromat
самодьржьць|Nb|80794|samodŕ̥žьkь|masc_o_PV3|2|samodŕ̥žьk
сѣмя|Nb|60022|sěmę|nt_N|2|sěm
тъщание|Nb|69883|tъščǢnьje|nt_jo|2|tъščǢnьj
укрѣпляти|V-|69055|ukrěpĺǢti|54|1|ukrěpjǢ
страсть|Nb|77102|strastь|fem_i|2|strast
осужати|V-|66600|osǫђǢti|54|1|osǫdjǢ
никътоже|Px|59094|nikъtože|kъtože|2|ni
покупати|V-|66911|pokǫpati|52|1|pokǫp
различьныи|A-|60257|orzličьnъ|adj_hard|2|orzličьn
похвалити|V-|68849|poxvaliti|40|1|poxval
мысль|Nb|60301|myslь|fem_i|2|mysl
абие|Df|58962|abьje||0|abьje
възбудити|V-|66794|vъzbuditi|40|1|vъzbud
дѣлатель|Nb|67038|dělateĺь|masc_tel|2|děla
кесарь|Nb|59998|ḱesaŕь|masc_jo_foreign|2|ḱesarj
дъщи|Nb|60290|dъћi|fem_R|2|dъkt
морьскыи|A-|67400|moŕьskъ|adj_hard|2|morjьsk
уготовати|V-|65072|ugotovati|54|1|ugotova
вънезаапу|Df|64846|vъnezaapǫ||0|vъnezaapǫ
съвыше|Df|69214|sъvyše||0|sъvyše
съпасти#2|V-|150789|sъpasti|11|1|sъpad
полетѣти|V-|150231|poletěti|31|1|polet
съзъвати|V-|68283|sъzъvati|51_abl|1|sъzъv
кънижьникъ|Nb|59135|kъńižьnikъ|masc_o|2|kъnjižьnik
възвеличити|V-|67665|vъzveličiti|40|1|vъzvelič
въцѣсарити|V-|67627|vъkěsariti|40|1|vъkěsar
отьчьство|Nb|66298|otьčьstvo|nt_o|2|otьčьstv
основание|Nb|67989|osnovanьje|nt_jo|2|osnovanьj
кошь|Nb|64730|košь|masc_jo|2|koš
утвьржение|Nb|67591|utvŕ̥ђenьje|nt_jo|2|utvŕ̥djenьj
ключь|Nb|67288|kĺučь|masc_jo|2|ključ
достояние|Nb|59559|dostojǢnьje|nt_jo|2|dostojǢnьj
стратигъ|Nb|69061|stratigъ|masc_o|2|stratig
храмъ|Nb|59125|xormъ|masc_o|2|xorm
испълнение|Nb|69695|jьspĺ̥ńenьje|nt_jo|2|jьspĺ̥njenьj
достоиныи|A-|58891|dostojьnъ|adj_hard|2|dostojьn
нерукотвореныи|A-|66165|nerǫkotvoŕenъ|adj_hard|2|nerǫkotvorjen
якоже|Df|66347|akože||0|akože
удивити|V-|150731|udiviti|40|1|udiv
сь|Pd|150501|sь|sь|2|
съпасати|V-|68734|sъpasati|54|1|sъpasa
неистовыи|A-|65995|nejьstovъ|adj_hard|2|nejьstov
разгнѣвати|V-|67520|orzgněvati|54|1|orzgněva
безаконие|Nb|68076|bezakonьje|nt_jo|2|bezakonьj
прѣвратити|V-|78991|pervortiti|40|1|pervort
расточити|V-|67656|orstočiti|40|1|orstoč
низъложити|V-|67663|nizъložiti|40|1|nizъlož
отъпасти|V-|73288|otъpasti|11|1|otъpad
оскудѣти|V-|68851|oskǫděti|32|1|oskǫd
съмирити|V-|67032|sъmiriti|40|1|sъmir
движение|Nb|69262|dviženьje|nt_jo|2|dviženьj
суша|Nb|67805|sušǢ|fem_ja|2|suš
възмощи|V-|65196|vъzmoћi|11|1|vъzmog
хранити|V-|66343|xorniti|40|1|xorn
ужасати|V-|64240|užǢsati|54|1|užǢsa
прѣдаяти|V-|64393|perdajǢti|53|1|perdaj
угодити|V-|66506|ugoditi|40|1|ugod
ослабѣти|V-|64450|oslaběti|32|1|oslab
помощьникъ|Nb|80420|pomoћьnikъ|masc_o|2|pomogtьnik
избавление|Nb|65687|jьzbavĺenьje|nt_jo|2|jьzbavjenьj
трубьныи|A-|68280|trǫbьnъ|adj_hard|2|trǫbьn
колѣбати|V-|66936|kolěbati|52|1|kolěb
нощьныи|A-|66821|noћьnъ|adj_hard|2|noktьn
потокъ|Nb|69544|potokъ|masc_o|2|potok
брѣгъ|Nb|59426|bergъ|masc_o|2|berg
съсудъ|Nb|59123|sъsǫdъ|masc_o|2|sъsǫd
въздаяти|V-|68905|vъzdajǢti|53|1|vъzdaj
трупъ|Nb|66561|trupъ|masc_o|2|trup
успѣти|V-|69645|uspěti|32|1|usp
распьря|Nb|69367|orspьŕǢ|fem_ja|2|orspьŕ
объходити|V-|66301|obъxoditi|40|1|obъxod
брати|V-|137785|borti|16|1|bor
ядро|Nb|151693|jǢdro|nt_o|2|jǢdr
навадити|V-|73664|navaditi|40|1|navad
противляти|V-|68727|protivĺǢti|54|1|protivjǢ
крѣпити|V-|67678|krěpiti|40|1|krěp
прѣди|Df|68939|perdi||0|perdi
снопъ|Nb|69074|snopъ|masc_o|2|snop
прѣкратити|V-|64696|perkortiti|40|1|perkort
настати|V-|66352|nastati|stati|1|na
устати|V-|66795|ustati|stati|1|u
такожде|Df|60062|takoђe||0|takodje
коснути|V-|64139|kosnǫti|22|1|kosn
подобьныи|A-|60306|podobьnъ|adj_hard|2|podobьn
умълчати|V-|60136|umĺ̥čǢti|31|1|umĺ̥č
вълазити|V-|69261|vъlaziti|40|1|vъlaz
ровьныи|A-|66163|orvьnъ|adj_hard|2|orvьn
приклонити|V-|69163|prikloniti|40|1|priklon
зажечи|V-|67519|zažeћi|11|1|zažeg
облакъ|Nb|64749|obvolkъ|masc_o|2|obvolk
пущати|V-|58853|pušћǢti|54|1|pustjǢ
зълонравьныи|A-|73096|zъlonorvьnъ|adj_hard|2|zъlonorvьn
вои|Nb|67521|vojь|masc_jo|2|voj
убѣжати|V-|68081|uběžǢti|31|1|uběž
порадовати|V-|82050|poradovati|61|1|porad
ибо|Df|67067|ibo||0|ibo
владычьствие|Nb|71280|voldyčьstvьje|nt_jo|2|voldyčьstvьj
пажить|Nb|69389|pažitь|fem_i|2|pažit
наставьникъ|Nb|67773|nastavьnikъ|masc_o|2|nastavьnik
удьржати|V-|65108|udŕ̥žǢti|31|1|udŕ̥ž
уготовити|V-|65064|ugotoviti|40|1|ugotov
зълѣ|Df|66871|zъlě||0|zъlě
крѣпость|Nb|60302|krěpostь|fem_i|2|krěpost
лютѣ|Df|68659|ĺutě||0|ljutě
расѣщи|V-|151689|orssěћi|11|1|orssěk
разити|V-|69511|orzjьti|jьti|1|orz
разбѣгнути|V-|65131|orzběgnǫti|21|1|orzběg
въсточьныи|A-|80866|vъstočьnъ|adj_hard|2|vъstočьn
съвъкупити|V-|69165|sъvъkupiti|40|1|sъvъkup
устрьмление|Nb|83936|ustrьmĺenьje|nt_jo|2|ustrьmjenьj
непрѣмѣньно|Df|122912|neperměnьno||0|neperměnьno
уклонити|V-|69266|ukloniti|40|1|uklon
потрѣбьныи|A-|66508|poterbьnъ|adj_hard|2|poterbьn
въсѣсти|V-|58953|vъsěsti|infix_11|1|vъsěd
погънати|V-|68885|pogъnati|51_abl|1|pogъn
сърѣсти|V-|59220|sъrěsti|rěsti|1|sъ
възвращати|V-|67235|vъzvorћǢti|54|1|vъzvortjǢ
нападати|V-|82860|napadati|54|1|napada
уязвити|V-|68970|ujǢzviti|40|1|ujǢzv
съвѣтьникъ|Nb|65909|sъvětьnikъ|masc_o|2|sъvětьnik
съдѣиствовати|V-|73293|sъdějьstvovati|61|1|sъdějьstv
свѣтильникъ|Nb|66381|světilьnikъ|masc_o|2|světilьnik
едъва|Df|70995|jedъva||0|jedъva
дьрзати|V-|65695|dŕ̥zati|54|1|dŕ̥za
пролияти|V-|67470|prolьjǢti|53_abl|1|prolьj
възьрѣти|V-|58798|vъzьrěti|31|1|vъzьr
благодѣть|Nb|73292|bolgodětь|fem_i|2|bolgodět
прѣступати|V-|64179|perstǫpati|54|1|perstǫpa
лишити|V-|68777|lišiti|40|1|liš
ненавидѣти|V-|64396|nenaviděti|viděti|1|nenavid
поношение|Nb|67621|ponošenьje|nt_jo|2|ponošenьj
възглашати|V-|67130|vъzgolšǢti|54|1|vъzgolšǢ
утѣшити|V-|69402|utěšiti|40|1|utěš
прѣстаяти|V-|68660|perstajǢti|53|1|perstaj
рамо|Nb|68767|ormo|nt_o|2|orm
ребро|Nb|69590|rebro|nt_o|2|rebr
пробити|V-|59514|probiti|17|1|prob
помрачити|V-|64744|pomorčiti|40|1|pomorč
пучина|Nb|67399|pǫčina|fem_a|2|pǫčin
година|Nb|65851|godina|fem_a|2|godin
тружати|V-|64967|truђǢti|54|1|trudjǢ
въкусити|V-|67293|vъkusiti|40|1|vъkus
съзидати|V-|83694|sъzidati|54|1|sъzida
спѣти|V-|67736|spěti|32|1|sp
въсплакати|V-|67974|vъsplakati|52|1|vъsplak
наступати|V-|68585|nastǫpati|54|1|nastǫpa
туга|Nb|69011|tǫga|fem_a|2|tǫg
повѣдати|V-|67677|povědati|54|1|pověda
размѣсити|V-|119613|orzměsiti|40|1|orzměs
пригласити|V-|67963|prigolsiti|40|1|prigols
въсуе|Df|60233|vъsuje||0|vъsuje
бъдѣти|V-|64810|bъděti|31|1|bъd
изнемагати|V-|151661|jьznemagati|54|1|jьznemaga
убииство|Nb|64209|ubьjьstvo|nt_o|2|ubьjьstv
улучити|V-|68984|ulučiti|40|1|uluč
обѣтъ|Nb|82700|obvětъ|masc_o|2|obvět
цѣлование|Nb|64037|kělovanьje|nt_jo|2|kělovanьj
проречи|V-|60193|proreћi|11|1|prorek
грѣховьныи|A-|134396|grěxovьnъ|adj_hard|2|grěxovьn
обладати|V-|65680|obvoldati|54|1|obvolda
въсияти|V-|65936|vъsьjǢti|54|1|vъsьjǢ
поучати|V-|64391|poučǢti|54|1|poučǢ
