зълочьстьнъ|80982|A-|zъločьstьnъ|||||||||||||||||adj_hard|2||||||S||
мирьнѣ|80985|Df|||||||||||||||||||99||||||S||
?|80986|F-|||||||||||||||||||99||||||S||
аѵрилиꙗнь|80987|A-|||||||||||||||||||99||||||S||
команъ|80988|Ne|||||||||||||||||||99||||||S||
помльчати|81004|V-|||||||||||||||||||99||||||S||
асклипиодъ|81005|Ne|||||||||||||||||||99||||||S||
маѯимиꙗнъ|81006|Ne|||||||||||||||||||99||||||S||
слоути|81007|V-|sluti|||||||||||||||||uti|1||||||S||
крада|81024|Nb|||||||||||||||||||99||||||S||
жьрьць|81025|Nb|||||||||||||||||||99||||||S||
наречениѥ|81049|Nb|||||||||||||||||||99||||||S||
знаменовати|81050|V-|||||||||||||||||||99||||||S||
невънѧтъ|81051|A-|||||||||||||||||||99||||||S||
неиздреченьнъ|81052|A-|||||||||||||||||||99||||||S||
неисповѣданъ|81053|A-|||||||||||||||||||99||||||S||
невидимъ|81054|A-|||||||||||||||||||99||||||S||
хоумиꙗньскъ|81055|A-|||||||||||||||||||99||||||S||
исповѣданиѥ|81084|Nb|||||||||||||||||||99||||||S|Ps|
отъходити|81085|V-|||||||||||||||||||99||||||S||
агрипъ|81086|Ne|||||||||||||||||||99||||||S||
амасиискъ|81087|A-|||||||||||||||||||99||||||S||
коумиръскъ|81088|A-|||||||||||||||||||99||||||S||
петасъ|81089|Ne|||||||||||||||||||99||||||S||
серафимъ|81090|Ne|||||||||||||||||||99||||||S||
тьмьничьникъ|81157|Nb|||||||||||||||||||99||||||S||
команьскъ|81158|A-|||||||||||||||||||99||||||S||
магистриꙗнъ|81160|Nb|||||||||||||||||||99||||||S||
оноуща|81161|Nb|||||||||||||||||||99||||||S||
гвоздии|81162|Nb|||||||||||||||||||99||||||S||
вънозити|81163|V-|||||||||||||||||||99||||||S||
полѣти|81164|V-|||||||||||||||||||99||||||S||
команъ|81165|Nb|||||||||||||||||||99||||||S||
оплъчити|81166|V-|||||||||||||||||||99||||||S|Ps|
плъкъ|81167|Nb|||||||||||||||||||99||||||S|Ps|
амасиꙗ|81168|Ne|||||||||||||||||||99||||||S||
вьседрьжитель|81169|Nb|vьxedŕ̥žiteĺь||vьśedŕ̥žiteĺь||||||vьxedŕ̥žiteljь|||||||||masc_tel|2||||Eu||S||
щедръ|81171|A-|||||||||||||||||||99||||||S|Ps|
тъчиѭ|81172|Df|||||||||||||||||||99||||||S||
прѣмѫждрꙗти|81173|V-|||||||||||||||||||99||||||S||
вънѧти|81174|V-|vъnęti|||||||catch [fire]||||||||vъnę|vъnьm|12|1|||M||KB|S|Ps|
въздѣти|81175|V-|vъzděti|||||||||||||||||dedj|1||||||S|Ps|
благꙑни|81176|Nb|bolgyńi||||||||bolgynji|||||||||fem_ji|2||||||S||
львовъ|81177|A-|lьvovъ|||||||||||||||||adj_hard|2||||||S|Ps|
троꙗни|81178|Nb|||||||||||||||||||99||||||S||
елинꙑни|81179|Nb|||||||||||||||||||99||||||S||
въобразити|81182|V-|vъobraziti|||||||||||||||||40|1||||||S||
въдоунѫти|81183|V-|||||||||||||||||||99||||||S||
нечоувьствьнъ|81184|A-|||||||||||||||||||99||||||S||
скврьнавъ|81185|A-|skvŕ̥navъ|||||||||||||||||adj_hard|2||||||S||
пожещи|81186|V-|požeћi||||||||požegti|||||||požьg|požeg|11|1||||||S|Ps|
лъжеименьнъ|81187|A-|lъžejьmenьnъ|||||||||||||||||adj_hard|2||||||S||
дробьнъ|81188|A-|drobьnъ|||||||||||||||||adj_hard|2||||||S||
ѫтрь|81189|Df|||||||||||||||||||99||||||S||
коумирь|81197|Nb|||||||||||||||||||99||||||S||
попалити|81198|V-|popaliti|||||||||||||||||40|1||||||S|Ps|
тѧжьцѣ|81199|Df|tęžьkě||||||||||||||||||0||||||S||
инако|81201|Df|||||||||||||||||||99||||||S||
влъхвованиѥ|81202|Nb|vl̥xvovanьje|||||||||||||||||nt_jo|2||||||S||
влъхвъ|81205|Nb|vl̥xvъ|||||||sorcerer, wizard||||||||||masc_o|2||||||S||
врѣдъ|81207|Nb|verdъ|||||||||||||||||masc_o|2||||||S||
прѣпростѣ|81208|Df|||||||||||||||||||99||||||S||
обоуѥнъ|81209|A-|obujenъ|||||||||||||||||adj_hard|2||||||S||
беждоушьнъ|81210|A-|||||||||||||||||||99||||||S||
диоскоръ|81211|Ne|||||||||||||||||||99||||||S||
спекоулаторъ|81212|Nb|||||||||||||||||||99||||||S||
златица|81213|Nb|zoltika|||||||||||||||||fem_a_PV3|2||||||S||
наслаждати|81215|V-|nasolђǢti||||||||nasoldjǢti|||||||nasolђǢ|nasolђǢj|54|1||||Eu||S||
избегати|81216|V-|||||||||||||||||||99||||||S||
опакꙑ|81228|Df|||||||||||||||||||99||||||S||
звънъ|81229|Nb|||||||||||||||||||99||||||S||
въскочити|81230|V-|||||||||||||||||||99||||||S||
издав|81232|Df|||||||||||||||||||99||||||S||
облиствьнѣти|81233|V-|||||||||||||||||||99||||||S||
ривати|81234|V-|||||||||||||||||||99||||||S||
третии|81236|Ma|||||||||||||||||||99||||||S||
питати|81237|V-|||||||||||||||||||99||||||S||
господꙑни|81238|Nb|||||||||||||||||||99||||||S||
ицѣлѣвати|81239|V-|||||||||||||||||||99||||||S||
воѥводинъ|81240|A-|||||||||||||||||||99||||||S||
мѧсо|81241|Nb|męso|||||||||||||||||nt_o|2||||||S|Ps|
смѣхъ|81243|Nb|||||||||||||||||||99||||||S||
пѣтиѥ|81244|Nb|||||||||||||||||||99||||||S||
красовати|81245|V-|||||||||||||||||||99||||||S||
маловрѣменьнъ|81246|A-|||||||||||||||||||99||||||S||
комана|81247|Ne|||||||||||||||||||99||||||S||
аполоновъ|81248|A-|||||||||||||||||||99||||||S||
маринъ|81250|Ne|||||||||||||||||||99||||||S||
гостити|81431|V-|||||||||||||||||||99||||||S||
аворовъ|81432|A-|||||||||||||||||||99||||||S||
длъгъ|81433|A-|||||||||||||||||||99||||||S||
оутриѥ|81485|Nb|||||||||||||||||||99||||||S||
въплъщениѥ|81489|Nb|||||||||||||||||||99||||||S||
оусъмощрѥниѥ|81490|Nb|||||||||||||||||||99||||||S||
походити|81491|V-|||||||||||||||||||99||||||S||
исаѵрьскъ|81492|A-|||||||||||||||||||99||||||S||
прѣльсть|81493|Nb|||||||||||||||||||99||||||S||
горьнь|81494|A-|||||||||||||||||||99||||||S||
проповѣданиѥ|81495|Nb|||||||||||||||||||99||||||S||
несторъ|81496|Ne|||||||||||||||||||99||||||S||
нада|81497|Ne|||||||||||||||||||99||||||S||
видана|81498|Ne|||||||||||||||||||99||||||S||
кононъ|81499|Ne|||||||||||||||||||99||||||S||
благовѣрьнъ|81561|A-|bolgověrьnъ|||||||||||||||||adj_hard|2||||||S||
михаилъ|81562|Ne|||||||||||||||||||99||||||S||
исаѵрьскъ|81563|Ne|||||||||||||||||||99||||||S||
осмь на десѧте|81564|Ma|||||||||||||||||||99||||||S|Ps|
събити|81566|V-|sъbiti|||||||||||||||||18|1||||||S||
сълоучити|81567|V-|||||||||||||||||||99||||||S||
оглашати|81583|V-|||||||||||||||||||99||||||S||
троица|81589|Nb|trojika||trojica|||||Trinity|||1|||||||fem_a_PV3|2||||Eu||S||
комъканиѥ|81590|Nb|||||||||||||||||||99||||||S||
невидимо|81611|Df|||||||||||||||||||99||||||S||
видимо|81612|Df|||||||||||||||||||99||||||S||
сладъкъ|81613|A-|soldъkъ|||||||||||||||||adj_hard|2||||||S|Ps|
кажаниѥ|81614|Nb|kažǢnьje|||||||||||||||||nt_jo|2||||||S||
извѣсто|81615|Df|||||||||||||||||||99||||||S||
чистота|81616|Nb|čistota|||||||||||||||||fem_a|2||||||S|Ps|
неистьлѣниѥ|81617|Nb|||||||||||||||||||99||||||S||
въсхвалити|81618|V-|||||||||||||||||||99||||||S|Ps|
жизнь|81619|Nb|žiznь|||||||||||||||||fem_i|2||||||S||
архангеловъ|81620|A-|||||||||||||||||||99||||||S||
оугодьникъ|81621|Nb|||||||||||||||||||99||||||S||
чьсть|81622|A-|||||||||||||||||||99||||||S||
пещера|81623|Nb|peћera||||||||pektera|||||||||fem_a|2||||||S||
страшьнъ|81624|A-|||||||||||||||||||99||||||S|Ps|
съборъ|81625|Nb|||||||||||||||||||99||||||S||
ижде|81626|Df|||||||||||||||||||99||||||S|Ps|
тъма|81628|Nb|tьma|||||||ten thousand; an innumerable amount||||||||||fem_a|2||||Eu||S|Ps|
исаѵриꙗ|81629|Ne|||||||||||||||||||99||||||S||
прѣгꙑни|81647|Nb|||||||||||||||||||99||||||S||
непрѣходьнъ|81648|A-|||||||||||||||||||99||||||S|Ps|
растоꙗти|81649|V-|||||||||||||||||||99||||||S||
въорѫжити|81650|V-|||||||||||||||||||99||||||S||
прѣдълежати|81651|V-|||||||||||||||||||99||||||S||
нечьстиѥ|81652|Nb|||||||||||||||||||99||||||S|Ps|
въскричати|81653|V-|||||||||||||||||||99||||||S||
съвъплъчениѥ|81668|Nb|||||||||||||||||||99||||||S||
нѫждьнъ|81669|A-|||||||||||||||||||99||||||S||
рать|81670|Nb|||||||||||||||||||99||||||S||
мощи|81673|Nb|||||||||||||||||||99||||||S||
строити|81674|V-|||||||||||||||||||99||||||S||
оувѣрити|81675|V-|||||||||||||||||||99||||||S|Ps|
бесловесьнъ|81677|A-|||||||||||||||||||99||||||S||
неподвижьнъ|81678|A-|||||||||||||||||||99||||||S||
камꙑкъ|81679|Nb|||||||||||||||||||99||||||S||
чрьнило|81711|Nb|||||||||||||||||||99||||||S||
млатъ|81712|Nb|moltъ|||||||||||||||||masc_o|2||||||S||
племѧ|81714|Nb|plemę|||||||||||||||||nt_N|2||||||S||
добрѣ|81726|A-|dobrěje||||||||||||||||||0|||M|||S||
слоуговати|81732|V-|||||||||||||||||||99||||||S||
дрьзъ|81733|A-|||||||||||||||||||99||||||S||
кръвавъ|81735|A-|||||||||||||||||||99||||||S||
лѫка|81736|Nb|||||||||||||||||||99||||||S||
еда|81865|Df|||||||||||||||||||99||||||S|Ps|
неразлѫченъ|81882|A-|||||||||||||||||||99||||||S||
триименьнъ|81883|A-|||||||||||||||||||99||||||S||
рьвьнивъ|81884|A-|||||||||||||||||||99||||||S||
попалꙗти|81885|V-|||||||||||||||||||99||||||S|Ps|
несꙑтость|81886|Nb|||||||||||||||||||99||||||S||
наказати|81887|V-|||||||||||||||||||99||||||S|Ps|
татьбина|81888|Nb|||||||||||||||||||99||||||S||
погнѣвати|81889|V-|||||||||||||||||||99||||||S||
нꙑнѣшьнии|82020|A-|||||||||||||||||||99||||||S||
любо|82025|Df|||||||||||||||||||99||||||S||
заградьнъ|82026|A-|||||||||||||||||||99||||||S||
пригонити|82028|V-|||||||||||||||||||99||||||S||
неблюдомѣ|82032|Df|||||||||||||||||||99||||||S||
бъшиѭ|82033|Df|||||||||||||||||||99||||||S||
присѧгнѫти|82034|V-|||||||||||||||||||99||||||S||
различь|82035|A-|||||||||||||||||||99||||||S||
коза|82037|Nb|||||||||||||||||||99||||||S||
чистость|82038|Nb|||||||||||||||||||99||||||S||
властельскъ|82048|A-|||||||||||||||||||99||||||S||
порадовати|82050|V-|poradovati|||||||||||||||||61|1||||||S|Ps|
мѧтежьникъ|82051|Nb|||||||||||||||||||99||||||S||
мощь|82052|Nb|||||||||||||||||||99||||||S|Ps|
ожесточити|82053|V-|||||||||||||||||||99||||||S||
съпасьнъ|82197|A-|||||||||||||||||||99||||||S||
покорити|82198|V-|||||||||||||||||||99||||||S|Ps|
ставити|82283|V-|||||||||||||||||||99||||||S||
сладъко|82284|Df|||||||||||||||||||99||||||S||
пазоуха|82341|Nb|||||||||||||||||||99||||||S||
бьрати|82343|V-|bьrati|||||||||||||||bьra|ber|51_abl|1||||||S||
жѧтелꙗнинъ|82344|Nb|||||||||||||||||||99||||||S||
вънезаапь|82345|Df|||||||||||||||||||99||||||S||
ѥдьначе|82480|Df|jedьnače|||jedinače||||once again, still|||||||||||0||||||S|Ps|
обращати|82481|V-|||||||||||||||||||99||||||S|Ps|
почоути|82617|V-|počuti|||||||||||||||||čuti|1||||||S||
младенищь|82618|Nb|||||||||||||||||||99||||||S|Ps|
клицати|82619|V-|||||||||||||||||||99||||||S||
испочити|82620|V-|||||||||||||||||||99||||||S||
въслѣдовати|82625|V-|||||||||||||||||||99||||||S||
вельми|82629|Df|velьmi||||||||||||||||||0|||||KB|S|Ps|
похватити|82630|V-|||||||||||||||||||99||||||S||
съповѣдати|82631|V-|||||||||||||||||||99||||||S||
попещи|82632|V-|popeћi||||||||popekti|||||||popek|popek|11|1||||||S|Ps|
съзажда|82633|Df|||||||||||||||||||99||||||S||
поривати|82634|V-|||||||||||||||||||99||||||S||
осъпꙑ|82635|Nb|||||||||||||||||||99||||||S||
тъчьнъ|82636|A-|||||||||||||||||||99||||||S||
ти|82637|Df|||||||||||||||||||99||||||S|Ps|
прогънати|82638|V-|||||||||||||||||||99||||||S||
кръчагъ|82639|Nb|||||||||||||||||||99||||||S||
печатьлѣти|82640|V-|||||||||||||||||||99||||||S||
олово|82641|Nb|||||||||||||||||||99||||||S||
магнъ|82642|Ne|||||||||||||||||||99||||||S||
икониискъ|82648|A-|||||||||||||||||||99||||||S||
нисии|82654|Ne|||||||||||||||||||99||||||S||
оусоровъ|82655|A-|||||||||||||||||||99||||||S||
орѫдиѥ|82656|Nb|||||||||||||||||||99||||||S||
которичь|82657|A-|||||||||||||||||||99||||||S||
прѣдъсѣсти|82658|V-|perdъsěsti||||||||||||||||perdъsěd|infix_11|1||||||S||
кобь|82659|Nb|||||||||||||||||||99||||||S||
съплетъкъ|82661|Nb|||||||||||||||||||99||||||S||
добь|82662|A-|||||||||||||||||||99||||||S||
наипаче|82667|Df|||||||||||||||||||99||||||S|Ps|
одолѣти|82669|V-|||||||||||||||||||99||||||S||
прѣподобнѣ|82670|Df|||||||||||||||||||99||||||S||
съповѣданиѥ|82671|Nb|||||||||||||||||||99||||||S||
старѣишиньство|82674|Nb|||||||||||||||||||99||||||S||
образити|82676|V-|||||||||||||||||||99||||||S||
мѧсти|82677|V-|||||||||||||||||||99||||||S||
веселъ|82678|A-|||||||||||||||||||99||||||S||
сѣдинꙑ|82679|Nb|||||||||||||||||||99||||||S||
пострашити|82680|V-|||||||||||||||||||99||||||S||
любъ|82684|A-|ĺubъ||||||||ljubъ|||||||||adj_hard|2||||Eu||S||
иѥреиство|82685|Nb|||||||||||||||||||99||||||S||
чоудьнъ|82686|A-|||||||||||||||||||99||||||S|Ps|
лѣпъ|82687|A-|||||||||||||||||||99||||||S||
ходатаи|82688|Nb|||||||||||||||||||99||||||S||
коньскъ|82689|A-|||||||||||||||||||99||||||S||
ходъ|82690|Nb|||||||||||||||||||99||||||S||
горьнъ|82691|A-|||||||||||||||||||99||||||S||
обѣтъ|82700|Nb|obvětъ|||||||||||||||||masc_o|2|||||KB|S|Ps|
възникнѫти|82701|V-|||||||||||||||||||99||||||S|Ps|
нагота|82702|Nb|||||||||||||||||||99||||||S||
грьчьскꙑ|82706|A-|||||||||||||||||||99||||||S||
грѫбъ|82707|A-|||||||||||||||||||99||||||S||
неоустроѥнъ|82708|A-|||||||||||||||||||99||||||S||
ꙗснъ|82709|A-|||||||||||||||||||99||||||S||
исаврьскъ|82710|A-|||||||||||||||||||99||||||S||
точити|82712|V-|||||||||||||||||||99||||||S||
льщениѥ|82716|Nb|||||||||||||||||||99||||||S|Ps|
въспрѣщениѥ|82717|Nb|||||||||||||||||||99||||||S||
мѫдрити|82722|V-|||||||||||||||||||99||||||S||
безбожьнъ|82728|A-|||||||||||||||||||99||||||S||
прѣобидѣти|82729|V-|||||||||||||||||||99||||||S||
крамольникъ|82732|Nb|||||||||||||||||||99||||||S||
тъщати|82735|V-|||||||||||||||||||99||||||S||
акꙑ|82736|G-|||||||||||||||||||99||||||S||
оуставъ|82737|Nb|||||||||||||||||||99||||||S||
отъчаꙗти|82738|V-|||||||||||||||||||99||||||S||
оукрѣпити|82739|V-|||||||||||||||||||99||||||S|Ps|
прѣмѣновати|82740|V-|||||||||||||||||||99||||||S||
застѫплѥниѥ|82741|Nb|||||||||||||||||||99||||||S|Ps|
даꙗниѥ|82742|Mo|||||||||||||||||||99||||||S||
оуспѣхъ|82743|Nb|||||||||||||||||||99||||||S||
изъобрѣсти|82744|V-|||||||||||||||||||99||||||S||
оседълати|82745|V-|||||||||||||||||||99||||||S||
гонезнѫти|82751|V-|||||||||||||||||||99||||||S||
побѣгнѫти|82753|V-|||||||||||||||||||99||||||S|Ps|
исаври|82754|Nb|||||||||||||||||||99||||||S||
въслѣдъ|82755|R-|||||||||||||||||||99||||||S||
таже|82756|C-|||||||||||||||||||99||||||S||
хлѣвина|82757|Nb|||||||||||||||||||99||||||S||
освѧтити|82758|V-|||||||||||||||||||99||||||S||
подъѩти|82759|V-|||||||||||||||||||99||||||S|Ps|
прилежаниѥ|82762|Nb|||||||||||||||||||99||||||S||
вьсꙗчьскꙑ|82763|Df|||||||||||||||||||99||||||S||
прѣподобьнъ|82768|A-|perpodobьnъ|||||||||||||||||adj_hard|2|||||KB|S|Ps|
казатель|82769|Nb|||||||||||||||||||99||||||S||
сътещи|82770|V-|||||||||||||||||||99||||||S||
кръчажьнъ|82786|A-|||||||||||||||||||99||||||S||
епискоупъ|82787|Nb|||||||||||||||||||99||||||S||
печать|82788|Nb|||||||||||||||||||99||||||S||
мрачьнъ|82789|A-|||||||||||||||||||99||||||S||
люто|82790|Nb|||||||||||||||||||99||||||S||
искочити|82791|V-|||||||||||||||||||99||||||S||
отъвъсѫдъ|82794|Df|||||||||||||||||||99||||||S||
въздоухъ|82795|Nb|||||||||||||||||||99||||||S||
възградити|82796|V-|||||||||||||||||||99||||||S||
казати|82800|V-|||||||||||||||||||99||||||S||
диомидии|82802|Ne|||||||||||||||||||99||||||S||
коутонъ|82803|Ne|||||||||||||||||||99||||||S||
слъньчьнъ|82804|A-|||||||||||||||||||99||||||S||
никъто|82805|Px|nikъto|||||||||||||||||kъto|2||||||S||
оудавити|82806|V-|||||||||||||||||||99||||||S||
мостъ|82807|Nb|||||||||||||||||||99||||||S||
дьньшьнь|82808|A-|||||||||||||||||||99||||||S||
зарокъ|82809|Nb|||||||||||||||||||99||||||S||
любоимѣньнъ|82811|A-|||||||||||||||||||99||||||S||
несꙑтъ|82812|A-|||||||||||||||||||99||||||S||
съкѫтати|82814|V-|||||||||||||||||||99||||||S||
отъбѣгнѫти|82815|V-|||||||||||||||||||99||||||S||
намѣнити|82816|V-|||||||||||||||||||99||||||S||
цѣлениѥ|82817|Nb|||||||||||||||||||99||||||S||
безоковати|82819|V-|||||||||||||||||||99||||||S||
насилиѥ|82820|Nb|nasilьje|||||||||||||||||nt_jo|2||||Eu||S||
въспрѣтити|82821|V-|||||||||||||||||||99||||||S||
клонити|82822|V-|||||||||||||||||||99||||||S||
запрѣщениѥ|82823|Nb|||||||||||||||||||99||||||S|Ps|
валити|82824|V-|||||||||||||||||||99||||||S||
въздивити|82825|V-|||||||||||||||||||99||||||S||
ослаблꙗти|82826|V-|||||||||||||||||||99||||||S||
чьстити|82827|V-|čьstiti|||||||||||||||||40|1|||||KB|S||
прѣльстьникъ|82828|Nb|||||||||||||||||||99||||||S||
прилежьнѣ|82830|Df|||||||||||||||||||99||||||S||
прѣщениѥ|82831|Nb|||||||||||||||||||99||||||S||
извѣщати|82832|V-|||||||||||||||||||99||||||S||
тьма|82833|Nb|||||||||||||||||||99||||||S|Ps|
кононовъ|82834|A-|||||||||||||||||||99||||||S||
прѣславьнъ|82836|A-|||||||||||||||||||99||||||S|Ps|
съборьнъ|82837|A-|||||||||||||||||||99||||||S||
видана|82838|Nb|||||||||||||||||||99||||||S||
чоудо|82839|Mo|||||||||||||||||||99||||||S||
отъпадениѥ|82840|Nb|||||||||||||||||||99||||||S||
диꙗволовъ|82841|A-|||||||||||||||||||99||||||S||
съкроушениѥ|82842|Nb|||||||||||||||||||99||||||S|Ps|
ратьникъ|82843|Nb|||||||||||||||||||99||||||S||
примꙑслити|82844|V-|||||||||||||||||||99||||||S||
прокъ|82845|Nb|||||||||||||||||||99||||||S||
гоубитель|82846|Nb|||||||||||||||||||99||||||S||
подарꙗти|82847|V-|||||||||||||||||||99||||||S||
отъгънати|82848|V-|||||||||||||||||||99||||||S||
съдолѣти|82849|V-|||||||||||||||||||99||||||S||
сѫмьнѣти|82851|V-|||||||||||||||||||99||||||S||
очивистъ|82852|Df|||||||||||||||||||99||||||S||
молитвьнъ|82854|A-|||||||||||||||||||99||||||S||
сквожьнꙗ|82855|Nb|||||||||||||||||||99||||||S||
старица|82856|Nb|||||||||||||||||||99||||||S||
зарещи|82858|V-|||||||||||||||||||99||||||S||
съвласти|82859|V-|sъvolsti|||||||||||||||sъvold|sъvold|11|1||||||S||
нападати|82860|V-|napadati|||||||||||||||||54|1|||M|||S|Ps|
близъ|82861|Df|||||||||||||||||||99||||||S|Ps|
исъхнѫти|82862|V-|jьssъxnǫti|||||||||||||||||21|1|||M|||S|Ps|
съсѫмьнѣти|82863|V-|||||||||||||||||||99||||||S||
застѫпити|82864|V-|||||||||||||||||||99||||||S|Ps|
мльчаниѥ|82865|Nb|||||||||||||||||||99||||||S||
въдаꙗти|82866|V-|vъdajǢti|||||||||||||||||53|1|||M|||S||
кꙑиже|82870|Px|||||||||||||||||||99||||||S||
оупразнити|82875|V-|||||||||||||||||||99||||||S|Ps|
есе|82878|I-|||||||||||||||||||99||||||S||
остаꙗти|82879|V-|||||||||||||||||||99||||||S||
копии|82883|Ne|||||||||||||||||||99||||||S||
лѫща|82885|Nb|||||||||||||||||||99||||||S||
боль|82889|Nb|||||||||||||||||||99||||||S||
тъкати|82894|V-|tъkati|||||||||||||||||51|1||||||S||
полоучити|82897|V-|||||||||||||||||||99||||||S||
обнажити|82898|V-|||||||||||||||||||99||||||S||
оустрашити|82901|V-|||||||||||||||||||99||||||S|Ps|
омрьтвѣти|82909|V-|||||||||||||||||||99||||||S||
образовати|82911|V-|||||||||||||||||||99||||||S||
прилагати|82913|V-|||||||||||||||||||99||||||S|Ps|
палити|82914|V-|||||||||||||||||||99||||||S|Ps|
довести|82915|V-|||||||||||||||||||99||||||S||
исполоу|82917|Df|||||||||||||||||||99||||||S||
отънемощи|82919|V-|||||||||||||||||||99||||||S||
дрьзость|82920|Nb|||||||||||||||||||99||||||S||
палениѥ|82921|Nb|||||||||||||||||||99||||||S||
невидимѣ|82922|Df|||||||||||||||||||99||||||S||
върѫщати|82923|V-|||||||||||||||||||99||||||S||
стѣна|82924|Nb|stěna|||||||||||||||||fem_a|2||||||S|Ps|
ломити|82925|V-|||||||||||||||||||99||||||S||
запрьва|82926|Df|||||||||||||||||||99||||||S||
възоръ|82943|Nb|||||||||||||||||||99||||||S||
исаѵриꙗ|82944|Nb|||||||||||||||||||99||||||S||
осѣти|82958|V-|||||||||||||||||||99||||||S||
сланоутъкъ|82959|Nb|||||||||||||||||||99||||||S||
нивьнъ|82993|A-|||||||||||||||||||99||||||S||
сѣтиѥ|82994|Nb|||||||||||||||||||99||||||S||
плодьнъ|82995|A-|||||||||||||||||||99||||||S||
пѫтьникъ|82996|Nb|||||||||||||||||||99||||||S||
потрьѕати|82997|V-|||||||||||||||||||99||||||S||
трьѕати|82999|V-|||||||||||||||||||99||||||S||
накласти|83000|V-|||||||||||||||||||99||||||S||
потьнъ|83001|A-|||||||||||||||||||99||||||S||
тѧгость|83002|Nb|||||||||||||||||||99||||||S||
тольми|83003|Df|||||||||||||||||||99||||||S||
виньнъ|83004|A-|vinьnъ|||||||wine-, of the vine||||||||||adj_hard|2||||Eu||S||
непослоушьливъ|83005|A-|||||||||||||||||||99||||||S||
въкопати|83006|V-|||||||||||||||||||99||||||S||
насѣꙗти|83007|V-|||||||||||||||||||99||||||S|Ps|
лакомъ|83008|A-|||||||||||||||||||99||||||S||
несꙑтьство|83022|Nb|||||||||||||||||||99||||||S||
мѫченичьскъ|83030|A-|||||||||||||||||||99||||||S||
новоꙗвити|83031|V-|||||||||||||||||||99||||||S||
съвъкоуплѥниѥ|83032|Nb|||||||||||||||||||99||||||S||
съкоупити|83033|V-|||||||||||||||||||99||||||S||
оупражнѥниѥ|83034|Nb|||||||||||||||||||99||||||S||
съпьсати|83035|V-|sъpьsati|||||||||||||||||52_abl|1||||||S||
хрьстолюбьнъ|83036|A-|||||||||||||||||||99||||||S||
строитель|83037|Nb|||||||||||||||||||99||||||S||
санъ|83038|Nb|||||||||||||||||||99||||||S||
лѣпотьнъ|83039|A-|||||||||||||||||||99||||||S||
прѣтръгнѫти|83040|V-|||||||||||||||||||99||||||S|Ps|
острѣ|83041|Df|||||||||||||||||||99||||||S||
страстьничьскъ|83042|A-|||||||||||||||||||99||||||S||
наслаждениѥ|83043|Nb|||||||||||||||||||99||||||S||
добль|83264|A-|||||||||||||||||||99||||||S||
ѥдиносѫщьнъ|83265|A-|||||||||||||||||||99||||||S||
покарꙗти|83266|V-|||||||||||||||||||99||||||S||
льстивъ|83267|A-|lьstivъ|||||||||||||||||adj_hard|2||||||S|Ps|
тигрьскъ|83268|A-|||||||||||||||||||99||||||S||
тоуижде|83269|Df|||||||||||||||||||99||||||S||
страстоносьць|83283|Nb|||||||||||||||||||99||||||S||
оукротити|83284|V-|||||||||||||||||||99||||||S|Ps|
нѣколи|83285|Df|||||||||||||||||||99||||||S||
стежеръ|83286|Nb|||||||||||||||||||99||||||S||
ѳеодоръ|83287|Ne|||||||||||||||||||99||||||S||
непобѣдимъ|83288|A-|||||||||||||||||||99||||||S||
проспаѳеръ|83289|Nb|||||||||||||||||||99||||||S||
кондачьскъ|83290|A-|||||||||||||||||||99||||||S||
скопьць|83291|Nb|||||||||||||||||||99||||||S||
непричѧстьникъ|83292|Nb|||||||||||||||||||99||||||S||
тлъкъ|83293|Nb|||||||||||||||||||99||||||S||
крьстиꙗньство|83294|Nb|||||||||||||||||||99||||||S||
ѥдьнако|83295|Df|||||||||||||||||||99||||||S||
соугоубь|83374|A-|||||||||||||||||||99||||||S||
тьлѣньнъ|83375|A-|||||||||||||||||||99||||||S||
нетльнѣньнъ|83376|A-|||||||||||||||||||99||||||S||
вѣчьно|83377|Df|||||||||||||||||||99||||||S||
воиньство|83378|Nb|||||||||||||||||||99||||||S||
въсчоудити|83379|V-|||||||||||||||||||99||||||S||
шьствиѥ|83380|Nb|||||||||||||||||||99||||||S||
нравъ|83381|Nb|||||||||||||||||||99||||||S||
сарациньскъ|83382|A-|||||||||||||||||||99||||||S||
боголюбьць|83383|Nb|||||||||||||||||||99||||||S||
тихость|83384|Nb|||||||||||||||||||99||||||S||
прилогъ|83399|Nb|||||||||||||||||||99||||||S||
болꙗринъ|83400|Nb|||||||||||||||||||99||||||S||
амемоурмнии|83401|Nb|||||||||||||||||||99||||||S||
досаждениѥ|83402|Nb|||||||||||||||||||99||||||S|Ps|
оукоръ|83403|Nb|||||||||||||||||||99||||||S||
страстьникъ|83404|Nb|||||||||||||||||||99||||||S||
окаꙗнъ|83405|A-|||||||||||||||||||99||||||S|Ps|
оунꙑлъ|83406|A-|||||||||||||||||||99||||||S||
оустити|83407|V-|||||||||||||||||||99||||||S||
рикати|83408|V-|||||||||||||||||||99||||||S|Ps|
възвѧзати|83414|V-|||||||||||||||||||99||||||S||
прѣтрьпѣниѥ|83415|Nb|||||||||||||||||||99||||||S||
етиопьскъ|83416|A-|||||||||||||||||||99||||||S|Ps|
почоудити|83417|V-|||||||||||||||||||99||||||S||
пооущати|83418|V-|||||||||||||||||||99||||||S||
дѣдъ|83419|Nb|||||||||||||||||||99||||||S||
васои|83420|Ne|||||||||||||||||||99||||||S||
доблѥ|83421|Df|||||||||||||||||||99||||||S||
