въӡдрадовати,V-,2342,въздрадовати
подобаа̄ше,V-,128,подобати
ѣ̄ко,G-,115,ꙗко
братъ,Nb,273,братръ
твоӣ,Ps,307,твои
сь,Pd,47,сь
мрътвъ,A-,996,мрьтвъ
бѣ,V-,18,бꙑти
ӣ,C-,13,и
о̄жіве,V-,1070,ожити
ӣӡгъіблъ,V-,2888,изгꙑбнѫти
бѣ,V-,18,бꙑти
᾽и,C-,13,и
о̄брѣте,V-,225,обрѣсти
сѧ,Pk,21,себе
Вѣрн̄ъи,Nb,0,
въ,R-,111,въ
малѣ,A-,125,малъ
ӣ,C-,13,и
въ,R-,111,въ
мн̄оѕѣ,A-,49,мъногъ
вѣренъ,A-,1867,вѣрьнъ
е̄стъ,V-,18,бꙑти
Ӣ,C-,13,и
неправедънъі,A-,482,неправьдьнъ
въ,R-,111,въ
малѣ,A-,125,малъ
ӣ,C-,13,и
въ,R-,111,въ
мн̄оѕѣ,A-,49,мъногъ
не,Df,8,не
правъденъ,A-,71,правьдьнъ
е̄стъ,V-,18,бꙑти
А̄ще,G-,248,аще
о̄убо,Df,6,оубо
въ,R-,111,въ
неправедьнѣмъ,A-,482,неправьдьнъ
мамонѣ,Nb,816,мамона
вѣрн̄и,V-,0,
не,Df,8,не
бъісте,V-,18,бꙑти
Въ,R-,111,въ
ӣстінн̄ѣмъ,Ma,0,
кьто,Pi,265,къто
вамъ,Pp,266,вꙑ
вѣрѫ,Nb,506,вѣра
ӣметъ,V-,1080,ѩти
Ӣ,C-,13,и
а̄ште,G-,248,аще
въ,R-,111,въ
тоуждемъ,Nb,0,
вѣрьни,A-,1867,вѣрьнъ
не,Df,8,не
бъісте,V-,18,бꙑти
Ваше,Ps,723,вашь
кьто,Pi,265,къто
дасть,V-,116,дати
вамъ,Pp,266,вꙑ
Нікъиже,Px,813,никꙑиже
бо,Df,94,бо
рабь,Nb,511,рабъ
не,Df,8,не
мо̄жетъ,V-,31,мощи
дьвѣма,Ma,230,дъва
г҃днома,Nb,0,
работаті,V-,814,работати
любо,C-,473,любо
е̄діного,Ma,243,ѥдинъ
вьӡенавидіт,V-,0,
а̄,C-,85,а
дроугаго,A-,133,дроугъ
въӡлюбитъ,V-,635,възлюбити
Ли,Du,752,ли
е̄діного,Ma,243,ѥдинъ
дръжітъ,V-,597,дрьжати
сѧ,Pk,21,себе
а̄,C-,85,а
᾽о,R-,1,о
дро̄уѕѣмъ,A-,133,дроугъ
не,Df,8,не
родіті,V-,1198,родити#1
начьнетъ,V-,82,начѧти
Не,Df,8,не
можете,V-,31,мощи
б҃оу,Nb,34,богъ
работаті,V-,814,работати
ӣ,C-,13,и
мам̄онѣ,Nb,816,мамона
Слъишаа̄хѫ,V-,689,слꙑшати
же,Df,20,же
сі,Pd,47,сь
вс̄ѣ,Px,54,вьсь
фарисеӣ,Nb,929,фарисеи
сьребролюбьці,Nb,2904,сьребролюбьць
сѫще,V-,18,бꙑти
ӣ,C-,13,и
подражаа̄хѫ,V-,2905,подражати
ӣ,Pp,64,и
Ӣ,C-,13,и
рече,V-,106,рещи
ӣмъ,Pp,64,и
въи,Pp,266,вꙑ
есте,V-,18,бꙑти
о̄правдаѭ̄щеӣ,V-,1213,оправьдити
сѧ,Pk,21,себе
прѣдъ,R-,493,прѣдъ
ч҃лкъі,Nb,211,чловѣкъ
б҃ъ,Nb,34,богъ
же,Df,20,же
вѣстъ,V-,138,вѣдѣти
с҃рдца,Nb,446,срьдьце
ваша,Ps,723,вашь
Ѣ̄ко,G-,115,ꙗко
е̄же,Pr,96,иже
е̄стъ,V-,18,бꙑти
въ,R-,111,въ
ч҃лцѣхъ,Nb,0,
въісоко,A-,1525,вꙑсокъ
мръӡость,Nb,1837,мрьзость
прѣд,R-,493,прѣдъ
б҃мъ,Nb,34,богъ
е̄стъ,V-,18,бꙑти
Ч҃лкь,Nb,211,чловѣкъ
᾽етеръ,Px,1287,етеръ
бѣ,V-,18,бꙑти
богатъ,A-,1614,богатъ
Ӣ,C-,13,и
о̄блачаа̄ше,V-,2173,облачити
сѧ,Pk,21,себе
въ,R-,111,въ
порфірѫ,Nb,0,
ӣ,C-,13,и
въ,R-,111,въ
вѹсь,Ne,0,
веселѧ,V-,529,веселити
сѧ,Pk,21,себе
на,R-,117,на
въсѣкь,V-,1344,въсѣꙗти
день,Nb,523,дьнь
свѣтъло,A-,807,свѣтьлъ
О̄убогь,Nb,4404,оубожьство
же,Df,20,же
бѣ,V-,18,бꙑти
е̄теръ,Px,1287,етеръ
ӣменем,Nb,442,имѧ
лаӡаръ,Ne,2909,лазаръ
і̄же,Pr,96,иже
лежаа̄ше,V-,950,лежати
при,R-,191,при
вр҃атѣхъ,Nb,880,врата
е̄го,Pp,64,и
г᾽ноӣӣнъ,A-,2910,гноинъ
ӣ,C-,13,и
желаа̄ше,V-,2880,желати
насъитити,V-,621,насꙑтити
сѧ,Pk,21,себе
о̄тъ,R-,80,отъ
кроупиць,Nb,1471,кроупица
падаѭ̄щиӣхъ,V-,1472,падати
съ,R-,92,съ
трапеӡъі,Nb,1473,трапеза
богатаа̄го,A-,1614,богатъ
нъ,C-,11,нъ
ӣ,C-,13,и
пс̆і,Nb,858,пьсъ
приходѧще,V-,889,приходити
о̄блиӡаа̄хѫ,V-,2911,облизати
гноӣ,Nb,2834,гнои
е̄го,Pp,64,и
Бъис҃,V-,18,бꙑти
же,Df,20,же
о̄умрѣті,V-,1068,оумрѣти
нищоу᾽оумо҃у,A-,1189,нищь
ӣ,C-,13,и
несеноу,V-,944,нести
бъити,V-,18,бꙑти
а̄н҃ђлъи,Nb,159,ангелъ
на,R-,117,на
лоно,Nb,2668,лоно
а̄враа̄мл҃е̄,A-,1750,авраамль
о̄умр̄ѣтъ,V-,1068,оумрѣти
же,Df,20,же
и,C-,13,и
богатъи,A-,1614,богатъ
ӣ,C-,13,и
погрѣсѧ,V-,995,погрети
᾽и,C-,13,и
въ,R-,111,въ
᾽адѣ,Nb,1226,адъ
ӣ,C-,13,и
въӡведъ,V-,1268,възвести
о̄чі,Nb,427,око
своӣ,Pt,217,свои
съи,V-,18,бꙑти
въ,R-,111,въ
мѫкахъ,Nb,1896,мѫка#2
о̄уӡьрѣ,V-,857,оузьрѣти
а̄враа̄ма,Ne,963,авраамъ
ӣӡ,R-,486,из
далече,Df,1018,далече
ӣ,C-,13,и
лаӡара,Ne,2909,лазаръ
на,R-,117,на
лонѣ,Nb,2668,лоно
е̄го,Pp,64,и
Ӣ,C-,13,и
вьӡ᾽глашь,V-,124,възгласити
рече,V-,106,рещи
О̄ч҃е,Nb,306,отьць
а̄враа̄ме,Ne,963,авраамъ
помл҃оуӣ,V-,4568,помльчати
мѧ,Pp,440,азъ
ӣ,C-,13,и
посьлі,V-,63,посълати
ла᾽ӡа̄ра,Ne,2909,лазаръ
Да,G-,366,да
о̄мочітъ,V-,1914,омочити
конець,Nb,1150,коньць
пръста,Nb,1763,прьстъ
свое̄го,Pt,217,свои
въ,R-,111,въ
водѣ,Nb,355,вода
ӣ,C-,13,и
о̄устоудіт,V-,0,
ѧ̄ӡ҃кь,Nb,44,ѩзꙑкъ
моӣ,Ps,447,мои
᾽ѣко,G-,115,ꙗко
страждѫ,V-,953,страдати
въ,R-,111,въ
пламені,Nb,2913,пламꙑ
семъ,Pd,47,сь
Рече,V-,106,рещи
же,Df,20,же
е̄моу,Pp,64,и
а̄враа̄м,Ne,963,авраамъ
чѧ̄д̄о,Nb,876,чѧдо
помѣні,V-,1957,помѧнѫти
ѣ̄ко,G-,115,ꙗко
въспріѧ̄лъ,V-,765,въсприѩти
е̄сі,V-,18,бꙑти
благаа̄,A-,363,благъ
твоѣ̄,Ps,307,твои
въ,R-,111,въ
жівотѣ,Nb,36,животъ
твое̄мъ,Ps,307,твои
Ӣ,C-,13,и
лаӡаръ,Ne,2909,лазаръ
такожде,Df,255,такожде
ӡьлаа̄,V-,0,
Нънѣ,Df,289,нꙑнѣ
же,Df,20,же
сьде,Df,387,сьде
о̄утѣшае̄тъ,V-,2530,оутѣшати
сѧ,Pk,21,себе
а̄,C-,85,а
тъи,Pp,304,тꙑ
с᾽траждеші,V-,953,страдати
῾И,C-,13,и
надъ,R-,400,надъ
въсѣми,Px,54,вьсь
сіми,Pd,47,сь
междю,R-,1568,междоу
вамӣ,Pp,266,вꙑ
ӣ,C-,13,и
намі,Pp,167,мꙑ
пропасть,Nb,5173,пропасть
велиѣ̄,A-,924,велии
о̄утвръди,V-,579,оутврьдити
сѧ,Pk,21,себе
ѣ̄ко,G-,115,ꙗко
да,Df,591,да
хотѧщіӣ,V-,301,хотѣти
мінѫті,V-,238,минѫти
не,Df,8,не
въӡмагаѭ̄тъ,V-,2915,възмагати
ни,C-,157,ни
і̄же,Pr,96,иже
о̄тъ,R-,80,отъ
тѫдѣ,Df,1082,тѫдоу
кь,R-,59,къ
намъ,Pp,167,мꙑ
прѣходѧтъ,V-,1038,прѣходити
Рече,V-,106,рещи
же,Df,20,же
молѭ,V-,409,молити
тѧ,Pp,304,тꙑ
о̄убо,Df,6,оубо
о̄ч҃е,Nb,306,отьць
да,G-,366,да
и,C-,13,и
посьлеші,V-,63,посълати
въ,R-,111,въ
дом,Nb,0,
о̄ц҃а,Nb,34,богъ
мое̄го,Ps,447,мои
Ӣмамь,V-,9,имѣти
бо,Df,94,бо
пѧть,Ma,640,пѧть
братіѧ̄,Nb,290,братриꙗ
Ѣ̄ко,G-,115,ꙗко
да,Df,591,да
сьвѣдѣтельств̄оуе̄тъ,V-,1810,съвѣдѣтельствовати
ӣмъ,Pp,64,и
да,G-,366,да
не,Df,8,не
ӣ,C-,13,и
ти,Pd,105,тъ
придѫтъ,V-,221,прити
на,R-,117,на
мѣсто,Nb,113,мѣсто
се,Pd,47,сь
мѫчьное̄,A-,2917,мѫчьнъ
Г҃ла,V-,102,глаголати
же,Df,20,же
а̄враа̄мъ,Ne,963,авраамъ
Ӣмѫтъ,V-,9,имѣти
мосеа̄,Ne,945,моси
и,C-,13,и
п҃ррокъі,Nb,0,
да,G-,366,да
послоушаѭ̄тъ,V-,1008,послоушати
ӣхъ,Pp,64,и
О̄нъ,Pd,83,онъ
же,Df,20,же
рече,V-,106,рещи
ни,C-,157,ни
о̄ч҃е,Nb,306,отьць
а̄враа̄ме,Ne,963,авраамъ
нъ,C-,11,нъ
а̄ще,G-,248,аще
кт̄о,Px,250,къто
от҃,R-,80,отъ
мрътвъиӣхъ,A-,996,мрьтвъ
ӣдетъ,V-,671,ити
кь,R-,59,къ
німъ,Pp,64,и
покаѭ̄тъ,V-,495,покаꙗти
сѧ,Pk,21,себе
рече,V-,106,рещи
же,Df,20,же
е̄моу,Pp,64,и
а̄ще,G-,248,аще
мосеа̄,Ne,945,моси
ӣ,C-,13,и
прр҃кь,Nb,0,
не,Df,8,не
послоушаѭ̄тъ,V-,1008,послоушати
Ни,C-,157,ни
а̄ште,G-,248,аще
кт̄о,Px,250,къто
о̄тъ,R-,80,отъ
мрътвъиӣхъ,A-,996,мрьтвъ
въскръснетъ,V-,1399,въскрьснѫти
не,Df,8,не
ӣмѫтъ,V-,9,имѣти
вѣръи,Nb,506,вѣра
вънемл҃ѣте,V-,758,вънимати
себѣ,Pk,21,себе
А̄ще,G-,248,аще
съгрѣшитъ,V-,474,съгрѣшити
братъ,Nb,273,братръ
тво᾽и,Ps,307,твои
ӡапрѣті,V-,1005,запрѣтити
е̄моу,Pp,64,и
ӣ,C-,13,и
а̄ще,G-,248,аще
покае̄тъ,V-,495,покаꙗти
сѧ,Pk,21,себе
ѡ̄̀тпоусти,V-,732,отъпоустити
е̄моу,Pp,64,и
ӣ,C-,13,и
а̄ште,G-,248,аще
с҃е,Pd,47,сь
дмькратицеѭ̄,Df,0,
дьнемъ,Nb,523,дьнь
съгрѣшітъ,V-,474,съгрѣшити
кь,R-,59,къ
тебѣ,Pp,304,тꙑ
ӣ,C-,13,и
седм̄ицеѭ̄,Df,1575,седмицеѭ
о̄братітъ,V-,625,обратити
сѧ,Pk,21,себе
кь,R-,59,къ
тебѣ,Pp,304,тꙑ
г҃лѧ,V-,102,глаголати
каѭ̄,V-,2064,каꙗти
сѧ,Pk,21,себе
᾽ѡтъпоусти,V-,732,отъпоустити
е̄моу,Pp,64,и
ӣ,C-,13,и
рѣшѧ,V-,106,рещи
а̄п҃лі,Nb,309,апостолъ
кь,R-,59,къ
г҃ю,Nb,342,господь
пріложі,V-,141,приложити
᾽и,C-,13,и
нам,Pp,167,мꙑ
вѣрѫ,Nb,506,вѣра
рече,V-,106,рещи
же,Df,20,же
г҃ь,Nb,342,господь
а̄ще,G-,248,аще
бисте,V-,18,бꙑти
ӣмѣлі,V-,9,имѣти
вѣрѫ,Nb,506,вѣра
ѣ̄ко,G-,115,ꙗко
ӡръно,Nb,1354,зрьно
гороушъно,A-,0,
г҃ла,V-,102,глаголати
лі,Du,752,ли
бисте,V-,18,бꙑти
сѹкамінѣ,Nb,5470,соукъно
сеӣ,Pd,47,сь
въӡдері,V-,2920,въздьрати
сѧ,Pk,21,себе
і̄,C-,13,и
въсади,V-,1400,въсадити
сѧ,Pk,21,себе
въ,R-,111,въ
море,Nb,1000,морѥ
послоушала,V-,1008,послоушати
бі,V-,18,бꙑти
васъ,Pp,266,вꙑ
которъі,Pi,1747,которꙑи
же,Df,20,же
о̄тъ,R-,80,отъ
васъ,Pp,266,вꙑ
раба,Nb,2441,раба
ӣмѣѧ̄,V-,9,имѣти
о̄рѫщъ,V-,2921,орати
лі,Du,752,ли
пасѫщь,V-,1019,пасти#2
і̄же,Pr,96,иже
прішедъшю,V-,221,прити
е̄моу,Pp,64,и
съ,R-,92,съ
села,Nb,1343,село
речетъ,V-,106,рещи
е̄моу,Pp,64,и
а̄бие̄,Df,938,абиѥ
мінѫвъ,V-,238,минѫти
въӡлѧѕі,V-,962,възлещи
ӣ,C-,13,и
не,Df,8,не
речетъ,V-,106,рещи
лі,Du,752,ли
е̄моу,Pp,64,и
о̄уготова̄й,V-,1716,оуготовати
чьто,Pi,134,чьто
вечерѣѭ̄,V-,2922,вечерꙗти
ӣ,C-,13,и
прѣпоѣ̄савъ,V-,2810,прѣпоꙗсати
сѧ,Pk,21,себе
слоужіми,V-,976,слоужити
доньдеже,G-,677,доньде
ѣ̄мъ,V-,818,ꙗсти
ӣ,C-,13,и
піѭ̄,V-,365,пити
Ӣ,C-,13,и
по,R-,77,по
томъ,Pd,105,тъ
ѣ̄сі,V-,818,ꙗсти
ӣ,C-,13,и
піе̄ші,V-,0,
тъі,Pp,304,тꙑ
Е̄да,Du,869,еда
ӣматъ,V-,9,имѣти
хвалѫ,Nb,429,хвала
рабоу,Nb,511,рабъ
томоу,Pd,105,тъ
ѣ̄ко,Df,771,ꙗко#1
сътвори,V-,73,сътворити
повелѣнаа̄,V-,169,повелѣти
не,Df,8,не
мьнѭ,V-,166,мьнѣти
тако,Df,48,тако
ӣ,C-,13,и
въи,Pp,266,вꙑ
е̄гда,Dq,300,ѥгда
сътворіте,V-,73,сътворити
повелѣнаа̄,V-,169,повелѣти
вамъ,Pp,266,вꙑ
Г҃лите,V-,102,глаголати
ѣ̄ко,G-,115,ꙗко
раби,Nb,511,рабъ
недостоӣни,A-,1964,недостоинъ
е̄см̄ъ,V-,18,бꙑти
ӣ,C-,13,и
е̄же,Pr,96,иже
длъжьни,A-,1580,длъжьнъ
[б]ѣхомъ,V-,18,бꙑти
сътво,Nb,0,
іті,V-,671,ити
сътво,Nb,0,
{·}[р],Ma,1318,съто
іхомъ,V-,0,
въсходѧщю,V-,1636,въсходити
ӣс҃оу,Ne,343,исоусъ
въ,R-,111,въ
весь,Px,54,вьсь
етерѫ,Px,1287,етеръ
сьрѣте,V-,1011,сърѣсти
ӣ,C-,13,и
десѧть,Ma,1072,десѧть
прокаженъ,A-,932,прокаженъ
мѫжь,Nb,70,мѫжь
і̄же,Pr,96,иже
ставъше,V-,1274,стати
ӣӡ҃далече,Df,1945,издалече
ӣ,C-,13,и
ті,Pp,304,тꙑ
въӡнѣсѧ,V-,1225,възнести
глась,Nb,382,гласъ
г҃лште,V-,102,глаголати
Ӣс҃е,Ne,343,исоусъ
наставъніче,Nb,1773,наставьникъ
помилоуӣ,V-,62,помиловати
нъи,Pp,167,мꙑ
ӣ,C-,13,и
відѣвъ,V-,479,видѣти
ѧ̄,Pp,64,и
рече,V-,106,рещи
ӣмъ,Pp,64,и
Шедьше,V-,671,ити
покажите,V-,942,показати
сѧ,Pk,21,себе
ӣ᾽ерео̄мъ,Nb,459,иѥреи
ӣ,C-,13,и
бъис҃,V-,18,бꙑти
ӣдѫщемъ,V-,671,ити
ӣм,Pp,64,и
ӣчистишѧ,V-,0,
сѧ,Pk,21,себе
е̄дінъ,Ma,243,ѥдинъ
же,Df,20,же
᾽отъ,R-,80,отъ
нихъ,Pp,64,и
відѣвъ,V-,479,видѣти
ѣ̄ко,G-,115,ꙗко
ӣцѣлѣ,V-,955,ицѣлѣти
въӡвраті,V-,969,възвратити
сѧ,Pk,21,себе
г̄ла̄сомъ,Nb,382,гласъ
велие̄мъ,A-,924,велии
славѧ,V-,369,славити
б҃а,Nb,34,богъ
Ӣ,C-,13,и
падъ,V-,457,пасти#1
ниць,A-,458,ниць
на,R-,117,на
колѣноу,Nb,1620,колѣно
е̄го,Pp,64,и
хвалѫ,Nb,429,хвала
е̄моу,Pp,64,и
въӡдасть,V-,686,въздати
ӣ,C-,13,и
тъ,Pd,105,тъ
бѣ,V-,18,бꙑти
самарѣнинъ,Nb,1116,самарѣнинъ
Ѡт̄̄ъвѣщавъ,V-,271,отъвѣщати
же,Df,20,же
ӣс҃ъ,Ne,343,исоусъ
рече,V-,106,рещи
Не,Df,8,не
десѧть,Ma,1072,десѧть
лі,Du,752,ли
ӣчистішѧ,V-,0,
сѧ,Pk,21,себе
да,Df,591,да
девѧть,Ma,148,девѧть
како,Du,30,како
не,Df,8,не
о̄брѣтѫ,V-,225,обрѣсти
сѧ,Pk,21,себе
въӡвраштьше,V-,969,възвратити
сѧ,Pk,21,себе
дати,V-,116,дати
славъі,Nb,291,слава
б҃оу,Nb,34,богъ
тъкьмо,V-,0,
иноплеменьникось,Nb,421,иноплеменьникъ
ӣ,C-,13,и
рече,V-,106,рещи
᾽емоу,Pp,64,и
вьстани,V-,975,въстати
ӣди,V-,671,ити
вѣра,Nb,506,вѣра
твоѣ̄,Ps,307,твои
с҃псе,V-,509,съпасти#1
тѧ,Pp,304,тꙑ
Сѫдіи,Nb,680,сѫдии
бѣ,V-,18,бꙑти
е̄теръ,Px,1287,етеръ
въ,R-,111,въ
етерѣ,Px,1287,етеръ
градѣ,Nb,718,градъ
Б҃а,Nb,34,богъ
не,Df,8,не
боѧ̄,V-,1163,боꙗти
сѧ,Pk,21,себе
ӣ,C-,13,и
ч҃лкъ,Nb,211,чловѣкъ
не,Df,8,не
срамл҃᾽ѣѧ̄,V-,2936,срамлꙗти
сѧ,Pk,21,себе
Въдова,Nb,2499,вьдова
же,Df,20,же
бѣ,V-,18,бꙑти
въ,R-,111,въ
градѣ,Nb,718,градъ
томь,Pd,105,тъ
῾И,C-,13,и
прихождаа̄ше,V-,889,приходити
кь,R-,59,къ
немоу,Pp,64,и
г҃лщі,V-,102,глаголати
мьсті,Nb,2939,мьсть
мене,Pp,440,азъ
о̄тъ,R-,80,отъ
сѫпьрѣ,Nb,675,сѫпьрь
мое̄го,Ps,447,мои
Ӣ,C-,13,и
не,Df,8,не
хотѣаше,V-,301,хотѣти
на,R-,117,на
длъѕѣ,A-,4549,длъгъ
врѣмені,Nb,268,врѣмѧ
по,R-,77,по
сіхъ,Pd,47,сь
же,Df,20,же
рече,V-,106,рещи
въ,R-,111,въ
себѣ,Pk,21,себе
῾Аште,G-,248,аще
ӣ,C-,13,и
б҃а,Nb,34,богъ
не,Df,8,не
бо᾽ѭ,V-,1163,боꙗти
сѧ,Pk,21,себе
ні,C-,157,ни
ч҃лкъ,Nb,211,чловѣкъ
срамл҃ѣѭ̄,V-,2936,срамлꙗти
сѧ,Pk,21,себе
ӡане,G-,3119,зане
творіт,V-,637,творити
мі,Pp,440,азъ
троудъ,Nb,2765,троудъ
вьдовіца,Nb,1776,вьдовица
си,Pd,47,сь
да,Df,591,да
мьштѫ,V-,2789,мьстити
е̄ѧ̄,Pp,64,и
да,G-,366,да
не,Df,8,не
до,R-,187,до
коньца,Nb,1150,коньць
пріходѧшті,V-,889,приходити
ӡастоӣтъ,V-,2938,застоꙗти
мене,Pp,440,азъ
Рече,V-,106,рещи
же,Df,20,же
г҃ь,Nb,342,господь
слъішіте,V-,689,слꙑшати
что,Pi,134,чьто
сѫдіи,Nb,680,сѫдии
неправедънъи,A-,482,неправьдьнъ
г҃летъ,V-,102,глаголати
А̄,C-,85,а
б҃ь,Nb,34,богъ
не,Df,8,не
ӣматъ,V-,9,имѣти
ли,Du,752,ли
сътворіті,V-,73,сътворити
мьсті,Nb,2939,мьсть
ӣӡбранъіӣхь,A-,0,
своӣхъ,Pt,217,свои
въпіѭ̄штиӣх,A-,0,
кь,R-,59,къ
немоу,Pp,64,и
день,Nb,523,дьнь
ӣ,C-,13,и
нощь,Nb,1293,нощь
ӣ,C-,13,и
тръпітъ,V-,1537,трьпѣти
на,R-,117,на
ніхъ,Pp,64,и
г҃лѭ,V-,102,глаголати
вамъ,Pp,266,вꙑ
ѣ̄ко,G-,115,ꙗко
сътворитъ,V-,73,сътворити
мьсть,Nb,2939,мьсть
ӣхъ,Pp,64,и
в᾽скорѣ,A-,0,
ч҃лка,Nb,211,чловѣкъ
дьва,Ma,230,дъва
вънидосте,V-,380,вънити
въ,R-,111,въ
ц҃рквь,Nb,38,црькꙑ
помоліт,V-,0,
с̄ѧ,Pk,21,себе
῾Едінъ,Ma,243,ѥдинъ
фарісеӣ,Nb,929,фарисеи
а̄,C-,85,а
дроугъі,A-,133,дроугъ
мъитарь,Nb,751,мꙑтарь
Фарісеӣ,Nb,929,фарисеи
же,Df,20,же
ставъ,V-,1274,стати
сіце,Df,127,сице
въ,R-,111,въ
себѣ,Pk,21,себе
молѣа̄ше,V-,409,молити
сѧ,Pk,21,себе
б҃же,Nb,34,богъ
хвалѫ,Nb,429,хвала
тебѣ,Pp,304,тꙑ
въӡда᾽ѭ,V-,2924,въздаꙗти
Ѣ̄ко,G-,115,ꙗко
нѣсм̄ъ,V-,176,не бꙑти
ѣ̄ко,G-,115,ꙗко
ӣ,C-,13,и
прочі᾽и,A-,1722,прочь
ч҃лці,Nb,211,чловѣкъ
хъищьніци,Nb,893,хꙑщьникъ
неправедьници,Nb,2943,неправьдьникъ
прѣлюбодѣӣ,A-,1497,прѣлюбодѣи
ли,Du,752,ли
ѣ̄ко,G-,115,ꙗко
сь,Pd,47,сь
мъітарь,Nb,751,мꙑтарь
Пощѫ,V-,791,постити
сѧ,Pk,21,себе
дьва,Ma,230,дъва
кратъі,Nb,1574,кратъ
въ,R-,111,въ
сѫботъ,Nb,1249,сѫбота
десѧтинѫ,Nb,2784,десѧтина
даѭ̄,V-,737,даꙗти
от҃,R-,80,отъ
вьсего,Px,54,вьсь
е̄ліко,Pr,2092,ѥликъ
прітѧжѭ,V-,2945,притѧжати
А,C-,85,а
мъитарь,Nb,751,мꙑтарь
ӣӡдалече,Df,1945,издалече
стоѧ̄,V-,774,стоꙗти
Не,Df,8,не
хотѣа̄ше,V-,301,хотѣти
о̄чі,Nb,427,око
въӡвесті,V-,1268,възвести
на,R-,117,на
н҃бо,Nb,209,небо
Нъ,C-,11,нъ
біѣ̄ше,V-,1705,бити
въ,R-,111,въ
пръсі,Nb,2946,прьси
своѧ̄,Pt,217,свои
г҃лѧ,V-,102,глаголати
б҃же,Nb,34,богъ
мілости҃вь,A-,333,милостивъ
бѫді,V-,18,бꙑти
мьнѣ,Pp,440,азъ
грѣшьнікоу,Nb,508,грѣшьникъ
г҃лѭ,V-,102,глаголати
вамъ,Pp,266,вꙑ
сьниде,V-,913,сънити
сь,Pd,47,сь
о̄правьданъ,V-,2906,оправьдати
вь,R-,111,въ
домь,Nb,374,домъ
своӣ,Pt,217,свои
Паче,Df,827,паче
о̄ного,Pd,83,онъ
Ѣ̄ко,Df,771,ꙗко#1
въсѣкь,V-,1344,въсѣꙗти
въӡносѧӣ,V-,2807,възносити
сѧ,Pk,21,себе
съмѣріт,V-,0,
сѧ,Pk,21,себе
ӣ,C-,13,и
сьмѣрѣѧ̄,V-,1774,съмѣрꙗти
ӣ,C-,13,и
сѧ,Pk,21,себе
вьӡнесет̄,Ma,0,
сѧ,Pk,21,себе
ч҃къ,Nb,211,чловѣкъ
е̄теръ,Px,1287,етеръ
пріде,V-,221,прити
къ,R-,59,къ
ӣс҃оу,Ne,343,исоусъ
ӣскоуша᾽ѧ,V-,1489,искоушати
ӣ,C-,13,и
ӣ,C-,13,и
г҃лѧ,V-,102,глаголати
о̄учителю,Nb,988,оучитель
благъи,A-,363,благъ
чьто,Pi,134,чьто
сътворь,V-,73,сътворити
жівотъ,Nb,36,животъ
вѣчьнъі,A-,411,вѣчьнъ
наслѣдоуѭ̄,V-,532,наслѣдовати
рече,V-,106,рещи
же,Df,20,же
е̄моу,Pp,64,и
ӣс҃ъ,Ne,343,исоусъ
чьто,Pi,134,чьто
мѧ,Pp,440,азъ
г҃леши,V-,102,глаголати
блага,A-,363,благъ
Никт̄оже,Px,940,никътоже
благь,Nb,0,
тъкьмо,V-,0,
е̄дінъ,Ma,243,ѥдинъ
б҃ъ,Nb,34,богъ
ӡаповѣді,Nb,603,заповѣдь
вѣсі,V-,138,вѣдѣти
Не,Df,8,не
о̄убіӣ,V-,1144,оубити
не,Df,8,не
прѣлюбъі,Nb,691,прѣлюбꙑ
сътворі,V-,73,сътворити
Не,Df,8,не
о̄украді,V-,1606,оукрасти
не,Df,8,не
лъжі,A-,888,лъжь
съвѣдѣтель,Nb,1570,съвѣдѣтель
бѫді,V-,18,бꙑти
чьті,V-,15,чисти
о̄ц҃а,Nb,34,богъ
ӣ,C-,13,и
м҃тръ,Nb,1170,мати
тво᾽ѭ,Ps,307,твои
о̄нъ,Pd,83,онъ
же,Df,20,же
рече,V-,106,рещи
е̄моу,Pp,64,и
вьсѣ,Px,54,вьсь
сі,Pd,47,сь
съхранихъ,V-,1609,съхранити
о̄тъ,R-,80,отъ
ю̄ности,Nb,43,юность
мое̄ѧ̄,Ps,447,мои
слъішавъ,V-,689,слꙑшати
же,Df,20,же
ӣс҃ъ,Ne,343,исоусъ
рече,V-,106,рещи
емоу,Pp,64,и
Е̄ште,Df,253,ѥще
е̄діного,Ma,243,ѥдинъ
не,Df,8,не
доконьчалъ,V-,1610,доконьчати
е̄сі,V-,18,бꙑти
Вьсе,Px,54,вьсь
е̄ліко,Pr,2092,ѥликъ
ӣмаші,V-,9,имѣти
продаждъ,V-,1378,продати
Ӣ,C-,13,и
раӡдаӣ,V-,2771,раздаꙗти
ништиӣм,A-,1189,нищь
ӣ,C-,13,и
ӣмѣті,V-,9,имѣти
ӣмаши,V-,9,имѣти
ськровіште,Nb,797,съкровище
на,R-,117,на
н҃бсхъ,Nb,209,небо
῾И,C-,13,и
грѧді,V-,958,грѧсти
по,R-,77,по
мьнѣ,Pp,440,азъ
О̄нъ,Pd,83,онъ
же,Df,20,же
слъішавь,V-,689,слꙑшати
сіӣ,Pd,47,сь
пріскръбенъ,A-,1928,прискръбьнъ
бъістъ,V-,18,бꙑти
бѣ,V-,18,бꙑти
бо,Df,94,бо
богатъ,A-,1614,богатъ
ѕѣло,Df,37,ѕѣло
Відѣвъ,V-,479,видѣти
же,Df,20,же
ӣ,C-,13,и
ӣс҃ъ,Ne,343,исоусъ
пріскръбьна,A-,1928,прискръбьнъ
