въсі,Px,въси
послоушаѭштеі,V-,послоушаѭ̄щеӣ
его,Pp,е̄го
о,R-,о̄
разоумѣ,Nb,раӡоумѣ
і,C-,ӣ
о,R-,о̄
отъвѣтѣхъ,Nb,о̄тъвѣтѣхъ
его,Pp,е̄го
і,C-,ӣ
відѣвъша,V-,видѣвъша
і,C-,ӣ
дівісте,V-,дӣв̄исте
сѧ,Pk,сѧ
і,C-,Ӣ
кь,R-,кь
немоу,Pp,немоу
мті,Nb,м҃ти
его,Pp,е̄го
рече,V-,реч̄е
чѧдо,Nb,Чѧ̄д̄о
чьто,Pi,чьто
сътворі,V-,сътвори
нама,Pp,нама
тако,Df,тако
се,I-,се
оцъ,Nb,о̄ц҃ъ
твоі,Ps,твоӣ
і,C-,ӣ
зъ,V-,ӡъ
скръбѧшта,V-,с᾽кръбѧща
іскааховѣ,V-,ӣскааховѣ
тебе,Pp,тебе
і,C-,᾽и
рече,V-,рече
къ,R-,къ
німа,Pp,нима
что,Pi,чт̄о
ѣко,Df,ѣ̄ко
іскаашета,V-,ӣскаа̄шета
мене,Pp,мене
не,Df,Не
вѣдѣаста,V-,вѣдѣа̄ста
лі,Du,ли
ѣко,G-,Ѣ̄ко
въ,R-,въ
тѣхъ,Pd,тѣхъ
ѣже,Pr,ѣ̄же
сѫтъ,V-,сѫтъ
оца,Nb,о̄ц҃а
моего,Ps,мое̄го
достоітъ,V-,достоӣтъ
мі,Pp,ми
бъіт,V-,бъіт҃
і,C-,ӣ
та,Pd,та
не,Df,не
разоумѣсте,V-,раӡоумѣсте
гла,V-,г҃ла
іже,Pr,і̄же
рече,V-,рече
іма,Pp,ӣма
і,C-,ӣ
съніде,V-,съниде
съ,R-,съ
німа,Pp,нима
і,C-,ӣ
пріде,V-,приде
въ,R-,въ
назаретъ,Ne,наӡаретъ
і,C-,ӣ
бѣ,V-,бѣ
повіноуѧ,V-,повиноуѧ̄
сѧ,Pk,сѧ
іма,Pp,ӣма
і,C-,Ӣ
мті,Nb,м҃ти
его,Pp,е̄го
съблюдааше,V-,съблюдаа̄̄ше
всѧ,Px,вс̄ѧ
глъі,Nb,г҃лъи
сі,Pd,сі
въ,R-,въ
срдці,Nb,с҃рдци
своемъ,Pt,свое̄мъ
ісъ,Ne,Ӣс҃ъ
же,Df,же
спѣаше,V-,спѣа̄ше
прѣмѫдростіѭ,Nb,прѣмѫдростиѭ̄
і,C-,ӣ
тѣломъ,Nb,тѣломъ
і,C-,᾽и
блдтіѭ,Nb,блд҃ти᾽ѭ
от,R-,от҃
ба,Nb,б҃а
і,C-,и
чкь,Nb,ч҃кь
въ,R-,Въ
пѧтое,Mo,пѧтое̄
на,R-,на
десѧте,Ma,десѧте
лѣто,Nb,лѣто
влдчствіѣ,Nb,в҃лдчств̄иѣ̄
тіверіѣ,Ne,тівериѣ̄
кесарѣ,Nb,кесарѣ̄
обладаѭштоу,V-,О̄бладаѭщоу
понтъскоумоу,A-,пон᾽тъс᾽коумоу
пілатоу,Ne,пі̄лат̄оу
іюдеѭ,Ne,Ӣю̄деѭ̄
і,C-,Ӣ
четврътовластьствоуѭштоу,V-,четвр̄ътовластьствоуѭ̄щоу
галілеѭ,Ne,галилеѭ̄
іродоу,Ne,ӣродоу
філіпоу,Ne,філіпоу
же,Df,же
братоу,Nb,братоу
его,Pp,е̄го
четврътовластьствоуѭштоу,V-,четврътовластьствоуѭ̄щоу
тоуріеѭ,Ne,тѹрие̄ѭ̄
і,C-,᾽и
страхонітъскоѭ,A-,ст̄рахонитъскоѭ̄
страноѭ,Nb,с᾽трано᾽ѭ
і,C-,Ӣ
люсанію,Nb,люсанию̄
четврътовластьствоуѭштоу,V-,чет̄връ̄товластьс᾽тво̄уѭ̄щоу
авілініеѭ,Ne,а̄вілиние̄ѭ̆
прі,R-,при
архіереоу,Nb,а̄рх̄ие̄рео̄у
аннѣ,Ne,а̄нн̄ѣ
і,C-,ӣ
каіафѣ,Ne,каӣа̄фѣ
бъіс,V-,Бъис҃
глъ,Nb,г҃лъ
бжіі,A-,б҃жіи
кь,R-,кь
іоаноу,Ne,ӣо̄а̄ноу
сноу,Nb,с҃ноу
захарііноу,A-,ӡахариӣноу
въ,R-,въ
поустъіні,Nb,поустъіні
і,C-,Ӣ
пріде,V-,пріде
въ,R-,въ
всѭ,Px,в᾽сѭ̄̄
странѫ,Nb,ст̄ранѫ
іерданьскѫ,A-,᾽ие̄рда̄ньскѫ
проповѣдаѧ,V-,проповѣдаѧ̄
крштеніе,Nb,к҃рщение̄
въ,R-,въ
оставленіе,Nb,о̄ставление̄
грѣхомъ,Nb,грѣхомъ
ѣкоже,Dq,ѣ̄коже
естъ,V-,е̄стъ
пісано,V-,пісано
въ,R-,въ
кьнігахъ,Nb,кьнигахъ
словесънъііхъ,A-,словесънъиӣхъ
ісаіѧ,Ne,ӣсаӣѧ̄
пррка,Nb,прр҃ка
глшта,V-,г҃лща
глас,Nb,глас҃
въпіѭштааго,V-,въпіѭ̄щаа̄го
въ,R-,въ
поустъіні,Nb,поустъини
оуготоваіте,V-,о̄уготоваӣте
пѫть,Nb,пѫть
гнь,A-,г҃нь
правъі,A-,правъи
творіте,V-,творіте
стьзѧ,Nb,стьѕѧ
его,Pp,е̄го
вьсѣка,A-,вьсѣка
дебрь,Nb,дебрь
ісплънітъ,V-,ӣсплънитъ
сѧ,Pk,сѧ
і,C-,ӣ
вьсѣка,A-,вьсѣка
гора,Nb,гора
і,C-,ӣ
хлъмъ,Nb,х᾽лъмъ
сьмѣрітъ,V-,сьмѣрітъ
сѧ,Pk,сѧ
і,C-,Ӣ
бѫдѫтъ,V-,бѫдѫтъ
стръпътънаа,A-,стръпътънаа̄
въ,R-,въ
праваа,A-,праваа̄
і,C-,ӣ
остріі,A-,о̄стриӣ
въ,R-,въ
пѫті,Nb,пѫті
гладъкъі,A-,гладъкъи
і,C-,ӣ
оузьрітъ,V-,о̄уӡьритъ
всѣка,A-,в῾с̄ѣка
плъть,Nb,плъть
спсеніе,Nb,с҃псение̄
бжіе,A-,б҃жіе
і,C-,ӣ
глааше,V-,г҃лаа̄ше
ісходѧштіімъ,V-,ӣсходѧщиӣмъ
народомъ,Nb,народомъ
кръстіт,V-,кр̄ъстіт
сѧ,Pk,᾽сѧ
оть,R-,о̄ть
него,Pp,него
і,C-,ӣ
штѧді,V-,щѧди
ехідьнова,A-,е̄хидь̄нов̄а
кто,Pi,кт̄о
съказа,V-,съкаӡа
вамъ,Pp,вамъ
бѣжаті,V-,бѣжати
от,R-,от҃
грѧдѫштааго,V-,грѧдѫщаа̄го
гнѣва,Nb,гнѣва
сътворіте,V-,сътворіте
оубо,Df,о̄убо
плодъі,Nb,плодъі
достоінъі,A-,достоӣнъі
покааніѣ,Nb,покаа̄ніѣ̄
і,C-,ӣ
не,Df,не
начінаіте,V-,начинаӣте
глаті,V-,г҃лати
въ,R-,въ
себѣ,Pk,себѣ
ѣко,G-,ѣ̄ко
оца,Nb,о̄ц҃а
імамъ,V-,ӣмамъ
авраама,Ne,а̄враа̄ма
глѭ,V-,Г҃лѭ
бо,Df,бо
вамъ,Pp,вамъ
ѣко,G-,ѣ̄ко
можетъ,V-,можетъ
бъ,Nb,б҃ъ
отъ,R-,о̄тъ
каменіѣ,Nb,камениѣ
сего,Pd,сего
въздвігнѫті,V-,въӡдвигнѫти
чѧда,Nb,чѧда
авраамоу,Ne,а̄враа̄моу
оуже,Df,О̄уже
і,C-,ӣ
секъіра,Nb,секъіра
прі,R-,при
кореніі,Nb,кореніӣ
дрѣва,Nb,дрѣва
лежітъ,V-,лежитъ
въсѣко,Df,въсѣко
оубо,Df,о̄убо
дрѣво,Nb,дрѣво
не,Df,не
творѧште,V-,творѧште
плода,Nb,плода
добра,A-,добра
посѣкаѭтъ,V-,посѣкаѭ̄тъ
і,C-,᾽ӣ
въ,R-,въ
огнь,Nb,о̄гнь
въмѣтаѭт,V-,въм̄ѣт̄аѭ̄т
въпрашаахѫ,V-,въпрашаа̄хѫ
же,Df,же
і,C-,и
народі,Nb,народи
глште,V-,г҃лще
оучітелю,Nb,о̄учі̄телю
чьто,Pi,чьто
сътворімь,V-,сътворімь
отъвѣштавъ,V-,отъвѣщавъ
же,Df,же
глааше,V-,г҃лаа̄ше
імъ,Pp,ӣмъ
імѣѧі,V-,ӣмѣѧ̄ӣ
дьвѣ,Ma,дьвѣ
різѣ,Nb,ріӡѣ
дъа,V-,дъа
дъастъ,V-,дъастъ
не,Df,не
імѫштоумоу,V-,ӣмѫщоумоу
і,C-,Ӣ
імѣѧі,V-,ӣмѣѧ̄ӣ
брашно,Nb,брашн̄о
такожде,Df,такожде
да,G-,да
творітъ,V-,творитъ
прідѫ,V-,Прідѫ
же,Df,же
і,C-,ӣ
мъітаре,Nb,мъитаре
кръстітъ,V-,кръстітъ
сѧ,Pk,сѧ
і,C-,ӣ
рѣшѧ,V-,рѣшѧ
кь,R-,кь
немоу,Pp,немоу
оучітелю,Nb,о̄учітелю
чьто,Pi,чьто
сътворімъ,V-,сътворімъ
онъ,Pd,о̄нъ
же,Df,же
рече,V-,рече
нічесоже,Px,ничесоже
боле,A-,боле
повелѣнааго,V-,повелѣнаа̄го
вамъ,Pp,вамъ
творіте,V-,творите
въпрашаахѫ,V-,Въпрашаа̄хѫ
же,Df,же
і,C-,ӣ
і,C-,ӣ
воіні,Nb,воӣни
глште,V-,г҃лще
і,C-,ӣ
мъі,Pp,мъи
чьто,Pi,чьто
сътворімъ,V-,сътворимъ
і,C-,ӣ
рече,V-,рече
кь,R-,кь
німъ,Pp,нимъ
нікогоже,Px,никогоже
не,Df,не
обідіте,V-,о̄бідіте
ні,C-,ни
оклеветаіте,V-,о̄клеветаӣте
і,C-,ӣ
доволні,V-,дов̄олн̄и
бѫдѣте,V-,бѫдѣте
оброкъі,Nb,о̄брокъі
вашімі,Ps,вашіми
чаѭштемъ,V-,Чаѭ̆штемъ
же,Df,же
людемъ,Nb,людемъ
і,C-,ӣ
помъішлѣѭштемъ,V-,помъішлѣѭ̄щемъ
вь,R-,вь
себѣ,Pk,себѣ
въ,R-,въ
срдцііхъ,Nb,с҃рдциӣхъ
своіхъ,Pt,своӣхъ
о,R-,о̄
іоанѣ,Ne,ӣо̄а̄нѣ
еда,Du,е̄да
тъ,Pd,тъ
естъ,V-,е̄стъ
хъ,Ne,х҃ъ
отвѣштавааше,V-,Ѡт҃вѣщаваа̄ше
іоанъ,Ne,ӣо̄а̄нъ
въсѣмъ,Px,въсѣмъ
глѧ,V-,г҃лѧ
азъ,Pp,А̄ӡъ
оубо,Df,о̄убо
крштаѭ,V-,к҃рщаѭ̄
въі,Pp,въи
водоѭ,Nb,водоѭ̄
грѧдетъ,V-,Грѧдетъ
же,Df,же
крѣплеі,A-,крѣплеӣ
мене,Pp,мене
емоуже,Pr,Е̄моуже
нѣсмъ,V-,нѣсм̄ъ
достоінъ,A-,достоӣнъ
отрѣшіті,V-,о̄трѣшиті
ремене,Nb,ремене
сапогоу,Nb,сапогоу
его,Pp,е̄го
тъ,Pd,тъ
въі,Pp,въі
кръстітъ,V-,кръститъ
дхмъ,Nb,д҃хмъ
стъіімъ,A-,с҃тъиӣмъ
і,C-,ӣ
огнемъ,Nb,о̄гнемъ
емоуже,Pr,῾Емоуже
лопата,Nb,лопата
въ,R-,въ
рѫкоу,Nb,рѫкоу
его,Pp,е̄го
і,C-,Ӣ
потрѣбітъ,V-,потрѣбітъ
гоумно,Nb,гоумно̄
свое,Pt,свое̄
і,C-,Ӣ
съберетъ,V-,съберетъ
пшеніцѫ,Nb,пше̄ницѫ
въ,R-,въ
жітьніцѫ,Nb,жітьницѫ
своѭ,Pt,своѭ̄
а,C-,а̄
плѣвъі,Nb,плѣвъі
съжежетъ,V-,съжежетъ
огнемъ,Nb,о̄гнемъ
негасѧштіім,V-,негасѧщиӣм
многа,A-,Мн̄ога
же,Df,же
іна,Px,ӣна̄
оутѣшаѧ,V-,о̄утѣшаѧ̄
благовѣстьствовааше,V-,благовѣстьствоваа̄ше
людемъ,Nb,людемъ
пріде,V-,Пріде
ісъ,Ne,ӣс҃ъ
въ,R-,въ
назаретъ,Ne,наӡаретъ
ідеже,Dq,ӣдеже
бѣ,V-,бѣ
въспітѣнъ,V-,въспитѣнъ
і,C-,ӣ
въніде,V-,въниде
по,R-,по
объічаю,Nb,о̄бъічаю̄
своемоу,Pt,свое̄моу
въ,R-,въ
день,Nb,день
сѫботънъі,A-,сѫботънъі
въ,R-,въ
сьньміште,Nb,сьньмище
і,C-,и
вьстачістъ,A-,вьстачістъ
і,C-,ӣ
въдашѧ,V-,въдашѧ
емоу,Pp,е̄моу
кьнігъі,Nb,кьнигъі
ісаіѧ,Ne,ӣсаӣѧ̄
пррка,Nb,п҃ррка
і,C-,ӣ
разгьнѫвъ,V-,раӡгьнѫвъ
кьнігъі,Nb,кьнигъи
обрѣте,V-,о̄брѣте
мѣсто,Nb,мѣсто
ідеже,Dq,ӣдеже
бѣ,V-,бѣ
напісано,V-,напісано
дхъ,Nb,Д҃хъ
гнь,A-,г҃нь
на,R-,на
мьнѣ,Pp,мьнѣ҃
егоже,Pr,е̄гоже
раді,R-,раді
помаза,V-,помаӡа
мѧ,Pp,мѧ
благовѣстіті,V-,Благовѣстіти
ніштіімъ,A-,нищиӣмъ
посъла,V-,посъла
мѧ,Pp,мѧ
іцѣлітъ,V-,ӣцѣлітъ
съкроушенъіхъ,A-,съкроушенъіхъ
срдцемъ,Nb,с҃рдцемъ
проповѣдаті,V-,проповѣдати
плѣньнікомъ,Nb,плѣньникомъ
отпоуштеніе,Nb,от҃поуштение̄
слѣпъімъ,A-,слѣпъімъ
прозьрѣніе,Nb,проӡьрѣніе̄
отпоустіті,V-,От҃поустити
съкроушенъіѧ,V-,съкроушенъіѧ̄
въ,R-,въ
отърадѫ,Nb,о̄търадѫ
проповѣдаті,V-,Проповѣдати
лѣто,Nb,лѣто
гне,A-,г҃не
пріѧтьно,A-,приѧ̄тьно
і,C-,Ӣ
съгьнѫвъ,V-,съгьнѫвъ
кьнігъі,Nb,кьнігъи
въдастъ,V-,въдастъ
слоузѣ,Nb,слоуѕѣ
і,C-,ӣ
сѣде,V-,сѣде
і,C-,ӣ
вьсѣмъ,Px,вьсѣмъ
въ,R-,въ
сьньмішті,Nb,сьньмишти
очі,Nb,о̄чі
бѣашете,V-,бѣа̄шете
зьрѧшті,V-,ӡьрѧшти
на,R-,на
нь,Pp,нь
начѧтъ,V-,Начѧтъ
же,Df,же
глаті,V-,г҃латі
кь,R-,кь
німъ,Pp,німъ
ѣко,G-,Ѣ̄ко
дьнесь,Df,дьнесь
събъіс,V-,събъіс҃
сѧ,Pk,сѧ
пісаніе,Nb,писание̄
се,Pd,се
въ,R-,въ
оушію,Nb,о̄ушию̄
вашею,Ps,вашею̄
і,C-,ӣ
вьсі,Px,вьси
сьвѣдѣтельствоваахѫ,V-,сьвѣдѣтельств̄оваа̄хѫ
емоу,Pp,е̄моу
і,C-,ӣ
дівлѣахѫ,V-,дівлѣа̄хѫ
сѧ,Pk,сѧ
о,R-,о̄
словесехъ,Nb,словесехъ
і,C-,ӣ
благодѣті,Nb,благодѣті
ісходѧштііхъ,V-,ӣсходѧштиӣхъ
із,R-,ӣӡ
оустъ,Nb,оустъ
его,Pp,е̄го
і,C-,Ӣ
рече,V-,рече
кь,R-,кь
німъ,Pp,нимъ
всѣко,A-,всѣ̄ко
речете,V-,речете
мі,Pp,ми
прітчѫ,Nb,прітч̄ѫ
сіѭ,Pd,сіѭ̄
врачоу,Nb,врачю
іцѣлі,V-,ӣцѣлі
сѧ,Pk,сѧ
самъ,Pd,самъ
і,C-,ӣ
рѣшѧ,V-,рѣшѧ
емоу,Pp,е̄моу
еліко,Pr,е̄ліко
слъішахомъ,V-,слъішахомъ
бъівъшііхъ,V-,бъівъшиӣхъ
въ,R-,въ
капернаоумѣ,Ne,каперн̄ао̄умѣ
сътворі,V-,сътвори
і,C-,ӣ
сьде,Df,сьде
въ,R-,въ
отечствіі,Nb,о̄т҃ечствиӣ
своемъ,Pt,свое̄мъ
рече,V-,Рече
же,Df,же
амін,I-,᾽амін
глѭ,V-,г҃лѭ
вамъ,Pp,вамъ
ѣко,G-,Ѣ̄ко
ніторъі,Mo,ниторъі
же,Df,же
прркъ,Nb,п҃рркъ
не,Df,не
пріѧтенъ,A-,приѧ̄тенъ
есть,V-,е̄сть
въ,R-,въ
отчствіі,Nb,о̄т҃чствиӣ
своемъ,Pt,сво҃е̄мъ
въ,R-,Въ
істінѫ,Nb,ӣстінѫ
же,Df,же
глѭ,V-,г҃лѭ
вамъ,Pp,вамъ
ѣко,G-,ѣ̄ко
мъногъі,A-,мъногъи
въдовіцѧ,Nb,въдовицѧ
бѣшѧ,V-,бѣшѧ
въ,R-,въ
дьні,Nb,дьни
іліінъі,A-,ӣліӣнъи
въ,R-,въ
ізлі,Ne,ӣӡ҃ли
егда,Dq,Е̄гда
заключі,V-,ӡаключи
сѧ,Pk,сѧ
нбо,Nb,н҃бо
трі,Ma,три
лѣта,Nb,лѣта
і,C-,ӣ
шесть,Ma,шесть
мѣць,Nb,м҃ѣ҃ць
ѣко,G-,ѣ̄ко
бъіс,V-,бъис҃
гладъ,Nb,гладъ
велеі,A-,велеӣ
по,R-,по
въсеі,Px,въсеӣ
земі,Nb,ӡеми
і,C-,Ӣ
ні,C-,ни
кь,R-,кь
едіноі,Ma,е̄диноӣ
же,Df,же
іхъ,Pp,ӣхъ
посъланъ,V-,посъланъ
бъістъ,V-,бъистъ
іліѣ,Ne,ӣлиѣ̄
тъкмо,Df,тъкм̄о
въ,R-,въ
саревтѫ,Nb,саревтѫ
сідонъскѫѭ,A-,сидонъскѫѭ̄
кь,R-,кь
женѣ,Nb,женѣ
въдовіці,Nb,въдовици
і,C-,Ӣ
мнозі,A-,мно̄ѕи
бѣшѧ,V-,бѣшѧ
прокажені,A-,прокажени
въ,R-,въ
ізлі,Ne,᾽҃иӡли
прі,R-,при
іелісеі,Ne,ӣе̄лісеи
пррцѣ,Nb,прр҃цѣ
і,C-,ӣ
ні,Df,ни
едінъ,Ma,е̄дінъ
же,Df,же
от,R-,от҃
ніхъ,Pp,нихъ
очісті,V-,о̄чисти
сѧ,Pk,сѧ
тькмо,Df,тькмо
немманъ,Ne,нем̄᾽манъ
асоурскъіі,A-,а̄сѹ᾽рск᾽ъиі̄
і,C-,Ӣ
ісплънішѧ,V-,ӣсплънишѧ
сѧ,Pk,сѧ
въсі,Px,въси
ѣрості,Nb,ѣ̄рости
на,R-,на
сьньміштііхъ,V-,сьньмищіӣхъ
слъішѧште,V-,слъишѧще
сіі,Pd,сиӣ
і,C-,Ӣ
въставъше,V-,въставъше
ізгьнашѧ,V-,ӣӡгьнашѧ
і,C-,ӣ
із,R-,ӣӡ
града,Nb,града
і,C-,Ӣ
вѣсѧ,V-,вѣсѧ
і,C-,ӣ
до,R-,до
връха,Nb,връха
горъі,Nb,горъі
на,R-,на
неіже,Pr,неӣже
градъ,Nb,градъ
іхъ,Pp,ӣхъ
съзьданъ,V-,съӡьданъ
бѣаше,V-,бѣа̄ше
да,G-,да
бѫ,V-,бѫ
і,C-,ӣ
нізьрінѫлі,V-,ниӡьрінѫлі
онъ,Pd,О̄нъ
же,Df,же
прошедъ,V-,прошедъ
по,R-,по
срѣдѣ,Nb,срѣдѣ
іхъ,Pp,ӣхъ
ідѣаше,V-,ӣдѣа̄ше
і,C-,и
въніде,V-,въниде
въ,R-,въ
капернаоумъ,Ne,капернао̄умъ
въ,R-,въ
градъ,Nb,градъ
галілеіскь,A-,галилеӣск̄ь
і,C-,Ӣ
бѣ,V-,бѣ
оучѧ,V-,оучѧ
въ,R-,въ
сѫботъі,Nb,сѫботъі
і,C-,᾽и
оужасаахѫ,V-,о̄ужаса᾽ахѫ
сѧ,Pk,сѧ
о,R-,о̄
оученіі,Nb,о̄ученіӣ
его,Pp,е̄го
ѣко,G-,Ѣ̄ко
съ,R-,съ
властіѭ,Nb,властіѭ
бѣ,V-,бѣ
слово,Nb,слово
его,Pp,е̄го
і,C-,ӣ
бѣ,V-,бѣ
въ,R-,въ
сьньмішті,Nb,сьньмішті
члкъ,Nb,ч҃лкъ
імъі,V-,ӣмъи҃
бѣсъ,Nb,бѣсъ
нечістъ,A-,нечістъ
і,C-,῾И
възьпі,V-,въӡьпі
гласмъ,Nb,глас҃мъ
веліемъ,A-,веліе̄мъ
глѧ,V-,г҃лѧ
остані,V-,О̄стані
что,Pi,чт̄о
естъ,V-,е̄стъ
нам,Pp,нам
і,C-,ӣ
тебѣ,Pp,тебѣ
ісе,Ne,᾽҃исе
назарѣніне,Nb,наӡарѣніне
прішелъ,V-,Прішелъ
есі,V-,е̄сі
погоубітъ,V-,погоубітъ
насъ,Pp,насъ
вѣмъ,V-,вѣмъ
тѧ,Pp,тѧ
кто,Pi,кт̄о
есі,V-,е̄сі
стъіі,A-,с҃тъиӣ
бжіі,A-,б҃жіӣ
і,C-,Ӣ
запрѣті,V-,ӡапрѣті
емоу,Pp,е̄моу
ісъ,Ne,ӣс҃ъ
глѧ,V-,г҃лѧ
помлъчі,V-,Помл҃ъ̄чі
і,C-,ӣ
ізіді,V-,ӣӡіді
із,R-,ӣӡ
него,Pp,него
і,C-,ӣ
повръгъ,V-,повръгъ
і,C-,ӣ
бѣсъ,Nb,бѣсъ
ізіде,V-,ӣӡіде
із,R-,ӣӡ
него,Pp,него
нікакоже,Df,никакоже
не,Df,не
врѣждъ,V-,врѣждъ
его,Pp,е̄го
і,C-,ӣ
бъіс,V-,бъис҃
оужасъ,Nb,о̄ужасъ
на,R-,на
вьсѣхъ,Px,вьсѣхъ
і,C-,ӣ
сътѧзаахѫ,V-,сътѧѕаа̄хѫ
сѧ,Pk,сѧ
дроугъ,Pc,дроугъ
кь,R-,кь
дроугоу,Pc,дроугоу
глште,V-,г҃лще
что,Pi,чт̄о
естъ,V-,е̄стъ
слово,Nb,слово
се,Pd,се
ѣко,Df,Ѣ̄ко
властіѭ,Nb,властіѭ̄
і,C-,ӣ
сілоѭ,Nb,сілоѭ̆
велітъ,V-,велітъ
нечістъіімъ,A-,нечістъіӣмъ
дхмъ,Nb,д҃хмъ
і,C-,ӣ
ісходѧтъ,V-,ӣсходѧтъ
стоѧ,V-,Стоѧ̄
бѣ,V-,бѣ
ісъ,Ne,ӣс҃ъ
прі,R-,прі
езерѣ,Nb,е̄ӡерѣ
генісаретстѣ,A-,ђенісарет᾽ст̄ѣ
і,C-,Ӣ
відѣ,V-,видѣ
дъва,Ma,дъва
кораблѣ,Nb,кораблѣ
стоѧшта,V-,стоѧ̄ща
прі,R-,при
езерѣ,Nb,е̄ӡерѣ
ръібітві,V-,ръібітві
же,Df,же
ошедъше,V-,᾽ошедъше
от,R-,от҃
нею,Pp,нею̄
плакаахѫ,V-,плакаа̄хѫ
мрѣжѧ,Nb,мрѣжѧ
вълѣзь,Nb,Вълѣӡь
же,Df,же
въ,R-,въ
едінъ,Ma,е̄дінъ
от,R-,от҃
корабіцоу,Nb,корабіцю
іже,Pr,і̄же
бѣ,V-,бѣ
сімоновъ,A-,сімоновъ
молі,V-,молі
і,C-,ӣ
от,R-,о̄т
землѧ,Nb,ӡемл҃ѧ
възіті,V-,въӡити
мало,Df,мало
і,C-,Ӣ
ісѣдъ,V-,ӣсѣдъ
іс,Ne,ӣс
кораблѣ,Nb,кораблѣ
оучааше,V-,᾽оучаа̄ше
народъі,Nb,народъі
ѣкоже,Dq,Ѣ̆коже
прѣста,V-,прѣста
глѧ,V-,г҃лѧ
рече,V-,рече
къ,R-,къ
сімоноу,Ne,сімоноу
въѣді,V-,въѣ̄ді
въ,R-,въ
глѫбінѫ,Nb,глѫбінѫ
і,C-,ӣ
въметіте,V-,въметіте
мрѣжѧ,Nb,мрѣжѧ
вашѧ,Ps,вашѧ
въ,R-,въ
ловітвѫ,Nb,ловитв̄ѫ
і,C-,ӣ
отъвѣштавъ,V-,о̄тъвѣщавъ
сімонъ,Ne,сімонъ
рече,V-,рече
емоу,Pp,е̄моу
наставьніче,Nb,Наставьніче
об,R-,о̄б
ношть,Nb,ношть
всѫ,Px,вс̄ѫ
троуждъше,V-,троуждъше
сѧ,Pk,сѧ
не,Df,не
ѧхомъ,V-,᾽ѧхомъ
нічесоже,Px,нічесоже
по,R-,По
глоу,Nb,г҃лоу
же,Df,же
твоемоу,Ps,твое̄моу
въметем,V-,въметем
мрѣжѧ,Nb,мр̄ѣжѧ
і,C-,ӣ
се,Pd,се
сътворьше,V-,сътворьше
обѧсѧ,V-,о̄бѧсѧ
множъство,Nb,мн̄ожъство
ръібъ,Nb,ръибъ
протръзаахѫ,V-,протръѕаа̄хѫ
же,Df,же
сѧ,Pk,сѧ
мрѣжѧ,Nb,мрѣжѧ
іхъ,Pp,ӣхъ
і,C-,Ӣ
поманѫшѧ,V-,поманѫшѧ
прічѧстьнікомъ,Nb,прічѧстьникомъ
іже,Pr,і̄же
бѣахѫ,V-,бѣа̄хѫ
въ,R-,въ
дроузѣмь,A-,дроуѕѣмь
корабі,Nb,корабі
да,G-,да
прішедъше,V-,прішедъше
помогѫтъ,V-,помогѫтъ
імъ,Pp,ӣмъ
і,C-,ӣ
прідѫ,V-,придѫ҃̅
і,C-,ӣ
ісплънішѧ,V-,ӣсплънішѧ
о,R-,о̄
ба,Nb,ба
кораблѣ,Nb,кораблѣ
ѣко,G-,ѣ̄ко
погрѫжаті,V-,погрѫжати
сѧ,Pk,сѧ
іма,Pp,ӣма
відѣвъ,V-,Відѣвъ
же,Df,же
сімонъ,Ne,сімонъ
петръ,Ne,петръ
пріпаде,V-,пріпаде
къ,R-,къ
колѣнома,Nb,колѣнома
ісвома,A-,ӣс҃вома
глѧ,V-,г҃лѧ
ізіді,V-,ӣӡіді
от,R-,от҃
мене,Pp,мене
ѣко,G-,ѣ̄ко
мѫжъ,Nb,мѫжъ
грѣшенъ,A-,грѣшенъ
есмъ,V-,᾽есмъ
гі,Nb,г҃і
оужасъ,Nb,῾Оужасъ
бо,Df,бо
одръжааше,V-,о̄дръжаа̄ше
і,C-,ӣ
і,C-,ӣ
всѧ,Px,в᾽сѧ
іже,Pr,і̄же
бѣахѫ,V-,бѣа̄хѫ
съ,R-,съ
німъ,Pp,німъ
о,R-,о̄
ловітвѣ,Nb,ловітвѣ
ръібъ,Nb,ръібъ
ѧже,Pr,ѧ̄же
ѧсѧ,V-,ѧ̄сѧ
такожде,Df,Такожде
і,C-,ӣ
іакова,Ne,ӣа̄кова
і,C-,ӣ
іоана,Ne,ӣо̄а̄на
сна,Nb,с҃на
зеведеова,A-,ӡеведео̄ва
ѣже,Pr,ѣ̄же
бѣсте,V-,бѣсте
обештьніка,Nb,о̄бештьника
сімонові,Ne,сімонові
і,C-,ӣ
рече,V-,рече
къ,R-,къ
сіноу,Nb,синоу
ісъ,Ne,ӣс҃ъ
не,Df,не
боі,V-,боӣ
сѧ,Pk,сѧ
от,R-,ѡт҃
селѣ,Nb,селѣ
бѫдеші,V-,бѫдеши
члкъі,Nb,ч҃лкъи
ловѧ,V-,ловѧ
ізвезъше,V-,ӣӡвеӡъше
кораблъ,V-,кораблъ
на,R-,на
землѭ,Nb,ӡемл҃᾽ѭ
і,C-,ӣ
оставъше,V-,о̄ставъше
въсе,Px,въсе
въ,R-,въ
слѣдъ,Nb,слѣдъ
его,Pp,е̄го
ідѫ,V-,ӣдѫ
бѣ,V-,бѣ
оучѧ,V-,о̄учѧ
ісъ,Ne,ӣс҃ъ
і,C-,ӣ
бѣахѫ,V-,бѣа̄хѫ
сѣдѧште,V-,сѣдѧще
фарісеі,Nb,фарісеӣ
і,C-,ӣ
