бѣ|бѣ|247997|Codex Zographensis|John 10
ꙇ|і|247998|Codex Zographensis|John 10
мнози|мнозі|247999|Codex Zographensis|John 10
вѣровашѧ|вѣровашѧ|248000|Codex Zographensis|John 10
вь|вь|248001|Codex Zographensis|John 10
н҄его|него|248002|Codex Zographensis|John 10
тоу|тоу|248003|Codex Zographensis|John 10
Бѣ|бѣ|248004|Codex Zographensis|John 11
же|же|248005|Codex Zographensis|John 11
етеръ|етеръ|248006|Codex Zographensis|John 11
болѧ|болѧ|248007|Codex Zographensis|John 11
лазарь|лазарь|248008|Codex Zographensis|John 11
отъ|отъ|248009|Codex Zographensis|John 11
витаниѩ|вітаніѧ|248010|Codex Zographensis|John 11
градьца|градьца|248011|Codex Zographensis|John 11
марина|маріна|248012|Codex Zographensis|John 11
ꙇ|і|248013|Codex Zographensis|John 11
марътꙑ|марътъі|248014|Codex Zographensis|John 11
сестрꙑ|сестръі|248015|Codex Zographensis|John 11
еѩ|еѧ|248016|Codex Zographensis|John 11
бѣ|бѣ|248017|Codex Zographensis|John 11
же|же|248018|Codex Zographensis|John 11
мариѣ|маріѣ|248019|Codex Zographensis|John 11
помазавъшиѣ|помазавъшіѣ|248020|Codex Zographensis|John 11
г҃ѣ|гѣ|248021|Codex Zographensis|John 11
муромь|муромь|248022|Codex Zographensis|John 11
ꙇ|і|248023|Codex Zographensis|John 11
отьръши|отьръші|248024|Codex Zographensis|John 11
ноѕѣ|нозѣ|248025|Codex Zographensis|John 11
его|его|248026|Codex Zographensis|John 11
власꙑ|власъі|248027|Codex Zographensis|John 11
своꙇми|своімі|248028|Codex Zographensis|John 11
еѩже|еѧже|248029|Codex Zographensis|John 11
братъ|братъ|248030|Codex Zographensis|John 11
лазарь|лазарь|248031|Codex Zographensis|John 11
болѣаше|болѣаше|248032|Codex Zographensis|John 11
посъласте|посъласте|248033|Codex Zographensis|John 11
же|же|248034|Codex Zographensis|John 11
сестрѣ|сестрѣ|248035|Codex Zographensis|John 11
его|его|248036|Codex Zographensis|John 11
къ|къ|248037|Codex Zographensis|John 11
н҄емоу|немоу|248038|Codex Zographensis|John 11
г҃лѭшти|глѭшті|248039|Codex Zographensis|John 11
г҃и|гі|248040|Codex Zographensis|John 11
се|се|248041|Codex Zographensis|John 11
егоже|егоже|248042|Codex Zographensis|John 11
тꙑ|тъі|248043|Codex Zographensis|John 11
л҄юбиши|любіші|248044|Codex Zographensis|John 11
болитъ|болітъ|248045|Codex Zographensis|John 11
слꙑшавъ|слъішавъ|248046|Codex Zographensis|John 11
же|же|248047|Codex Zographensis|John 11
и҃с|іс|248048|Codex Zographensis|John 11
рече|рече|248049|Codex Zographensis|John 11
си|сі|248050|Codex Zographensis|John 11
болѣзнь|болѣзнь|248051|Codex Zographensis|John 11
нѣстъ|нѣстъ|248052|Codex Zographensis|John 11
къ|къ|248053|Codex Zographensis|John 11
съмръти|съмръті|248054|Codex Zographensis|John 11
нъ|нъ|248055|Codex Zographensis|John 11
къ|къ|248056|Codex Zographensis|John 11
славѣ|славѣ|248057|Codex Zographensis|John 11
б҃жꙇ|бжі|248058|Codex Zographensis|John 11
да|да|248059|Codex Zographensis|John 11
прославитъ|прославітъ|248060|Codex Zographensis|John 11
сѧ|сѧ|248061|Codex Zographensis|John 11
с҃нъ|снъ|248062|Codex Zographensis|John 11
б҃жи|бжі|248063|Codex Zographensis|John 11
еѭ|еѭ|248064|Codex Zographensis|John 11
л҄юбл҄ѣаше|люблѣаше|248065|Codex Zographensis|John 11
же|же|248066|Codex Zographensis|John 11
ꙇ҃с|іс|248067|Codex Zographensis|John 11
марⸯтѫ|мартѫ|248068|Codex Zographensis|John 11
ꙇ|і|248069|Codex Zographensis|John 11
сестрѫ|сестрѫ|248070|Codex Zographensis|John 11
еѩ|еѧ|248071|Codex Zographensis|John 11
ꙇ|і|248072|Codex Zographensis|John 11
лазарѣ|лазарѣ|248073|Codex Zographensis|John 11
егда|егда|248074|Codex Zographensis|John 11
же|же|248075|Codex Zographensis|John 11
оуслꙑша|оуслъіша|248076|Codex Zographensis|John 11
ѣко|ѣко|248077|Codex Zographensis|John 11
болитъ|болітъ|248078|Codex Zographensis|John 11
тогда|тогда|248079|Codex Zographensis|John 11
же|же|248080|Codex Zographensis|John 11
прѣбꙑстъ|прѣбъістъ|248081|Codex Zographensis|John 11
на|на|248082|Codex Zographensis|John 11
н҄емьже|немьже|248083|Codex Zographensis|John 11
бѣ|бѣ|248084|Codex Zographensis|John 11
мѣстѣ|мѣстѣ|248085|Codex Zographensis|John 11
дъва|дъва|248086|Codex Zographensis|John 11
дьни|дьні|248087|Codex Zographensis|John 11
потомь|потомь|248088|Codex Zographensis|John 11
же|же|248089|Codex Zographensis|John 11
г҃ла|гла|248090|Codex Zographensis|John 11
оучеником|оученіком|248091|Codex Zographensis|John 11
ꙇдѣмъ|ідѣмъ|248092|Codex Zographensis|John 11
въ|въ|248093|Codex Zographensis|John 11
ꙇюдеѭ|іюдеѭ|248094|Codex Zographensis|John 11
пакꙑ|пакъі|248095|Codex Zographensis|John 11
г҃лашѧ|глашѧ|248096|Codex Zographensis|John 11
емоу|емоу|248097|Codex Zographensis|John 11
оученици|оученіці|248098|Codex Zographensis|John 11
равви|равві|248099|Codex Zographensis|John 11
нꙑн҄ѣ|нъінѣ|248100|Codex Zographensis|John 11
ꙇскахѫ|іскахѫ|248101|Codex Zographensis|John 11
тебе|тебе|248102|Codex Zographensis|John 11
камениемь|каменіемь|248103|Codex Zographensis|John 11
побити|побіті|248104|Codex Zographensis|John 11
ꙇюдеі|іюдеі|248105|Codex Zographensis|John 11
ꙇ|і|248106|Codex Zographensis|John 11
пакꙑ|пакъі|248107|Codex Zographensis|John 11
ли|лі|248108|Codex Zographensis|John 11
ꙇдеши|ідеші|248109|Codex Zographensis|John 11
тамо|тамо|248110|Codex Zographensis|John 11
отъвѣшта|отъвѣшта|248111|Codex Zographensis|John 11
и҃с|іс|248112|Codex Zographensis|John 11
не|не|248113|Codex Zographensis|John 11
дъва|дъва|248114|Codex Zographensis|John 11
ли|лі|248115|Codex Zographensis|John 11
на|на|248116|Codex Zographensis|John 11
десѧте|десѧте|248117|Codex Zographensis|John 11
часа|часа|248118|Codex Zographensis|John 11
есте|есте|248119|Codex Zographensis|John 11
въ|въ|248120|Codex Zographensis|John 11
дьни|дьні|248121|Codex Zographensis|John 11
аште|аште|248122|Codex Zographensis|John 11
къто|къто|248123|Codex Zographensis|John 11
ходитъ|ходітъ|248124|Codex Zographensis|John 11
въ|въ|248125|Codex Zographensis|John 11
дьне|дьне|248126|Codex Zographensis|John 11
не|не|248127|Codex Zographensis|John 11
потъкнетъ|потъкнетъ|248128|Codex Zographensis|John 11
сѧ|сѧ|248129|Codex Zographensis|John 11
ѣко|ѣко|248130|Codex Zographensis|John 11
свѣтъ|свѣтъ|248131|Codex Zographensis|John 11
мира|міра|248132|Codex Zographensis|John 11
сего|сего|248133|Codex Zographensis|John 11
видитъ|відітъ|248134|Codex Zographensis|John 11
Аште|аште|248135|Codex Zographensis|John 11
ли|лі|248136|Codex Zographensis|John 11
къто|къто|248137|Codex Zographensis|John 11
ходитъ|ходітъ|248138|Codex Zographensis|John 11
ноштиѭ|ноштіѭ|248139|Codex Zographensis|John 11
потъкнетъ|потъкнетъ|248140|Codex Zographensis|John 11
сѧ|сѧ|248141|Codex Zographensis|John 11
ѣко|ѣко|248142|Codex Zographensis|John 11
свѣта|свѣта|248143|Codex Zographensis|John 11
нѣстъ|нѣстъ|248144|Codex Zographensis|John 11
о|о|248145|Codex Zographensis|John 11
н҄емь|немь|248146|Codex Zographensis|John 11
си|сі|248147|Codex Zographensis|John 11
рече|рече|248148|Codex Zographensis|John 11
ꙇ|і|248149|Codex Zographensis|John 11
по|по|248150|Codex Zographensis|John 11
семь|семь|248151|Codex Zographensis|John 11
г҃ла|гла|248152|Codex Zographensis|John 11
лазарь|лазарь|248153|Codex Zographensis|John 11
дроугъ|дроугъ|248154|Codex Zographensis|John 11
нашь|нашь|248155|Codex Zographensis|John 11
оусъпе|оусъпе|248156|Codex Zographensis|John 11
нъ|нъ|248157|Codex Zographensis|John 11
ꙇдѫ|ідѫ|248158|Codex Zographensis|John 11
да|да|248159|Codex Zographensis|John 11
възбоуждѫ|възбоуждѫ|248160|Codex Zographensis|John 11
і|і|248161|Codex Zographensis|John 11
рѣшѧ|рѣшѧ|248162|Codex Zographensis|John 11
же|же|248163|Codex Zographensis|John 11
оученици|оученіці|248164|Codex Zographensis|John 11
его|его|248165|Codex Zographensis|John 11
г҃и|гі|248166|Codex Zographensis|John 11
аште|аште|248167|Codex Zographensis|John 11
оусъпе|оусъпе|248168|Codex Zographensis|John 11
съпасенъ|съпасенъ|248169|Codex Zographensis|John 11
бѫдетъ|бѫдетъ|248170|Codex Zographensis|John 11
ꙇ҃с|іс|248171|Codex Zographensis|John 11
же|же|248172|Codex Zographensis|John 11
рече|рече|248173|Codex Zographensis|John 11
о|о|248174|Codex Zographensis|John 11
съмръти|съмръті|248175|Codex Zographensis|John 11
его|его|248176|Codex Zographensis|John 11
они|оні|248177|Codex Zographensis|John 11
же|же|248178|Codex Zographensis|John 11
мьнѣшѧ|мьнѣшѧ|248179|Codex Zographensis|John 11
ѣко|ѣко|248180|Codex Zographensis|John 11
о|о|248181|Codex Zographensis|John 11
оусъпениꙇ|оусъпеніі|248182|Codex Zographensis|John 11
сни|сні|248183|Codex Zographensis|John 11
ꙇ|і|248184|Codex Zographensis|John 11
съна|съна|248185|Codex Zographensis|John 11
г҃летъ|глетъ|248186|Codex Zographensis|John 11
тогда|тогда|248187|Codex Zographensis|John 11
рече|рече|248188|Codex Zographensis|John 11
ꙇ҃мъ|імъ|248189|Codex Zographensis|John 11
и҃с|іс|248190|Codex Zographensis|John 11
не|не|248191|Codex Zographensis|John 11
обиноуѩ|обіноуѧ|248192|Codex Zographensis|John 11
сѧ|сѧ|248193|Codex Zographensis|John 11
лазарь|лазарь|248194|Codex Zographensis|John 11
оумьрѣтъ|оумьрѣтъ|248195|Codex Zographensis|John 11
ꙇ|і|248196|Codex Zographensis|John 11
радоуѭ|радоуѭ|248197|Codex Zographensis|John 11
сѧ|сѧ|248198|Codex Zographensis|John 11
васъ|васъ|248199|Codex Zographensis|John 11
ради|раді|248200|Codex Zographensis|John 11
да|да|248201|Codex Zographensis|John 11
вѣрѫ|вѣрѫ|248202|Codex Zographensis|John 11
ꙇмете|імете|248203|Codex Zographensis|John 11
ѣко|ѣко|248204|Codex Zographensis|John 11
не|не|248205|Codex Zographensis|John 11
бѣхъ|бѣхъ|248206|Codex Zographensis|John 11
тоу|тоу|248207|Codex Zographensis|John 11
нъ|нъ|248208|Codex Zographensis|John 11
ꙇдѣмъ|ідѣмъ|248209|Codex Zographensis|John 11
къ|къ|248210|Codex Zographensis|John 11
н҄емоу|немоу|248211|Codex Zographensis|John 11
рече|рече|248212|Codex Zographensis|John 11
же|же|248213|Codex Zographensis|John 11
тⸯома|тома|248214|Codex Zographensis|John 11
нарицаемꙑ|наріцаемъі|248215|Codex Zographensis|John 11
близньць|блізньць|248216|Codex Zographensis|John 11
къ|къ|248217|Codex Zographensis|John 11
оученикомъ|оученікомъ|248218|Codex Zographensis|John 11
ꙇдѣмъ|ідѣмъ|248219|Codex Zographensis|John 11
ꙇ|і|248220|Codex Zographensis|John 11
мꙑ|мъі|248221|Codex Zographensis|John 11
да|да|248222|Codex Zographensis|John 11
оумьремъ|оумьремъ|248223|Codex Zographensis|John 11
съ|съ|248224|Codex Zographensis|John 11
н҄имь|німь|248225|Codex Zographensis|John 11
пришьдъ|прішьдъ|248226|Codex Zographensis|John 11
же|же|248227|Codex Zographensis|John 11
и҃с|іс|248228|Codex Zographensis|John 11
въ|въ|248229|Codex Zographensis|John 11
витаниѭ|вітаніѭ|248230|Codex Zographensis|John 11
обрѣте|обрѣте|248231|Codex Zographensis|John 11
і|і|248232|Codex Zographensis|John 11
четꙑри|четъірі|248233|Codex Zographensis|John 11
дьни|дьні|248234|Codex Zographensis|John 11
ꙇмѫшть|імѫшть|248235|Codex Zographensis|John 11
въ|въ|248236|Codex Zographensis|John 11
гробѣ|гробѣ|248237|Codex Zographensis|John 11
бѣ|бѣ|248238|Codex Zographensis|John 11
же|же|248239|Codex Zographensis|John 11
витаниѣ|вітаніѣ|248240|Codex Zographensis|John 11
близъ|блізъ|248241|Codex Zographensis|John 11
ꙇ҃лма|ілма|248242|Codex Zographensis|John 11
ѣко|ѣко|248243|Codex Zographensis|John 11
д҃|д|248244|Codex Zographensis|John 11
ꙇ҃|і|248245|Codex Zographensis|John 11
стадиі|стадіі|248246|Codex Zographensis|John 11
ꙇ|і|248247|Codex Zographensis|John 11
мнози|мнозі|248248|Codex Zographensis|John 11
же|же|248249|Codex Zographensis|John 11
бѣахѫ|бѣахѫ|248250|Codex Zographensis|John 11
пришьли|прішьлі|248251|Codex Zographensis|John 11
къ|къ|248252|Codex Zographensis|John 11
марⸯтѣ|мартѣ|248253|Codex Zographensis|John 11
ꙇ|і|248254|Codex Zographensis|John 11
марі|марі|248255|Codex Zographensis|John 11
да|да|248256|Codex Zographensis|John 11
оутѣшѧтъ|оутѣшѧтъ|248257|Codex Zographensis|John 11
і|і|248258|Codex Zographensis|John 11
о|о|248259|Codex Zographensis|John 11
братѣ|братѣ|248260|Codex Zographensis|John 11
ею|ею|248261|Codex Zographensis|John 11
маръта|маръта|248262|Codex Zographensis|John 11
же|же|248263|Codex Zographensis|John 11
егда|егда|248264|Codex Zographensis|John 11
оуслꙑша|оуслъіша|248265|Codex Zographensis|John 11
ѣко|ѣко|248266|Codex Zographensis|John 11
и҃с|іс|248267|Codex Zographensis|John 11
грѧдетъ|грѧдетъ|248268|Codex Zographensis|John 11
сърѣте|сърѣте|248269|Codex Zographensis|John 11
і|і|248270|Codex Zographensis|John 11
а|а|248271|Codex Zographensis|John 11
мариѣ|маріѣ|248272|Codex Zographensis|John 11
дома|дома|248273|Codex Zographensis|John 11
сѣдѣаше|сѣдѣаше|248274|Codex Zographensis|John 11
рече|рече|248275|Codex Zographensis|John 11
же|же|248276|Codex Zographensis|John 11
марⸯта|марта|248277|Codex Zographensis|John 11
къ|къ|248278|Codex Zographensis|John 11
і҃су|ісу|248279|Codex Zographensis|John 11
г҃и|гі|248280|Codex Zographensis|John 11
аште|аште|248281|Codex Zographensis|John 11
би|бі|248282|Codex Zographensis|John 11
сьде|сьде|248283|Codex Zographensis|John 11
бꙑлъ|бъілъ|248284|Codex Zographensis|John 11
не|не|248285|Codex Zographensis|John 11
би|бі|248286|Codex Zographensis|John 11
братъ|братъ|248287|Codex Zographensis|John 11
моі|моі|248288|Codex Zographensis|John 11
оумрълъ|оумрълъ|248289|Codex Zographensis|John 11
нꙑн҄ѣ|нъінѣ|248290|Codex Zographensis|John 11
вѣмь|вѣмь|248291|Codex Zographensis|John 11
ѣко|ѣко|248292|Codex Zographensis|John 11
егоже|егоже|248293|Codex Zographensis|John 11
колижьдо|коліжьдо|248294|Codex Zographensis|John 11
просиши|просіші|248295|Codex Zographensis|John 11
отъ|отъ|248296|Codex Zographensis|John 11
б҃а|ба|248297|Codex Zographensis|John 11
дастъ|дастъ|248298|Codex Zographensis|John 11
ти|ті|248299|Codex Zographensis|John 11
б҃ъ|бъ|248300|Codex Zographensis|John 11
г҃ла|гла|248301|Codex Zographensis|John 11
еі|еі|248302|Codex Zographensis|John 11
и҃с|іс|248303|Codex Zographensis|John 11
въскръснетъ|въскръснетъ|248304|Codex Zographensis|John 11
братъ|братъ|248305|Codex Zographensis|John 11
твоі|твоі|248306|Codex Zographensis|John 11
г҃ла|гла|248307|Codex Zographensis|John 11
емоу|емоу|248308|Codex Zographensis|John 11
марⸯта|марта|248309|Codex Zographensis|John 11
вѣмь|вѣмь|248310|Codex Zographensis|John 11
ѣко|ѣко|248311|Codex Zographensis|John 11
въскръснетъ|въскръснетъ|248312|Codex Zographensis|John 11
въ|въ|248313|Codex Zographensis|John 11
въскрѣшение|въскрѣшеніе|248314|Codex Zographensis|John 11
въ|въ|248315|Codex Zographensis|John 11
послѣдьни|послѣдьні|248316|Codex Zographensis|John 11
дьнь|дьнь|248317|Codex Zographensis|John 11
рече|рече|248318|Codex Zographensis|John 11
же|же|248319|Codex Zographensis|John 11
еі|еі|248320|Codex Zographensis|John 11
и҃с|іс|248321|Codex Zographensis|John 11
Азъ|азъ|248322|Codex Zographensis|John 11
есмь|есмь|248323|Codex Zographensis|John 11
въскрѣшение|въскрѣшеніе|248324|Codex Zographensis|John 11
ꙇ|і|248325|Codex Zographensis|John 11
животъ|жівотъ|248326|Codex Zographensis|John 11
вѣроуѩи|вѣроуѧі|248327|Codex Zographensis|John 11
въ|въ|248328|Codex Zographensis|John 11
мѧ|мѧ|248329|Codex Zographensis|John 11
аште|аште|248330|Codex Zographensis|John 11
оумьретъ|оумьретъ|248331|Codex Zographensis|John 11
оживетъ|ожіветъ|248332|Codex Zographensis|John 11
ꙇ|і|248333|Codex Zographensis|John 11
вⸯсѣкъ|всѣкъ|248334|Codex Zographensis|John 11
живꙑи|жівъіі|248335|Codex Zographensis|John 11
ꙇ|і|248336|Codex Zographensis|John 11
вѣроуѩи|вѣроуѧі|248337|Codex Zographensis|John 11
въ|въ|248338|Codex Zographensis|John 11
мѧ|мѧ|248339|Codex Zographensis|John 11
не|не|248340|Codex Zographensis|John 11
оумьретъ|оумьретъ|248341|Codex Zographensis|John 11
въ|въ|248342|Codex Zographensis|John 11
вѣкъ|вѣкъ|248343|Codex Zographensis|John 11
ꙇмеши|імеші|248344|Codex Zographensis|John 11
ли|лі|248345|Codex Zographensis|John 11
вѣрѫ|вѣрѫ|248346|Codex Zographensis|John 11
семоу|семоу|248347|Codex Zographensis|John 11
г҃ла|гла|248348|Codex Zographensis|John 11
емоу|емоу|248349|Codex Zographensis|John 11
еі|еі|248350|Codex Zographensis|John 11
г҃и|гі|248351|Codex Zographensis|John 11
азъ|азъ|248352|Codex Zographensis|John 11
вѣровахъ|вѣровахъ|248353|Codex Zographensis|John 11
ѣко|ѣко|248354|Codex Zographensis|John 11
тꙑ|тъі|248355|Codex Zographensis|John 11
еси|есі|248356|Codex Zographensis|John 11
х҃ъ|хъ|248357|Codex Zographensis|John 11
с҃нъ|снъ|248358|Codex Zographensis|John 11
б҃жіи|бжіі|248359|Codex Zographensis|John 11
грѧдꙙи|грѧдѧі|248360|Codex Zographensis|John 11
въ|въ|248361|Codex Zographensis|John 11
миръ|міръ|248362|Codex Zographensis|John 11
ꙇ|і|248363|Codex Zographensis|John 11
се|се|248364|Codex Zographensis|John 11
рекъши|рекъші|248365|Codex Zographensis|John 11
ꙇде|іде|248366|Codex Zographensis|John 11
ꙇ|і|248367|Codex Zographensis|John 11
призъва|прізъва|248368|Codex Zographensis|John 11
мариѭ|маріѭ|248369|Codex Zographensis|John 11
сестрѫ|сестрѫ|248370|Codex Zographensis|John 11
своѭ|своѭ|248371|Codex Zographensis|John 11
таі|таі|248372|Codex Zographensis|John 11
ꙇ|і|248373|Codex Zographensis|John 11
рекъши|рекъші|248374|Codex Zographensis|John 11
еі|еі|248375|Codex Zographensis|John 11
оучител҄ь|оучітель|248376|Codex Zographensis|John 11
се|се|248377|Codex Zographensis|John 11
естъ|естъ|248378|Codex Zographensis|John 11
ꙇ|і|248379|Codex Zographensis|John 11
зоветъ|зоветъ|248380|Codex Zographensis|John 11
тѧ|тѧ|248381|Codex Zographensis|John 11
она|она|248382|Codex Zographensis|John 11
же|же|248383|Codex Zographensis|John 11
ѣко|ѣко|248384|Codex Zographensis|John 11
оуслꙑша|оуслъіша|248385|Codex Zographensis|John 11
въста|въста|248386|Codex Zographensis|John 11
скоро|скоро|248387|Codex Zographensis|John 11
ꙇ|і|248388|Codex Zographensis|John 11
иде|іде|248389|Codex Zographensis|John 11
къ|къ|248390|Codex Zographensis|John 11
н҄емоу|немоу|248391|Codex Zographensis|John 11
не|не|248392|Codex Zographensis|John 11
бѣ|бѣ|248393|Codex Zographensis|John 11
же|же|248394|Codex Zographensis|John 11
не|не|248395|Codex Zographensis|John 11
оу|оу|248396|Codex Zographensis|John 11
и҃с|іс|248397|Codex Zographensis|John 11
пришьлъ|прішьлъ|248398|Codex Zographensis|John 11
въ|въ|248399|Codex Zographensis|John 11
вьсⸯь|вьсь|248400|Codex Zographensis|John 11
нъ|нъ|248401|Codex Zographensis|John 11
бѣ|бѣ|248402|Codex Zographensis|John 11
на|на|248403|Codex Zographensis|John 11
мѣстѣ|мѣстѣ|248404|Codex Zographensis|John 11
еште|еште|248405|Codex Zographensis|John 11
ꙇдеже|ідеже|248406|Codex Zographensis|John 11
сърѣте|сърѣте|248407|Codex Zographensis|John 11
і|і|248408|Codex Zographensis|John 11
марⸯта|марта|248409|Codex Zographensis|John 11
ꙇюдеꙇ|іюдеі|248410|Codex Zographensis|John 11
же|же|248411|Codex Zographensis|John 11
сѫштеі|сѫштеі|248412|Codex Zographensis|John 11
съ|съ|248413|Codex Zographensis|John 11
н҄еѭ|неѭ|248414|Codex Zographensis|John 11
въ|въ|248415|Codex Zographensis|John 11
домоу|домоу|248416|Codex Zographensis|John 11
ꙇ|і|248417|Codex Zographensis|John 11
оутѣшаѭште|оутѣшаѭште|248418|Codex Zographensis|John 11
ѭ|ѭ|248419|Codex Zographensis|John 11
видѣвъше|відѣвъше|248420|Codex Zographensis|John 11
мариѭ|маріѭ|248421|Codex Zographensis|John 11
ѣко|ѣко|248422|Codex Zographensis|John 11
скоро|скоро|248423|Codex Zographensis|John 11
въста|въста|248424|Codex Zographensis|John 11
ꙇ|і|248425|Codex Zographensis|John 11
изиде|ізіде|248426|Codex Zographensis|John 11
по|по|248427|Codex Zographensis|John 11
н҄еі|неі|248428|Codex Zographensis|John 11
ꙇдѫ|ідѫ|248429|Codex Zographensis|John 11
г҃лѭште|глѭште|248430|Codex Zographensis|John 11
ѣко|ѣко|248431|Codex Zographensis|John 11
ꙇдетъ|ідетъ|248432|Codex Zographensis|John 11
на|на|248433|Codex Zographensis|John 11
гробъ|гробъ|248434|Codex Zographensis|John 11
ꙇ|і|248435|Codex Zographensis|John 11
плачетъ|плачетъ|248436|Codex Zographensis|John 11
сѧ|сѧ|248437|Codex Zographensis|John 11
тоу|тоу|248438|Codex Zographensis|John 11
мариѣ|маріѣ|248439|Codex Zographensis|John 11
же|же|248440|Codex Zographensis|John 11
ѣко|ѣко|248441|Codex Zographensis|John 11
приде|пріде|248442|Codex Zographensis|John 11
ꙇдеже|ідеже|248443|Codex Zographensis|John 11
бѣ|бѣ|248444|Codex Zographensis|John 11
и҃с|іс|248445|Codex Zographensis|John 11
видѣвъши|відѣвъші|248446|Codex Zographensis|John 11
ꙇ|і|248447|Codex Zographensis|John 11
паде|паде|248448|Codex Zographensis|John 11
емоу|емоу|248449|Codex Zographensis|John 11
на|на|248450|Codex Zographensis|John 11
ногоу|ногоу|248451|Codex Zographensis|John 11
г҃лѭшти|глѭшті|248452|Codex Zographensis|John 11
емоу|емоу|248453|Codex Zographensis|John 11
г҃и|гі|248454|Codex Zographensis|John 11
аште|аште|248455|Codex Zographensis|John 11
би|бі|248456|Codex Zographensis|John 11
бꙑлъ|бъілъ|248457|Codex Zographensis|John 11
сьде|сьде|248458|Codex Zographensis|John 11
не|не|248459|Codex Zographensis|John 11
би|бі|248460|Codex Zographensis|John 11
моі|моі|248461|Codex Zographensis|John 11
братъ|братъ|248462|Codex Zographensis|John 11
оумрълъ|оумрълъ|248463|Codex Zographensis|John 11
ꙇ҃с|іс|248464|Codex Zographensis|John 11
же|же|248465|Codex Zographensis|John 11
ѣко|ѣко|248466|Codex Zographensis|John 11
видѣ|відѣ|248467|Codex Zographensis|John 11
ѭ|ѭ|248468|Codex Zographensis|John 11
плачѫштѫ|плачѫштѫ|248469|Codex Zographensis|John 11
сѧ|сѧ|248470|Codex Zographensis|John 11
ꙇ|і|248471|Codex Zographensis|John 11
пришьдъшѧѩ|прішьдъшѧѧ|248472|Codex Zographensis|John 11
съ|съ|248473|Codex Zographensis|John 11
н҄еѭ|неѭ|248474|Codex Zographensis|John 11
ꙇюдеѭ|іюдеѭ|248475|Codex Zographensis|John 11
плачѫштѧ|плачѫштѧ|248476|Codex Zographensis|John 11
сѧ|сѧ|248477|Codex Zographensis|John 11
запрѣти|запрѣті|248478|Codex Zographensis|John 11
доухоу|доухоу|248479|Codex Zographensis|John 11
ꙇ|і|248480|Codex Zographensis|John 11
възмѫти|възмѫті|248481|Codex Zographensis|John 11
сѧ|сѧ|248482|Codex Zographensis|John 11
самъ|самъ|248483|Codex Zographensis|John 11
ꙇ|і|248484|Codex Zographensis|John 11
рече|рече|248485|Codex Zographensis|John 11
къде|къде|248486|Codex Zographensis|John 11
положисте|положісте|248487|Codex Zographensis|John 11
і|і|248488|Codex Zographensis|John 11
г҃лашѧ|глашѧ|248489|Codex Zographensis|John 11
емоу|емоу|248490|Codex Zographensis|John 11
г҃и|гі|248491|Codex Zographensis|John 11
грѧди|грѧді|248492|Codex Zographensis|John 11
ꙇ|і|248493|Codex Zographensis|John 11
виждь|віждь|248494|Codex Zographensis|John 11
ꙇ|і|248495|Codex Zographensis|John 11
просльзи|просльзі|248496|Codex Zographensis|John 11
сѧ|сѧ|248497|Codex Zographensis|John 11
и҃с|іс|248498|Codex Zographensis|John 11
г҃лахѫ|глахѫ|248499|Codex Zographensis|John 11
же|же|248500|Codex Zographensis|John 11
ꙇюдеі|іюдеі|248501|Codex Zographensis|John 11
виждь|віждь|248502|Codex Zographensis|John 11
како|како|248503|Codex Zographensis|John 11
л҄юбл҄ѣаше|люблѣаше|248504|Codex Zographensis|John 11
і|і|248505|Codex Zographensis|John 11
етериі|етеріі|248506|Codex Zographensis|John 11
же|же|248507|Codex Zographensis|John 11
отъ|отъ|248508|Codex Zographensis|John 11
нихъ|ніхъ|248509|Codex Zographensis|John 11
рѣшѧ|рѣшѧ|248510|Codex Zographensis|John 11
не|не|248511|Codex Zographensis|John 11
можааше|можааше|248512|Codex Zographensis|John 11
ли|лі|248513|Codex Zographensis|John 11
сь|сь|248514|Codex Zographensis|John 11
отвръзꙑ|отвръзъі|248515|Codex Zographensis|John 11
очи|очі|248516|Codex Zographensis|John 11
слѣпоуемоу|слѣпоуемоу|248517|Codex Zographensis|John 11
сътворити|сътворіті|248518|Codex Zographensis|John 11
да|да|248519|Codex Zographensis|John 11
ꙇ|і|248520|Codex Zographensis|John 11
сь|сь|248521|Codex Zographensis|John 11
не|не|248522|Codex Zographensis|John 11
оумьр҄етъ|оумьретъ|248523|Codex Zographensis|John 11
ꙇ҃с|іс|248524|Codex Zographensis|John 11
же|же|248525|Codex Zographensis|John 11
пакꙑ|пакъі|248526|Codex Zographensis|John 11
прѣтѧ|прѣтѧ|248527|Codex Zographensis|John 11
вь|вь|248528|Codex Zographensis|John 11
себѣ|себѣ|248529|Codex Zographensis|John 11
приде|пріде|248530|Codex Zographensis|John 11
къ|къ|248531|Codex Zographensis|John 11
гробоу|гробоу|248532|Codex Zographensis|John 11
бѣ|бѣ|248533|Codex Zographensis|John 11
же|же|248534|Codex Zographensis|John 11
пешть|пешть|248535|Codex Zographensis|John 11
ꙇ|і|248536|Codex Zographensis|John 11
камень|камень|248537|Codex Zographensis|John 11
належааше|належааше|248538|Codex Zographensis|John 11
на|на|248539|Codex Zographensis|John 11
н҄еі|неі|248540|Codex Zographensis|John 11
г҃ла|гла|248541|Codex Zographensis|John 11
и҃с|іс|248542|Codex Zographensis|John 11
възъмѣте|възъмѣте|248543|Codex Zographensis|John 11
камень|камень|248544|Codex Zographensis|John 11
г҃ла|гла|248545|Codex Zographensis|John 11
емоу|емоу|248546|Codex Zographensis|John 11
