id,lemma,pos,count
4302,наклоняти,V-,1
4303,упокоение,Nb,1
4304,почити,V-,9
4305,радостьныи,A-,10
4306,тържьствовати,V-,1
4307,боголюбьць,Nb,4
4308,розводьныи,A-,1
4309,съпасительныи,A-,1
4310,покоиныи,A-,2
4311,въздаяние,Nb,2
4312,исполу,Df,1
4313,срамьныи,A-,2
4314,мудрьствовати,V-,1
4315,вѣдомыи,A-,7
4316,апокалипсисъ,Nb,1
4317,богословъ,Nb,5
4318,змии,Nb,16
4319,тълкование,Nb,2
4320,лъжьныи,A-,7
4321,папа,Nb,7
4322,фармосъ,Ne,2
4323,седмыи,Mo,12
4324,выкопати,V-,1
4325,поругати,V-,8
4326,пропасть,Nb,5
4327,смрадъ,Nb,11
4328,издыхати,V-,1
4329,фармосовъ,A-,1
4330,тибрь,Ne,1
4331,лѣтописьць,Nb,4
4332,рьвьнитель,Nb,7
4333,обличити,V-,8
4334,триперъсьныи,A-,1
4335,польша,Ne,3
4336,окрьстьнии,A-,3
4337,нѣмьць,Nb,41
4338,грьчинъ,Nb,135
4339,обльстити,V-,2
4340,възлюбити,V-,65
4341,выскочити,V-,2
4342,иподияконъ,Nb,2
4343,безимяньникъ,Nb,1
4344,малакса,Ne,3
4345,иереи,Nb,11
4346,нѣкакыи,Px,10
4347,аже,G-,182
4348,сердитовати,V-,1
4349,ипполитъ,Ne,1
4350,издалеча,Df,13
4351,сквьрныи,A-,10
4352,печать,Nb,13
4353,печатати,V-,2
4354,помраченыи,A-,1
4355,архиереискыи,A-,3
4356,идолъ,Nb,8
4357,възлагати,V-,2
4358,развратити,V-,4
4359,инако,Df,8
4360,несъгласьныи,A-,1
4361,знаменовати,V-,2
4362,съмнѣние,Nb,1
4363,персида,Ne,2
4364,нажити,V-,1
4365,вяканье,Nb,1
4366,мяти,V-,2
4367,муравеи,Nb,1
4368,удъ,Nb,8
4369,объгорѣти,V-,1
4370,соромити,V-,1
4371,варнава,Ne,2
4372,еликыи,Pr,10
4373,зачало,Nb,9
4374,гостята,Ne,1
4375,василь,Ne,10
4376,съдаяти,V-,1
4377,въдати,V-,127
4378,пояти,V-,132
4379,жизномиръ,Ne,1
4380,микула,Ne,5
4381,роба,Nb,12
4382,пльсковъ,Ne,66
4383,яти,V-,178
4384,поручити,V-,16
4385,ка,Df,2
4386,ели,G-,2
4387,ти,Df,99
4388,въсадити,V-,17
4389,та,C-,5
4390,съводъ,Nb,12
4391,аче,G-,13
4392,куна,Nb,121
4393,есифъ,Ne,5
4394,онфимъ,Ne,1
4395,марка,Ne,1
4396,олекса,Ne,14
4397,отъвѣчати,V-,14
4398,доконьчати,V-,23
4399,маркъ,Ne,5
4400,росъмотрити,V-,2
4401,накладъ,Nb,3
4402,омешь,Nb,1
4403,мои,Pp,1
4404,голубыи,A-,1
4405,соха,Nb,1
4406,стадо,Nb,61
4407,тяжа,Nb,18
4408,поклѣпати,V-,1
4409,рѣзана,Nb,6
4410,дѣяти#1,V-,53
4411,клеветьникъ,Nb,5
4412,смьрдъ,Nb,26
4413,гюрги,Ne,150
4414,смольньскъ,Ne,87
4415,ли,C-,86
4416,кыевъ,Ne,372
4417,али,G-,3
4418,грамотица,Nb,4
4419,гаврила,Nb,1
4420,посня,Ne,1
4421,зять,Nb,22
4422,кумъ,Nb,1
4423,улита,Ne,2
4424,миръславъ,Ne,1
4425,олисии,Ne,1
4426,грьчинъ,Ne,1
4427,гавъко,Ne,1
4428,полочанинъ,Nb,19
4429,прашати,V-,6
4430,господа,Nb,2
4431,ати,G-,2
4432,како,G-,6
4433,възмълвити,V-,2
4434,домагость,Ne,1
4435,хотѣнъ,Ne,2
4436,ѣзьскъ,Ne,1
4437,роздрубити,V-,1
4438,гривьна,Nb,166
4439,вълчино,Ne,1
4440,си,Df,6
4441,семько,Ne,1
4442,кулотъка,Ne,1
4443,оже,G-,116
4444,несъда,Ne,2
4445,вѣверица,Nb,3
4446,лазъвъко,Ne,2
4447,тъгъдъ,Df,1
4448,переяславль,Ne,141
4449,ростихъ,Ne,1
4450,половыи,A-,2
4451,рыжии,A-,1
4452,крити,V-,5
4453,хлѣвъ,Nb,4
4454,бурыи,A-,1
4455,въложити,V-,39
4456,несъдичь,Ne,1
4457,моисеи,Ne,47
4458,спиръко,Ne,1
4459,матеи,Ne,5
4460,капь,Nb,5
4461,прусъ,Ne,1
4462,олово,Nb,2
4463,попродати,V-,2
4464,свиньць,Nb,2
4465,клепание,Nb,1
4466,суждаль,Ne,54
4467,воскъ,Nb,11
4468,сюда,Df,1
4469,съ,Df,9
4470,безмѣнъ,Nb,1
4471,полотьньце,Nb,1
4472,чьрленыи,A-,8
4473,съпроста,Df,3
4474,братята,Ne,1
4475,нежилъ,Ne,1
4476,домовь,Df,9
4477,ябедьникъ,Nb,1
4478,заплатити,V-,14
4479,климята,Ne,2
4480,попечаловати,V-,2
4481,орудие,Nb,14
4482,коснятинъ,Ne,7
4483,извѣтати,V-,1
4484,назъвати,V-,2
4485,куръва,Nb,1
4486,нынѣча,Df,7
4487,федъ,Ne,1
4488,выгънати,V-,43
4489,съгадати,V-,4
4490,воеславъ,Ne,1
4491,довести,V-,3
4492,братьць,Nb,9
4493,пакъ,Df,1
4494,испытати,V-,16
4495,извѣтъ,Nb,4
4496,закладъ,Nb,3
4497,позъвати,V-,26
4498,погостъ,Nb,8
4499,сълати,V-,31
4500,сьребро,Nb,68
4501,покланяние,Nb,10
4502,ефрѣмъ,Nb,1
4503,исухия,Ne,1
4504,распрашати,V-,1
4505,розгнѣвати,V-,2
4506,асафъ,Ne,2
4507,посадьникъ,Nb,115
4508,оли,G-,3
4509,нѣжька,Ne,1
4510,завидъ,Ne,7
4511,въсълати,V-,6
4512,нѣжата,Ne,1
4513,отрокъ,Nb,110
4514,хамьць,Nb,1
4515,чи,G-,3
4516,кълтъкъ,Nb,1
4517,въковати,V-,2
4518,золотьникъ,Nb,4
4519,харитания,Ne,1
4520,михалъ,Ne,10
4521,повои,Nb,4
4522,посолъ,Nb,1
4523,въбързѣ,Df,25
4524,рыбица,Nb,1
4525,домажиръ,Ne,2
4526,яковъ,Ne,15
4527,оче,G-,2
4528,попровадити,V-,1
4529,лони,Df,2
4530,надѣлити,V-,3
4531,знатьба,Nb,2
4532,оть,G-,1
4533,побыти,V-,2
4534,пакы,G-,1
4535,заходити,V-,10
4536,рота,Nb,38
4537,янъка,Ne,6
4538,селята,Ne,1
4539,ярина,Ne,1
4540,дѣтятичь,Nb,1
4541,свято,Nb,1
4542,повоиць,Nb,1
4543,ростовъ,Ne,52
4544,братонѣжькъ,Ne,1
4545,лодья,Nb,82
4546,кыянинь,A-,1
4547,обѣстити,V-,1
4548,присловие,Nb,1
4549,тришьдъ,Df,1
4550,чи,Du,4
4551,задѣти,V-,2
4552,годьныи,A-,2
4553,вытъргнути,V-,3
4554,притещи,V-,6
4555,насмихати,V-,1
4556,худость,Nb,7
4557,дрочила,Ne,1
4558,поникарпъ,Ne,1
4559,осмьнадесять,Mo,2
4560,полушька,Nb,2
4561,ниня,Df,1
4562,намъ,Nb,3
4563,любо,C-,70
4564,съмълвити,V-,1
4565,титъ,Ne,3
4566,сорокъ,Mo,1
4567,небогатыи,A-,1
4568,мърдъка,Nb,1
4569,дьмитръ,Ne,14
4570,либинъ,Nb,1
4571,мъстъка,Ne,1
4572,мятьль,Nb,3
4573,ложьникъ,Nb,1
4574,юбрусъ,Nb,1
4575,заяти,V-,34
4576,тѣша,Ne,1
4577,нитъка,Nb,2
4578,рути,V-,1
4579,илька,Ne,1
4580,поклепати,V-,2
4581,въходити,V-,14
4582,вѣкъша,Nb,8
4583,людьславъ,Ne,1
4584,свѣнь,Ne,2
4585,кюрикъ,Ne,1
4586,анфимъ,Nb,1
4587,бѣла,Nb,7
4588,сътърговати,V-,1
4589,занъда,G-,1
4590,порожьнии,A-,1
4591,ксинофонтъ,Ne,1
4592,измясти,V-,1
4593,носъко,Ne,1
4594,мѣстята,Ne,1
4595,заозеричь,Nb,1
4596,суждальць,Nb,26
4597,ходутиничь,Ne,1
4598,ярила,Ne,1
4599,онания,Ne,2
4600,волость,Nb,96
4601,толико,Df,18
4602,городищане,Nb,3
4603,рушане,Nb,5
4604,*щерети,V-,1
4605,ополошити,V-,1
4606,а,G-,7
4607,пакостити,V-,6
4608,радославъ,Ne,1
4609,хотѣславъ,Ne,1
4610,прасолъ,Nb,2
4611,ети,V-,1
4612,ебехота,Nb,1
4613,аесова,Nb,1
4614,ностасия,Ne,1
4615,въспросити,V-,1
4616,правьдьщикъ,Nb,1
4617,омантъ,Ne,1
4618,ростягати,V-,1
4619,стоико,Ne,3
4620,чути,V-,7
4621,сътьскыи,A-,7
4622,сьдьни,Df,1
4623,шижняне,Nb,1
4624,братиловичи,Nb,1
4625,вьршь,Nb,4
4626,гнити,V-,4
4627,позябнути,V-,1
4628,исправа,Nb,5
4629,сьменъ,Ne,20
4630,невѣстъка,Nb,5
4631,ръжаныи,A-,8
4632,подъклѣтъ,Nb,5
4633,колобья,Nb,1
4634,сѣньникъ,Nb,1
4635,игнатъ,Ne,6
4636,чихъ,Ne,1
4637,сидоръ,Ne,4
4638,дѣтина,Nb,1
4639,ключьникъ,Nb,31
4640,окрасти,V-,2
4641,отъѣздити,V-,1
4642,съмѣрьныи,A-,1
4643,игумения,Nb,7
4644,офросения,Ne,1
4645,привитъка,Nb,1
4646,нужьнѣ,Df,1
4647,печалити,V-,4
4648,постригати,V-,8
4649,попытати,V-,3
4650,сава#1,Ne,11
4651,остать,Nb,1
4652,дань,Nb,88
4653,отъбыти,V-,1
4654,засълати,V-,2
4655,уречи,V-,4
4656,пьсьць,Nb,1
4657,емати,V-,2
4658,въбързѣ,V-,1
4659,андрѣи,Ne,128
4660,отъяти,V-,72
4661,высягнути,V-,1
4662,тудоръ,Ne,1
4663,порозумѣти,V-,1
4664,даче,G-,1
4665,състати,V-,1
4666,сельчанинъ,Nb,1
4667,волокъ,Ne,12
4668,мьста,Ne,2
4669,участъкъ,Nb,1
4670,довѣдъка,Nb,1
4671,рьмьша,Ne,1
4672,любо,Df,38
4673,потрудити,V-,5
4674,обида,Nb,40
4675,ва,Pp,32
4676,попечалити,V-,1
4677,рудавъ,A-,1
4678,съметати,V-,5
4679,коликыи,Pr,1
4680,сукъно,Nb,4
4681,придати,V-,10
4682,умилосьрдити,V-,4
4683,зади,Df,6
4684,прѣдисловие,Nb,2
4685,пьрвоучебьныи,A-,1
4686,кънижица,Nb,5
4687,азъбука,Nb,25
4688,прѣблагыи,A-,2
4689,прѣмудрость,Nb,18
4690,дыхание,Nb,2
4691,въздращение,Nb,2
4692,велии,A-,53
4693,даръ,Nb,73
4694,грамотьныи,A-,1
4695,учение,Nb,65
4696,разумѣние,Nb,3
4697,просвѣщение,Nb,4
4698,съмыслъ,Nb,18
4699,прославление,Nb,1
4700,троичьныи,A-,3
4701,испосълати,V-,1
4702,прѣмудрыи,A-,14
4703,мудрьць,Nb,5
4704,вѣтии,Nb,1
4705,излагати,V-,2
4706,письмя,Nb,7
4707,нарековати,V-,2
4708,съставляти,V-,4
4709,еврѣискыи,A-,2
4710,грьчьскыи,A-,62
4711,богомьрзкыи,A-,2
4712,богостудьныи,A-,1
4713,потрѣба,Nb,58
4714,порядъ,Nb,9
4715,рядъ,Nb,29
4716,елинъ,Nb,6
4717,философъ,Nb,30
4718,баня,Nb,7
4719,сѣни,Nb,19
4720,гадание,Nb,4
4721,прѣбывати,V-,72
4722,обаче,Df,48
4723,изложити,V-,1
4724,параклитъ,Nb,1
4725,изобразити,V-,2
4726,нарещи,V-,87
4727,съставити,V-,14
4728,словѣньскыи,A-,41
4729,познавати,V-,4
4730,младыи,A-,35
4731,починати,V-,5
4732,съставьныи,A-,2
4733,сълогъ,Nb,2
4734,изучити,V-,9
4735,часовьнинкъ,Nb,1
4736,псалътыря,Nb,3
4737,матерьнии,A-,23
4738,съсьць,Nb,9
4739,твьрдыи,A-,25
4740,дебелыи,A-,3
4741,прикасати,V-,2
4742,насыщевати,V-,1
4743,выше,Df,17
4744,лѣствица,Nb,7
4745,догматъ,Nb,2
4746,чьтение,Nb,16
4747,простирати,V-,10
4748,съмысльныи,A-,15
4749,речи,V-,12
4750,алфавитица,Nb,1
4751,напечатати,V-,1
4752,благоумьныи,A-,2
4753,степень,Nb,5
4754,въступати,V-,5
4755,лѣностьнѣ,Df,1
4756,неродивыи,A-,3
4757,дидаскалъ,Nb,4
4758,супротивляти,V-,1
4759,прѣклоняти,V-,1
4760,выя,Nb,5
4761,мудростьныи,A-,1
4762,въздивити,V-,1
4763,повинование,Nb,2
4764,мудрыи,A-,17
4765,вящии,A-,8
4766,добростьныи,A-,1
4767,словесьныи,A-,15
4768,вънушити,V-,3
4769,мягъкыи,A-,5
4770,въображати,V-,1
4771,младость,Nb,2
4772,въкореняти,V-,1
4773,ногъть,Nb,5
4774,дѣтьскыи,A-,19
4775,отъложити,V-,7
4776,чьсть,Nb,81
4777,хвалити,V-,39
4778,въспрославити,V-,1
4779,прѣдьнии,A-,11
4780,прѣдъпоставити,V-,4
4781,испьрва,Df,20
4782,очеса,Nb,1
4783,привънести,V-,1
4784,узьрѣти,V-,44
4785,а,Nb,3
4786,букы,Nb,3
4787,б,Nb,2
4788,в,Nb,2
4789,г,Nb,2
4790,д,Nb,2
4791,е,Nb,4
4792,ж,Nb,2
4793,ѕ,Nb,2
4794,з,Nb,2
4795,и,Nb,3
4796,і,Nb,2
4797,к,Nb,2
4798,л,Nb,2
4799,мыслити,V-,18
4800,м,Nb,2
4801,н,Nb,2
4802,о,Nb,3
4803,п,Nb,2
4804,р,Nb,2
4805,с,Nb,2
4806,твьрдо,Df,5
4807,т,Nb,2
4808,икъ,Nb,1
4809,у,Nb,2
4810,фертъ,Nb,1
4811,ф,Nb,2
4812,хѣръ,Nb,1
4813,х,Nb,2
4814,ѿ,Nb,2
4815,цы,Nb,1
4816,ц,Nb,2
4817,ч,Nb,2
4818,ша,Nb,1
4819,ш,Nb,2
4820,ща,Nb,1
4821,щ,Nb,2
4822,еръ,Nb,1
4823,ъ,Nb,1
4824,еры,Nb,1
4825,ы,Nb,1
4826,ерь,Nb,1
4827,ь,Nb,1
4828,ять,Nb,1
4829,ѣ,Nb,1
4830,юсъ,Nb,1
4831,ѫ,Nb,1
4832,кси,Nb,1
4833,ѯ,Nb,1
4834,пси,Nb,1
4835,ѱ,Nb,1
4836,фита,F-,1
4837,ѳ,Nb,1
4838,ижица,Nb,1
4839,ѵ,Nb,1
4840,единънадесять,Ma,22
4841,шестьнадесять,Ma,22
4842,осмьнадесять,Ma,24
4843,девятьнадесять,Ma,22
4844,девятьдесятъ,Ma,44
4845,четырисъта,Ma,107
4846,шестьсътъ,Ma,197
4847,семьсътъ,Ma,52
4848,осмьсътъ,Ma,31
4849,девятьсътъ,Ma,5
4850,дъвѣ тысячи,Ma,12
4851,три тысячи,Ma,5
4852,четыре тысячи,Ma,2
4853,пять тысячь,Ma,5
4854,шесть тысячь,Ma,549
4855,седмь тысячь,Ma,6
4856,осмь тысячь,Ma,1
4857,девять тысячь,Ma,1
4858,десять тысячь,Ma,1
4859,жизнь,Nb,28
4860,законопрѣступьникъ,Nb,2
4861,подъножие,Nb,3
4862,законопрѣступьныи,A-,3
4863,пропяти,V-,1
4864,оцьтъ,Nb,1
4865,жьлчь,Nb,1
4866,раздѣлити,V-,32
4867,студьныи,A-,2
4868,съдѣвати,V-,4
4869,фарисѣи,Nb,1
4870,възъпити,V-,18
4871,распяти,V-,10
4872,неправьдьныи,A-,20
4873,безаконьникъ,Nb,5
4874,подъписывати,V-,1
4875,свобождение,Nb,1
4876,шатание,Nb,3
4877,свобождати,V-,1
4878,вьсемилостивыи,A-,7
4879,скипетроносьць,Nb,1
4880,браздодьржатель,Nb,1
4881,рачитель,Nb,2
4882,ароматъ,Nb,1
4883,желатель,Nb,1
4884,побаратаи,Nb,1
4885,высокопрѣстольныи,A-,1
4886,феодоровичь,Ne,3
4887,самодьржьць,Nb,7
4888,воежебы,G-,1
4889,пьрвоначальныи,A-,1
4890,произвести,V-,3
4891,тиснение,Nb,1
4892,познание,Nb,2
4893,расѣяти,V-,4
4894,сѣмя,Nb,18
4895,доброплодьныи,A-,3
4896,мъножити,V-,8
4897,навыкати,V-,3
4898,въразумляти,V-,5
4899,богомольць,Nb,2
4900,киръ,Nb,6
4901,ясафъ,Ne,2
4902,семь тысячь,Ma,1
4903,генварь,Nb,40
4904,прѣнесение,Nb,1
4905,мощи,Nb,23
4906,игнатии,Ne,15
4907,богоносьць,Nb,1
4908,февраль,Nb,34
4909,великомученикъ,Nb,1
4910,стратилатъ,Nb,2
4911,мъногогрѣшьныи,A-,1
4912,федоровъ,Ne,3
4913,бурцовъ,Ne,1
4914,съработьникъ,Nb,1
4915,цѣсарьградъ,Ne,46
4916,византия,Ne,7
4917,богосъдѣтельныи,A-,1
4918,костянтинь,Ne,1
4919,флавии,Ne,1
4920,тъщание,Nb,21
4921,оземьствовати,V-,2
4922,укрѣпляти,V-,16
4923,расширяти,V-,1
4924,украшати,V-,5
4925,прѣславьныи,A-,15
4926,въздвизати,V-,3
4927,прѣвращати,V-,1
4928,идольскыи,A-,1
4929,капище,Nb,2
4930,святитель,Nb,17
4931,тъчию,Df,33
4932,страсть,Nb,24
4933,отънуду,Df,2
4934,осужати,V-,6
4935,никътоже,Px,82
4936,нечьстие,Nb,4
4937,покупати,V-,10
4938,златьникъ,Nb,4
4939,костянтинъ,Ne,100
4940,подвизание,Nb,6
4941,асия,Ne,1
4942,ливия,Ne,1
4943,европия,Ne,1
4944,възискание,Nb,11
4945,избьрание,Nb,3
4946,различьныи,A-,32
4947,похвалити,V-,27
4948,македония,Ne,3
4949,больма,Df,3
4950,мысль,Nb,41
4951,троада,Ne,2
4952,вьсемирьныи,A-,2
4953,фрягъ,Nb,27
4954,абие,Df,73
4955,възбудити,V-,2
4956,магистръ,Nb,4
4957,градьскыи,A-,19
4958,дѣлатель,Nb,26
4959,готовити,V-,8
4960,кесарь,Nb,3
4961,конъста,Ne,1
4962,сыновьць,Nb,18
4963,доманътъ,Ne,1
4964,вритания,Ne,3
4965,елена,Ne,8
4966,максимияна,Ne,1
4967,дъщи,Nb,37
4968,диоклитианъ,Ne,1
4969,царь,Nb,4
4970,лукинии,Ne,1
4971,дальматъ,Ne,2
4972,дальматовъ,A-,1
4973,костянтиновъ,A-,1
4974,галуи,Ne,1
4975,глушица,Nb,2
4976,морьскыи,A-,10
4977,рыти,V-,2
4978,напълняти,V-,4
4979,съводити,V-,3
4980,ровьняти,V-,1
4981,уготовати,V-,18
4982,вельможа,Nb,32
4983,мегистанъ,Nb,8
4984,земьскыи,A-,1
4985,стрѣльница,Nb,4
4986,размѣрити,V-,4
4987,вънезаапу,Df,33
4988,нора,Nb,1
4989,съвыше,Df,6
4990,съпасти#2,V-,4
4991,похватити,V-,5
4992,полетѣти,V-,7
