915,рѣка,Nb
916,възвѣꙗти,V-
917,вѣтръ,Nb
918,напасти,V-
919,основати,V-
920,боуи,A-
921,пѣсъкъ,Nb
922,опрѣти,V-
923,раздроушениѥ,Nb
924,велии,A-
925,съконьчати,V-
926,дивити,V-
927,власть,Nb
928,кънижьникъ,Nb
929,фарисеи,Nb
930,гора,Nb
931,слѣдъ,Nb
932,прокаженъ,A-
933,пристѫпити,V-
934,кланꙗти,V-
935,ищистити,V-
936,прострѣти,V-
937,коснѫти,V-
938,абиѥ,Df
939,проказа,Nb
940,никътоже,Px
941,повѣдѣти,V-
942,показати,V-
943,архиереи,Nb
944,нести,V-
945,моси,Ne
946,съвѣдѣниѥ,Nb
947,каперънаоумъ,Ne
948,сътьникъ,Nb
949,отрокъ,Nb
950,лежати,V-
951,ослабити,V-
952,лютѣ,Df
953,страдати,V-
954,ицѣлити,V-
955,ицѣлѣти,V-
956,ибо,Df
957,воинъ,Nb
958,грѧсти,V-
959,толикъ,Pd
960,въстокъ,Nb
961,западъ,Nb
962,възлещи,V-
963,авраамъ,Ne
964,исаакъ,Ne
965,кромѣщьнии,A-
966,плачь,Nb
967,скрьжьтъ,Nb
968,вѣровати,V-
969,възвратити,V-
970,съдравъ,A-
971,петровъ,A-
972,тъща,Nb
973,жещи,V-
974,прикоснѫти,V-
975,въстати,V-
976,слоужити,V-
977,поздѣ,Df
978,бѣсьнъ,A-
979,недѫжьнъ,A-
980,събꙑти,V-
981,исаиꙗ,Ne
982,недѫгъ,Nb
983,болѣзнь,Nb
984,понести,V-
985,окрьстъ,R-
986,полъ#1,Nb
987,ѥдинъ,Px
988,оучитель,Nb
989,ꙗможе,Dq
990,лисъ,Nb
991,ꙗзвина,Nb
992,гнѣздо,Nb
993,къде,Du
994,подъклонити,V-
995,погрети,V-
996,мрьтвъ,A-
997,мрьтвьць,Nb
998,корабль,Nb
999,трѫсъ,Nb
1000,морѥ,Nb
1001,покрꙑвати,V-
1002,вльна,Nb
1003,възбоудити,V-
1004,страшивъ,A-
1005,запрѣтити,V-
1006,тишина,Nb
1007,чоудити,V-
1008,послоушати,V-
1009,страна,Nb
1010,геръгесиньскъ,A-
1011,сърѣсти,V-
1012,жаль,Nb
1013,исходити,V-
1014,възъпити,V-
1015,вѣ,Pp
1016,сѣмо,Df
1017,мѫчити,V-
1018,далече,Df
1019,пасти#2,V-
1020,свинъ,A-
1021,оустрьмити,V-
1022,брѣгъ,Nb
1023,оутонѫти,V-
1024,бѣжати,V-
1025,възвѣстити,V-
1026,противѫ,R-
1027,прѣити,V-
1028,прѣдѣлъ,Nb
1029,прѣꙗхати,V-
1030,жила,Nb
1031,одръ,Nb
1032,дрьзати,V-
1033,власвимлꙗти,V-
1034,въскѫѭ,Du
1035,оудобь,A-
1036,ходити,V-
1037,оувѣдѣти,V-
1038,прѣходити,V-
1039,отътѫдоу,Df
1040,мꙑтьница,Nb
1041,сѣдѣти,V-
1042,матътeи,Ne
1043,възлежати,V-
1044,врачь,Nb
1045,болѣти,V-
1046,жрьтва,Nb
1047,правьдьникъ,Nb
1048,иоановъ,A-
1049,мъного,Df
1050,брачьнъ,A-
1051,плакати#1,V-
1052,женихъ,Nb
1053,ѥгдаже,Dq
1054,приставлꙗти,V-
1055,приставлѥниѥ,Nb
1056,платъ,Nb
1057,бѣлити,V-
1058,ветъхъ,A-
1059,коньчина,Nb
1060,дира,Nb
1061,възливати,V-
1062,новъ,A-
1063,мѣхъ,Nb
1064,просѣсти,V-
1065,пролиꙗти,V-
1066,въливати,V-
1067,дъщи,Nb
1068,оумрѣти,V-
1069,възложити,V-
1070,ожити,V-
1071,кръвоточивъ,A-
1072,десѧть,Ma
1073,зади,Df
1074,въскрилиѥ,Nb
1075,кънѧжь,A-
1076,сопьць,Nb
1077,млъвити,V-
1078,дѣвица,Nb
1079,рѫгати,V-
1080,ѩти,V-
1081,вѣсть,Nb
1082,тѫдоу,Df
1083,слѣпьць,Nb
1084,зъвати,V-
1085,давꙑдовъ,A-
1086,ва,Pp
1087,блюсти,V-
1088,нѣмъ,A-
1089,проглаголати,V-
1090,проходити,V-
1091,вьсь,Nb
1092,цѣлити,V-
1093,ѩѕа,Nb
1094,милосрьдовати,V-
1095,съмѧсти,V-
1096,отъврѣщи,V-
1097,овьца,Nb
1098,пастꙑрь,Nb
1099,жѧтва,Nb
1100,господинъ,Nb
1101,извести#1,V-
1102,оба,Ma
1103,нечистъ,A-
1104,симонъ,Ne
1105,аньдреꙗ,Ne
1106,филипъ,Ne
1107,вартоломеи,Ne
1108,ѳома,Ne
1109,альфеовъ,A-
1110,келевеи,Ne
1111,тадеи,Ne
1112,кананѣи,Nb
1113,июда,Ne
1114,искариотьскъ,A-
1115,заповѣдати,V-
1116,самарѣнинъ,Nb
1117,погꙑбнѫти,V-
1118,издраилѥвъ,A-
1119,приближити,V-
1120,въскрѣшати,V-
1121,очищати,V-
1122,тоунѥ,Df
1123,злато,Nb
1124,сьребро,Nb
1125,мѣдь,Nb
1126,поꙗсъ,Nb
1127,мошьна,Nb
1128,сапогъ,Nb
1129,жьзлъ,Nb
1130,испꙑтати,V-
1131,прѣбꙑти,V-
1132,миръ#1,Nb
1133,отътрѧсти,V-
1134,прахъ,Nb
1135,отърадьнѣѥ,Df
1136,содомьскъ,A-
1137,гоморьскъ,A-
1138,сѫдьнъ,A-
1139,сълати,V-
1140,срѣда,Nb
1141,цѣлъ,A-
1142,голѫбь,Nb
1143,съньмъ,Nb
1144,оубити,V-
1145,вести#1,V-
1146,възглаголати,V-
1147,съмрьть,Nb
1148,родитель,Nb
1149,прѣтрьпѣти,V-
1150,коньць,Nb
1151,гонити,V-
1152,бѣгати,V-
1153,исконьчати,V-
1154,вельзѣволъ,Ne
1155,домащьнь,A-
1156,оубоꙗти,V-
1157,покрꙑти,V-
1158,отъкрꙑти,V-
1159,таинъ,A-
1160,оухо,Nb
1161,проповѣдѣти,V-
1162,оубивати,V-
1163,боꙗти,V-
1164,погоубити,V-
1165,сарии,Nb
1166,вѣнити,V-
1167,ищисти,V-
1168,мечь,Nb
1169,разлѫчити,V-
1170,мати,Nb
1171,невѣста,Nb
1172,свекрꙑ,Nb
1173,крьстъ,Nb
1174,пророчь,A-
1175,правьдьничь,A-
1176,напоити,V-
1177,чаша,Nb
1178,стоудень,A-
1179,съврьшити,V-
