2255,изъяти,V-,ізъѣті
2256,вьсенощьныи,A-,вьсеноштьньіі
2257,нелединьскыи,A-,неледіньскьіі
2258,стрѣльць,Nb,стрѣльць
2259,россвѣтати,V-,россвѣтаті
2260,недѣльныи,A-,недѣльньіі
2261,телѣга,Nb,телѣга
2262,ростянути,V-,ростѣнуті
2263,андроневъ,Ne,андроневъ
2264,тьмьныи,A-,тьмьньіі
2265,мышь,Nb,мьішь
2266,тороканъ,Nb,тороканъ
2267,сверчокъ,Nb,сверчокъ
2268,блъха,Nb,блъха
2269,исходъ,Nb,ісходъ
2270,захотѣти,V-,захотѣті
2271,потьмъкы,Nb,потьмъкьі
2272,лавъка,Nb,лавъка
2273,привести,V-,прівесті
2274,лъжька,Nb,лъжька
2275,хлѣбьць,Nb,хлѣбьць
2276,немъножько,Df,немъножько
2277,шьтьць,Nb,шьтьць
2278,похлѣбати,V-,похлѣбаті
2279,прикусныи,A-,прікусньіі
2280,хорошии,A-,хорошіі
2281,довьлѣти,V-,довьлѣті
2282,укрѣпление,Nb,укрѣпленіе
2283,отворяти,V-,отворѣті
2284,загородити,V-,загородіті
2285,наутро,Df,наутро
2286,архимандритъ,Nb,архімандрітъ
2287,вывести,V-,вьівесті
2288,журити,V-,журіті
2289,покорити,V-,покоріті
2290,писание,Nb,пісаніе
2291,чьрньць,Nb,чьрньць
2292,началъ,Nb,началъ
2293,бокъ,Nb,бокъ
2294,тълкати,V-,тълкаті
2295,търгати,V-,търгаті
2296,глазъ,Nb,глазъ
2297,пльвати,V-,пльваті
2298,диявольскыи,A-,діѣвольскьіі
2299,подъначальныи,A-,подъначальньіі
2300,хамовникы,Ne,хамовнікьі
2301,пияньство,Nb,піѣньство
2302,прѣдати,V-,прѣдаті
2303,бѣсъ,Nb,бѣсъ
2304,бѣсити,V-,бѣсіті
2305,томити,V-,томіті
2306,обѣдьня,Nb,обѣдьнѣ
2307,отъгънати,V-,отъгънаті
2308,цѣлоумьныи,A-,цѣлоумьньіі
2309,заказати,V-,заказаті
2310,про,R-,про
2311,догадати,V-,догадаті
2312,звонити,V-,звоніті
2313,мольбьнъ,Nb,мольбьнъ
2314,логинъ,Ne,логінъ
2315,муромьскыи,A-,муромьскьіі
2316,овчеобразьныи,A-,овчеобразьньіі
2317,вълкъ,Nb,вълкъ
2318,переносъ,Nb,переносъ
2319,архидьяконъ,Nb,архідьѣконъ
2320,дискосъ,Nb,діскосъ
2321,чаша,Nb,чаша
2322,чудовьскыи,A-,чудовьскьіі
2323,ферапонтъ,Ne,ферапонтъ
2324,вънѣ,R-,вънѣ
2325,олтарь,Nb,олтарь
2326,цѣсарьскыи,A-,цѣсарьскьіі
2327,увы,I-,увьі
2328,расѣчение,Nb,расѣченіе
2329,пущии,A-,пуштіі
2330,жидовьскыи,A-,жідовьскьіі
2331,игрушька,Nb,ігрушька
2332,разжечи,V-,разжечі
2333,рьвьность,Nb,рьвьность
2334,порицати,V-,поріцаті
2335,порогъ,Nb,порогъ
2336,олтарьныи,A-,олтарьньіі
2337,распоясати,V-,распоѣсаті
2338,съхватити,V-,съхватіті
2339,рубашька,Nb,рубашька
2340,растопорити,V-,растопоріті
2341,потащити,V-,поташтіті
2342,метла,Nb,метла
2343,шелепъ,Nb,шелепъ
2344,богоявленьскыи,A-,богоѣвленьскьіі
2345,караулъ,Nb,караулъ
2346,накрѣпъко,Df,накрѣпъко
2347,шуба,Nb,шуба
2348,расмѣяти,V-,расмѣѣті
2349,су,Df,су
2350,пустосвятъ,Nb,пустосвѣтъ
2351,прѣжьнии,A-,прѣжьніі
2352,ростяти,V-,ростѣті
2353,сътязати,V-,сътѣзаті
2354,никитинъ,A-,нікітінъ
2355,крьстъ,Nb,крьстъ
2356,ходъ,Nb,ходъ
2357,стричи,V-,стрічі
2358,дълго,Df,дълго
2359,приступити,V-,пріступіті
2360,упросити,V-,упросіті
2361,диякъ,Nb,діѣкъ
2362,третьякъ,Ne,третьѣкъ
2363,башмакъ,Ne,башмакъ
2364,саватии,Ne,саватіі
2365,старьць,Nb,старьць
2366,добро,Nb,добро
2367,сибирь,Ne,сібірь
2368,съсылка,Nb,съсьілка
2369,колико,Du,коліко
2370,нужда,Nb,нужда
2371,развѣ,Df,развѣ
2372,протопопица,Nb,протопопіца
2373,тобольскъ,Ne,тобольскъ
2374,тринадесять,Ma,трінадесѣть
2375,сани,Nb,сані
2376,половина,Nb,половіна
2377,пятья,Df,пѣтьѣ
2378,государевъ,A-,государевъ
2379,нѣкъто,Px,нѣкъто
2380,архиепископлии,A-,архіепіскопліі
2381,струна,Ne,струна
2382,потрясти,V-,потрѣсті
2383,съѣхати,V-,съѣхаті
2384,научение,Nb,наученіе
2385,бѣсовьскыи,A-,бѣсовьскьіі
2386,напасти,V-,напасті
2387,антонии,Ne,антоніі
2388,напрасьно,Df,напрасьно
2389,антонъ,Ne,антонъ
2390,утечи,V-,утечі
2391,крилосъ,Nb,крілосъ
2392,затворити,V-,затворіті
2393,замъкнути,V-,замъкнуті
2394,пустити,V-,пустіті
2395,вьртѣти,V-,вьртѣті
2396,чьто,Df,чьто
2397,полъ#3,Nb,полъ#3
2398,мятежь,Nb,мѣтежь
2399,постегати,V-,постегаті
2400,ремень,Nb,ремень
2401,нарочитыи,A-,нарочітьіі
2402,такы,Df,такьі
2403,побѣгнути,V-,побѣгнуті
2404,покаяние,Nb,покаѣніе
2405,съродьникъ,Nb,съродьнікъ
2406,възмутити,V-,възмутіті
2407,ломити,V-,ломіті
2408,съвести,V-,съвесті
2409,въспять,Df,въспѣть
2410,таино,Df,таіно
2411,ночевати,V-,ночеваті
2412,сундукъ,Nb,сундукъ
2413,искати,V-,іскаті
2414,мятежьникъ,Nb,мѣтежьнікъ
2415,бояти,V-,боѣті
2416,глядѣти,V-,глѣдѣті
2417,матфѣи,Ne,матфѣі
2418,ломъковъ,Ne,ломъковъ
2419,митрофанъ,Ne,мітрофанъ
2420,ризьничии,A-,різьнічіі
2421,опослѣ,Df,опослѣ
2422,проглътити,V-,проглътіті
2423,мало,Df,мало
2424,льгъкыи,A-,льгъкьіі
2425,правильныи,A-,правільньіі
2426,нѣкыи,Px,нѣкьіі
2427,кровосмѣшение,Nb,кровосмѣшеніе
2428,полътина,Nb,полътіна
2429,съковати,V-,съковаті
2430,бекѣтовъ,Ne,бекѣтовъ
2431,приставъ,Nb,пріставъ
2432,погыбель,Nb,погьібель
2433,подумати,V-,подуматі
2434,правило,Nb,правіло
2435,вина,Nb,віна
2436,възбѣсити,V-,възбѣсіті
2437,издъхнути,V-,іздъхнуті
2438,горькыи,A-,горькьіі
2439,вьргнути,V-,вьргнуті
2440,сънѣдение,Nb,сънѣденіе
2441,гражданинъ,Nb,гражданінъ
2442,оплакати,V-,оплакаті
2443,съгрѣшение,Nb,съгрѣшеніе
2444,прилежьнѣ,Df,прілежьнѣ
2445,жалѣти,V-,жалѣті
2446,чьстьнѣ,Df,чьстьнѣ
2447,погрети,V-,погреті
2448,плачевьныи,A-,плачевьньіі
2449,указъ,Nb,указъ
2450,лѣна,Ne,лѣна
2451,вести,V-,весті
2452,укаряти,V-,укарѣті
2453,еретикъ,Nb,еретікъ
2454,грамотъка,Nb,грамотъка
2455,кыи,Pr,кьіі
2456,расколъ,Nb,расколъ
2457,образумити,V-,образуміті
2458,прорицати,V-,проріцаті
2459,раздѣление,Nb,раздѣленіе
2460,събыти,V-,събьіті
2461,милыи,A-,мільіі
2462,принудити,V-,прінудіті
2463,попустити,V-,попустіті
2464,дѣиствовати,V-,дѣіствоваті
2465,антихристовъ,A-,антіхрістовъ
2466,речение,Nb,реченіе
2467,възможьныи,A-,възможьньіі
2468,прѣльстити,V-,прѣльстіті
2469,правьда,Nb,правьда
2470,дряхлыи,A-,дрѣхльіі
2471,вънимати,V-,въніматі
2472,полагати,V-,полагаті
2473,сионъ,Ne,сіонъ
2474,прѣтыкание,Nb,прѣтьіканіе
2475,съблазнъ,Nb,съблазнъ
2476,съходити,V-,съходіті
2477,прѣтыкати,V-,прѣтьікаті
2478,съблажняти,V-,съблажнѣті
2479,блазнити,V-,блазніті
2480,похотолюбьць,Nb,похотолюбьць
2481,врѣменьныи,A-,врѣменьньіі
2482,брѣщи,V-,брѣшті
2483,просто,Df,просто
2484,дияволь,A-,діѣволь
2485,повелѣние,Nb,повелѣніе
2486,радити,V-,радіті
2487,прѣтъкнути,V-,прѣтъкнуті
2488,съкрушити,V-,съкрушіті
2489,сътьрьти,V-,сътьрьті
2490,ко,Df,ко
2491,слушати,V-,слушаті
2492,жьрновъ,Nb,жьрновъ
2493,дуракъ,Nb,дуракъ
2494,мука#2,Nb,мука#2
2495,перемолоти,V-,перемолоті
2496,узнати,V-,узнаті
2497,высокосьрдьчьныи,A-,вьісокосьрдьчьньіі
2498,хълмъ,Nb,хълмъ
2499,перестати,V-,перестаті
2500,упразьнити,V-,упразьніті
2501,повезти,V-,повезті
2502,енисеискъ,Ne,енісеіскъ
2503,дауры,Ne,даурьі
2504,пашковъ,Ne,пашковъ
2505,туды,Df,тудьі
2506,суровыи,A-,суровьіі
2507,бесчѣловечьныи,A-,бесчѣловечьньіі
2508,розговаривати,V-,розговаріваті
2509,попасти,V-,попасті
2510,тунгуська,Ne,тунгуська
2511,дощеникъ,Nb,доштенікъ
2512,загрузити,V-,загрузіті
2513,налити,V-,наліті
2514,изръвати,V-,ізръваті
2515,полуба,Nb,полуба
2516,навьрху,Df,навьрху
2517,вытаскати,V-,вьітаскаті
2518,навьрхъ,Df,навьрхъ
2519,простоволосыи,A-,простоволосьіі
2520,забытие,Nb,забьітіе
2521,помощи,V-,помошті
2522,съръвати,V-,съръваті
2523,утонути,V-,утонуті
2524,оправити,V-,оправіті
2525,шаманьскои,A-,шаманьскоі
2526,приплыти,V-,пріпльіті
2527,пострищи,V-,пострішті
2528,ворочати,V-,ворочаті
2529,давати,V-,даваті
2530,осердити,V-,осердіті
2531,выбивати,V-,вьібіваті
2532,для,R-,длѣ
2533,худыи,A-,худьіі
2534,казакъ,Nb,казакъ
2535,непроходимыи,A-,непроходімьіі
2536,утесъ,Nb,утесъ
2537,поглядѣти,V-,поглѣдѣті
2538,заломити,V-,заломіті
2539,обрѣтати,V-,обрѣтаті
2540,витати,V-,вітаті
2541,гусь,Nb,гусь
2542,утица,Nb,утіца
2543,перие,Nb,періе
2544,воронъ,Nb,воронъ
2545,галъка,Nb,галъка
2546,сѣрыи,A-,сѣрьіі
2547,орьлъ,Nb,орьлъ
2548,соколъ,Nb,соколъ
2549,куря,Nb,курѣ
2550,баба#2,Nb,баба#2
2551,лебедь,Nb,лебедь
2552,гуляти,V-,гулѣті
2553,коза,Nb,коза
2554,зубрь,Nb,зубрь
2555,лось,Nb,лось
2556,кабанъ,Nb,кабанъ
2557,баранъ,Nb,баранъ
2558,нельзѣ,Df,нельзѣ
2559,писаньице,Nb,пісаньіце
2560,убояти,V-,убоѣті
2561,призирати,V-,прізіраті
2562,бездъна,Nb,бездъна
2563,трепетати,V-,трепетаті
2564,прѣзирати,V-,прѣзіраті
2565,неудобьство,Nb,неудобьство
2566,мъногонько,Df,мъногонько
2567,помъчати,V-,помъчаті
2568,наварити,V-,наваріті
2569,палачь,Nb,палачь
2570,шпага,Nb,шпага
2571,подъпрѣти,V-,подъпрѣті
2572,распопъ,Nb,распопъ
2573,рыкнути,V-,рьікнуті
2574,дивии,A-,дівіі
2575,ударити,V-,ударіті
2576,щека,Nb,штека
2577,събити,V-,събіті
2578,чеканъ,Nb,чеканъ
2579,спина,Nb,спіна
2580,зашибити,V-,зашібіті
2581,разболочи,V-,разболочі
2582,ударъ,Nb,ударъ
2583,кнутъ,Nb,кнутъ
2584,помагати,V-,помагаті
2585,пощадѣти,V-,поштадѣті
2586,середина,Nb,середіна
2587,промолыти,V-,промольіті
2588,съпустити,V-,съпустіті
2589,упасти#1,V-,упасті#1
2590,казеньныи,A-,казеньньіі
2591,отътащити,V-,отъташтіті
2592,беть,Nb,беть
2593,дъждь,Nb,дъждь
2594,побои,Nb,побоі
2595,възбрести,V-,възбресті
2596,вѣдь,Df,вѣдь
2597,судия,Nb,судіѣ
2598,между,R-,между
2599,воровати,V-,вороваті
2600,оскърбляти,V-,оскърблѣті
2601,фарисѣи,Ne,фарісѣі
2602,погыбѣльныи,A-,погьібѣльньіі
2603,говеньныи,A-,говеньньіі
2604,рожа,Nb,рожа
2605,правьдьникъ,Nb,правьдьнікъ
2606,намѣнити,V-,намѣніті
2607,иевъ,Ne,іевъ
2608,хотя,G-,хотѣ
2609,подивити,V-,подівіті
2610,варъварьскыи,A-,варъварьскьіі
2611,авраамль,A-,авраамль
2612,исакъ,Ne,ісакъ
2613,авраамовичь,Ne,авраамовічь
2614,сквьрнавыи,A-,сквьрнавьіі
2615,исавъ,Ne,ісавъ
2616,рагуилъ,Ne,рагуілъ
2617,зара,Ne,зара
2618,правьдьныи,A-,правьдьньіі
2619,вотъ,I-,вотъ
2620,прадѣдъ,Nb,прадѣдъ
2621,идолопоклонникъ,Nb,ідолопоклоннікъ
2622,блудьникъ,Nb,блудьнікъ
2623,язва,Nb,ѣзва
2624,изнести,V-,ізнесті
2625,глаголъ,Nb,глаголъ
2626,недоразумѣние,Nb,недоразумѣніе
2627,простота,Nb,простота
2628,сирота,Nb,сірота
2629,вьдовица,Nb,вьдовіца
2630,остригъ,Nb,острігъ
2631,овьца,Nb,овьца
2632,плѣщь,Nb,плѣшть
2633,нищии,A-,ніштіі
2634,одѣвати,V-,одѣваті
2635,сънити,V-,съніті
2636,дьрзнути,V-,дьрзнуті
2637,кыи,Pi,кьіі
2638,ветъхыи,A-,ветъхьіі
2639,оградити,V-,оградіті
2640,вождь,Nb,вождь
2641,помышляти,V-,помьішлѣті
2642,слѣпыи,A-,слѣпьіі
2643,ослѣпнути,V-,ослѣпнуті
2644,извънутри,Df,ізвънутрі
2645,отъ,Pd,отъ
2646,погрязнути,V-,погрѣзнуті
2647,пора,Nb,пора
2648,кость,Nb,кость
2649,щемити,V-,штеміті
2650,жила,Nb,жіла
2651,заити,V-,заіті
2652,плеснути,V-,плеснуті
2653,покаяти,V-,покаѣті
2654,болѣти,V-,болѣті
2655,утро,Nb,утро
2656,лодъка,Nb,лодъка
2657,напрѣдъ,Df,напрѣдъ
2658,падунъ,Ne,падунъ
2659,ширина,Nb,шіріна
2660,залавъкъ,Nb,залавъкъ
2661,крутыи,A-,крутьіі
2662,поплыти,V-,попльіті
2663,щьпа,Nb,штьпа
2664,съвьрху,Df,съвьрху
2665,снѣгъ,Nb,снѣгъ
2666,кафтанишько,Nb,кафтанішько
2667,накынути,V-,накьінуті
2668,лити,V-,літі
2669,брюхо,Nb,брюхо
2670,тащити,V-,таштіті
2671,пеняти,V-,пенѣті
2672,съпаситель,Nb,съпасітель
2673,утѣшати,V-,утѣшаті
2674,прѣнемагати,V-,прѣнемагаті
2675,наказание,Nb,наказаніе
2676,ниже,Df,ніже
2677,ослабити,V-,ослабіті
2678,обличати,V-,облічаті
2679,тьрпѣти,V-,тьрпѣті
2680,приобьщати,V-,пріобьштаті
2681,выблядокъ,Nb,вьіблѣдокъ
2682,братьскыи,A-,братьскьіі
2683,студеныи,A-,студеньіі
2684,соломъка,Nb,соломъка
2685,башьня,Nb,башьнѣ
2686,грѣти,V-,грѣті
2687,платье,Nb,платье
2688,собачька,Nb,собачька
2689,солома,Nb,солома
2690,коли,Df,колі
2691,покърмити,V-,покърміті
2692,неволя,Nb,неволѣ
2693,бесчиньникъ,Nb,бесчіньнікъ
2694,иногда,Df,іногда
2695,ветчинка,Nb,ветчінка
2696,коровии,A-,коровіі
2697,умывати,V-,умьіваті
2698,съмощи,V-,съмошті
2699,помолитвовати,V-,помолітвоваті
2700,караульщикъ,Nb,караульштікъ
2701,одале,Df,одале
2702,щелька,Nb,штелька
2703,лазорь,Ne,лазорь
2704,гнои,Nb,гноі
2705,врата,Nb,врата
2706,облизати,V-,облізаті
2707,отрада,Nb,отрада
2708,поговаривати,V-,поговаріваті
2709,окрьстъ,R-,окрьстъ
2710,съмѣти,V-,съмѣті
2711,батожъкъ,Nb,батожъкъ
2712,въшь,Nb,въшь
2713,възбранити,V-,възбраніті
2714,перевести,V-,перевесті
2715,теплыи,A-,тепльіі
2716,аманатъ,Nb,аманатъ
2717,ксения,Ne,ксеніѣ
2718,пустыи,A-,пустьіі
2719,побывати,V-,побьіваті
2720,прѣже,Df,прѣже
2721,робячии,A-,робѣчіі
2722,замерзти,V-,замерзті
2723,протълкати,V-,протълкаті
2724,приволочи,V-,пріволочі
2725,ознобити,V-,ознобіті
2726,запасъ,Nb,запасъ
2727,одежа,Nb,одежа
2728,растаскати,V-,растаскаті
2729,баикаловъ,A-,баікаловъ
2730,тонути,V-,тонуті
2731,хилъкъ,Ne,хілъкъ
2732,заставити,V-,заставіті
2733,лямъка,Nb,лѣмъка
2734,поясти,V-,поѣсті
2735,тягота,Nb,тѣгота
2736,водянои,A-,водѣноі
2737,пухнути,V-,пухнуті
2738,посинѣти,V-,посінѣті
2739,бродити,V-,бродіті
2740,волокъ,Nb,волокъ
2741,хрьбьтъ,Nb,хрьбьтъ
2742,барка,Nb,барка
2743,отръвати,V-,отръваті
2744,людьскыи,A-,людьскьіі
2745,быстрыи,A-,бьістрьіі
2746,переворачивати,V-,переворачіваті
2747,пълзати,V-,пълзаті
2748,владычица,Nb,владьічіца
2749,упъвание,Nb,упъваніе
2750,погрузити,V-,погрузіті
2751,выпълзти,V-,вьіпълзті
2752,переняти,V-,перенѣті
2753,размыти,V-,размьіті
2754,кроха,Nb,кроха
2755,кустъ,Nb,кустъ
2756,вѣшати,V-,вѣшаті
2757,шелковыи,A-,шелковьіі
2758,какыи,Px,какьіі
2759,бездѣлица,Nb,бездѣліца
2760,чемоданъ,Nb,чемоданъ
2761,сума,Nb,сума
2762,перегнити,V-,перегніті
2763,смѣхъ,Nb,смѣхъ
2764,припасти#1,V-,пріпасті#1
2765,уяти,V-,уѣті
2766,уняти,V-,унѣті
2767,тужити,V-,тужіті
2768,доѣхати,V-,доѣхаті
2769,иръгень,Ne,іръгень
2770,озеро,Nb,озеро
2771,работьникъ,Nb,работьнікъ
2772,наняти,V-,нанѣті
2773,маленькыи,A-,маленькьіі
2774,таскати,V-,таскаті
2775,съдѣлати,V-,съдѣлаті
2776,нарта,Nb,нарта
2777,подъпряжька,Nb,подъпрѣжька
2778,кобелькъ,Nb,кобелькъ
2779,перебрести,V-,перебресті
2780,огрофена,Ne,огрофена
2781,брести,V-,бресті
2782,възвалити,V-,възваліті
2783,помаленьку,Df,помаленьку
2784,изнемощи,V-,ізнемошті
2785,повалити,V-,поваліті
2786,кусочекъ,Nb,кусочекъ
2787,пряничекъ,Nb,прѣнічекъ
2788,съясти,V-,съѣсті
2789,потянути,V-,потѣнуті
2790,како,Df,како
2791,перебити,V-,перебіті
2792,сосна,Nb,сосна
2793,чьто,Dq,чьто
2794,авраамъ,Ne,авраамъ
2795,дубъ,Nb,дубъ
2796,мамъвриискыи,A-,мамъврііскьіі
2797,засѣка,Nb,засѣка
2798,съпьрва,Df,съпьрва
2799,натѣшити,V-,натѣшіті
2800,мьрзнути,V-,мьрзнуті
2801,боръ,Nb,боръ
2802,огородити,V-,огородіті
2803,балаганьць,Nb,балаганьць
2804,курити,V-,куріті
2805,домаяти,V-,домаѣті
2806,плотъ,Nb,плотъ
2807,ингода,Ne,інгода
2808,гънати,V-,гънаті
2809,городовыи,A-,городовьіі
2810,хоромьныи,A-,хоромьньіі
2811,мерети,V-,мереті
2812,водьныи,A-,водьньіі
2813,бродьня,Nb,бродьнѣ
2814,пѣсьчьныи,A-,пѣсьчьньіі
2815,засыпьныи,A-,засьіпьньіі
2816,тяжелыи,A-,тѣжельіі
2817,немилостивыи,A-,немілостівьіі
2818,палъка,Nb,палъка
2819,суковатыи,A-,суковатьіі
2820,пытька,Nb,пьітька
2821,жестъкыи,A-,жестъкьіі
2822,въстряска,Nb,въстрѣска
2823,голодьныи,A-,голодьньіі
2824,битие,Nb,бітіе
2825,дыхати,V-,дьіхаті
2826,мѣшькъ,Nb,мѣшькъ
2827,солодъ,Nb,солодъ
2828,петь,Df,петь
2829,работати,V-,работаті
2830,промыслъ,Nb,промьіслъ
2831,вьрба,Nb,вьрба
2832,ущипати,V-,уштіпаті
2833,събродити,V-,събродіті
2834,лъбъ,Nb,лъбъ
2835,работа,Nb,работа
2836,перестроити,V-,перестроіті
2837,съгнити,V-,съгніті
2838,тамошьнии,A-,тамошьніі
2839,ръжь,Nb,ръжь
2840,перебивати,V-,перебіваті
2841,нерча,Ne,нерча
2842,небольшии,A-,небольшіі
2843,степь,Nb,степь
2844,скытати,V-,скьітаті
2845,копати,V-,копаті
2846,кобылятина,Nb,кобьілѣтіна
2847,поразити,V-,поразіті
2848,находити,V-,находіті
2849,глодати,V-,глодаті
2850,озяблыи,A-,озѣбльіі
2851,лисица,Nb,лісіца
2852,невеликыи,A-,невелікьіі
2853,одинако,Df,одінако
2854,дѣтъкы,Nb,дѣтъкьі
2855,нѣкъдѣ,Df,нѣкъдѣ
2856,дѣти,V-,дѣті
2857,причастьныи,A-,прічастьньіі
2858,кобылии,A-,кобьіліі
2859,мьртвьчии,A-,мьртвьчіі
2860,болярыня,Nb,болѣрьінѣ
2861,воеводьскыи,A-,воеводьскьіі
2862,снъха,Nb,снъха
2863,евдокия,Ne,евдокіѣ
2864,кириловьна,Ne,кіріловьна
2865,афанасева,Ne,афанасева
2866,фекла,Ne,фекла
2867,симеоновьна,Ne,сімеоновьна
2868,съвѣдати,V-,съвѣдаті
2869,кусъкъ,Nb,кусъкъ
2870,мясьце,Nb,мѣсьце
2871,колобъкъ,Nb,колобъкъ
2872,мучька,Nb,мучька
2873,овьсьць,Nb,овьсьць
2874,колько,Du,колько
2875,четвьрть,Nb,четвьрть
2876,пудикъ,Nb,пудікъ
2877,гривьнка,Nb,грівьнка
2878,полпудика,Nb,полпудіка
2879,передати,V-,передаті
2880,накопити,V-,накопіті
2881,нагрести,V-,нагресті
2882,отрадити,V-,отрадіті
2883,навѣтовати,V-,навѣтоваті
2884,сѣньныи,A-,сѣньньіі
2885,софия,Ne,софіѣ
2886,одьржати,V-,одьржаті
2887,нечистыи,A-,нечістьіі
2888,ворожити,V-,ворожіті
2889,колдовати,V-,колдоваті
2890,успѣвати,V-,успѣваті
2891,паче,Df,паче
2892,мольба,Nb,мольба
2893,призъвати,V-,прізъваті
2894,попечи,V-,попечі
2895,мѣра,Nb,мѣра
2896,прошение,Nb,прошеніе
2897,искусъ,Nb,іскусъ
2898,бѣшеныи,A-,бѣшеньіі
2899,исходити,V-,ісходіті
2900,покропити,V-,покропіті
2901,мольбьныи,A-,мольбьньіі
2902,отъгоняти,V-,отъгонѣті
2903,достоиньство,Nb,достоіньство
2904,осьлъ,Nb,осьлъ
2905,варламъ,Ne,варламъ
2906,улианъ,Ne,уліанъ
2907,рысь,Nb,рьісь
2908,сисинии,Ne,сісініі
2909,побѣждати,V-,побѣждаті
2910,естьство,Nb,естьство
2911,феодоръ,Ne,феодоръ
2912,едесьскыи,A-,едесьскьіі
2913,блудьница,Nb,блудьніца
2914,мьртвыи,A-,мьртвьіі
2915,въскрѣсити,V-,въскрѣсіті
2916,кърмьчия,Nb,кърмьчіѣ
2917,рукополагати,V-,рукополагаті
2918,мольбьствовати,V-,мольбьствоваті
2919,причастити,V-,прічастіті
2920,домои,Df,домоі
2921,вывѣдывати,V-,вьівѣдьіваті
2922,таина,Nb,таіна
2923,запрѣти,V-,запрѣті
2924,полѣние,Nb,полѣніе
2925,бръсати,V-,бръсаті
2926,дома,Df,дома
2927,сердити,V-,сердіті
2928,умыти,V-,умьіті
2929,напоити,V-,напоіті
2930,прибѣгати,V-,прібѣгаті
2931,ну,Df,ну
2932,рассудити,V-,рассудіті
2933,съвьршеныи,A-,съвьршеньіі
2934,отъгонити,V-,отъгоніті
2935,оружие,Nb,оружіе
2936,капля,Nb,каплѣ
2937,исцѣление,Nb,ісцѣленіе
2938,бѣсьныи,A-,бѣсьньіі
2939,гнѣвати,V-,гнѣваті
2940,явьныи,A-,ѣвьньіі
2941,постричи,V-,пострічі
2942,поскимити,V-,поскіміті
2943,выдати,V-,вьідаті
2944,докука,Nb,докука
2945,деньга,Nb,деньга
2946,тощьно,Df,тоштьно
2947,надобьныи,A-,надобьньіі
2948,неминучии,A-,немінучіі
2949,вольныи,A-,вольньіі
2950,чьрница,Nb,чьрніца
2951,трудъ,Nb,трудъ
2952,потому,Df,потому
2953,присвоити,V-,прісвоіті
2954,отъсъхнути,V-,отъсъхнуті
2955,келия,Nb,келіѣ
2956,съподобити,V-,съподобіті
2957,надѣяти,V-,надѣѣті
2958,дауръскыи,A-,дауръскьіі
2959,русь,Nb,русь
2960,ледъ,Nb,ледъ
2961,рухлишко,Nb,рухлішко
2962,клячька,Nb,клѣчька
2963,убивати,V-,убіваті
2964,иноземьць,Nb,іноземьць
2965,немирьныи,A-,немірьньіі
2966,отъстати,V-,отъстаті
2967,поспѣти,V-,поспѣті
2968,томьныи,A-,томьньіі
2969,карамкати,V-,карамкаті
2970,дългыи,A-,дългьіі
2971,мучение,Nb,мученіе
2972,марковна,Ne,марковна
2973,противу,R-,протіву
2974,куръчька,Nb,куръчька
2975,чьрньнькыи,A-,чьрньнькьіі
2976,яичько,Nb,ѣічько
2977,строити,V-,строіті
2978,пища,Nb,пішта
2979,удавити,V-,удавіті
2980,достати,V-,достаті
2981,боярыни,Nb,боѣрьіні
2982,занемочи,V-,занемочі
2983,переслѣпнути,V-,переслѣпнуті
2984,пропадати,V-,пропадаті
2985,коробъ,Nb,коробъ
2986,святити,V-,свѣтіті
2987,кропити,V-,кропіті
2988,корыто,Nb,корьіто
2989,исцѣлити,V-,ісцѣліті
2990,племя,Nb,племѣ
2991,сковородъка,Nb,сковородъка
2992,кутия,Nb,кутіѣ
2993,наѣсти,V-,наѣсті
2994,кърмилица,Nb,кърміліца
2995,съсорити,V-,съсоріті
2996,присылати,V-,прісьілаті
2997,благословение,Nb,благословеніе
2998,поцѣловати,V-,поцѣловаті
2999,прилучити,V-,прілучіті
3000,смалодушничати,V-,смалодушнічаті
3001,робенъкъ,Nb,робенъкъ
3002,шептунъ,Nb,шептунъ
3003,межь,R-,межь
3004,пьря,Nb,пьрѣ
3005,засъхнути,V-,засъхнуті
3006,зазоръ,Nb,зазоръ
3007,угнѣтати,V-,угнѣтаті
3008,робеночекъ,Nb,робеночекъ
3009,пѣстунъ,Nb,пѣстунъ
3010,ожидати,V-,ожідаті
3011,ожесточити,V-,ожесточіті
3012,прѣмилостивыи,A-,прѣмілостівьіі
3013,умякъчити,V-,умѣкъчіті
3014,нива,Nb,ніва
3015,прощение,Nb,проштеніе
3016,пещь,Nb,пешть
3017,печь,Nb,печь
3018,бересто,Nb,бересто
3019,къдѣ,Du,къдѣ
3020,зимовье,Nb,зімовье
3021,капати,V-,капаті
3022,мотати,V-,мотаті
3023,съмиряти,V-,съмірѣті
3024,приказывати,V-,пріказьіваті
3025,орефа,Ne,орефа
3026,колдунъ,Nb,колдунъ
3027,принести,V-,прінесті
3028,добыти,V-,добьіті
3029,патрахилъ,Nb,патрахілъ
3030,наити,V-,наіті
3031,покадити,V-,покадіті
3032,пирогъ,Nb,пірогъ
3033,помирити,V-,поміріті
3034,погребати,V-,погребаті
3035,възнесеньскыи,A-,възнесеньскьіі
3036,низенько,Df,нізенько
3037,отьчьскы,Df,отьчьскьі
3038,маленько,Df,маленько
3039,пытати,V-,пьітаті
3040,отъпускати,V-,отъпускаті
3041,иеремия,Ne,іереміѣ
3042,мунгальскыи,A-,мунгальскьіі
3043,тунъгусъ,Nb,тунъгусъ
