1914,прішедъше
1915,съмрьть
1916,нѣсмъ
1917,съні
1918,ходѧтъ
1919,отътѫ
1920,заповѣдь
1921,печалі
1922,праздьнікъ
1923,нашь
1924,нъіімі
1925,глахъ
1926,тьлѣ
1927,коно
1928,нбо
1929,пісано
1930,мааго
1931,ноумоу
1932,два
1933,еѭ
1934,ізд
1935,гошѧ
1936,трѫ
1937,прѣстѫ
1938,слоуга
1939,сьмѣ
1940,чіі
1941,сьмрьті
1942,тъкъмо
1943,людіе
1944,аггелъ
1945,подобаатъ
1946,народоу
1947,оуспѣ
1948,пау
1949,ромъ
1950,разоумѣшѧ
1951,доухо
1952,мрътвъіхъ
1953,когда
1954,гласа
1955,дх
1956,обѣшта
1957,саві
1958,бѧ
1959,дроузіі
1960,прікоснѫ
1961,стіті
1962,тьм
1963,стѣі
1964,пада
1965,мънѣ
1966,ствіі
1967,трѧ
1968,послоу
1969,пастъі
1970,въспо
1971,діѣволъ
1972,жітіе
1973,коупно
1974,відѣхомъ
1975,глете
1976,мѣте
1977,пасхѫ
1978,ребра
1979,заповѣда
1980,болѣзні
1981,блага
1982,пожь
1983,зълъі
1984,ріті
1985,врагъі
1986,гмь
1987,помаза
1988,земъ
1989,віта
1990,прііметъ
1991,ѣз
1992,штааше
1993,сѣа
1994,послѣдь
1995,пріле
1996,реко
