torot_word|pos|morph_tag|deep_cleaned|lemma|sentence_no|pres_before|pres_after|text_id|subtitle_id|autotagged|subtitle_short|book_no|chapter|verse|variant_no
с҃на|||сна||5500936|| |10|44|1|LUKE 5.18|3|5|18|1
о҅слабенъ|||ослабенъ||5500936|| · |10|44|1|LUKE 5.18|3|5|18|1
и|||і||5500936||҅ |10|44|1|LUKE 5.18|3|5|18|1
и҅скахѫ|||іскахѫ||5500936|| |10|44|1|LUKE 5.18|3|5|18|1
вьнести|||вьнесті||5500936|| |10|44|1|LUKE 5.18|3|5|18|1
е҅го|||его||5500936|| · |10|44|1|LUKE 5.18|3|5|18|1
и|||і||5500936||҅ |10|44|1|LUKE 5.18|3|5|18|1
положити|||положіті||5500936|| |10|44|1|LUKE 5.18|3|5|18|1
прѣдъ|||прѣдъ||5500936|| |10|44|1|LUKE 5.18|3|5|18|1
нимь|||німь||5500936|| ·|10|44|1|LUKE 5.18|3|5|18|1
и|||і||5500937| |҅ |10|44|1|LUKE 5.19|3|5|19|1
не|||не||5500937|| |10|44|1|LUKE 5.19|3|5|19|1
о҅брѣтъше|||обрѣтъше||5500937|| |10|44|1|LUKE 5.19|3|5|19|1
кѫдѹ|||кѫдоу||5500937|| |10|44|1|LUKE 5.19|3|5|19|1
вьнести|||вьнесті||5500937|| |10|44|1|LUKE 5.19|3|5|19|1
народа|||народа||5500937|| |10|44|1|LUKE 5.19|3|5|19|1
ради|||раді||5500937|| · |10|44|1|LUKE 5.19|3|5|19|1
вьзлѣзъше|||вьзлѣзъше||5500937|| |10|44|1|LUKE 5.19|3|5|19|1
на|||на||5500937|| |10|44|1|LUKE 5.19|3|5|19|1
храмъ|||храмъ||5500937|| |10|44|1|LUKE 5.19|3|5|19|1
скозѣ|||скозѣ||5500937|| |10|44|1|LUKE 5.19|3|5|19|1
скѫдьль|||скѫдьль||5500937|| · |10|44|1|LUKE 5.19|3|5|19|1
низъвѣсишⱑ|||нізъвѣсішⱑ||5500937|| |10|44|1|LUKE 5.19|3|5|19|1
ꙇ|||і||5500937|| |10|44|1|LUKE 5.19|3|5|19|1
съ|||съ||5500937|| |10|44|1|LUKE 5.19|3|5|19|1
о҅дромь|||одромь||5500937|| |10|44|1|LUKE 5.19|3|5|19|1
прѣдъ|||прѣдъ||5500937|| |10|44|1|LUKE 5.19|3|5|19|1
і҃са|||іса||5500937|| ·|10|44|1|LUKE 5.19|3|5|19|1
и|||і||5500938| |҅ |10|44|1|LUKE 5.20|3|5|20|1
видѣвъ|||відѣвъ||5500938|| |10|44|1|LUKE 5.20|3|5|20|1
і҃с|||іс||5500938|| |10|44|1|LUKE 5.20|3|5|20|1
вѣрѫ|||вѣрѫ||5500938|| |10|44|1|LUKE 5.20|3|5|20|1
и҅хъ|||іхъ||5500938|| |10|44|1|LUKE 5.20|3|5|20|1
рече|||рече||5500938|| |10|44|1|LUKE 5.20|3|5|20|1
е҅мѹ|||емоу||5500938|| |10|44|1|LUKE 5.20|3|5|20|1
ч҃лче|||члче||5500938|| · |10|44|1|LUKE 5.20|3|5|20|1
о҅тъпѹщаѭтъ|||отъпоуштаѭтъ||5500938|| |10|44|1|LUKE 5.20|3|5|20|1
ти|||ті||5500938|| |10|44|1|LUKE 5.20|3|5|20|1
сⱑ|||сⱑ||5500938|| |10|44|1|LUKE 5.20|3|5|20|1
грѣси|||грѣсі||5500938|| |10|44|1|LUKE 5.20|3|5|20|1
твоꙇ|||твоі||5500938|||10|44|1|LUKE 5.20|3|5|20|1
и|||і||5500939| |҅ |10|44|1|LUKE 5.21|3|5|21|1
начⱑшⱑ|||начⱑшⱑ||5500939|| |10|44|1|LUKE 5.21|3|5|21|1
помъішлѣти|||помъішлѣті||5500939|| · |10|44|1|LUKE 5.21|3|5|21|1
кънижьници|||къніжьніці||5500939|| |10|44|1|LUKE 5.21|3|5|21|1
и|||і||5500939||҅ |10|44|1|LUKE 5.21|3|5|21|1
фарисеꙇ|||фарісеі||5500939|| · |10|44|1|LUKE 5.21|3|5|21|1
г҃лѫще|||глѫште||5500939|| |10|44|1|LUKE 5.21|3|5|21|1
кто|||кто||5500939|| |10|44|1|LUKE 5.21|3|5|21|1
е҅стъ|||естъ||5500939|| |10|44|1|LUKE 5.21|3|5|21|1
сь|||сь||5500939|| |10|44|1|LUKE 5.21|3|5|21|1
и҅жⱑ|||іжⱑ||5500939|| |10|44|1|LUKE 5.21|3|5|21|1
се|||се||5500939|| |10|44|1|LUKE 5.21|3|5|21|1
г҃летъ|||глетъ||5500939|| |10|44|1|LUKE 5.21|3|5|21|1
власвимиѭ|||власвіміѭ||5500939|| · |10|44|1|LUKE 5.21|3|5|21|1
кто|||кто||5500939|| |10|44|1|LUKE 5.21|3|5|21|1
можетъ|||можетъ||5500939|| |10|44|1|LUKE 5.21|3|5|21|1
о҅тъпѹщати|||отъпоуштаті||5500939|| |10|44|1|LUKE 5.21|3|5|21|1
грѣхъі|||грѣхъі||5500939|| |10|44|1|LUKE 5.21|3|5|21|1
тъкмо|||тъкмо||5500939|| |10|44|1|LUKE 5.21|3|5|21|1
б҃ъ|||бъ||5500939|| |10|44|1|LUKE 5.21|3|5|21|1
е҅динъ|||едінъ||5500939|| ·|10|44|1|LUKE 5.21|3|5|21|1
разѹмѣвъ|||разоумѣвъ||5500940| | |10|44|1|LUKE 5.22|3|5|22|1
же|||же||5500940|| |10|44|1|LUKE 5.22|3|5|22|1
і҃с|||іс||5500940|| |10|44|1|LUKE 5.22|3|5|22|1
помъішлениꙗ|||помъішленіѣ||5500940|| |10|44|1|LUKE 5.22|3|5|22|1
и҅хъ|||іхъ||5500940|| · |10|44|1|LUKE 5.22|3|5|22|1
о҅тъвѣщавъ|||отъвѣштавъ||5500940|| |10|44|1|LUKE 5.22|3|5|22|1
рече|||рече||5500940|| |10|44|1|LUKE 5.22|3|5|22|1
ꙇмъ|||імъ||5500940|| · |10|44|1|LUKE 5.22|3|5|22|1
(ч)то|||что||5500940|| |10|44|1|LUKE 5.22|3|5|22|1
помъішлѣе҅те|||помъішлѣете||5500940|| |10|44|1|LUKE 5.22|3|5|22|1
вь|||вь||5500940|| |10|44|1|LUKE 5.22|3|5|22|1
с҃рдцихъ|||срдціхъ||5500940|| |10|44|1|LUKE 5.22|3|5|22|1
вашихъ|||вашіхъ||5500940|| ·|10|44|1|LUKE 5.22|3|5|22|1
что|||что||5500941| | |10|44|1|LUKE 5.23|3|5|23|1
е҅стъ|||естъ||5500941|| |10|44|1|LUKE 5.23|3|5|23|1
ѹдобѣе|||оудобѣе||5500941||҅ |10|44|1|LUKE 5.23|3|5|23|1
рещи|||решті||5500941|| |10|44|1|LUKE 5.23|3|5|23|1
о҅слабенꙋмѹ|||ослабеноумоу||5500941|| · |10|44|1|LUKE 5.23|3|5|23|1
о҅тъпѹщаѭтъ|||отъпоуштаѭтъ||5500941|| |10|44|1|LUKE 5.23|3|5|23|1
ти|||ті||5500941|| |10|44|1|LUKE 5.23|3|5|23|1
сⱑ|||сⱑ||5500941|| |10|44|1|LUKE 5.23|3|5|23|1
грѣси|||грѣсі||5500941|| |10|44|1|LUKE 5.23|3|5|23|1
твоꙇ|||твоі||5500941|| ·|10|44|1|LUKE 5.23|3|5|23|1
нъ|||нъ||5500942| | |10|44|1|LUKE 5.24|3|5|24|1
да|||да||5500942|| |10|44|1|LUKE 5.24|3|5|24|1
вѣсте|||вѣсте||5500942|| |10|44|1|LUKE 5.24|3|5|24|1
ꙗко|||ѣко||5500942|| |10|44|1|LUKE 5.24|3|5|24|1
власть|||власть||5500942|| |10|44|1|LUKE 5.24|3|5|24|1
и҅матъ|||іматъ||5500942|| |10|44|1|LUKE 5.24|3|5|24|1
с҃нъ|||снъ||5500942|| |10|44|1|LUKE 5.24|3|5|24|1
ч҃лскъі|||члскъі||5500942|| |10|44|1|LUKE 5.24|3|5|24|1
на|||на||5500942|| |10|44|1|LUKE 5.24|3|5|24|1
земи|||земі||5500942|| · |10|44|1|LUKE 5.24|3|5|24|1
отъпѹщати|||отъпоуштаті||5500942|| |10|44|1|LUKE 5.24|3|5|24|1
грѣхъі|||грѣхъі||5500942|| · |10|44|1|LUKE 5.24|3|5|24|1
рече|||рече||5500942|| |10|44|1|LUKE 5.24|3|5|24|1
о҅слабенѹмѹ|||ослабеноумоу||5500942|| |10|44|1|LUKE 5.24|3|5|24|1
тебѣ|||тебѣ||5500942|| |10|44|1|LUKE 5.24|3|5|24|1
г҃лѫ|||глѫ||5500942|| |10|44|1|LUKE 5.24|3|5|24|1
въстани|||въстані||5500942|| · |10|44|1|LUKE 5.24|3|5|24|1
и|||і||5500942||҅ |10|44|1|LUKE 5.24|3|5|24|1
възъмъ|||възъмъ||5500942|| |10|44|1|LUKE 5.24|3|5|24|1
о҅дръ|||одръ||5500942|| |10|44|1|LUKE 5.24|3|5|24|1
св(о)ꙇ|||своі||5500942|| |10|44|1|LUKE 5.24|3|5|24|1
и|||і||5500942||҅ |10|44|1|LUKE 5.24|3|5|24|1
и҅ди|||іді||5500942|| |10|44|1|LUKE 5.24|3|5|24|1
въ|||въ||5500942|| |10|44|1|LUKE 5.24|3|5|24|1
домъ|||домъ||5500942|| |10|44|1|LUKE 5.24|3|5|24|1
своꙇ|||своі||5500942|| ·|10|44|1|LUKE 5.24|3|5|24|1
и|||і||5500943| |҅ |10|44|1|LUKE 5.25|3|5|25|1
абие|||абіе||5500943||҅ |10|44|1|LUKE 5.25|3|5|25|1
въста|||въста||5500943|| |10|44|1|LUKE 5.25|3|5|25|1
прѣдъ|||прѣдъ||5500943|| |10|44|1|LUKE 5.25|3|5|25|1
ними|||німі||5500943|| · |10|44|1|LUKE 5.25|3|5|25|1
възъмъ|||възъмъ||5500943|| |10|44|1|LUKE 5.25|3|5|25|1
на|||на||5500943|| |10|44|1|LUKE 5.25|3|5|25|1
немьже|||немьже||5500943|| |10|44|1|LUKE 5.25|3|5|25|1
лежаше|||лежаше||5500943|| · |10|44|1|LUKE 5.25|3|5|25|1
и|||і||5500943||҅ |10|44|1|LUKE 5.25|3|5|25|1
и҅де|||іде||5500943|| |10|44|1|LUKE 5.25|3|5|25|1
въ|||въ||5500943|| |10|44|1|LUKE 5.25|3|5|25|1
домъ|||домъ||5500943|| |10|44|1|LUKE 5.25|3|5|25|1
своꙇ|||своі||5500943|| |10|44|1|LUKE 5.25|3|5|25|1
славⱑ|||славⱑ||5500943|| |10|44|1|LUKE 5.25|3|5|25|1
б҃а|||ба||5500943|| ·|10|44|1|LUKE 5.25|3|5|25|1
и|||і||5500944| |҅ |10|44|1|LUKE 5.26|3|5|26|1
ꙇсплънишⱑ|||ісплънішⱑ||5500944|| |10|44|1|LUKE 5.26|3|5|26|1
сⱑ|||сⱑ||5500944|| |10|44|1|LUKE 5.26|3|5|26|1
страха|||страха||5500944|| |10|44|1|LUKE 5.26|3|5|26|1
г҃лѫще|||глѫште||5500944|| |10|44|1|LUKE 5.26|3|5|26|1
ꙗко|||ѣко||5500944|| |10|44|1|LUKE 5.26|3|5|26|1
видѣхомъ|||відѣхомъ||5500944|| |10|44|1|LUKE 5.26|3|5|26|1
дивьвьна|||дівьвьна||5500944|| |10|44|1|LUKE 5.26|3|5|26|1
дн҅ьсь|||дньсь||5500944|| :|10|44|1|LUKE 5.26|3|5|26|1
стоꙗше|||стоѣше||5500945| | |10|45|1|LUKE 6.17|3|6|17|1
і҃с|||іс||5500945|| |10|45|1|LUKE 6.17|3|6|17|1
на|||на||5500945|| |10|45|1|LUKE 6.17|3|6|17|1
мѣстѣ|||мѣстѣ||5500945|| |10|45|1|LUKE 6.17|3|6|17|1
равьнѣ|||равьнѣ||5500945|| · |10|45|1|LUKE 6.17|3|6|17|1
и|||і||5500945||҅ |10|45|1|LUKE 6.17|3|6|17|1
народъ|||народъ||5500945|| |10|45|1|LUKE 6.17|3|6|17|1
ѹченикъ|||оученікъ||5500945|| |10|45|1|LUKE 6.17|3|6|17|1
е҅го|||его||5500945|| · |10|45|1|LUKE 6.17|3|6|17|1
и|||і||5500945||҅ |10|45|1|LUKE 6.17|3|6|17|1
множъство|||множъство||5500945|| |10|45|1|LUKE 6.17|3|6|17|1
мн҅ого|||много||5500945|| |10|45|1|LUKE 6.17|3|6|17|1
людиі|||людіі||5500945|| · |10|45|1|LUKE 6.17|3|6|17|1
о҅тъ|||отъ||5500945|| |10|45|1|LUKE 6.17|3|6|17|1
вьсеѧ|||вьсеѧ||5500945||҅ |10|45|1|LUKE 6.17|3|6|17|1
и҅юдеѧ|||іюдеѧ||5500945||҅ · |10|45|1|LUKE 6.17|3|6|17|1
и|||і||5500945|| |10|45|1|LUKE 6.17|3|6|17|1
о҅тъ|||отъ||5500945|| |10|45|1|LUKE 6.17|3|6|17|1
и҃҅ерслма|||іерслма||5500945|| · |10|45|1|LUKE 6.17|3|6|17|1
и|||і||5500945||҅ |10|45|1|LUKE 6.17|3|6|17|1
помориꙗ|||поморіѣ||5500945|| |10|45|1|LUKE 6.17|3|6|17|1
тѵрьска|||турьска||5500945|| |10|45|1|LUKE 6.17|3|6|17|1
и|||і||5500945||҅ |10|45|1|LUKE 6.17|3|6|17|1
сидоньска|||сідоньска||5500945|| · |10|45|1|LUKE 6.17|3|6|17|1
и҅же|||іже||5500945|| |10|45|1|LUKE 6.17|3|6|17|1
придошⱑ|||прідошⱑ||5500945|| |10|45|1|LUKE 6.17|3|6|17|1
послѹшатъ|||послоушатъ||5500945|| |10|45|1|LUKE 6.17|3|6|17|1
е҅го|||его||5500945|| · |10|45|1|LUKE 6.17|3|6|17|1
и҅сцѣлитъ|||ісцѣлітъ||5500945|| |10|45|1|LUKE 6.17|3|6|17|1
ѧ|||ѧ||5500945||҅ |10|45|1|LUKE 6.17|3|6|17|1
о҅тъ|||отъ||5500945|| |10|45|1|LUKE 6.17|3|6|17|1
недѫгъ|||недѫгъ||5500945|| |10|45|1|LUKE 6.17|3|6|17|1
своіхъ|||своіхъ||5500945|| ·|10|45|1|LUKE 6.17|3|6|17|1
и|||і||5500946| |҅ |10|45|1|LUKE 6.18|3|6|18|1
страждѫщихъ|||страждѫштіхъ||5500946|| |10|45|1|LUKE 6.18|3|6|18|1
о҅тъ|||отъ||5500946|| |10|45|1|LUKE 6.18|3|6|18|1
д҃хъ|||дхъ||5500946|| |10|45|1|LUKE 6.18|3|6|18|1
нечистъіхъ|||нечістъіхъ||5500946|| · |10|45|1|LUKE 6.18|3|6|18|1
и҅сцѣлѣхѫ|||ісцѣлѣхѫ||5500946|| |10|45|1|LUKE 6.18|3|6|18|1
сⱑ|||сⱑ||5500946|| ·|10|45|1|LUKE 6.18|3|6|18|1
и|||і||5500947| |҅ |10|45|1|LUKE 6.19|3|6|19|1
всь|||всь||5500947|| |10|45|1|LUKE 6.19|3|6|19|1
народъ|||народъ||5500947|| |10|45|1|LUKE 6.19|3|6|19|1
и҅скаше|||іскаше||5500947|| |10|45|1|LUKE 6.19|3|6|19|1
прикасати|||прікасаті||5500947|| |10|45|1|LUKE 6.19|3|6|19|1
сⱑ|||сⱑ||5500947|| |10|45|1|LUKE 6.19|3|6|19|1
е҅мь|||емь||5500947|| · |10|45|1|LUKE 6.19|3|6|19|1
и|||і||5500947||҅ |10|45|1|LUKE 6.19|3|6|19|1
сила|||сіла||5500947|| |10|45|1|LUKE 6.19|3|6|19|1
и҅з|||із||5500947|| |10|45|1|LUKE 6.19|3|6|19|1
него|||него||5500947|| |10|45|1|LUKE 6.19|3|6|19|1
и҅схождаше|||ісхождаше||5500947|| · |10|45|1|LUKE 6.19|3|6|19|1
и|||і||5500947||҅ |10|45|1|LUKE 6.19|3|6|19|1
цѣлѣше|||цѣлѣше||5500947|| |10|45|1|LUKE 6.19|3|6|19|1
же|||же||5500947|| |10|45|1|LUKE 6.19|3|6|19|1
всⱑ|||всⱑ||5500947|| ·|10|45|1|LUKE 6.19|3|6|19|1
и|||і||5500948| |҅ |10|45|1|LUKE 6.20|3|6|20|1
вьзведъ|||вьзведъ||5500948|| |10|45|1|LUKE 6.20|3|6|20|1
о҅чи|||очі||5500948|| |10|45|1|LUKE 6.20|3|6|20|1
своі|||своі||5500948|| |10|45|1|LUKE 6.20|3|6|20|1
къ|||къ||5500948|| |10|45|1|LUKE 6.20|3|6|20|1
ѹченикомъ|||оученікомъ||5500948|| |10|45|1|LUKE 6.20|3|6|20|1
г҃лаше|||глаше||5500948|| ·|10|45|1|LUKE 6.20|3|6|20|1
блажениі|||блаженіі||5500949| | |10|45|1|LUKE 6.21|3|6|21|1
нищиі|||ніштіі||5500949|| |10|45|1|LUKE 6.21|3|6|21|1
д҃хомъ|||дхомъ||5500949|| |10|45|1|LUKE 6.21|3|6|21|1
ꙗко|||ѣко||5500949|| |10|45|1|LUKE 6.21|3|6|21|1
ваше|||ваше||5500949|| |10|45|1|LUKE 6.21|3|6|21|1
е҅стъ|||естъ||5500949|| |10|45|1|LUKE 6.21|3|6|21|1
ц҃рствие|||црствіе||5500949||҅ |10|45|1|LUKE 6.21|3|6|21|1
б҃жие|||бжіе||5500949||҅ · |10|45|1|LUKE 6.21|3|6|21|1
блажениі|||блаженіі||5500949|| |10|45|1|LUKE 6.21|3|6|21|1
алъчѫщеі|||алъчѫштеі||5500949|| |10|45|1|LUKE 6.21|3|6|21|1
нъінꙗ|||нъінѣ||5500949|| · |10|45|1|LUKE 6.21|3|6|21|1
ꙗко|||ѣко||5500949|| |10|45|1|LUKE 6.21|3|6|21|1
въі|||въі||5500949|| |10|45|1|LUKE 6.21|3|6|21|1
насъітите|||насъітіте||5500949|| |10|45|1|LUKE 6.21|3|6|21|1
сⱑ|||сⱑ||5500949|| · |10|45|1|LUKE 6.21|3|6|21|1
блажениі|||блаженіі||5500949|| |10|45|1|LUKE 6.21|3|6|21|1
плачѫщеі|||плачѫштеі||5500949|| |10|45|1|LUKE 6.21|3|6|21|1
сⱑ|||сⱑ||5500949|| |10|45|1|LUKE 6.21|3|6|21|1
нъінꙗ|||нъінѣ||5500949|| · |10|45|1|LUKE 6.21|3|6|21|1
ꙗко|||ѣко||5500949|| |10|45|1|LUKE 6.21|3|6|21|1
въі|||въі||5500949|| |10|45|1|LUKE 6.21|3|6|21|1
вьсмѣе҅те|||вьсмѣете||5500949|| |10|45|1|LUKE 6.21|3|6|21|1
сⱑ|||сⱑ||5500949|| ·|10|45|1|LUKE 6.21|3|6|21|1
блажениі|||блаженіі||5500950| | |10|45|1|LUKE 6.22|3|6|22|1
бѫдете|||бѫдете||5500950|| |10|45|1|LUKE 6.22|3|6|22|1
е҅гда|||егда||5500950|| |10|45|1|LUKE 6.22|3|6|22|1
вьзненавидⱑтъ|||вьзненавідⱑтъ||5500950|| |10|45|1|LUKE 6.22|3|6|22|1
въі|||въі||5500950|| |10|45|1|LUKE 6.22|3|6|22|1
ч҃лци|||члці||5500950|| · |10|45|1|LUKE 6.22|3|6|22|1
е҅гда|||егда||5500950|| |10|45|1|LUKE 6.22|3|6|22|1
разлѫчⱑтъ|||разлѫчⱑтъ||5500950|| |10|45|1|LUKE 6.22|3|6|22|1
въі|||въі||5500950|| |10|45|1|LUKE 6.22|3|6|22|1
и|||і||5500950||҅ |10|45|1|LUKE 6.22|3|6|22|1
поносⱑтъ|||поносⱑтъ||5500950|| · |10|45|1|LUKE 6.22|3|6|22|1
и|||і||5500950||҅ |10|45|1|LUKE 6.22|3|6|22|1
пронесѫтъ|||пронесѫтъ||5500950|| |10|45|1|LUKE 6.22|3|6|22|1
и҅мⱑ|||імⱑ||5500950|| |10|45|1|LUKE 6.22|3|6|22|1
ваше|||ваше||5500950|| |10|45|1|LUKE 6.22|3|6|22|1
ꙗко|||ѣко||5500950|| |10|45|1|LUKE 6.22|3|6|22|1
зло|||зло||5500950|| · |10|45|1|LUKE 6.22|3|6|22|1
с҃на|||сна||5500950|| |10|45|1|LUKE 6.22|3|6|22|1
ч҃лчскаго|||члчскаго||5500950|| |10|45|1|LUKE 6.22|3|6|22|1
ради|||раді||5500950|| ·|10|45|1|LUKE 6.22|3|6|22|1
въздрадꙋіте|||въздрадоуіте||5500951| | |10|45|1|LUKE 6.23|3|6|23|1
сⱑ|||сⱑ||5500951|| |10|45|1|LUKE 6.23|3|6|23|1
въ|||въ||5500951|| |10|45|1|LUKE 6.23|3|6|23|1
тъ|||тъ||5500951|| |10|45|1|LUKE 6.23|3|6|23|1
дн҅ь|||днь||5500951|| · |10|45|1|LUKE 6.23|3|6|23|1
и|||і||5500951||҅ |10|45|1|LUKE 6.23|3|6|23|1
вьзъи҅граіте|||вьзъіграіте||5500951|| · |10|45|1|LUKE 6.23|3|6|23|1
ꙗко|||ѣко||5500951|| |10|45|1|LUKE 6.23|3|6|23|1
мьзда|||мьзда||5500951|| |10|45|1|LUKE 6.23|3|6|23|1
ваша|||ваша||5500951|| |10|45|1|LUKE 6.23|3|6|23|1
многа|||многа||5500951|| |10|45|1|LUKE 6.23|3|6|23|1
е҅стъ|||естъ||5500951|| |10|45|1|LUKE 6.23|3|6|23|1
на|||на||5500951|| |10|45|1|LUKE 6.23|3|6|23|1
н҃бсехъ|||нбсехъ||5500951|| ·|10|45|1|LUKE 6.23|3|6|23|1
Рече|||рече||5500952| | |10|45|1|LUKE 6.31|3|6|31|1
г҃ь|||гь||5500952|| · |10|45|1|LUKE 6.31|3|6|31|1
ꙗкоже|||ѣкоже||5500952|| |10|45|1|LUKE 6.31|3|6|31|1
хощете|||хоштете||5500952|| |10|45|1|LUKE 6.31|3|6|31|1
творⱑтъ|||творⱑтъ||5500952|| |10|45|1|LUKE 6.31|3|6|31|1
вамъ|||вамъ||5500952|| |10|45|1|LUKE 6.31|3|6|31|1
ч҃лци|||члці||5500952|| · |10|45|1|LUKE 6.31|3|6|31|1
и|||і||5500952||҅ |10|45|1|LUKE 6.31|3|6|31|1
въі|||въі||5500952|| |10|45|1|LUKE 6.31|3|6|31|1
творите|||творіте||5500952|| |10|45|1|LUKE 6.31|3|6|31|1
и҅мъ|||імъ||5500952|| |10|45|1|LUKE 6.31|3|6|31|1
такожде|||такожде||5500952|| ·|10|45|1|LUKE 6.31|3|6|31|1
и|||і||5500953| |҅ |10|45|1|LUKE 6.32|3|6|32|1
аще|||аште||5500953|| |10|45|1|LUKE 6.32|3|6|32|1
любите|||любіте||5500953|| |10|45|1|LUKE 6.32|3|6|32|1
любⱑщⱑѧ|||любⱑштⱑѧ||5500953||҅ |10|45|1|LUKE 6.32|3|6|32|1
въ|||въ||5500953|| · |10|45|1|LUKE 6.32|3|6|32|1
каꙗ|||каѣ||5500953|| |10|45|1|LUKE 6.32|3|6|32|1
вамъ|||вамъ||5500953|| |10|45|1|LUKE 6.32|3|6|32|1
хвала|||хвала||5500953|| |10|45|1|LUKE 6.32|3|6|32|1
е҅стъ|||естъ||5500953|| · |10|45|1|LUKE 6.32|3|6|32|1
и|||і||5500953||҅ |10|45|1|LUKE 6.32|3|6|32|1
грѣшънꙇ|||грѣшъні||5500953|| |10|45|1|LUKE 6.32|3|6|32|1
бо|||бо||5500953|| |10|45|1|LUKE 6.32|3|6|32|1
любⱑщⱑѧ|||любⱑштⱑѧ||5500953||҅ |10|45|1|LUKE 6.32|3|6|32|1
и҅хъ|||іхъ||5500953|| |10|45|1|LUKE 6.32|3|6|32|1
любⱑтъ|||любⱑтъ||5500953|| ·|10|45|1|LUKE 6.32|3|6|32|1
и|||і||5500954| |҅ |10|45|1|LUKE 6.33|3|6|33|1
аще|||аште||5500954|| |10|45|1|LUKE 6.33|3|6|33|1
благотворите|||благотворіте||5500954|| |10|45|1|LUKE 6.33|3|6|33|1
б҃лготворⱑщимъ|||блготворⱑштімъ||5500954|| |10|45|1|LUKE 6.33|3|6|33|1
вамъ|||вамъ||5500954|| · |10|45|1|LUKE 6.33|3|6|33|1
каꙗ|||каѣ||5500954|| |10|45|1|LUKE 6.33|3|6|33|1
вамъ|||вамъ||5500954|| |10|45|1|LUKE 6.33|3|6|33|1
хвала|||хвала||5500954|| |10|45|1|LUKE 6.33|3|6|33|1
е҅стъ|||естъ||5500954|| · |10|45|1|LUKE 6.33|3|6|33|1
и|||і||5500954||҅ |10|45|1|LUKE 6.33|3|6|33|1
бо|||бо||5500954|| |10|45|1|LUKE 6.33|3|6|33|1
и|||і||5500954||҅ |10|45|1|LUKE 6.33|3|6|33|1
грѣшъници|||грѣшъніці||5500954|| |10|45|1|LUKE 6.33|3|6|33|1
такожде|||такожде||5500954|| |10|45|1|LUKE 6.33|3|6|33|1
творⱑтъ|||творⱑтъ||5500954|| ·|10|45|1|LUKE 6.33|3|6|33|1
и|||і||5500955| |҅ |10|45|1|LUKE 6.34|3|6|34|1
аще|||аште||5500955|| |10|45|1|LUKE 6.34|3|6|34|1
и|||і||5500955||҅ |10|45|1|LUKE 6.34|3|6|34|1
въ|||въ||5500955|| |10|45|1|LUKE 6.34|3|6|34|1
заꙇмъ|||заімъ||5500955|| |10|45|1|LUKE 6.34|3|6|34|1
дае҅те|||даете||5500955|| · |10|45|1|LUKE 6.34|3|6|34|1
о҅тъ|||отъ||5500955|| |10|45|1|LUKE 6.34|3|6|34|1
нихъже|||ніхъже||5500955|| |10|45|1|LUKE 6.34|3|6|34|1
чае҅те|||чаете||5500955|| |10|45|1|LUKE 6.34|3|6|34|1
вьсприѧ҅ти|||вьспріѧті||5500955|| · |10|45|1|LUKE 6.34|3|6|34|1
каꙗ|||каѣ||5500955|| |10|45|1|LUKE 6.34|3|6|34|1
вамъ|||вамъ||5500955|| |10|45|1|LUKE 6.34|3|6|34|1
хвала|||хвала||5500955|| |10|45|1|LUKE 6.34|3|6|34|1
е҅стъ|||естъ||5500955|| · |10|45|1|LUKE 6.34|3|6|34|1
и|||і||5500955||҅ |10|45|1|LUKE 6.34|3|6|34|1
бо|||бо||5500955|| |10|45|1|LUKE 6.34|3|6|34|1
и|||і||5500955||҅ |10|45|1|LUKE 6.34|3|6|34|1
грѣшъници|||грѣшъніці||5500955|| |10|45|1|LUKE 6.34|3|6|34|1
грѣшъникомъ|||грѣшънікомъ||5500955|| |10|45|1|LUKE 6.34|3|6|34|1
въ|||въ||5500955|| |10|45|1|LUKE 6.34|3|6|34|1
заꙇмъ|||заімъ||5500955|| |10|45|1|LUKE 6.34|3|6|34|1
даѭтъ|||даѭтъ||5500955|| · |10|45|1|LUKE 6.34|3|6|34|1
да|||да||5500955|| |10|45|1|LUKE 6.34|3|6|34|1
въсприімѫтъ|||въспріімѫтъ||5500955|| |10|45|1|LUKE 6.34|3|6|34|1
равьно|||равьно||5500955|| ·|10|45|1|LUKE 6.34|3|6|34|1
о҅баче|||обаче||5500956| | |10|45|1|LUKE 6.35|3|6|35|1
лю(б)ите|||любіте||5500956|| |10|45|1|LUKE 6.35|3|6|35|1
врагъі|||врагъі||5500956|| |10|45|1|LUKE 6.35|3|6|35|1
вашⱑ|||вашⱑ||5500956|| · |10|45|1|LUKE 6.35|3|6|35|1
и|||і||5500956||҅ |10|45|1|LUKE 6.35|3|6|35|1
б҃лготворите|||блготворіте||5500956|| · |10|45|1|LUKE 6.35|3|6|35|1
и|||і||5500956||҅ |10|45|1|LUKE 6.35|3|6|35|1
въ|||въ||5500956|| |10|45|1|LUKE 6.35|3|6|35|1
заꙇмъ|||заімъ||5500956|| |10|45|1|LUKE 6.35|3|6|35|1
даꙇте|||даіте||5500956|| · |10|45|1|LUKE 6.35|3|6|35|1
нигое|||нігое||5500956||҅ |10|45|1|LUKE 6.35|3|6|35|1
паде|||паде||5500956|| |10|45|1|LUKE 6.35|3|6|35|1
посрѣдѣ|||посрѣдѣ||5500956|| |10|45|1|LUKE 6.35|3|6|35|1
трьниꙗ|||трьніѣ||5500956|| · |10|45|1|LUKE 6.35|3|6|35|1
